GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD01_VD02,HD01_VD03
Id,Id2,Geography,Estimate; Total:,Estimate; Total: - Not Hispanic or Latino,Estimate; Total: - Hispanic or Latino
1500000US130890234181,1.31E+11,Block Group 1 Census Tract 234.18 DeKalb County Georgia,5287,5224,63
1500000US130890234182,1.31E+11,Block Group 2 Census Tract 234.18 DeKalb County Georgia,3328,3261,67
1500000US130890234183,1.31E+11,Block Group 3 Census Tract 234.18 DeKalb County Georgia,3463,3463,0
1500000US130890234184,1.31E+11,Block Group 4 Census Tract 234.18 DeKalb County Georgia,5870,5617,253
1500000US130890234191,1.31E+11,Block Group 1 Census Tract 234.19 DeKalb County Georgia,5853,5770,83
1500000US130890234192,1.31E+11,Block Group 2 Census Tract 234.19 DeKalb County Georgia,1719,1719,0
1500000US130890234193,1.31E+11,Block Group 3 Census Tract 234.19 DeKalb County Georgia,1268,1268,0
1500000US130890234211,1.31E+11,Block Group 1 Census Tract 234.21 DeKalb County Georgia,3302,3302,0
1500000US130890234212,1.31E+11,Block Group 2 Census Tract 234.21 DeKalb County Georgia,1130,1130,0
1500000US130890234213,1.31E+11,Block Group 3 Census Tract 234.21 DeKalb County Georgia,3863,3828,35
1500000US130890234221,1.31E+11,Block Group 1 Census Tract 234.22 DeKalb County Georgia,1633,1522,111
1500000US130890234222,1.31E+11,Block Group 2 Census Tract 234.22 DeKalb County Georgia,3368,3336,32
1500000US130890234231,1.31E+11,Block Group 1 Census Tract 234.23 DeKalb County Georgia,2818,2746,72
1500000US130890234232,1.31E+11,Block Group 2 Census Tract 234.23 DeKalb County Georgia,1331,1250,81
1500000US130890234233,1.31E+11,Block Group 3 Census Tract 234.23 DeKalb County Georgia,3754,3716,38
1500000US130890234241,1.31E+11,Block Group 1 Census Tract 234.24 DeKalb County Georgia,4089,3910,179
1500000US130890234242,1.31E+11,Block Group 2 Census Tract 234.24 DeKalb County Georgia,1801,1801,0
1500000US130890234251,1.31E+11,Block Group 1 Census Tract 234.25 DeKalb County Georgia,2139,2106,33
1500000US130890234252,1.31E+11,Block Group 2 Census Tract 234.25 DeKalb County Georgia,3423,3423,0
1500000US130890234261,1.31E+11,Block Group 1 Census Tract 234.26 DeKalb County Georgia,2852,2807,45
1500000US130890234262,1.31E+11,Block Group 2 Census Tract 234.26 DeKalb County Georgia,2026,2026,0
1500000US130890234271,1.31E+11,Block Group 1 Census Tract 234.27 DeKalb County Georgia,2139,2139,0
1500000US130890234272,1.31E+11,Block Group 2 Census Tract 234.27 DeKalb County Georgia,563,563,0
1500000US130890234281,1.31E+11,Block Group 1 Census Tract 234.28 DeKalb County Georgia,660,660,0
1500000US130890234282,1.31E+11,Block Group 2 Census Tract 234.28 DeKalb County Georgia,2209,2209,0
1500000US130890234283,1.31E+11,Block Group 3 Census Tract 234.28 DeKalb County Georgia,4467,4438,29
1500000US130890234284,1.31E+11,Block Group 4 Census Tract 234.28 DeKalb County Georgia,2116,2116,0
1500000US130890235011,1.31E+11,Block Group 1 Census Tract 235.01 DeKalb County Georgia,1410,1387,23
1500000US130890235012,1.31E+11,Block Group 2 Census Tract 235.01 DeKalb County Georgia,1767,1749,18
1500000US130890235041,1.31E+11,Block Group 1 Census Tract 235.04 DeKalb County Georgia,883,798,85
1500000US130890235042,1.31E+11,Block Group 2 Census Tract 235.04 DeKalb County Georgia,810,810,0
1500000US130890235043,1.31E+11,Block Group 3 Census Tract 235.04 DeKalb County Georgia,1694,1645,49
1500000US130890235051,1.31E+11,Block Group 1 Census Tract 235.05 DeKalb County Georgia,1239,1238,1
1500000US130890235052,1.31E+11,Block Group 2 Census Tract 235.05 DeKalb County Georgia,1212,1212,0
1500000US130890235061,1.31E+11,Block Group 1 Census Tract 235.06 DeKalb County Georgia,1532,1520,12
1500000US130890235062,1.31E+11,Block Group 2 Census Tract 235.06 DeKalb County Georgia,2213,2213,0
1500000US130890235063,1.31E+11,Block Group 3 Census Tract 235.06 DeKalb County Georgia,2074,2074,0
1500000US130890235071,1.31E+11,Block Group 1 Census Tract 235.07 DeKalb County Georgia,1229,1121,108
1500000US130890235072,1.31E+11,Block Group 2 Census Tract 235.07 DeKalb County Georgia,993,991,2
1500000US130890235073,1.31E+11,Block Group 3 Census Tract 235.07 DeKalb County Georgia,1828,1786,42
1500000US130890236011,1.31E+11,Block Group 1 Census Tract 236.01 DeKalb County Georgia,885,879,6
1500000US130890236012,1.31E+11,Block Group 2 Census Tract 236.01 DeKalb County Georgia,1050,1050,0
1500000US130890236013,1.31E+11,Block Group 3 Census Tract 236.01 DeKalb County Georgia,645,629,16
1500000US130890236021,1.31E+11,Block Group 1 Census Tract 236.02 DeKalb County Georgia,749,749,0
1500000US130890236022,1.31E+11,Block Group 2 Census Tract 236.02 DeKalb County Georgia,1606,1587,19
1500000US130890236031,1.31E+11,Block Group 1 Census Tract 236.03 DeKalb County Georgia,1644,1629,15
1500000US130890236032,1.31E+11,Block Group 2 Census Tract 236.03 DeKalb County Georgia,1777,1777,0
1500000US130890237001,1.31E+11,Block Group 1 Census Tract 237 DeKalb County Georgia,1597,1490,107
1500000US130890237002,1.31E+11,Block Group 2 Census Tract 237 DeKalb County Georgia,1254,1198,56
1500000US130890237003,1.31E+11,Block Group 3 Census Tract 237 DeKalb County Georgia,1379,1328,51
1500000US130890237004,1.31E+11,Block Group 4 Census Tract 237 DeKalb County Georgia,1036,1036,0
1500000US130890238011,1.31E+11,Block Group 1 Census Tract 238.01 DeKalb County Georgia,807,788,19
1500000US130890238012,1.31E+11,Block Group 2 Census Tract 238.01 DeKalb County Georgia,1456,1430,26
1500000US130890238013,1.31E+11,Block Group 3 Census Tract 238.01 DeKalb County Georgia,1284,1250,34
1500000US130890238021,1.31E+11,Block Group 1 Census Tract 238.02 DeKalb County Georgia,1193,1158,35
1500000US130890238022,1.31E+11,Block Group 2 Census Tract 238.02 DeKalb County Georgia,3567,3415,152
1500000US130890238031,1.31E+11,Block Group 1 Census Tract 238.03 DeKalb County Georgia,1432,1167,265
1500000US130890238032,1.31E+11,Block Group 2 Census Tract 238.03 DeKalb County Georgia,853,756,97
1500000US130890238033,1.31E+11,Block Group 3 Census Tract 238.03 DeKalb County Georgia,1713,1694,19
1500000US130890238034,1.31E+11,Block Group 4 Census Tract 238.03 DeKalb County Georgia,1696,1603,93
1500000US130899800001,1.31E+11,Block Group 1 Census Tract 9800 DeKalb County Georgia,0,0,0
1500000US131210001001,1.31E+11,Block Group 1 Census Tract 1 Fulton County Georgia,989,988,1
1500000US131210001002,1.31E+11,Block Group 2 Census Tract 1 Fulton County Georgia,752,726,26
1500000US131210001003,1.31E+11,Block Group 3 Census Tract 1 Fulton County Georgia,1762,1678,84
1500000US131210001004,1.31E+11,Block Group 4 Census Tract 1 Fulton County Georgia,966,862,104
1500000US131210002001,1.31E+11,Block Group 1 Census Tract 2 Fulton County Georgia,1478,1412,66
1500000US131210002002,1.31E+11,Block Group 2 Census Tract 2 Fulton County Georgia,1636,1572,64
1500000US131210002003,1.31E+11,Block Group 3 Census Tract 2 Fulton County Georgia,966,946,20
1500000US131210002004,1.31E+11,Block Group 4 Census Tract 2 Fulton County Georgia,895,895,0
1500000US131210002005,1.31E+11,Block Group 5 Census Tract 2 Fulton County Georgia,1126,1071,55
1500000US131210004001,1.31E+11,Block Group 1 Census Tract 4 Fulton County Georgia,658,625,33
1500000US131210004002,1.31E+11,Block Group 2 Census Tract 4 Fulton County Georgia,984,984,0
1500000US131210005001,1.31E+11,Block Group 1 Census Tract 5 Fulton County Georgia,2978,2840,138
1500000US131210005002,1.31E+11,Block Group 2 Census Tract 5 Fulton County Georgia,1064,985,79
1500000US131210005003,1.31E+11,Block Group 3 Census Tract 5 Fulton County Georgia,1117,1096,21
1500000US131210006001,1.31E+11,Block Group 1 Census Tract 6 Fulton County Georgia,6416,5849,567
1500000US131210007001,1.31E+11,Block Group 1 Census Tract 7 Fulton County Georgia,2140,2036,104
1500000US131210007002,1.31E+11,Block Group 2 Census Tract 7 Fulton County Georgia,777,743,34
1500000US131210010011,1.31E+11,Block Group 1 Census Tract 10.01 Fulton County Georgia,1542,1488,54
1500000US131210010012,1.31E+11,Block Group 2 Census Tract 10.01 Fulton County Georgia,989,909,80
1500000US131210010021,1.31E+11,Block Group 1 Census Tract 10.02 Fulton County Georgia,7550,7082,468
1500000US131210011001,1.31E+11,Block Group 1 Census Tract 11 Fulton County Georgia,947,930,17
1500000US131210011002,1.31E+11,Block Group 2 Census Tract 11 Fulton County Georgia,1194,1169,25
1500000US131210011003,1.31E+11,Block Group 3 Census Tract 11 Fulton County Georgia,1656,1561,95
1500000US131210012011,1.31E+11,Block Group 1 Census Tract 12.01 Fulton County Georgia,1665,1609,56
1500000US131210012012,1.31E+11,Block Group 2 Census Tract 12.01 Fulton County Georgia,1819,1631,188
1500000US131210012021,1.31E+11,Block Group 1 Census Tract 12.02 Fulton County Georgia,2309,2209,100
1500000US131210012022,1.31E+11,Block Group 2 Census Tract 12.02 Fulton County Georgia,1209,1142,67
1500000US131210013001,1.31E+11,Block Group 1 Census Tract 13 Fulton County Georgia,2388,2231,157
1500000US131210013002,1.31E+11,Block Group 2 Census Tract 13 Fulton County Georgia,1055,972,83
1500000US131210013003,1.31E+11,Block Group 3 Census Tract 13 Fulton County Georgia,1049,943,106
1500000US131210014001,1.31E+11,Block Group 1 Census Tract 14 Fulton County Georgia,1261,1222,39
1500000US131210014002,1.31E+11,Block Group 2 Census Tract 14 Fulton County Georgia,896,863,33
1500000US131210015001,1.31E+11,Block Group 1 Census Tract 15 Fulton County Georgia,910,868,42
1500000US131210015002,1.31E+11,Block Group 2 Census Tract 15 Fulton County Georgia,1376,1141,235
1500000US131210015003,1.31E+11,Block Group 3 Census Tract 15 Fulton County Georgia,799,787,12
1500000US131210015004,1.31E+11,Block Group 4 Census Tract 15 Fulton County Georgia,1107,1089,18
1500000US131210016001,1.31E+11,Block Group 1 Census Tract 16 Fulton County Georgia,2162,2070,92
1500000US131210017001,1.31E+11,Block Group 1 Census Tract 17 Fulton County Georgia,2236,2160,76
1500000US131210017002,1.31E+11,Block Group 2 Census Tract 17 Fulton County Georgia,1078,1050,28
1500000US131210018001,1.31E+11,Block Group 1 Census Tract 18 Fulton County Georgia,2323,2244,79
1500000US131210018002,1.31E+11,Block Group 2 Census Tract 18 Fulton County Georgia,798,749,49
1500000US131210018003,1.31E+11,Block Group 3 Census Tract 18 Fulton County Georgia,1005,983,22
1500000US131210019001,1.31E+11,Block Group 1 Census Tract 19 Fulton County Georgia,893,828,65
1500000US131210019002,1.31E+11,Block Group 2 Census Tract 19 Fulton County Georgia,3468,3264,204
1500000US131210021001,1.31E+11,Block Group 1 Census Tract 21 Fulton County Georgia,2851,2821,30
1500000US131210023001,1.31E+11,Block Group 1 Census Tract 23 Fulton County Georgia,352,352,0
1500000US131210023002,1.31E+11,Block Group 2 Census Tract 23 Fulton County Georgia,423,423,0
1500000US131210023003,1.31E+11,Block Group 3 Census Tract 23 Fulton County Georgia,488,488,0
1500000US131210024001,1.31E+11,Block Group 1 Census Tract 24 Fulton County Georgia,998,995,3
1500000US131210024002,1.31E+11,Block Group 2 Census Tract 24 Fulton County Georgia,776,776,0
1500000US131210025001,1.31E+11,Block Group 1 Census Tract 25 Fulton County Georgia,1431,1377,54
1500000US131210025002,1.31E+11,Block Group 2 Census Tract 25 Fulton County Georgia,453,425,28
1500000US131210026001,1.31E+11,Block Group 1 Census Tract 26 Fulton County Georgia,987,887,100
1500000US131210028001,1.31E+11,Block Group 1 Census Tract 28 Fulton County Georgia,3782,3450,332
1500000US131210028002,1.31E+11,Block Group 2 Census Tract 28 Fulton County Georgia,338,304,34
1500000US131210029001,1.31E+11,Block Group 1 Census Tract 29 Fulton County Georgia,2401,2327,74
1500000US131210030001,1.31E+11,Block Group 1 Census Tract 30 Fulton County Georgia,1354,1300,54
1500000US131210030002,1.31E+11,Block Group 2 Census Tract 30 Fulton County Georgia,1550,1369,181
1500000US131210031001,1.31E+11,Block Group 1 Census Tract 31 Fulton County Georgia,907,888,19
1500000US131210031002,1.31E+11,Block Group 2 Census Tract 31 Fulton County Georgia,1030,1020,10
1500000US131210032001,1.31E+11,Block Group 1 Census Tract 32 Fulton County Georgia,2166,2097,69
1500000US131210035001,1.31E+11,Block Group 1 Census Tract 35 Fulton County Georgia,622,601,21
1500000US131210035002,1.31E+11,Block Group 2 Census Tract 35 Fulton County Georgia,1428,1310,118
1500000US131210036001,1.31E+11,Block Group 1 Census Tract 36 Fulton County Georgia,1364,1328,36
1500000US131210037001,1.31E+11,Block Group 1 Census Tract 37 Fulton County Georgia,30,30,0
1500000US131210038001,1.31E+11,Block Group 1 Census Tract 38 Fulton County Georgia,3765,3473,292
1500000US131210039001,1.31E+11,Block Group 1 Census Tract 39 Fulton County Georgia,935,935,0
1500000US131210039002,1.31E+11,Block Group 2 Census Tract 39 Fulton County Georgia,776,776,0
1500000US131210040001,1.31E+11,Block Group 1 Census Tract 40 Fulton County Georgia,1301,1301,0
1500000US131210040002,1.31E+11,Block Group 2 Census Tract 40 Fulton County Georgia,633,633,0
1500000US131210040003,1.31E+11,Block Group 3 Census Tract 40 Fulton County Georgia,486,486,0
1500000US131210041001,1.31E+11,Block Group 1 Census Tract 41 Fulton County Georgia,577,577,0
1500000US131210041002,1.31E+11,Block Group 2 Census Tract 41 Fulton County Georgia,758,758,0
1500000US131210041003,1.31E+11,Block Group 3 Census Tract 41 Fulton County Georgia,501,482,19
1500000US131210042001,1.31E+11,Block Group 1 Census Tract 42 Fulton County Georgia,434,434,0
1500000US131210042002,1.31E+11,Block Group 2 Census Tract 42 Fulton County Georgia,2159,2153,6
1500000US131210043001,1.31E+11,Block Group 1 Census Tract 43 Fulton County Georgia,1450,1385,65
1500000US131210043002,1.31E+11,Block Group 2 Census Tract 43 Fulton County Georgia,1196,1158,38
1500000US131210044001,1.31E+11,Block Group 1 Census Tract 44 Fulton County Georgia,2036,2023,13
1500000US131210048001,1.31E+11,Block Group 1 Census Tract 48 Fulton County Georgia,974,913,61
1500000US131210049001,1.31E+11,Block Group 1 Census Tract 49 Fulton County Georgia,1473,1410,63
1500000US131210049002,1.31E+11,Block Group 2 Census Tract 49 Fulton County Georgia,1223,1134,89
1500000US131210050001,1.31E+11,Block Group 1 Census Tract 50 Fulton County Georgia,2074,1939,135
1500000US131210052001,1.31E+11,Block Group 1 Census Tract 52 Fulton County Georgia,1161,1095,66
1500000US131210052002,1.31E+11,Block Group 2 Census Tract 52 Fulton County Georgia,1443,1343,100
1500000US131210052003,1.31E+11,Block Group 3 Census Tract 52 Fulton County Georgia,2334,2183,151
1500000US131210053001,1.31E+11,Block Group 1 Census Tract 53 Fulton County Georgia,1686,1608,78
1500000US131210053002,1.31E+11,Block Group 2 Census Tract 53 Fulton County Georgia,1258,1234,24
1500000US131210053003,1.31E+11,Block Group 3 Census Tract 53 Fulton County Georgia,758,690,68
1500000US131210055011,1.31E+11,Block Group 1 Census Tract 55.01 Fulton County Georgia,1023,1008,15
1500000US131210055012,1.31E+11,Block Group 2 Census Tract 55.01 Fulton County Georgia,1514,1393,121
1500000US131210055021,1.31E+11,Block Group 1 Census Tract 55.02 Fulton County Georgia,2645,2620,25
1500000US131210057001,1.31E+11,Block Group 1 Census Tract 57 Fulton County Georgia,1768,1746,22
1500000US131210058001,1.31E+11,Block Group 1 Census Tract 58 Fulton County Georgia,1754,1754,0
1500000US131210060001,1.31E+11,Block Group 1 Census Tract 60 Fulton County Georgia,577,577,0
1500000US131210060002,1.31E+11,Block Group 2 Census Tract 60 Fulton County Georgia,934,934,0
1500000US131210060003,1.31E+11,Block Group 3 Census Tract 60 Fulton County Georgia,777,644,133
1500000US131210060004,1.31E+11,Block Group 4 Census Tract 60 Fulton County Georgia,795,780,15
1500000US131210061001,1.31E+11,Block Group 1 Census Tract 61 Fulton County Georgia,480,480,0
1500000US131210061002,1.31E+11,Block Group 2 Census Tract 61 Fulton County Georgia,1358,1311,47
1500000US131210061003,1.31E+11,Block Group 3 Census Tract 61 Fulton County Georgia,891,891,0
1500000US131210061004,1.31E+11,Block Group 4 Census Tract 61 Fulton County Georgia,885,885,0
1500000US131210062001,1.31E+11,Block Group 1 Census Tract 62 Fulton County Georgia,870,823,47
1500000US131210062002,1.31E+11,Block Group 2 Census Tract 62 Fulton County Georgia,496,496,0
1500000US131210063001,1.31E+11,Block Group 1 Census Tract 63 Fulton County Georgia,1181,1181,0
1500000US131210063002,1.31E+11,Block Group 2 Census Tract 63 Fulton County Georgia,449,449,0
1500000US131210064001,1.31E+11,Block Group 1 Census Tract 64 Fulton County Georgia,1082,813,269
1500000US131210065001,1.31E+11,Block Group 1 Census Tract 65 Fulton County Georgia,709,709,0
1500000US131210065002,1.31E+11,Block Group 2 Census Tract 65 Fulton County Georgia,1625,1566,59
1500000US131210065003,1.31E+11,Block Group 3 Census Tract 65 Fulton County Georgia,605,573,32
1500000US131210065004,1.31E+11,Block Group 4 Census Tract 65 Fulton County Georgia,1091,1070,21
1500000US131210066011,1.31E+11,Block Group 1 Census Tract 66.01 Fulton County Georgia,884,883,1
1500000US131210066012,1.31E+11,Block Group 2 Census Tract 66.01 Fulton County Georgia,1529,1491,38
1500000US131210066021,1.31E+11,Block Group 1 Census Tract 66.02 Fulton County Georgia,1091,1073,18
1500000US131210067001,1.31E+11,Block Group 1 Census Tract 67 Fulton County Georgia,745,745,0
1500000US131210067002,1.31E+11,Block Group 2 Census Tract 67 Fulton County Georgia,1724,1688,36
1500000US131210067003,1.31E+11,Block Group 3 Census Tract 67 Fulton County Georgia,1368,1358,10
1500000US131210068011,1.31E+11,Block Group 1 Census Tract 68.01 Fulton County Georgia,2355,1865,490
1500000US131210068021,1.31E+11,Block Group 1 Census Tract 68.02 Fulton County Georgia,1907,1907,0
1500000US131210069001,1.31E+11,Block Group 1 Census Tract 69 Fulton County Georgia,1173,987,186
1500000US131210069002,1.31E+11,Block Group 2 Census Tract 69 Fulton County Georgia,1363,988,375
1500000US131210069003,1.31E+11,Block Group 3 Census Tract 69 Fulton County Georgia,1123,833,290
1500000US131210070011,1.31E+11,Block Group 1 Census Tract 70.01 Fulton County Georgia,2625,2625,0
1500000US131210070012,1.31E+11,Block Group 2 Census Tract 70.01 Fulton County Georgia,882,845,37
1500000US131210070013,1.31E+11,Block Group 3 Census Tract 70.01 Fulton County Georgia,1223,1223,0
1500000US131210070021,1.31E+11,Block Group 1 Census Tract 70.02 Fulton County Georgia,914,914,0
1500000US131210070022,1.31E+11,Block Group 2 Census Tract 70.02 Fulton County Georgia,465,334,131
1500000US131210070023,1.31E+11,Block Group 3 Census Tract 70.02 Fulton County Georgia,354,339,15
1500000US131210070024,1.31E+11,Block Group 4 Census Tract 70.02 Fulton County Georgia,484,474,10
1500000US131210071001,1.31E+11,Block Group 1 Census Tract 71 Fulton County Georgia,973,962,11
1500000US131210071002,1.31E+11,Block Group 2 Census Tract 71 Fulton County Georgia,954,954,0
1500000US131210072001,1.31E+11,Block Group 1 Census Tract 72 Fulton County Georgia,1665,1651,14
1500000US131210072002,1.31E+11,Block Group 2 Census Tract 72 Fulton County Georgia,313,313,0
1500000US131210073001,1.31E+11,Block Group 1 Census Tract 73 Fulton County Georgia,2731,2684,47
1500000US131210073002,1.31E+11,Block Group 2 Census Tract 73 Fulton County Georgia,3189,3189,0
1500000US131210073003,1.31E+11,Block Group 3 Census Tract 73 Fulton County Georgia,2002,2002,0
1500000US131210074001,1.31E+11,Block Group 1 Census Tract 74 Fulton County Georgia,1634,1153,481
1500000US131210074002,1.31E+11,Block Group 2 Census Tract 74 Fulton County Georgia,1325,1198,127
1500000US131210075001,1.31E+11,Block Group 1 Census Tract 75 Fulton County Georgia,1249,1234,15
1500000US131210075002,1.31E+11,Block Group 2 Census Tract 75 Fulton County Georgia,624,624,0
1500000US131210075003,1.31E+11,Block Group 3 Census Tract 75 Fulton County Georgia,720,687,33
1500000US131210075004,1.31E+11,Block Group 4 Census Tract 75 Fulton County Georgia,842,746,96
1500000US131210076021,1.31E+11,Block Group 1 Census Tract 76.02 Fulton County Georgia,752,752,0
1500000US131210076022,1.31E+11,Block Group 2 Census Tract 76.02 Fulton County Georgia,829,815,14
1500000US131210076023,1.31E+11,Block Group 3 Census Tract 76.02 Fulton County Georgia,1124,1035,89
1500000US131210076031,1.31E+11,Block Group 1 Census Tract 76.03 Fulton County Georgia,1687,1687,0
1500000US131210076032,1.31E+11,Block Group 2 Census Tract 76.03 Fulton County Georgia,1742,1742,0
1500000US131210076033,1.31E+11,Block Group 3 Census Tract 76.03 Fulton County Georgia,1256,1206,50
1500000US131210076041,1.31E+11,Block Group 1 Census Tract 76.04 Fulton County Georgia,2242,2242,0
1500000US131210077031,1.31E+11,Block Group 1 Census Tract 77.03 Fulton County Georgia,629,629,0
1500000US131210077032,1.31E+11,Block Group 2 Census Tract 77.03 Fulton County Georgia,1454,1454,0
1500000US131210077033,1.31E+11,Block Group 3 Census Tract 77.03 Fulton County Georgia,1676,1676,0
1500000US131210077041,1.31E+11,Block Group 1 Census Tract 77.04 Fulton County Georgia,888,888,0
1500000US131210077042,1.31E+11,Block Group 2 Census Tract 77.04 Fulton County Georgia,2285,1763,522
1500000US131210077043,1.31E+11,Block Group 3 Census Tract 77.04 Fulton County Georgia,2323,2267,56
1500000US131210077051,1.31E+11,Block Group 1 Census Tract 77.05 Fulton County Georgia,2687,2655,32
1500000US131210077052,1.31E+11,Block Group 2 Census Tract 77.05 Fulton County Georgia,2282,2255,27
1500000US131210077061,1.31E+11,Block Group 1 Census Tract 77.06 Fulton County Georgia,3109,3109,0
1500000US131210077062,1.31E+11,Block Group 2 Census Tract 77.06 Fulton County Georgia,1821,1812,9
1500000US131210077063,1.31E+11,Block Group 3 Census Tract 77.06 Fulton County Georgia,4407,4287,120
1500000US131210078021,1.31E+11,Block Group 1 Census Tract 78.02 Fulton County Georgia,3962,3878,84
1500000US131210078022,1.31E+11,Block Group 2 Census Tract 78.02 Fulton County Georgia,2561,2561,0
1500000US131210078023,1.31E+11,Block Group 3 Census Tract 78.02 Fulton County Georgia,1047,1047,0
1500000US131210078024,1.31E+11,Block Group 4 Census Tract 78.02 Fulton County Georgia,1725,1709,16
1500000US131210078051,1.31E+11,Block Group 1 Census Tract 78.05 Fulton County Georgia,1575,1347,228
1500000US131210078052,1.31E+11,Block Group 2 Census Tract 78.05 Fulton County Georgia,1810,1802,8
1500000US131210078061,1.31E+11,Block Group 1 Census Tract 78.06 Fulton County Georgia,1562,1420,142
1500000US131210078062,1.31E+11,Block Group 2 Census Tract 78.06 Fulton County Georgia,3853,3853,0
1500000US131210078063,1.31E+11,Block Group 3 Census Tract 78.06 Fulton County Georgia,981,864,117
1500000US131210078071,1.31E+11,Block Group 1 Census Tract 78.07 Fulton County Georgia,2215,1674,541
1500000US131210078072,1.31E+11,Block Group 2 Census Tract 78.07 Fulton County Georgia,639,639,0
1500000US131210078081,1.31E+11,Block Group 1 Census Tract 78.08 Fulton County Georgia,1848,1717,131
1500000US131210078082,1.31E+11,Block Group 2 Census Tract 78.08 Fulton County Georgia,2425,2154,271
1500000US131210079001,1.31E+11,Block Group 1 Census Tract 79 Fulton County Georgia,1896,1896,0
1500000US131210079002,1.31E+11,Block Group 2 Census Tract 79 Fulton County Georgia,1795,1795,0
1500000US131210079003,1.31E+11,Block Group 3 Census Tract 79 Fulton County Georgia,2359,2359,0
1500000US131210080001,1.31E+11,Block Group 1 Census Tract 80 Fulton County Georgia,1170,1170,0
1500000US131210080002,1.31E+11,Block Group 2 Census Tract 80 Fulton County Georgia,922,922,0
1500000US131210080003,1.31E+11,Block Group 3 Census Tract 80 Fulton County Georgia,561,561,0
1500000US131210080004,1.31E+11,Block Group 4 Census Tract 80 Fulton County Georgia,1235,1235,0
1500000US131210080005,1.31E+11,Block Group 5 Census Tract 80 Fulton County Georgia,1495,1452,43
1500000US131210081011,1.31E+11,Block Group 1 Census Tract 81.01 Fulton County Georgia,1165,1165,0
1500000US131210081021,1.31E+11,Block Group 1 Census Tract 81.02 Fulton County Georgia,1608,1608,0
1500000US131210081022,1.31E+11,Block Group 2 Census Tract 81.02 Fulton County Georgia,330,320,10
1500000US131210081023,1.31E+11,Block Group 3 Census Tract 81.02 Fulton County Georgia,2391,1803,588
1500000US131210081024,1.31E+11,Block Group 4 Census Tract 81.02 Fulton County Georgia,2505,2190,315
1500000US131210082011,1.31E+11,Block Group 1 Census Tract 82.01 Fulton County Georgia,2165,2017,148
1500000US131210082012,1.31E+11,Block Group 2 Census Tract 82.01 Fulton County Georgia,3394,3143,251
1500000US131210082013,1.31E+11,Block Group 3 Census Tract 82.01 Fulton County Georgia,1081,1081,0
1500000US131210082021,1.31E+11,Block Group 1 Census Tract 82.02 Fulton County Georgia,927,927,0
1500000US131210082022,1.31E+11,Block Group 2 Census Tract 82.02 Fulton County Georgia,787,781,6
1500000US131210082023,1.31E+11,Block Group 3 Census Tract 82.02 Fulton County Georgia,332,332,0
1500000US131210082024,1.31E+11,Block Group 4 Census Tract 82.02 Fulton County Georgia,0,0,0
1500000US131210083011,1.31E+11,Block Group 1 Census Tract 83.01 Fulton County Georgia,1612,1612,0
1500000US131210083012,1.31E+11,Block Group 2 Census Tract 83.01 Fulton County Georgia,540,540,0
1500000US131210083021,1.31E+11,Block Group 1 Census Tract 83.02 Fulton County Georgia,658,658,0
1500000US131210083022,1.31E+11,Block Group 2 Census Tract 83.02 Fulton County Georgia,1011,1011,0
1500000US131210084001,1.31E+11,Block Group 1 Census Tract 84 Fulton County Georgia,1257,1246,11
1500000US131210084002,1.31E+11,Block Group 2 Census Tract 84 Fulton County Georgia,898,898,0
1500000US131210084003,1.31E+11,Block Group 3 Census Tract 84 Fulton County Georgia,1100,1063,37
1500000US131210085001,1.31E+11,Block Group 1 Census Tract 85 Fulton County Georgia,493,493,0
1500000US131210085002,1.31E+11,Block Group 2 Census Tract 85 Fulton County Georgia,1299,1299,0
1500000US131210085003,1.31E+11,Block Group 3 Census Tract 85 Fulton County Georgia,1700,1700,0
1500000US131210086011,1.31E+11,Block Group 1 Census Tract 86.01 Fulton County Georgia,1551,1551,0
1500000US131210086012,1.31E+11,Block Group 2 Census Tract 86.01 Fulton County Georgia,1044,1044,0
1500000US131210086013,1.31E+11,Block Group 3 Census Tract 86.01 Fulton County Georgia,1495,1494,1
1500000US131210086014,1.31E+11,Block Group 4 Census Tract 86.01 Fulton County Georgia,553,553,0
1500000US131210086021,1.31E+11,Block Group 1 Census Tract 86.02 Fulton County Georgia,927,927,0
1500000US131210086022,1.31E+11,Block Group 2 Census Tract 86.02 Fulton County Georgia,245,245,0
1500000US131210087001,1.31E+11,Block Group 1 Census Tract 87 Fulton County Georgia,992,984,8
1500000US131210087002,1.31E+11,Block Group 2 Census Tract 87 Fulton County Georgia,817,817,0
1500000US131210087003,1.31E+11,Block Group 3 Census Tract 87 Fulton County Georgia,919,919,0
1500000US131210087004,1.31E+11,Block Group 4 Census Tract 87 Fulton County Georgia,1507,1480,27
1500000US131210088001,1.31E+11,Block Group 1 Census Tract 88 Fulton County Georgia,3042,2677,365
1500000US131210088002,1.31E+11,Block Group 2 Census Tract 88 Fulton County Georgia,2106,1705,401
1500000US131210089021,1.31E+11,Block Group 1 Census Tract 89.02 Fulton County Georgia,1720,1720,0
1500000US131210089022,1.31E+11,Block Group 2 Census Tract 89.02 Fulton County Georgia,816,767,49
1500000US131210089023,1.31E+11,Block Group 3 Census Tract 89.02 Fulton County Georgia,1116,1039,77
1500000US131210089024,1.31E+11,Block Group 4 Census Tract 89.02 Fulton County Georgia,2705,2422,283
