GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD01_VD02,HD01_VD03,HD01_VD04,HD01_VD05,HD01_VD06,HD01_VD07,HD01_VD08,HD01_VD09,HD01_VD10,HD01_VD11,HD01_VD12,HD01_VD13,HD01_VD14,HD01_VD15,HD01_VD16,HD01_VD17,HD01_VD18,HD01_VD19,HD01_VD20,HD01_VD21,HD01_VD22,HD01_VD23,HD01_VD24,HD01_VD25
Id,Id2,Geography,Estimate; Total:,Estimate; Total: - No schooling completed,Estimate; Total: - Nursery school,Estimate; Total: - Kindergarten,Estimate; Total: - 1st grade,Estimate; Total: - 2nd grade,Estimate; Total: - 3rd grade,Estimate; Total: - 4th grade,Estimate; Total: - 5th grade,Estimate; Total: - 6th grade,Estimate; Total: - 7th grade,Estimate; Total: - 8th grade,Estimate; Total: - 9th grade,Estimate; Total: - 10th grade,Estimate; Total: - 11th grade,Estimate; Total: - 12th grade no diploma,Estimate; Total: - Regular high school diploma,Estimate; Total: - GED or alternative credential,Estimate; Total: - Some college less than 1 year,Estimate; Total: - Some college 1 or more years no degree,Estimate; Total: - Associate's degree,Estimate; Total: - Bachelor's degree,Estimate; Total: - Master's degree,Estimate; Total: - Professional school degree,Estimate; Total: - Doctorate degree
0100000US,,United States,"209,056,129","2,886,666","28,612","38,463","140,352","316,010","656,325","516,574","728,363","2,768,475","1,054,643","3,059,196","3,555,052","4,264,386","4,813,043","3,761,588","50,169,338","8,271,262","13,102,493","31,139,065","16,580,076","38,184,668","16,246,947","4,088,689","2,685,843"
1500000US130630405121,130630000000,Block Group 1 Census Tract 405.12 Clayton County Georgia,1481,58,0,0,0,0,0,0,0,0,12,30,20,70,92,33,459,84,97,195,88,194,30,9,10
1500000US130630405122,130630000000,Block Group 2 Census Tract 405.12 Clayton County Georgia,380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,24,44,75,11,68,16,11,0
1500000US130630405123,130630000000,Block Group 3 Census Tract 405.12 Clayton County Georgia,1059,0,0,0,0,0,0,0,0,19,0,18,0,0,20,11,234,52,113,223,132,108,101,13,15
1500000US130630405131,130630000000,Block Group 1 Census Tract 405.13 Clayton County Georgia,956,19,0,0,0,0,0,0,0,28,0,0,0,0,58,42,283,0,12,303,55,51,82,23,0
1500000US130630405132,130630000000,Block Group 2 Census Tract 405.13 Clayton County Georgia,1265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,435,14,26,267,146,242,63,14,0
1500000US130630405133,130630000000,Block Group 3 Census Tract 405.13 Clayton County Georgia,1304,7,0,0,0,0,0,0,0,17,0,23,54,3,10,13,408,42,191,188,92,151,89,0,16
1500000US130630405141,130630000000,Block Group 1 Census Tract 405.14 Clayton County Georgia,894,16,0,0,0,0,0,0,0,0,0,0,0,0,51,12,195,48,62,87,131,101,143,39,9
1500000US130630405142,130630000000,Block Group 2 Census Tract 405.14 Clayton County Georgia,1046,25,0,0,0,32,38,97,0,178,0,0,52,22,0,23,183,21,47,171,12,69,60,16,0
1500000US130630405143,130630000000,Block Group 3 Census Tract 405.14 Clayton County Georgia,2396,0,0,0,0,0,0,0,0,0,0,0,2,0,11,12,603,79,151,662,237,443,185,11,0
1500000US130630405151,130630000000,Block Group 1 Census Tract 405.15 Clayton County Georgia,534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,141,0,0,102,98,113,56,12,0
1500000US130630405152,130630000000,Block Group 2 Census Tract 405.15 Clayton County Georgia,1610,1,0,0,0,0,0,0,0,36,0,0,0,56,70,0,571,73,92,271,102,289,49,0,0
1500000US130630405153,130630000000,Block Group 3 Census Tract 405.15 Clayton County Georgia,836,16,0,0,0,0,0,0,0,38,51,0,24,0,27,41,174,0,78,123,104,121,39,0,0
1500000US130630405154,130630000000,Block Group 4 Census Tract 405.15 Clayton County Georgia,1696,138,0,0,0,0,0,0,0,44,55,0,9,25,37,74,482,26,154,408,108,72,47,17,0
