GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD01_VD02,HD01_VD03,HD01_VD04,HD01_VD05,HD01_VD06,HD01_VD07,HD01_VD08,HD01_VD09,HD01_VD10,HD01_VD11,HD01_VD12,HD01_VD13,HD01_VD14,HD01_VD15,HD01_VD16,HD01_VD17,HD01_VD18,HD01_VD19,HD01_VD20,HD01_VD21,HD01_VD22,HD01_VD23,HD01_VD24,HD01_VD25,HD01_VD26,HD01_VD27,HD01_VD28,HD01_VD29,HD01_VD30,HD01_VD31,HD01_VD32,HD01_VD33,HD01_VD34,HD01_VD35,HD01_VD36,HD01_VD37,HD01_VD38,HD01_VD39,HD01_VD40,HD01_VD41,HD01_VD42,HD01_VD43,HD01_VD44,HD01_VD45,HD01_VD46,HD01_VD47,HD01_VD48,HD01_VD49,HD01_VD50,HD01_VD51,HD01_VD52,HD01_VD53,HD01_VD54,HD01_VD55,HD01_VD56,HD01_VD57,HD01_VD58,HD01_VD59,HD01_VD60,HD01_VD61,HD01_VD62,HD01_VD63,HD01_VD64,HD01_VD65,HD01_VD66
1500000US131210105132,131210000000,Block Group 2 Census Tract 105.13 Fulton County Georgia,2672,821,574,204,33,0,337,0,0,62,0,0,0,0,0,62,185,669,419,246,17,0,156,0,0,0,0,0,0,0,0,0,250,1098,772,628,47,0,72,25,0,95,0,0,0,0,0,0,95,231,84,24,0,0,24,0,0,60,0,0,19,0,0,0,41,0
1500000US131210105133,131210000000,Block Group 3 Census Tract 105.13 Fulton County Georgia,5046,1320,1226,437,28,160,601,0,0,55,0,0,0,0,0,55,39,1373,853,692,0,50,63,0,48,22,22,0,0,0,0,0,498,2045,1027,873,74,28,52,0,0,299,27,31,0,123,0,0,118,719,308,93,35,0,58,0,0,215,0,98,4,98,0,0,15,0
1500000US131210105141,131210000000,Block Group 1 Census Tract 105.14 Fulton County Georgia,4771,1491,1355,759,36,0,560,0,0,136,20,0,39,0,0,77,0,980,655,320,269,0,66,0,0,68,68,0,0,0,0,0,257,1852,1476,1252,142,0,82,0,0,80,0,21,0,1,25,0,33,296,448,132,0,0,132,0,0,316,0,56,40,82,0,0,138,0
1500000US131210105142,131210000000,Block Group 2 Census Tract 105.14 Fulton County Georgia,4297,1127,1037,681,0,0,356,0,0,0,0,0,0,0,0,0,90,950,583,408,106,0,69,0,0,0,0,0,0,0,0,0,367,1896,1155,879,142,0,83,0,51,300,113,25,0,0,0,0,162,441,324,25,0,0,25,0,0,299,0,175,29,0,0,0,95,0
1500000US131210105143,131210000000,Block Group 3 Census Tract 105.14 Fulton County Georgia,3137,936,872,508,0,0,364,0,0,37,0,0,0,0,0,37,27,771,288,129,0,0,159,0,0,172,0,0,172,0,0,0,311,1038,737,592,73,0,72,0,0,30,0,0,0,11,19,0,0,271,392,247,0,0,247,0,0,55,0,0,55,0,0,0,0,90
1500000US131210105151,131210000000,Block Group 1 Census Tract 105.15 Fulton County Georgia,4677,1134,979,339,9,200,366,65,0,13,13,0,0,0,0,0,142,1284,831,739,39,0,43,10,0,37,0,0,0,29,0,8,416,1581,968,794,47,10,95,8,14,189,51,8,12,41,48,0,29,424,678,218,12,0,206,0,0,460,0,159,34,150,0,26,91,0
1500000US131210105161,131210000000,Block Group 1 Census Tract 105.16 Fulton County Georgia,2746,678,661,241,0,0,420,0,0,17,0,0,0,0,0,17,0,666,397,154,0,0,243,0,0,64,45,0,0,0,0,19,205,1140,915,724,9,12,170,0,0,23,23,0,0,0,0,0,0,202,262,154,25,0,129,0,0,108,0,8,0,48,0,5,47,0
1500000US131210105162,131210000000,Block Group 2 Census Tract 105.16 Fulton County Georgia,3691,906,872,577,0,21,225,49,0,0,0,0,0,0,0,0,34,839,605,518,48,0,25,14,0,0,0,0,0,0,0,0,234,1701,1040,830,46,32,78,0,54,160,82,17,0,22,0,0,39,501,245,46,0,0,46,0,0,199,0,118,0,14,0,0,67,0
1500000US131210105163,131210000000,Block Group 3 Census Tract 105.16 Fulton County Georgia,2465,1111,1051,205,0,0,846,0,0,0,0,0,0,0,0,0,60,551,314,0,222,0,92,0,0,0,0,0,0,0,0,0,237,748,497,268,152,33,44,0,0,39,39,0,0,0,0,0,0,212,55,17,0,0,17,0,0,38,0,0,0,28,0,0,10,0
1500000US131210106011,131210000000,Block Group 1 Census Tract 106.01 Fulton County Georgia,1186,191,160,34,0,0,117,0,9,21,0,0,21,0,0,0,10,289,175,142,23,0,0,0,10,14,0,0,0,0,0,14,100,626,416,310,36,0,55,0,15,18,0,0,0,18,0,0,0,192,80,13,0,0,13,0,0,67,0,47,0,0,0,0,20,0
1500000US131210106012,131210000000,Block Group 2 Census Tract 106.01 Fulton County Georgia,791,326,326,23,0,0,303,0,0,0,0,0,0,0,0,0,0,198,140,18,0,0,122,0,0,0,0,0,0,0,0,0,58,195,68,43,6,0,19,0,0,0,0,0,0,0,0,0,0,127,72,18,0,0,18,0,0,54,0,0,0,14,0,10,30,0
1500000US131210106013,131210000000,Block Group 3 Census Tract 106.01 Fulton County Georgia,530,130,130,29,0,0,101,0,0,0,0,0,0,0,0,0,0,116,60,25,12,0,7,16,0,0,0,0,0,0,0,0,56,207,107,60,24,15,8,0,0,0,0,0,0,0,0,0,0,100,77,25,0,0,25,0,0,52,0,23,21,8,0,0,0,0
1500000US131210106014,131210000000,Block Group 4 Census Tract 106.01 Fulton County Georgia,613,105,105,32,8,0,65,0,0,0,0,0,0,0,0,0,0,106,28,0,0,0,28,0,0,16,0,0,16,0,0,0,62,345,201,131,22,18,30,0,0,23,0,0,0,23,0,0,0,121,57,18,8,0,10,0,0,27,0,7,16,4,0,0,0,12
1500000US131210106031,131210000000,Block Group 1 Census Tract 106.03 Fulton County Georgia,1054,566,543,82,0,0,461,0,0,23,0,0,23,0,0,0,0,227,173,106,0,32,35,0,0,54,32,0,0,0,0,22,0,231,124,26,0,20,78,0,0,47,19,0,0,19,0,0,9,60,30,7,0,0,7,0,0,23,0,0,0,0,0,14,9,0
1500000US131210106032,131210000000,Block Group 2 Census Tract 106.03 Fulton County Georgia,2138,525,429,131,0,0,298,0,0,0,0,0,0,0,0,0,96,697,226,37,19,0,170,0,0,26,26,0,0,0,0,0,445,802,405,218,63,35,67,0,22,50,31,0,0,6,0,0,13,347,114,53,1,0,52,0,0,61,0,23,13,0,0,0,25,0
1500000US131210106033,131210000000,Block Group 3 Census Tract 106.03 Fulton County Georgia,704,269,209,18,0,0,191,0,0,0,0,0,0,0,0,0,60,280,123,46,0,0,77,0,0,0,0,0,0,0,0,0,157,155,20,15,0,0,5,0,0,0,0,0,0,0,0,0,0,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US131210106041,131210000000,Block Group 1 Census Tract 106.04 Fulton County Georgia,654,65,65,32,0,0,33,0,0,0,0,0,0,0,0,0,0,281,160,136,9,0,15,0,0,9,0,0,0,0,9,0,112,308,168,136,21,0,0,0,11,21,21,0,0,0,0,0,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US131210106042,131210000000,Block Group 2 Census Tract 106.04 Fulton County Georgia,346,113,113,0,0,0,113,0,0,0,0,0,0,0,0,0,0,126,65,25,0,0,40,0,0,0,0,0,0,0,0,0,61,107,44,0,0,8,26,0,10,16,0,0,0,16,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US131210106043,131210000000,Block Group 3 Census Tract 106.04 Fulton County Georgia,1550,414,375,68,0,0,307,0,0,0,0,0,0,0,0,0,39,382,196,75,97,0,24,0,0,0,0,0,0,0,0,0,186,576,285,246,0,0,39,0,0,41,9,0,0,0,0,0,32,250,178,46,9,0,37,0,0,132,0,21,32,25,0,0,54,0
1500000US131210108001,131210000000,Block Group 1 Census Tract 108 Fulton County Georgia,461,136,60,0,14,0,46,0,0,0,0,0,0,0,0,0,76,117,51,37,14,0,0,0,0,0,0,0,0,0,0,0,66,163,114,78,0,0,13,0,23,49,0,0,0,49,0,0,0,0,45,0,0,0,0,0,0,45,0,0,0,45,0,0,0,0
1500000US131210108002,131210000000,Block Group 2 Census Tract 108 Fulton County Georgia,887,247,247,230,0,0,17,0,0,0,0,0,0,0,0,0,0,199,199,174,0,0,25,0,0,0,0,0,0,0,0,0,0,441,322,300,22,0,0,0,0,100,0,0,11,1,0,0,88,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US131210108003,131210000000,Block Group 3 Census Tract 108 Fulton County Georgia,1792,347,305,6,0,0,299,0,0,0,0,0,0,0,0,0,42,460,108,95,0,0,13,0,0,0,0,0,0,0,0,0,352,834,459,263,119,44,14,19,0,65,26,22,0,0,0,17,0,310,151,41,0,0,41,0,0,110,0,9,0,74,0,27,0,0
1500000US131210108004,131210000000,Block Group 4 Census Tract 108 Fulton County Georgia,735,238,238,0,0,0,238,0,0,0,0,0,0,0,0,0,0,124,36,36,0,0,0,0,0,0,0,0,0,0,0,0,88,318,218,148,0,18,15,0,37,22,0,0,0,22,0,0,0,78,55,3,0,0,3,0,0,52,0,0,15,0,0,0,37,0
1500000US131210108005,131210000000,Block Group 5 Census Tract 108 Fulton County Georgia,941,361,361,0,0,0,361,0,0,0,0,0,0,0,0,0,0,109,84,14,9,0,61,0,0,0,0,0,0,0,0,0,25,442,146,106,40,0,0,0,0,64,23,0,0,19,0,0,22,232,29,0,0,0,0,0,0,29,0,29,0,0,0,0,0,0
1500000US131210108006,131210000000,Block Group 6 Census Tract 108 Fulton County Georgia,1795,471,288,0,0,0,288,0,0,24,0,0,24,0,0,0,159,549,207,97,0,0,110,0,0,0,0,0,0,0,0,0,342,506,196,119,0,0,44,0,33,56,28,0,0,17,0,11,0,254,269,99,18,0,81,0,0,170,0,13,27,14,0,0,116,0
1500000US131210110001,131210000000,Block Group 1 Census Tract 110 Fulton County Georgia,581,170,112,0,0,0,112,0,0,35,0,0,0,0,0,35,23,95,9,0,9,0,0,0,0,16,0,0,0,0,0,16,70,214,124,117,0,0,7,0,0,44,6,0,0,8,0,0,30,46,102,21,0,0,21,0,0,81,0,11,16,40,0,0,14,0
1500000US131210110002,131210000000,Block Group 2 Census Tract 110 Fulton County Georgia,1135,528,497,0,0,0,497,0,0,0,0,0,0,0,0,0,31,219,74,0,0,0,74,0,0,7,0,0,0,0,0,7,138,337,126,101,0,17,8,0,0,19,0,0,0,9,0,0,10,192,51,31,0,0,31,0,0,20,0,0,0,20,0,0,0,0
1500000US131210110003,131210000000,Block Group 3 Census Tract 110 Fulton County Georgia,994,257,195,17,0,0,178,0,0,0,0,0,0,0,0,0,62,162,126,56,0,0,70,0,0,0,0,0,0,0,0,0,36,459,197,98,0,0,99,0,0,51,0,0,0,51,0,0,0,211,116,28,0,0,28,0,0,72,0,11,0,24,0,0,37,16
1500000US131210110004,131210000000,Block Group 4 Census Tract 110 Fulton County Georgia,431,32,14,0,0,0,14,0,0,0,0,0,0,0,0,0,18,130,18,18,0,0,0,0,0,50,0,0,0,0,0,50,62,211,36,26,0,10,0,0,0,35,0,0,0,16,0,19,0,140,58,8,0,0,8,0,0,50,0,23,0,19,0,0,8,0
1500000US131210111001,131210000000,Block Group 1 Census Tract 111 Fulton County Georgia,714,76,66,58,0,0,8,0,0,0,0,0,0,0,0,0,10,83,55,32,0,0,0,0,23,0,0,0,0,0,0,0,28,519,256,187,43,0,18,0,8,29,0,0,0,29,0,0,0,234,36,22,0,0,22,0,0,14,0,9,0,0,0,0,5,0
1500000US131210111002,131210000000,Block Group 2 Census Tract 111 Fulton County Georgia,909,143,137,66,0,0,71,0,0,6,0,0,0,0,0,6,0,122,109,51,38,0,20,0,0,0,0,0,0,0,0,0,13,540,358,285,6,13,0,0,54,54,7,0,0,13,0,0,34,128,104,61,0,0,61,0,0,43,0,0,15,18,0,10,0,0
1500000US131210111003,131210000000,Block Group 3 Census Tract 111 Fulton County Georgia,566,17,17,10,7,0,0,0,0,0,0,0,0,0,0,0,0,122,108,108,0,0,0,0,0,14,0,0,0,14,0,0,0,359,279,208,26,8,29,0,8,64,36,0,0,0,0,0,28,16,68,58,0,0,58,0,0,10,0,0,0,0,0,0,10,0
1500000US131210112011,131210000000,Block Group 1 Census Tract 112.01 Fulton County Georgia,1173,326,182,92,0,0,90,0,0,22,0,0,0,0,0,22,122,411,248,88,6,0,106,39,9,0,0,0,0,0,0,0,163,379,233,194,9,0,20,8,2,6,0,0,0,0,0,0,6,140,57,24,0,0,24,0,0,33,0,0,0,16,0,9,8,0
1500000US131210112012,131210000000,Block Group 2 Census Tract 112.01 Fulton County Georgia,1282,362,298,45,0,0,253,0,0,21,0,0,21,0,0,0,43,396,228,155,0,0,73,0,0,26,0,0,26,0,0,0,142,413,191,139,0,24,28,0,0,48,0,0,0,40,0,0,8,174,111,92,0,0,92,0,0,13,0,0,0,0,0,0,13,6
1500000US131210112013,131210000000,Block Group 3 Census Tract 112.01 Fulton County Georgia,1365,110,110,28,0,0,82,0,0,0,0,0,0,0,0,0,0,615,393,337,0,0,56,0,0,16,0,0,0,0,0,16,206,535,239,132,78,0,21,0,8,21,6,0,0,6,0,0,9,275,105,59,6,0,53,0,0,46,0,10,9,23,0,0,4,0
1500000US131210112021,131210000000,Block Group 1 Census Tract 112.02 Fulton County Georgia,513,106,85,9,0,0,76,0,0,0,0,0,0,0,0,0,21,68,11,11,0,0,0,0,0,0,0,0,0,0,0,0,57,248,153,109,9,0,20,0,15,63,25,8,0,16,0,0,14,32,91,34,7,0,27,0,0,57,0,0,32,15,0,0,10,0
1500000US131210112022,131210000000,Block Group 2 Census Tract 112.02 Fulton County Georgia,631,178,166,32,0,0,134,0,0,12,12,0,0,0,0,0,0,67,60,60,0,0,0,0,0,0,0,0,0,0,0,0,7,315,190,142,12,0,14,0,22,62,19,21,0,0,0,0,22,63,71,24,0,0,24,0,0,47,0,23,0,6,0,11,7,0
1500000US131210112023,131210000000,Block Group 3 Census Tract 112.02 Fulton County Georgia,1004,233,215,10,0,0,205,0,0,0,0,0,0,0,0,0,18,341,175,93,7,0,75,0,0,11,11,0,0,0,0,0,155,392,166,121,22,0,23,0,0,12,0,0,0,0,0,0,12,214,38,5,0,0,5,0,0,5,0,5,0,0,0,0,0,28
1500000US131210112024,131210000000,Block Group 4 Census Tract 112.02 Fulton County Georgia,1204,328,309,166,9,0,134,0,0,0,0,0,0,0,0,0,19,515,237,78,9,0,150,0,0,0,0,0,0,0,0,0,278,335,216,189,0,9,0,18,0,35,0,0,0,0,0,0,35,84,26,7,0,0,7,0,0,19,0,0,0,19,0,0,0,0
1500000US131210112025,131210000000,Block Group 5 Census Tract 112.02 Fulton County Georgia,1290,346,242,73,0,0,169,0,0,0,0,0,0,0,0,0,104,323,171,117,0,0,54,0,0,0,0,0,0,0,0,0,152,536,258,142,11,96,0,0,9,37,0,0,0,0,0,0,37,241,85,7,0,0,7,0,0,66,0,8,0,48,0,10,0,12
1500000US131210112026,131210000000,Block Group 6 Census Tract 112.02 Fulton County Georgia,653,169,151,8,0,0,143,0,0,0,0,0,0,0,0,0,18,105,38,0,0,0,38,0,0,54,0,0,39,0,0,15,13,263,138,46,9,0,83,0,0,45,0,13,0,18,0,0,14,80,116,23,0,0,23,0,0,93,0,0,37,20,0,19,17,0
1500000US131210113011,131210000000,Block Group 1 Census Tract 113.01 Fulton County Georgia,984,278,84,13,56,0,15,0,0,0,0,0,0,0,0,0,194,177,113,75,0,0,38,0,0,0,0,0,0,0,0,0,64,353,238,166,43,20,0,0,9,28,0,16,0,12,0,0,0,87,176,87,9,0,78,0,0,89,0,14,30,0,0,19,26,0
1500000US131210113012,131210000000,Block Group 2 Census Tract 113.01 Fulton County Georgia,419,13,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,131,62,53,0,0,9,0,0,0,0,0,0,0,0,0,69,194,107,70,9,0,28,0,0,3,3,0,0,0,0,0,0,84,81,35,0,0,35,0,0,46,0,15,5,7,0,0,19,0
1500000US131210113013,131210000000,Block Group 3 Census Tract 113.01 Fulton County Georgia,388,34,23,11,0,0,12,0,0,11,0,0,0,0,0,11,0,120,45,26,0,0,19,0,0,0,0,0,0,0,0,0,75,148,96,86,0,10,0,0,0,0,0,0,0,0,0,0,0,52,86,14,0,0,14,0,0,72,0,13,11,10,0,10,28,0
1500000US131210113014,131210000000,Block Group 4 Census Tract 113.01 Fulton County Georgia,1161,138,112,0,28,0,84,0,0,26,0,0,0,9,0,17,0,391,345,294,51,0,0,0,0,37,0,0,0,0,0,37,9,517,306,251,0,2,11,8,34,76,20,0,0,24,9,0,23,135,115,15,5,0,10,0,0,100,0,68,21,0,0,0,11,0
1500000US131210113015,131210000000,Block Group 5 Census Tract 113.01 Fulton County Georgia,697,199,155,34,0,0,121,0,0,0,0,0,0,0,0,0,44,93,56,41,0,0,15,0,0,0,0,0,0,0,0,0,37,268,185,119,22,0,44,0,0,6,6,0,0,0,0,0,0,77,137,53,16,0,37,0,0,84,0,52,0,0,0,0,32,0
1500000US131210113016,131210000000,Block Group 6 Census Tract 113.01 Fulton County Georgia,1027,201,176,28,13,83,52,0,0,9,0,0,9,0,0,0,16,369,99,89,0,10,0,0,0,0,0,0,0,0,0,0,270,339,122,76,0,0,36,0,10,117,6,19,0,0,0,11,81,100,118,57,0,0,57,0,0,61,0,29,12,0,0,0,20,0
1500000US131210113031,131210000000,Block Group 1 Census Tract 113.03 Fulton County Georgia,3399,691,625,494,0,0,131,0,0,18,18,0,0,0,0,0,48,858,569,499,38,0,32,0,0,35,0,0,0,0,0,35,254,1406,1100,1085,0,0,0,0,15,69,15,26,0,0,0,0,28,237,444,107,12,0,95,0,0,337,0,76,42,24,0,0,195,0
1500000US131210113032,131210000000,Block Group 2 Census Tract 113.03 Fulton County Georgia,1252,301,265,247,0,0,18,0,0,36,0,0,0,0,0,36,0,325,257,209,0,0,48,0,0,0,0,0,0,0,0,0,68,486,307,218,72,0,0,0,17,64,31,0,0,0,0,0,33,115,140,53,0,0,53,0,0,87,0,40,12,0,0,0,35,0
1500000US131210113033,131210000000,Block Group 3 Census Tract 113.03 Fulton County Georgia,579,106,106,76,0,0,30,0,0,0,0,0,0,0,0,0,0,140,91,40,21,0,30,0,0,22,0,0,0,0,0,22,27,239,204,156,0,0,48,0,0,9,0,0,0,0,9,0,0,26,94,36,0,0,36,0,0,58,0,22,0,0,0,0,36,0
1500000US131210113034,131210000000,Block Group 4 Census Tract 113.03 Fulton County Georgia,790,335,191,169,0,0,22,0,0,0,0,0,0,0,0,0,144,139,62,21,0,0,41,0,0,0,0,0,0,0,0,0,77,192,95,95,0,0,0,0,0,0,0,0,0,0,0,0,0,97,124,46,18,0,28,0,0,78,12,24,0,0,0,18,24,0
1500000US131210113035,131210000000,Block Group 5 Census Tract 113.03 Fulton County Georgia,2990,802,510,175,0,0,335,0,0,0,0,0,0,0,0,0,292,658,220,163,0,0,57,0,0,0,0,0,0,0,0,0,438,1322,643,395,0,0,197,0,51,119,17,0,0,64,0,0,38,560,208,78,0,0,78,0,0,130,0,51,12,40,0,13,14,0
1500000US131210113051,131210000000,Block Group 1 Census Tract 113.05 Fulton County Georgia,936,201,184,14,0,0,170,0,0,0,0,0,0,0,0,0,17,247,120,42,0,14,64,0,0,0,0,0,0,0,0,0,127,377,299,171,9,28,65,0,26,10,0,0,0,0,0,0,10,68,111,30,0,0,30,0,0,81,0,20,17,0,0,0,44,0
1500000US131210113052,131210000000,Block Group 2 Census Tract 113.05 Fulton County Georgia,1941,602,414,36,0,0,378,0,0,0,0,0,0,0,0,0,188,776,365,215,9,0,116,0,25,11,11,0,0,0,0,0,400,476,239,156,22,0,61,0,0,39,17,0,0,0,0,0,22,198,87,54,0,0,54,0,0,33,0,0,0,33,0,0,0,0
1500000US131210113053,131210000000,Block Group 3 Census Tract 113.05 Fulton County Georgia,1545,492,459,59,0,0,400,0,0,33,0,0,0,0,0,33,0,419,210,122,0,0,88,0,0,49,14,0,0,0,0,35,160,597,359,242,9,0,72,0,36,42,0,20,0,9,0,0,13,196,37,16,0,0,16,0,0,21,0,9,12,0,0,0,0,0
1500000US131210113061,131210000000,Block Group 1 Census Tract 113.06 Fulton County Georgia,1357,429,327,14,10,0,293,10,0,65,0,27,0,0,0,38,37,549,253,98,20,0,135,0,0,10,0,0,10,0,0,0,286,356,172,95,0,0,67,0,10,49,12,0,0,25,0,0,12,135,23,3,0,0,3,0,0,20,0,5,15,0,0,0,0,0
1500000US131210113062,131210000000,Block Group 2 Census Tract 113.06 Fulton County Georgia,1071,272,250,85,0,12,129,24,0,22,0,0,0,0,0,22,0,138,98,82,0,0,0,16,0,5,5,0,0,0,0,0,35,513,467,372,14,35,37,9,0,9,0,0,0,0,0,0,9,37,148,65,8,0,57,0,0,83,0,0,0,9,0,10,64,0
1500000US131210114051,131210000000,Block Group 1 Census Tract 114.05 Fulton County Georgia,1783,316,316,202,43,0,71,0,0,0,0,0,0,0,0,0,0,466,383,355,12,0,16,0,0,42,0,0,27,0,0,15,41,773,616,524,77,0,0,0,15,38,0,21,0,0,0,0,17,119,228,87,0,0,87,0,0,141,0,18,59,46,0,0,18,0
1500000US131210114052,131210000000,Block Group 2 Census Tract 114.05 Fulton County Georgia,1341,378,378,220,60,0,98,0,0,0,0,0,0,0,0,0,0,157,112,91,0,0,0,0,21,0,0,0,0,0,0,0,45,710,629,364,265,0,0,0,0,0,0,0,0,0,0,0,0,81,96,0,0,0,0,0,0,68,0,54,0,0,0,0,14,28
1500000US131210114053,131210000000,Block Group 3 Census Tract 114.05 Fulton County Georgia,2364,353,258,66,0,0,192,0,0,0,0,0,0,0,0,0,95,871,229,180,19,0,30,0,0,0,0,0,0,0,0,0,642,944,355,231,78,0,0,0,46,50,0,0,0,0,25,0,25,539,196,149,0,0,149,0,0,47,0,31,0,0,0,0,16,0
1500000US131210114054,131210000000,Block Group 4 Census Tract 114.05 Fulton County Georgia,2299,607,283,162,0,0,110,11,0,56,0,0,0,0,0,56,268,662,372,344,28,0,0,0,0,0,0,0,0,0,0,0,290,875,384,358,0,14,0,12,0,30,16,0,0,0,0,0,14,461,155,16,16,0,0,0,0,139,0,21,73,0,0,0,45,0
1500000US131210114101,131210000000,Block Group 1 Census Tract 114.10 Fulton County Georgia,2954,569,480,416,45,0,19,0,0,0,0,0,0,0,0,0,89,744,442,387,55,0,0,0,0,17,17,0,0,0,0,0,285,1155,787,633,154,0,0,0,0,73,34,0,0,39,0,0,0,295,486,256,138,0,118,0,0,230,0,113,42,18,0,0,57,0
1500000US131210114102,131210000000,Block Group 2 Census Tract 114.10 Fulton County Georgia,2108,374,374,249,125,0,0,0,0,0,0,0,0,0,0,0,0,284,248,180,68,0,0,0,0,0,0,0,0,0,0,0,36,1094,996,693,303,0,0,0,0,39,39,0,0,0,0,0,0,59,356,143,24,0,119,0,0,213,0,77,14,34,0,0,88,0
1500000US131210114103,131210000000,Block Group 3 Census Tract 114.10 Fulton County Georgia,2125,458,346,259,75,0,12,0,0,10,10,0,0,0,0,0,102,277,277,221,56,0,0,0,0,0,0,0,0,0,0,0,0,1070,937,732,205,0,0,0,0,48,31,0,0,1,0,0,16,85,320,139,47,0,92,0,0,181,0,97,25,0,0,0,59,0
1500000US131210114111,131210000000,Block Group 1 Census Tract 114.11 Fulton County Georgia,2651,637,618,544,44,0,30,0,0,0,0,0,0,0,0,0,19,482,396,305,91,0,0,0,0,0,0,0,0,0,0,0,86,1246,1053,827,208,0,0,18,0,26,26,0,0,0,0,0,0,167,286,100,0,0,100,0,0,186,0,37,33,27,0,56,33,0
1500000US131210114112,131210000000,Block Group 2 Census Tract 114.11 Fulton County Georgia,774,44,25,14,11,0,0,0,0,0,0,0,0,0,0,0,19,176,79,79,0,0,0,0,0,0,0,0,0,0,0,0,97,299,282,214,68,0,0,0,0,0,0,0,0,0,0,0,0,17,255,0,0,0,0,0,0,255,0,144,74,0,0,0,37,0
1500000US131210114113,131210000000,Block Group 3 Census Tract 114.11 Fulton County Georgia,2452,591,575,155,17,86,317,0,0,0,0,0,0,0,0,0,16,861,602,586,16,0,0,0,0,0,0,0,0,0,0,0,259,930,502,373,77,16,18,0,18,22,0,0,0,0,0,0,22,406,70,54,0,0,54,0,0,16,0,0,16,0,0,0,0,0
1500000US131210114114,131210000000,Block Group 4 Census Tract 114.11 Fulton County Georgia,909,201,182,140,32,0,10,0,0,0,0,0,0,0,0,0,19,36,36,36,0,0,0,0,0,0,0,0,0,0,0,0,0,356,295,217,78,0,0,0,0,17,17,0,0,0,0,0,0,44,316,52,0,0,52,0,0,264,0,59,133,0,0,0,72,0
1500000US131210114115,131210000000,Block Group 5 Census Tract 114.11 Fulton County Georgia,1134,255,255,238,17,0,0,0,0,0,0,0,0,0,0,0,0,248,248,224,24,0,0,0,0,0,0,0,0,0,0,0,0,522,446,399,34,0,0,0,13,76,0,19,0,0,0,0,57,0,109,58,0,0,58,0,0,51,0,51,0,0,0,0,0,0
1500000US131210114121,131210000000,Block Group 1 Census Tract 114.12 Fulton County Georgia,3617,685,663,609,39,0,15,0,0,0,0,0,0,0,0,0,22,913,640,554,39,0,47,0,0,13,13,0,0,0,0,0,260,1688,1420,1210,140,0,70,0,0,73,45,0,0,0,0,0,28,195,331,81,0,0,81,0,0,250,0,98,83,26,0,0,43,0
1500000US131210114122,131210000000,Block Group 2 Census Tract 114.12 Fulton County Georgia,2058,463,412,335,30,16,16,15,0,31,0,0,0,0,0,31,20,496,283,283,0,0,0,0,0,21,0,0,21,0,0,0,192,988,721,567,92,0,0,62,0,44,44,0,0,0,0,0,0,223,111,14,0,0,14,0,0,97,0,15,0,0,0,0,82,0
1500000US131210114123,131210000000,Block Group 3 Census Tract 114.12 Fulton County Georgia,3340,1084,1070,312,240,0,518,0,0,0,0,0,0,0,0,0,14,788,453,296,141,0,16,0,0,0,0,0,0,0,0,0,335,1329,975,758,174,43,0,0,0,192,71,0,0,46,0,0,75,162,139,71,17,0,54,0,0,68,0,0,28,0,0,0,40,0
1500000US131210114141,131210000000,Block Group 1 Census Tract 114.14 Fulton County Georgia,1887,434,390,185,34,0,108,63,0,30,0,0,0,0,0,30,14,711,373,242,82,0,0,49,0,26,0,0,0,0,0,26,312,674,501,425,33,14,0,29,0,62,6,0,0,14,0,0,42,111,68,42,0,0,42,0,0,26,0,12,0,0,0,0,14,0
1500000US131210114142,131210000000,Block Group 2 Census Tract 114.14 Fulton County Georgia,1389,540,448,448,0,0,0,0,0,92,84,0,0,0,0,8,0,327,308,285,23,0,0,0,0,0,0,0,0,0,0,0,19,495,343,332,11,0,0,0,0,121,121,0,0,0,0,0,0,31,27,0,0,0,0,0,0,27,0,27,0,0,0,0,0,0
1500000US131210114143,131210000000,Block Group 3 Census Tract 114.14 Fulton County Georgia,2008,523,523,416,82,0,0,25,0,0,0,0,0,0,0,0,0,294,223,208,15,0,0,0,0,0,0,0,0,0,0,0,71,1020,850,703,124,0,0,23,0,66,66,0,0,0,0,0,0,104,171,64,20,0,44,0,0,107,0,81,0,0,0,0,26,0
1500000US131210114144,131210000000,Block Group 4 Census Tract 114.14 Fulton County Georgia,2174,457,299,144,0,0,155,0,0,0,0,0,0,0,0,0,158,638,191,164,27,0,0,0,0,0,0,0,0,0,0,0,447,946,745,731,14,0,0,0,0,0,0,0,0,0,0,0,0,201,133,90,14,0,76,0,0,43,0,25,18,0,0,0,0,0
1500000US131210114161,131210000000,Block Group 1 Census Tract 114.16 Fulton County Georgia,2068,379,354,288,66,0,0,0,0,0,0,0,0,0,0,0,25,263,183,183,0,0,0,0,0,0,0,0,0,0,0,0,80,1125,1058,879,165,14,0,0,0,0,0,0,0,0,0,0,0,67,301,98,0,0,98,0,0,203,0,69,25,0,0,0,109,0
