GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD01_VD02,HD01_VD03,HD01_VD04,HD01_VD05,HD01_VD06,HD01_VD07,HD01_VD08,HD01_VD09,HD01_VD10,HD01_VD11
Id,Id2,Geography,Estimate; Total:,Estimate; Households with one or more people 65 years and over:,Estimate; Households with one or more people 65 years and over: - 1-person household,Estimate; Households with one or more people 65 years and over: - 2-or-more-person household:,Estimate; Households with one or more people 65 years and over: - 2-or-more-person household: - Family households,Estimate; Households with one or more people 65 years and over: - 2-or-more-person household: - Nonfamily households,Estimate; Households with no people 65 years and over:,Estimate; Households with no people 65 years and over: - 1-person households,Estimate; Households with no people 65 years and over: - 2-or-more-person household:,Estimate; Households with no people 65 years and over: - 2-or-more-person household: - Family households,Estimate; Households with no people 65 years and over: - 2-or-more-person household: - Nonfamily households
1500000US130890214101,130890000000,Block Group 1 Census Tract 214.10 DeKalb County Georgia,697,130,63,67,67,0,567,169,398,300,98
1500000US130890214102,130890000000,Block Group 2 Census Tract 214.10 DeKalb County Georgia,349,14,0,14,14,0,335,84,251,199,52
1500000US130890214103,130890000000,Block Group 3 Census Tract 214.10 DeKalb County Georgia,664,60,21,39,39,0,604,298,306,167,139
1500000US130890214111,130890000000,Block Group 1 Census Tract 214.11 DeKalb County Georgia,992,76,35,41,41,0,916,576,340,220,120
1500000US130890214112,130890000000,Block Group 2 Census Tract 214.11 DeKalb County Georgia,940,57,18,39,39,0,883,422,461,312,149
1500000US130890214121,130890000000,Block Group 1 Census Tract 214.12 DeKalb County Georgia,403,55,20,35,27,8,348,62,286,271,15
1500000US130890214122,130890000000,Block Group 2 Census Tract 214.12 DeKalb County Georgia,580,65,35,30,19,11,515,161,354,277,77
1500000US130890214123,130890000000,Block Group 3 Census Tract 214.12 DeKalb County Georgia,456,124,41,83,76,7,332,30,302,211,91
1500000US130890214131,130890000000,Block Group 1 Census Tract 214.13 DeKalb County Georgia,975,105,75,30,30,0,870,227,643,524,119
1500000US130890214132,130890000000,Block Group 2 Census Tract 214.13 DeKalb County Georgia,386,24,0,24,24,0,362,39,323,265,58
1500000US130890214141,130890000000,Block Group 1 Census Tract 214.14 DeKalb County Georgia,1115,105,41,64,64,0,1010,414,596,391,205
1500000US130890214142,130890000000,Block Group 2 Census Tract 214.14 DeKalb County Georgia,471,69,69,0,0,0,402,235,167,134,33
1500000US130890214151,130890000000,Block Group 1 Census Tract 214.15 DeKalb County Georgia,512,60,35,25,16,9,452,105,347,296,51
1500000US130890214152,130890000000,Block Group 2 Census Tract 214.15 DeKalb County Georgia,586,67,23,44,29,15,519,268,251,137,114
1500000US130890214153,130890000000,Block Group 3 Census Tract 214.15 DeKalb County Georgia,661,86,31,55,30,25,575,163,412,363,49
1500000US130890214161,130890000000,Block Group 1 Census Tract 214.16 DeKalb County Georgia,633,4,0,4,4,0,629,175,454,371,83
1500000US130890214162,130890000000,Block Group 2 Census Tract 214.16 DeKalb County Georgia,263,57,35,22,22,0,206,104,102,70,32
1500000US130890214171,130890000000,Block Group 1 Census Tract 214.17 DeKalb County Georgia,795,58,58,0,0,0,737,578,159,95,64
1500000US130890214172,130890000000,Block Group 2 Census Tract 214.17 DeKalb County Georgia,464,0,0,0,0,0,464,159,305,196,109
1500000US130890214173,130890000000,Block Group 3 Census Tract 214.17 DeKalb County Georgia,860,29,0,29,29,0,831,249,582,386,196
1500000US130890215021,130890000000,Block Group 1 Census Tract 215.02 DeKalb County Georgia,929,52,0,52,38,14,877,557,320,192,128
1500000US130890215022,130890000000,Block Group 2 Census Tract 215.02 DeKalb County Georgia,552,129,66,63,63,0,423,102,321,211,110
1500000US130890215023,130890000000,Block Group 3 Census Tract 215.02 DeKalb County Georgia,983,127,66,61,50,11,856,542,314,135,179
1500000US130890215031,130890000000,Block Group 1 Census Tract 215.03 DeKalb County Georgia,620,139,72,67,62,5,481,108,373,341,32
1500000US130890215032,130890000000,Block Group 2 Census Tract 215.03 DeKalb County Georgia,417,74,44,30,30,0,343,145,198,148,50
1500000US130890215033,130890000000,Block Group 3 Census Tract 215.03 DeKalb County Georgia,457,13,13,0,0,0,444,88,356,294,62
1500000US130890215041,130890000000,Block Group 1 Census Tract 215.04 DeKalb County Georgia,769,28,15,13,13,0,741,390,351,233,118
1500000US130890215042,130890000000,Block Group 2 Census Tract 215.04 DeKalb County Georgia,1089,304,196,108,59,49,785,334,451,245,206
1500000US130890215043,130890000000,Block Group 3 Census Tract 215.04 DeKalb County Georgia,647,180,113,67,67,0,467,269,198,126,72
1500000US130890216021,130890000000,Block Group 1 Census Tract 216.02 DeKalb County Georgia,967,295,218,77,62,15,672,320,352,248,104
1500000US130890216022,130890000000,Block Group 2 Census Tract 216.02 DeKalb County Georgia,1007,319,149,170,163,7,688,144,544,440,104
1500000US130890216031,130890000000,Block Group 1 Census Tract 216.03 DeKalb County Georgia,920,315,267,48,27,21,605,230,375,328,47
1500000US130890216032,130890000000,Block Group 2 Census Tract 216.03 DeKalb County Georgia,1106,171,124,47,47,0,935,588,347,214,133
1500000US130890216033,130890000000,Block Group 3 Census Tract 216.03 DeKalb County Georgia,655,45,24,21,21,0,610,330,280,165,115
1500000US130890216041,130890000000,Block Group 1 Census Tract 216.04 DeKalb County Georgia,818,259,159,100,100,0,559,54,505,476,29
1500000US130890216042,130890000000,Block Group 2 Census Tract 216.04 DeKalb County Georgia,496,195,120,75,75,0,301,69,232,170,62
1500000US130890216051,130890000000,Block Group 1 Census Tract 216.05 DeKalb County Georgia,686,74,38,36,36,0,612,227,385,349,36
1500000US130890216052,130890000000,Block Group 2 Census Tract 216.05 DeKalb County Georgia,404,211,77,134,134,0,193,38,155,155,0
1500000US130890216053,130890000000,Block Group 3 Census Tract 216.05 DeKalb County Georgia,1147,96,96,0,0,0,1051,524,527,363,164
1500000US130890217031,130890000000,Block Group 1 Census Tract 217.03 DeKalb County Georgia,926,395,231,164,157,7,531,120,411,398,13
1500000US130890217032,130890000000,Block Group 2 Census Tract 217.03 DeKalb County Georgia,881,306,79,227,227,0,575,95,480,453,27
1500000US130890217041,130890000000,Block Group 1 Census Tract 217.04 DeKalb County Georgia,537,106,37,69,69,0,431,147,284,284,0
1500000US130890217042,130890000000,Block Group 2 Census Tract 217.04 DeKalb County Georgia,496,161,45,116,104,12,335,158,177,154,23
1500000US130890217043,130890000000,Block Group 3 Census Tract 217.04 DeKalb County Georgia,1119,329,92,237,237,0,790,73,717,653,64
1500000US130890217051,130890000000,Block Group 1 Census Tract 217.05 DeKalb County Georgia,976,107,65,42,42,0,869,404,465,329,136
1500000US130890217052,130890000000,Block Group 2 Census Tract 217.05 DeKalb County Georgia,637,190,106,84,65,19,447,107,340,268,72
1500000US130890217053,130890000000,Block Group 3 Census Tract 217.05 DeKalb County Georgia,683,54,12,42,31,11,629,390,239,121,118
1500000US130890217061,130890000000,Block Group 1 Census Tract 217.06 DeKalb County Georgia,354,154,73,81,81,0,200,13,187,157,30
1500000US130890217062,130890000000,Block Group 2 Census Tract 217.06 DeKalb County Georgia,1282,69,57,12,12,0,1213,756,457,396,61
1500000US130890217063,130890000000,Block Group 3 Census Tract 217.06 DeKalb County Georgia,457,46,14,32,32,0,411,24,387,366,21
1500000US130890217064,130890000000,Block Group 4 Census Tract 217.06 DeKalb County Georgia,733,257,25,232,232,0,476,127,349,328,21
1500000US130890218051,130890000000,Block Group 1 Census Tract 218.05 DeKalb County Georgia,754,161,59,102,102,0,593,245,348,269,79
1500000US130890218052,130890000000,Block Group 2 Census Tract 218.05 DeKalb County Georgia,770,163,71,92,92,0,607,222,385,330,55
1500000US130890218053,130890000000,Block Group 3 Census Tract 218.05 DeKalb County Georgia,770,149,45,104,104,0,621,97,524,420,104
1500000US130890218061,130890000000,Block Group 1 Census Tract 218.06 DeKalb County Georgia,899,70,24,46,46,0,829,300,529,473,56
1500000US130890218062,130890000000,Block Group 2 Census Tract 218.06 DeKalb County Georgia,497,223,109,114,114,0,274,68,206,186,20
1500000US130890218063,130890000000,Block Group 3 Census Tract 218.06 DeKalb County Georgia,889,144,76,68,68,0,745,274,471,471,0
1500000US130890218081,130890000000,Block Group 1 Census Tract 218.08 DeKalb County Georgia,705,187,51,136,136,0,518,55,463,420,43
1500000US130890218082,130890000000,Block Group 2 Census Tract 218.08 DeKalb County Georgia,1097,248,60,188,177,11,849,305,544,458,86
1500000US130890218091,130890000000,Block Group 1 Census Tract 218.09 DeKalb County Georgia,225,72,16,56,56,0,153,18,135,110,25
1500000US130890218092,130890000000,Block Group 2 Census Tract 218.09 DeKalb County Georgia,658,146,72,74,74,0,512,196,316,303,13
1500000US130890218093,130890000000,Block Group 3 Census Tract 218.09 DeKalb County Georgia,651,188,14,174,159,15,463,85,378,378,0
1500000US130890218094,130890000000,Block Group 4 Census Tract 218.09 DeKalb County Georgia,451,143,75,68,68,0,308,49,259,259,0
1500000US130890218095,130890000000,Block Group 5 Census Tract 218.09 DeKalb County Georgia,550,190,56,134,134,0,360,69,291,291,0
1500000US130890218101,130890000000,Block Group 1 Census Tract 218.10 DeKalb County Georgia,1068,151,90,61,50,11,917,365,552,380,172
1500000US130890218102,130890000000,Block Group 2 Census Tract 218.10 DeKalb County Georgia,532,197,42,155,127,28,335,73,262,247,15
1500000US130890218103,130890000000,Block Group 3 Census Tract 218.10 DeKalb County Georgia,766,354,111,243,243,0,412,95,317,272,45
1500000US130890218121,130890000000,Block Group 1 Census Tract 218.12 DeKalb County Georgia,406,128,51,77,67,10,278,81,197,164,33
1500000US130890218122,130890000000,Block Group 2 Census Tract 218.12 DeKalb County Georgia,449,122,46,76,68,8,327,95,232,191,41
1500000US130890218131,130890000000,Block Group 1 Census Tract 218.13 DeKalb County Georgia,1004,0,0,0,0,0,1004,337,667,562,105
1500000US130890218141,130890000000,Block Group 1 Census Tract 218.14 DeKalb County Georgia,453,67,20,47,47,0,386,245,141,114,27
1500000US130890218142,130890000000,Block Group 2 Census Tract 218.14 DeKalb County Georgia,484,60,36,24,10,14,424,100,324,297,27
1500000US130890218143,130890000000,Block Group 3 Census Tract 218.14 DeKalb County Georgia,491,10,0,10,10,0,481,154,327,260,67
1500000US130890218144,130890000000,Block Group 4 Census Tract 218.14 DeKalb County Georgia,898,44,34,10,10,0,854,330,524,455,69
1500000US130890219061,130890000000,Block Group 1 Census Tract 219.06 DeKalb County Georgia,450,133,56,77,77,0,317,89,228,222,6
1500000US130890219062,130890000000,Block Group 2 Census Tract 219.06 DeKalb County Georgia,391,58,21,37,37,0,333,134,199,199,0
1500000US130890219063,130890000000,Block Group 3 Census Tract 219.06 DeKalb County Georgia,1113,184,30,154,154,0,929,326,603,560,43
1500000US130890219071,130890000000,Block Group 1 Census Tract 219.07 DeKalb County Georgia,1781,539,276,263,263,0,1242,255,987,974,13
1500000US130890219072,130890000000,Block Group 2 Census Tract 219.07 DeKalb County Georgia,773,131,58,73,73,0,642,140,502,502,0
1500000US130890219073,130890000000,Block Group 3 Census Tract 219.07 DeKalb County Georgia,911,163,53,110,110,0,748,273,475,392,83
1500000US130890219081,130890000000,Block Group 1 Census Tract 219.08 DeKalb County Georgia,570,125,33,92,92,0,445,65,380,355,25
1500000US130890219082,130890000000,Block Group 2 Census Tract 219.08 DeKalb County Georgia,1411,287,166,121,121,0,1124,378,746,580,166
1500000US130890219091,130890000000,Block Group 1 Census Tract 219.09 DeKalb County Georgia,710,59,34,25,25,0,651,283,368,311,57
1500000US130890219092,130890000000,Block Group 2 Census Tract 219.09 DeKalb County Georgia,552,56,6,50,32,18,496,116,380,371,9
1500000US130890219093,130890000000,Block Group 3 Census Tract 219.09 DeKalb County Georgia,318,9,0,9,9,0,309,134,175,116,59
1500000US130890219094,130890000000,Block Group 4 Census Tract 219.09 DeKalb County Georgia,757,103,26,77,75,2,654,329,325,310,15
1500000US130890219101,130890000000,Block Group 1 Census Tract 219.10 DeKalb County Georgia,483,10,0,10,10,0,473,185,288,288,0
1500000US130890219102,130890000000,Block Group 2 Census Tract 219.10 DeKalb County Georgia,549,231,47,184,184,0,318,41,277,263,14
1500000US130890219103,130890000000,Block Group 3 Census Tract 219.10 DeKalb County Georgia,765,79,59,20,20,0,686,313,373,348,25
1500000US130890219111,130890000000,Block Group 1 Census Tract 219.11 DeKalb County Georgia,221,0,0,0,0,0,221,44,177,162,15
1500000US130890219112,130890000000,Block Group 2 Census Tract 219.11 DeKalb County Georgia,603,11,4,7,7,0,592,274,318,194,124
1500000US130890219121,130890000000,Block Group 1 Census Tract 219.12 DeKalb County Georgia,427,115,53,62,62,0,312,8,304,300,4
1500000US130890219122,130890000000,Block Group 2 Census Tract 219.12 DeKalb County Georgia,533,305,58,247,235,12,228,44,184,172,12
1500000US130890219123,130890000000,Block Group 3 Census Tract 219.12 DeKalb County Georgia,313,119,10,109,109,0,194,8,186,172,14
1500000US130890219131,130890000000,Block Group 1 Census Tract 219.13 DeKalb County Georgia,878,11,11,0,0,0,867,257,610,541,69
1500000US130890219132,130890000000,Block Group 2 Census Tract 219.13 DeKalb County Georgia,535,0,0,0,0,0,535,313,222,159,63
1500000US130890219133,130890000000,Block Group 3 Census Tract 219.13 DeKalb County Georgia,309,5,5,0,0,0,304,71,233,201,32
1500000US130890220011,130890000000,Block Group 1 Census Tract 220.01 DeKalb County Georgia,925,274,91,183,141,42,651,319,332,316,16
1500000US130890220012,130890000000,Block Group 2 Census Tract 220.01 DeKalb County Georgia,1026,188,50,138,92,46,838,335,503,389,114
1500000US130890220041,130890000000,Block Group 1 Census Tract 220.04 DeKalb County Georgia,682,150,59,91,81,10,532,52,480,421,59
1500000US130890220042,130890000000,Block Group 2 Census Tract 220.04 DeKalb County Georgia,355,114,17,97,97,0,241,55,186,186,0
1500000US130890220043,130890000000,Block Group 3 Census Tract 220.04 DeKalb County Georgia,562,127,24,103,103,0,435,36,399,378,21
1500000US130890220051,130890000000,Block Group 1 Census Tract 220.05 DeKalb County Georgia,412,78,6,72,72,0,334,73,261,211,50
1500000US130890220052,130890000000,Block Group 2 Census Tract 220.05 DeKalb County Georgia,360,52,9,43,43,0,308,94,214,138,76
1500000US130890220053,130890000000,Block Group 3 Census Tract 220.05 DeKalb County Georgia,703,165,70,95,87,8,538,188,350,310,40
1500000US130890220071,130890000000,Block Group 1 Census Tract 220.07 DeKalb County Georgia,595,49,8,41,41,0,546,92,454,437,17
1500000US130890220072,130890000000,Block Group 2 Census Tract 220.07 DeKalb County Georgia,574,68,0,68,68,0,506,178,328,299,29
1500000US130890220081,130890000000,Block Group 1 Census Tract 220.08 DeKalb County Georgia,368,49,0,49,49,0,319,112,207,161,46
1500000US130890220082,130890000000,Block Group 2 Census Tract 220.08 DeKalb County Georgia,800,158,40,118,118,0,642,136,506,446,60
1500000US130890220083,130890000000,Block Group 3 Census Tract 220.08 DeKalb County Georgia,1016,103,52,51,51,0,913,287,626,605,21
1500000US130890220084,130890000000,Block Group 4 Census Tract 220.08 DeKalb County Georgia,254,58,0,58,58,0,196,0,196,169,27
1500000US130890220091,130890000000,Block Group 1 Census Tract 220.09 DeKalb County Georgia,631,36,36,0,0,0,595,115,480,342,138
1500000US130890220092,130890000000,Block Group 2 Census Tract 220.09 DeKalb County Georgia,810,44,44,0,0,0,766,227,539,509,30
1500000US130890220093,130890000000,Block Group 3 Census Tract 220.09 DeKalb County Georgia,639,0,0,0,0,0,639,237,402,347,55
1500000US130890220101,130890000000,Block Group 1 Census Tract 220.10 DeKalb County Georgia,654,112,34,78,78,0,542,65,477,432,45
1500000US130890221001,130890000000,Block Group 1 Census Tract 221 DeKalb County Georgia,650,101,50,51,51,0,549,99,450,429,21
1500000US130890221002,130890000000,Block Group 2 Census Tract 221 DeKalb County Georgia,682,107,42,65,58,7,575,225,350,288,62
1500000US130890222031,130890000000,Block Group 1 Census Tract 222.03 DeKalb County Georgia,1011,199,136,63,45,18,812,402,410,279,131
1500000US130890222041,130890000000,Block Group 1 Census Tract 222.04 DeKalb County Georgia,1010,63,14,49,49,0,947,322,625,498,127
1500000US130890222042,130890000000,Block Group 2 Census Tract 222.04 DeKalb County Georgia,382,64,64,0,0,0,318,143,175,144,31
1500000US130890222043,130890000000,Block Group 3 Census Tract 222.04 DeKalb County Georgia,723,49,29,20,20,0,674,301,373,353,20
1500000US130890222044,130890000000,Block Group 4 Census Tract 222.04 DeKalb County Georgia,465,34,13,21,21,0,431,198,233,195,38
1500000US130890223011,130890000000,Block Group 1 Census Tract 223.01 DeKalb County Georgia,613,205,147,58,44,14,408,168,240,200,40
1500000US130890223012,130890000000,Block Group 2 Census Tract 223.01 DeKalb County Georgia,459,344,313,31,15,16,115,44,71,54,17
1500000US130890223013,130890000000,Block Group 3 Census Tract 223.01 DeKalb County Georgia,418,58,43,15,15,0,360,123,237,172,65
1500000US130890223014,130890000000,Block Group 4 Census Tract 223.01 DeKalb County Georgia,654,86,41,45,45,0,568,194,374,328,46
1500000US130890223015,130890000000,Block Group 5 Census Tract 223.01 DeKalb County Georgia,800,13,0,13,13,0,787,331,456,280,176
1500000US130890223021,130890000000,Block Group 1 Census Tract 223.02 DeKalb County Georgia,635,196,46,150,142,8,439,146,293,223,70
1500000US130890223022,130890000000,Block Group 2 Census Tract 223.02 DeKalb County Georgia,472,116,48,68,68,0,356,64,292,261,31
1500000US130890223023,130890000000,Block Group 3 Census Tract 223.02 DeKalb County Georgia,912,93,48,45,45,0,819,338,481,403,78
1500000US130890224011,130890000000,Block Group 1 Census Tract 224.01 DeKalb County Georgia,1115,70,22,48,38,10,1045,516,529,340,189
1500000US130890224012,130890000000,Block Group 2 Census Tract 224.01 DeKalb County Georgia,482,45,24,21,21,0,437,210,227,174,53
1500000US130890224013,130890000000,Block Group 3 Census Tract 224.01 DeKalb County Georgia,494,136,23,113,113,0,358,54,304,245,59
1500000US130890224021,130890000000,Block Group 1 Census Tract 224.02 DeKalb County Georgia,394,34,17,17,9,8,360,158,202,114,88
1500000US130890224022,130890000000,Block Group 2 Census Tract 224.02 DeKalb County Georgia,301,264,242,22,22,0,37,8,29,20,9
1500000US130890224031,130890000000,Block Group 1 Census Tract 224.03 DeKalb County Georgia,467,148,53,95,95,0,319,27,292,275,17
1500000US130890224032,130890000000,Block Group 2 Census Tract 224.03 DeKalb County Georgia,632,171,61,110,110,0,461,120,341,307,34
1500000US130890224033,130890000000,Block Group 3 Census Tract 224.03 DeKalb County Georgia,344,70,37,33,33,0,274,13,261,261,0
1500000US130890225001,130890000000,Block Group 1 Census Tract 225 DeKalb County Georgia,790,212,183,29,29,0,578,241,337,301,36
1500000US130890225002,130890000000,Block Group 2 Census Tract 225 DeKalb County Georgia,363,108,96,12,12,0,255,55,200,191,9
