GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD01_VD02,HD01_VD03,HD01_VD04,HD01_VD05,HD01_VD06,HD01_VD07,HD01_VD08,HD01_VD09,HD01_VD10,HD01_VD11,HD01_VD12,HD01_VD13,HD01_VD14,HD01_VD15,HD01_VD16,HD01_VD17,HD01_VD18,HD01_VD19,HD01_VD20,HD01_VD21,HD01_VD22,HD01_VD23,HD01_VD24,HD01_VD25,HD01_VD26,HD01_VD27,HD01_VD28,HD01_VD29,HD01_VD30
Id,Id2,Geography,Estimate; Total:,Estimate; With own children under 18 years:,Estimate; With own children under 18 years: - Under 6 years only:,Estimate; With own children under 18 years: - Under 6 years only: - In labor force:,Estimate; With own children under 18 years: - Under 6 years only: - In labor force: - In Armed Forces,Estimate; With own children under 18 years: - Under 6 years only: - In labor force: - Civilian:,Estimate; With own children under 18 years: - Under 6 years only: - In labor force: - Civilian: - Employed,Estimate; With own children under 18 years: - Under 6 years only: - In labor force: - Civilian: - Unemployed,Estimate; With own children under 18 years: - Under 6 years only: - Not in labor force,Estimate; With own children under 18 years: - Under 6 years and 6 to 17 years:,Estimate; With own children under 18 years: - Under 6 years and 6 to 17 years: - In labor force:,Estimate; With own children under 18 years: - Under 6 years and 6 to 17 years: - In labor force: - In Armed Forces,Estimate; With own children under 18 years: - Under 6 years and 6 to 17 years: - In labor force: - Civilian:,Estimate; With own children under 18 years: - Under 6 years and 6 to 17 years: - In labor force: - Civilian: - Employed,Estimate; With own children under 18 years: - Under 6 years and 6 to 17 years: - In labor force: - Civilian: - Unemployed,Estimate; With own children under 18 years: - Under 6 years and 6 to 17 years: - Not in labor force,Estimate; With own children under 18 years: - 6 to 17 years only:,Estimate; With own children under 18 years: - 6 to 17 years only: - In labor force:,Estimate; With own children under 18 years: - 6 to 17 years only: - In labor force: - In Armed Forces,Estimate; With own children under 18 years: - 6 to 17 years only: - In labor force: - Civilian:,Estimate; With own children under 18 years: - 6 to 17 years only: - In labor force: - Civilian: - Employed,Estimate; With own children under 18 years: - 6 to 17 years only: - In labor force: - Civilian: - Unemployed,Estimate; With own children under 18 years: - 6 to 17 years only: - Not in labor force,Estimate; No own children under 18 years:,Estimate; No own children under 18 years: - In labor force:,Estimate; No own children under 18 years: - In labor force: - In Armed Forces,Estimate; No own children under 18 years: - In labor force: - Civilian:,Estimate; No own children under 18 years: - In labor force: - Civilian: - Employed,Estimate; No own children under 18 years: - In labor force: - Civilian: - Unemployed,Estimate; No own children under 18 years: - Not in labor force
1500000US131210086012,131210000000,Block Group 2 Census Tract 86.01 Fulton County Georgia,322,109,27,27,0,27,0,27,0,49,49,0,49,27,22,0,33,33,0,33,33,0,0,213,170,0,170,170,0,43
1500000US131210086013,131210000000,Block Group 3 Census Tract 86.01 Fulton County Georgia,367,91,26,26,0,26,0,26,0,0,0,0,0,0,0,0,65,25,0,25,25,0,40,276,218,0,218,151,67,58
1500000US131210086014,131210000000,Block Group 4 Census Tract 86.01 Fulton County Georgia,157,53,25,0,0,0,0,0,25,13,13,0,13,0,13,0,15,15,0,15,15,0,0,104,86,0,86,75,11,18
1500000US131210086021,131210000000,Block Group 1 Census Tract 86.02 Fulton County Georgia,321,106,30,30,0,30,19,11,0,31,31,0,31,24,7,0,45,23,0,23,23,0,22,215,142,0,142,133,9,73
1500000US131210086022,131210000000,Block Group 2 Census Tract 86.02 Fulton County Georgia,87,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,16,71,56,0,56,56,0,15
1500000US131210087001,131210000000,Block Group 1 Census Tract 87 Fulton County Georgia,266,136,0,0,0,0,0,0,0,9,0,0,0,0,0,9,127,97,0,97,78,19,30,130,51,0,51,41,10,79
1500000US131210087002,131210000000,Block Group 2 Census Tract 87 Fulton County Georgia,263,82,41,41,0,41,31,10,0,16,16,0,16,16,0,0,25,15,0,15,9,6,10,181,130,0,130,98,32,51
1500000US131210087003,131210000000,Block Group 3 Census Tract 87 Fulton County Georgia,456,78,27,27,0,27,7,20,0,0,0,0,0,0,0,0,51,51,0,51,44,7,0,378,328,0,328,226,102,50
1500000US131210087004,131210000000,Block Group 4 Census Tract 87 Fulton County Georgia,605,113,34,34,0,34,23,11,0,33,33,0,33,15,18,0,46,46,0,46,22,24,0,492,442,0,442,381,61,50
1500000US131210088001,131210000000,Block Group 1 Census Tract 88 Fulton County Georgia,885,293,116,105,0,105,105,0,11,77,77,0,77,77,0,0,100,90,13,77,77,0,10,592,528,0,528,516,12,64
1500000US131210088002,131210000000,Block Group 2 Census Tract 88 Fulton County Georgia,770,265,162,87,0,87,33,54,75,66,66,0,66,66,0,0,37,23,0,23,23,0,14,505,486,0,486,452,34,19
1500000US131210089021,131210000000,Block Group 1 Census Tract 89.02 Fulton County Georgia,893,14,14,7,0,7,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,879,856,0,856,721,135,23
1500000US131210089022,131210000000,Block Group 2 Census Tract 89.02 Fulton County Georgia,238,142,124,53,0,53,53,0,71,0,0,0,0,0,0,0,18,18,0,18,18,0,0,96,71,0,71,56,15,25
1500000US131210089023,131210000000,Block Group 3 Census Tract 89.02 Fulton County Georgia,351,20,0,0,0,0,0,0,0,6,6,0,6,6,0,0,14,14,0,14,14,0,0,331,315,0,315,315,0,16
1500000US131210089024,131210000000,Block Group 4 Census Tract 89.02 Fulton County Georgia,1211,226,114,101,0,101,101,0,13,32,32,0,32,32,0,0,80,65,0,65,65,0,15,985,868,0,868,818,50,117
1500000US131210089031,131210000000,Block Group 1 Census Tract 89.03 Fulton County Georgia,642,118,14,14,0,14,14,0,0,27,14,0,14,14,0,13,77,57,0,57,50,7,20,524,517,0,517,511,6,7
1500000US131210089041,131210000000,Block Group 1 Census Tract 89.04 Fulton County Georgia,382,113,0,0,0,0,0,0,0,27,0,0,0,0,0,27,86,76,0,76,76,0,10,269,192,0,192,147,45,77
1500000US131210089042,131210000000,Block Group 2 Census Tract 89.04 Fulton County Georgia,580,76,0,0,0,0,0,0,0,37,21,0,21,21,0,16,39,39,0,39,0,39,0,504,443,0,443,443,0,61
1500000US131210089043,131210000000,Block Group 3 Census Tract 89.04 Fulton County Georgia,755,215,14,14,0,14,14,0,0,94,29,0,29,29,0,65,107,72,0,72,72,0,35,540,517,0,517,517,0,23
1500000US131210090001,131210000000,Block Group 1 Census Tract 90 Fulton County Georgia,356,212,92,62,0,62,62,0,30,49,8,0,8,8,0,41,71,28,0,28,28,0,43,144,95,0,95,95,0,49
1500000US131210090002,131210000000,Block Group 2 Census Tract 90 Fulton County Georgia,446,308,83,63,0,63,63,0,20,112,45,0,45,45,0,67,113,61,0,61,61,0,52,138,93,0,93,93,0,45
1500000US131210090003,131210000000,Block Group 3 Census Tract 90 Fulton County Georgia,696,166,89,73,0,73,73,0,16,40,28,0,28,28,0,12,37,37,0,37,37,0,0,530,478,0,478,451,27,52
1500000US131210091011,131210000000,Block Group 1 Census Tract 91.01 Fulton County Georgia,541,106,24,9,0,9,9,0,15,71,71,0,71,71,0,0,11,11,0,11,11,0,0,435,346,0,346,333,13,89
1500000US131210091012,131210000000,Block Group 2 Census Tract 91.01 Fulton County Georgia,693,77,48,27,0,27,27,0,21,17,0,0,0,0,0,17,12,12,0,12,12,0,0,616,577,0,577,544,33,39
1500000US131210091013,131210000000,Block Group 3 Census Tract 91.01 Fulton County Georgia,254,88,88,46,0,46,46,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,140,0,140,140,0,26
1500000US131210091014,131210000000,Block Group 4 Census Tract 91.01 Fulton County Georgia,296,47,33,17,0,17,17,0,16,0,0,0,0,0,0,0,14,14,0,14,14,0,0,249,214,0,214,214,0,35
1500000US131210091021,131210000000,Block Group 1 Census Tract 91.02 Fulton County Georgia,152,70,10,10,0,10,10,0,0,10,10,0,10,10,0,0,50,16,0,16,16,0,34,82,59,0,59,59,0,23
1500000US131210091022,131210000000,Block Group 2 Census Tract 91.02 Fulton County Georgia,503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,503,465,0,465,465,0,38
1500000US131210091023,131210000000,Block Group 3 Census Tract 91.02 Fulton County Georgia,752,98,16,11,0,11,11,0,5,0,0,0,0,0,0,0,82,52,0,52,52,0,30,654,584,0,584,567,17,70
1500000US131210092001,131210000000,Block Group 1 Census Tract 92 Fulton County Georgia,677,167,40,40,0,40,40,0,0,45,25,0,25,25,0,20,82,68,0,68,68,0,14,510,482,0,482,428,54,28
1500000US131210092002,131210000000,Block Group 2 Census Tract 92 Fulton County Georgia,556,233,18,18,0,18,18,0,0,115,30,0,30,30,0,85,100,76,0,76,76,0,24,323,323,0,323,323,0,0
1500000US131210092003,131210000000,Block Group 3 Census Tract 92 Fulton County Georgia,548,97,0,0,0,0,0,0,0,97,20,0,20,20,0,77,0,0,0,0,0,0,0,451,418,0,418,418,0,33
1500000US131210093001,131210000000,Block Group 1 Census Tract 93 Fulton County Georgia,350,141,51,34,0,34,34,0,17,51,51,0,51,51,0,0,39,19,0,19,19,0,20,209,187,0,187,187,0,22
1500000US131210093002,131210000000,Block Group 2 Census Tract 93 Fulton County Georgia,598,65,35,35,0,35,35,0,0,0,0,0,0,0,0,0,30,12,0,12,12,0,18,533,521,0,521,521,0,12
1500000US131210093003,131210000000,Block Group 3 Census Tract 93 Fulton County Georgia,492,72,38,38,0,38,38,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,34,420,375,0,375,375,0,45
1500000US131210093004,131210000000,Block Group 4 Census Tract 93 Fulton County Georgia,210,47,10,10,0,10,10,0,0,0,0,0,0,0,0,0,37,37,0,37,37,0,0,163,89,0,89,89,0,74
1500000US131210094021,131210000000,Block Group 1 Census Tract 94.02 Fulton County Georgia,981,100,59,42,0,42,36,6,17,0,0,0,0,0,0,0,41,41,0,41,41,0,0,881,753,0,753,650,103,128
1500000US131210094022,131210000000,Block Group 2 Census Tract 94.02 Fulton County Georgia,808,196,43,31,0,31,31,0,12,109,79,0,79,79,0,30,44,44,0,44,22,22,0,612,470,0,470,456,14,142
1500000US131210094031,131210000000,Block Group 1 Census Tract 94.03 Fulton County Georgia,1265,140,70,10,0,10,10,0,60,14,14,0,14,14,0,0,56,56,0,56,56,0,0,1125,709,0,709,686,23,416
1500000US131210094032,131210000000,Block Group 2 Census Tract 94.03 Fulton County Georgia,793,98,73,73,0,73,48,25,0,0,0,0,0,0,0,0,25,0,0,0,0,0,25,695,540,0,540,477,63,155
1500000US131210094033,131210000000,Block Group 3 Census Tract 94.03 Fulton County Georgia,415,165,93,93,0,93,93,0,0,0,0,0,0,0,0,0,72,72,0,72,9,63,0,250,142,0,142,134,8,108
1500000US131210094041,131210000000,Block Group 1 Census Tract 94.04 Fulton County Georgia,780,215,36,22,0,22,22,0,14,32,11,0,11,11,0,21,147,147,0,147,147,0,0,565,486,0,486,453,33,79
1500000US131210094042,131210000000,Block Group 2 Census Tract 94.04 Fulton County Georgia,758,76,41,29,0,29,29,0,12,0,0,0,0,0,0,0,35,18,0,18,0,18,17,682,623,0,623,596,27,59
1500000US131210094043,131210000000,Block Group 3 Census Tract 94.04 Fulton County Georgia,134,33,0,0,0,0,0,0,0,14,0,0,0,0,0,14,19,19,0,19,19,0,0,101,52,0,52,52,0,49
1500000US131210095011,131210000000,Block Group 1 Census Tract 95.01 Fulton County Georgia,198,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,21,177,92,0,92,92,0,85
1500000US131210095012,131210000000,Block Group 2 Census Tract 95.01 Fulton County Georgia,427,90,0,0,0,0,0,0,0,6,0,0,0,0,0,6,84,42,0,42,42,0,42,337,214,0,214,197,17,123
1500000US131210095013,131210000000,Block Group 3 Census Tract 95.01 Fulton County Georgia,393,283,65,28,0,28,28,0,37,23,10,0,10,10,0,13,195,60,0,60,60,0,135,110,40,0,40,27,13,70
1500000US131210095021,131210000000,Block Group 1 Census Tract 95.02 Fulton County Georgia,240,95,44,44,0,44,29,15,0,0,0,0,0,0,0,0,51,51,0,51,51,0,0,145,46,0,46,46,0,99
1500000US131210095022,131210000000,Block Group 2 Census Tract 95.02 Fulton County Georgia,55,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,42,0,42,42,0,0,13,0,0,0,0,0,13
1500000US131210095023,131210000000,Block Group 3 Census Tract 95.02 Fulton County Georgia,416,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0,50,50,0,0,366,311,0,311,301,10,55
1500000US131210095024,131210000000,Block Group 4 Census Tract 95.02 Fulton County Georgia,299,69,15,15,0,15,15,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,54,230,140,0,140,140,0,90
1500000US131210096011,131210000000,Block Group 1 Census Tract 96.01 Fulton County Georgia,486,27,27,22,0,22,22,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,459,420,0,420,389,31,39
1500000US131210096012,131210000000,Block Group 2 Census Tract 96.01 Fulton County Georgia,690,92,58,54,0,54,54,0,4,25,25,0,25,10,15,0,9,0,0,0,0,0,9,598,561,0,561,498,63,37
1500000US131210096021,131210000000,Block Group 1 Census Tract 96.02 Fulton County Georgia,289,38,13,13,0,13,13,0,0,25,25,0,25,25,0,0,0,0,0,0,0,0,0,251,243,0,243,234,9,8
1500000US131210096022,131210000000,Block Group 2 Census Tract 96.02 Fulton County Georgia,648,211,32,32,0,32,32,0,0,0,0,0,0,0,0,0,179,125,0,125,93,32,54,437,387,0,387,372,15,50
1500000US131210096023,131210000000,Block Group 3 Census Tract 96.02 Fulton County Georgia,355,187,78,20,0,20,20,0,58,14,0,0,0,0,0,14,95,95,0,95,95,0,0,168,122,0,122,122,0,46
1500000US131210096031,131210000000,Block Group 1 Census Tract 96.03 Fulton County Georgia,401,61,61,61,0,61,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340,325,0,325,275,50,15
1500000US131210096032,131210000000,Block Group 2 Census Tract 96.03 Fulton County Georgia,496,94,39,24,0,24,24,0,15,0,0,0,0,0,0,0,55,0,0,0,0,0,55,402,292,0,292,263,29,110
1500000US131210096033,131210000000,Block Group 3 Census Tract 96.03 Fulton County Georgia,484,152,0,0,0,0,0,0,0,54,54,0,54,54,0,0,98,25,0,25,25,0,73,332,258,0,258,239,19,74
1500000US131210097001,131210000000,Block Group 1 Census Tract 97 Fulton County Georgia,358,126,26,10,0,10,10,0,16,42,32,0,32,32,0,10,58,11,0,11,11,0,47,232,177,10,167,167,0,55
1500000US131210097002,131210000000,Block Group 2 Census Tract 97 Fulton County Georgia,292,122,8,8,0,8,8,0,0,32,7,0,7,7,0,25,82,41,0,41,41,0,41,170,101,0,101,66,35,69
1500000US131210097003,131210000000,Block Group 3 Census Tract 97 Fulton County Georgia,563,269,51,40,0,40,40,0,11,31,31,0,31,20,11,0,187,117,0,117,107,10,70,294,157,0,157,150,7,137
1500000US131210098011,131210000000,Block Group 1 Census Tract 98.01 Fulton County Georgia,369,157,48,7,0,7,7,0,41,9,9,0,9,9,0,0,100,57,0,57,57,0,43,212,132,0,132,132,0,80
1500000US131210098012,131210000000,Block Group 2 Census Tract 98.01 Fulton County Georgia,356,232,20,20,0,20,20,0,0,59,26,0,26,26,0,33,153,86,0,86,65,21,67,124,90,0,90,90,0,34
1500000US131210098013,131210000000,Block Group 3 Census Tract 98.01 Fulton County Georgia,382,268,52,21,0,21,21,0,31,50,10,0,10,10,0,40,166,60,0,60,60,0,106,114,36,0,36,36,0,78
1500000US131210098021,131210000000,Block Group 1 Census Tract 98.02 Fulton County Georgia,528,298,15,15,0,15,15,0,0,77,31,0,31,31,0,46,206,53,0,53,53,0,153,230,108,0,108,92,16,122
1500000US131210098022,131210000000,Block Group 2 Census Tract 98.02 Fulton County Georgia,789,250,8,8,0,8,8,0,0,64,25,0,25,25,0,39,178,73,0,73,52,21,105,539,428,0,428,409,19,111
1500000US131210099001,131210000000,Block Group 1 Census Tract 99 Fulton County Georgia,568,103,15,0,0,0,0,0,15,0,0,0,0,0,0,0,88,49,0,49,49,0,39,465,406,0,406,389,17,59
1500000US131210099002,131210000000,Block Group 2 Census Tract 99 Fulton County Georgia,313,127,14,0,0,0,0,0,14,17,17,0,17,17,0,0,96,51,0,51,51,0,45,186,136,0,136,125,11,50
1500000US131210099003,131210000000,Block Group 3 Census Tract 99 Fulton County Georgia,289,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,76,0,76,76,0,64,149,27,0,27,27,0,122
1500000US131210099004,131210000000,Block Group 4 Census Tract 99 Fulton County Georgia,146,99,36,36,0,36,36,0,0,15,0,0,0,0,0,15,48,17,0,17,17,0,31,47,31,0,31,31,0,16
1500000US131210100011,131210000000,Block Group 1 Census Tract 100.01 Fulton County Georgia,491,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,51,0,51,51,0,17,423,394,0,394,394,0,29
1500000US131210100012,131210000000,Block Group 2 Census Tract 100.01 Fulton County Georgia,330,235,76,53,0,53,53,0,23,82,49,0,49,49,0,33,77,55,0,55,39,16,22,95,95,0,95,83,12,0
1500000US131210100013,131210000000,Block Group 3 Census Tract 100.01 Fulton County Georgia,143,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,18,0,18,18,0,76,49,49,0,49,49,0,0
1500000US131210100014,131210000000,Block Group 4 Census Tract 100.01 Fulton County Georgia,486,187,55,0,0,0,0,0,55,0,0,0,0,0,0,0,132,113,0,113,46,67,19,299,299,0,299,299,0,0
1500000US131210100021,131210000000,Block Group 1 Census Tract 100.02 Fulton County Georgia,358,116,0,0,0,0,0,0,0,23,12,0,12,12,0,11,93,28,0,28,28,0,65,242,126,0,126,126,0,116
1500000US131210100022,131210000000,Block Group 2 Census Tract 100.02 Fulton County Georgia,420,327,87,54,0,54,47,7,33,57,10,0,10,10,0,47,183,96,0,96,96,0,87,93,60,0,60,60,0,33
1500000US131210100023,131210000000,Block Group 3 Census Tract 100.02 Fulton County Georgia,1361,316,102,28,0,28,28,0,74,13,13,0,13,13,0,0,201,68,0,68,68,0,133,1045,899,0,899,899,0,146
1500000US131210101061,131210000000,Block Group 1 Census Tract 101.06 Fulton County Georgia,678,141,34,27,0,27,27,0,7,10,0,0,0,0,0,10,97,61,0,61,55,6,36,537,469,0,469,417,52,68
1500000US131210101062,131210000000,Block Group 2 Census Tract 101.06 Fulton County Georgia,479,142,7,7,0,7,0,7,0,23,23,0,23,23,0,0,112,106,0,106,106,0,6,337,337,0,337,280,57,0
1500000US131210101063,131210000000,Block Group 3 Census Tract 101.06 Fulton County Georgia,234,133,32,17,0,17,17,0,15,6,0,0,0,0,0,6,95,21,0,21,21,0,74,101,64,0,64,64,0,37
1500000US131210101071,131210000000,Block Group 1 Census Tract 101.07 Fulton County Georgia,228,93,0,0,0,0,0,0,0,23,17,0,17,17,0,6,70,28,0,28,28,0,42,135,89,0,89,82,7,46
1500000US131210101072,131210000000,Block Group 2 Census Tract 101.07 Fulton County Georgia,278,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,117,0,117,117,0,46,115,73,0,73,73,0,42
1500000US131210101081,131210000000,Block Group 1 Census Tract 101.08 Fulton County Georgia,311,160,47,47,0,47,47,0,0,15,15,0,15,15,0,0,98,78,0,78,78,0,20,151,64,0,64,64,0,87
1500000US131210101082,131210000000,Block Group 2 Census Tract 101.08 Fulton County Georgia,834,225,69,57,0,57,57,0,12,40,8,0,8,8,0,32,116,60,0,60,49,11,56,609,456,0,456,430,26,153
1500000US131210101101,131210000000,Block Group 1 Census Tract 101.10 Fulton County Georgia,1033,204,32,32,0,32,32,0,0,28,28,0,28,28,0,0,144,129,0,129,129,0,15,829,779,0,779,701,78,50
1500000US131210101102,131210000000,Block Group 2 Census Tract 101.10 Fulton County Georgia,578,171,74,38,0,38,38,0,36,4,0,0,0,0,0,4,93,93,0,93,59,34,0,407,378,0,378,334,44,29
1500000US131210101103,131210000000,Block Group 3 Census Tract 101.10 Fulton County Georgia,322,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,39,283,195,0,195,183,12,88
1500000US131210101131,131210000000,Block Group 1 Census Tract 101.13 Fulton County Georgia,866,86,70,25,0,25,25,0,45,0,0,0,0,0,0,0,16,16,0,16,16,0,0,780,646,0,646,608,38,134
1500000US131210101132,131210000000,Block Group 2 Census Tract 101.13 Fulton County Georgia,1215,223,122,48,0,48,48,0,74,62,62,0,62,62,0,0,39,39,0,39,39,0,0,992,712,0,712,712,0,280
1500000US131210101133,131210000000,Block Group 3 Census Tract 101.13 Fulton County Georgia,493,182,23,23,0,23,23,0,0,86,0,0,0,0,0,86,73,73,0,73,73,0,0,311,226,0,226,193,33,85
1500000US131210101141,131210000000,Block Group 1 Census Tract 101.14 Fulton County Georgia,589,97,42,42,0,42,42,0,0,0,0,0,0,0,0,0,55,55,0,55,55,0,0,492,362,0,362,362,0,130
1500000US131210101142,131210000000,Block Group 2 Census Tract 101.14 Fulton County Georgia,685,465,48,48,0,48,48,0,0,259,126,0,126,126,0,133,158,158,0,158,158,0,0,220,220,0,220,202,18,0
1500000US131210101143,131210000000,Block Group 3 Census Tract 101.14 Fulton County Georgia,824,203,12,12,0,12,12,0,0,66,66,0,66,66,0,0,125,103,0,103,103,0,22,621,558,0,558,505,53,63
1500000US131210101151,131210000000,Block Group 1 Census Tract 101.15 Fulton County Georgia,880,263,63,0,0,0,0,0,63,26,26,0,26,26,0,0,174,110,0,110,110,0,64,617,431,0,431,409,22,186
1500000US131210101171,131210000000,Block Group 1 Census Tract 101.17 Fulton County Georgia,917,258,105,100,0,100,81,19,5,53,53,0,53,53,0,0,100,89,0,89,89,0,11,659,624,0,624,593,31,35
1500000US131210101172,131210000000,Block Group 2 Census Tract 101.17 Fulton County Georgia,332,52,52,46,0,46,46,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280,232,0,232,232,0,48
1500000US131210101181,131210000000,Block Group 1 Census Tract 101.18 Fulton County Georgia,941,347,24,24,0,24,24,0,0,49,31,0,31,14,17,18,274,183,0,183,183,0,91,594,433,0,433,402,31,161
1500000US131210101182,131210000000,Block Group 2 Census Tract 101.18 Fulton County Georgia,292,119,0,0,0,0,0,0,0,42,42,0,42,42,0,0,77,51,0,51,51,0,26,173,144,0,144,127,17,29
1500000US131210101183,131210000000,Block Group 3 Census Tract 101.18 Fulton County Georgia,598,219,37,37,0,37,0,37,0,0,0,0,0,0,0,0,182,169,0,169,155,14,13,379,327,0,327,327,0,52
1500000US131210101191,131210000000,Block Group 1 Census Tract 101.19 Fulton County Georgia,553,167,139,107,0,107,107,0,32,0,0,0,0,0,0,0,28,28,0,28,28,0,0,386,351,0,351,351,0,35
1500000US131210101192,131210000000,Block Group 2 Census Tract 101.19 Fulton County Georgia,596,288,89,67,0,67,67,0,22,0,0,0,0,0,0,0,199,148,0,148,91,57,51,308,186,0,186,186,0,122
1500000US131210101193,131210000000,Block Group 3 Census Tract 101.19 Fulton County Georgia,775,191,0,0,0,0,0,0,0,97,97,0,97,53,44,0,94,89,0,89,89,0,5,584,483,0,483,454,29,101
1500000US131210101201,131210000000,Block Group 1 Census Tract 101.20 Fulton County Georgia,1001,182,76,76,0,76,68,8,0,9,9,0,9,9,0,0,97,87,0,87,87,0,10,819,709,0,709,679,30,110
1500000US131210101211,131210000000,Block Group 1 Census Tract 101.21 Fulton County Georgia,778,168,71,29,0,29,29,0,42,10,10,0,10,10,0,0,87,65,0,65,65,0,22,610,564,0,564,470,94,46
1500000US131210101221,131210000000,Block Group 1 Census Tract 101.22 Fulton County Georgia,503,211,127,91,0,91,91,0,36,0,0,0,0,0,0,0,84,84,0,84,84,0,0,292,223,0,223,223,0,69
1500000US131210101222,131210000000,Block Group 2 Census Tract 101.22 Fulton County Georgia,651,139,63,17,0,17,17,0,46,4,4,0,4,4,0,0,72,72,0,72,55,17,0,512,418,0,418,376,42,94
1500000US131210101223,131210000000,Block Group 3 Census Tract 101.22 Fulton County Georgia,1103,365,262,113,0,113,65,48,149,18,18,0,18,18,0,0,85,85,0,85,85,0,0,738,475,0,475,475,0,263
1500000US131210101231,131210000000,Block Group 1 Census Tract 101.23 Fulton County Georgia,1031,243,110,92,0,92,92,0,18,69,61,0,61,61,0,8,64,64,0,64,49,15,0,788,636,0,636,515,121,152
1500000US131210101232,131210000000,Block Group 2 Census Tract 101.23 Fulton County Georgia,338,75,10,0,0,0,0,0,10,45,40,0,40,40,0,5,20,11,0,11,11,0,9,263,229,0,229,219,10,34
1500000US131210101233,131210000000,Block Group 3 Census Tract 101.23 Fulton County Georgia,476,246,123,123,0,123,123,0,0,7,0,0,0,0,0,7,116,116,0,116,116,0,0,230,102,0,102,102,0,128
1500000US131210102041,131210000000,Block Group 1 Census Tract 102.04 Fulton County Georgia,285,140,70,42,0,42,42,0,28,6,6,0,6,6,0,0,64,44,0,44,44,0,20,145,97,0,97,97,0,48
1500000US131210102042,131210000000,Block Group 2 Census Tract 102.04 Fulton County Georgia,612,230,66,66,0,66,66,0,0,16,9,0,9,9,0,7,148,115,0,115,107,8,33,382,270,0,270,270,0,112
1500000US131210102043,131210000000,Block Group 3 Census Tract 102.04 Fulton County Georgia,247,101,0,0,0,0,0,0,0,34,21,0,21,21,0,13,67,5,0,5,5,0,62,146,50,0,50,50,0,96
1500000US131210102044,131210000000,Block Group 4 Census Tract 102.04 Fulton County Georgia,182,68,8,8,0,8,8,0,0,15,5,0,5,5,0,10,45,28,0,28,28,0,17,114,65,0,65,28,37,49
1500000US131210102051,131210000000,Block Group 1 Census Tract 102.05 Fulton County Georgia,230,89,11,11,0,11,11,0,0,37,18,0,18,18,0,19,41,41,0,41,41,0,0,141,121,0,121,105,16,20
1500000US131210102052,131210000000,Block Group 2 Census Tract 102.05 Fulton County Georgia,475,147,112,95,0,95,95,0,17,0,0,0,0,0,0,0,35,0,0,0,0,0,35,328,247,0,247,247,0,81
1500000US131210102053,131210000000,Block Group 3 Census Tract 102.05 Fulton County Georgia,570,261,49,49,0,49,49,0,0,84,71,0,71,71,0,13,128,108,0,108,77,31,20,309,214,0,214,214,0,95
1500000US131210102054,131210000000,Block Group 4 Census Tract 102.05 Fulton County Georgia,366,59,59,59,0,59,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,307,257,0,257,240,17,50
1500000US131210102061,131210000000,Block Group 1 Census Tract 102.06 Fulton County Georgia,741,225,54,6,0,6,6,0,48,26,0,0,0,0,0,26,145,70,0,70,70,0,75,516,366,0,366,351,15,150
1500000US131210102062,131210000000,Block Group 2 Census Tract 102.06 Fulton County Georgia,488,106,10,0,0,0,0,0,10,0,0,0,0,0,0,0,96,33,0,33,33,0,63,382,170,0,170,170,0,212
1500000US131210102063,131210000000,Block Group 3 Census Tract 102.06 Fulton County Georgia,331,186,0,0,0,0,0,0,0,41,12,0,12,12,0,29,145,63,0,63,63,0,82,145,47,0,47,47,0,98
1500000US131210102081,131210000000,Block Group 1 Census Tract 102.08 Fulton County Georgia,733,186,47,0,0,0,0,0,47,31,31,0,31,0,31,0,108,55,0,55,55,0,53,547,444,0,444,427,17,103
1500000US131210102082,131210000000,Block Group 2 Census Tract 102.08 Fulton County Georgia,126,27,27,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,94,0,94,79,15,5
1500000US131210102083,131210000000,Block Group 3 Census Tract 102.08 Fulton County Georgia,545,100,37,37,0,37,37,0,0,0,0,0,0,0,0,0,63,63,7,56,56,0,0,445,445,0,445,388,57,0
1500000US131210102091,131210000000,Block Group 1 Census Tract 102.09 Fulton County Georgia,520,198,84,84,0,84,84,0,0,62,62,0,62,62,0,0,52,52,0,52,42,10,0,322,277,0,277,255,22,45
