GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD01_VD02,HD01_VD03,HD01_VD04,HD01_VD05,HD01_VD06,HD01_VD07,HD01_VD08,HD01_VD09,HD01_VD10,HD01_VD11,HD01_VD12,HD01_VD13,HD01_VD14,HD01_VD15,HD01_VD16,HD01_VD17,HD01_VD18,HD01_VD19,HD01_VD20,HD01_VD21,HD01_VD22,HD01_VD23,HD01_VD24,HD01_VD25,HD01_VD26,HD01_VD27,HD01_VD28,HD01_VD29,HD01_VD30,HD01_VD31,HD01_VD32,HD01_VD33,HD01_VD34,HD01_VD35,HD01_VD36
Id,Id2,Geography,Estimate; Total:,Estimate; 16 to 19 years:,Estimate; 16 to 19 years: - Worked in the past 12 months:,Estimate; 16 to 19 years: - Worked in the past 12 months: - Worked full-time year-round,Estimate; 16 to 19 years: - Worked in the past 12 months: - Worked less than full-time year-round,Estimate; 16 to 19 years: - Did not work in the past 12 months,Estimate; 20 to 24 years:,Estimate; 20 to 24 years: - Worked in the past 12 months:,Estimate; 20 to 24 years: - Worked in the past 12 months: - Worked full-time year-round,Estimate; 20 to 24 years: - Worked in the past 12 months: - Worked less than full-time year-round,Estimate; 20 to 24 years: - Did not work in the past 12 months,Estimate; 25 to 44 years:,Estimate; 25 to 44 years: - Worked in the past 12 months:,Estimate; 25 to 44 years: - Worked in the past 12 months: - Worked full-time year-round,Estimate; 25 to 44 years: - Worked in the past 12 months: - Worked less than full-time year-round,Estimate; 25 to 44 years: - Did not work in the past 12 months,Estimate; 45 to 54 years:,Estimate; 45 to 54 years: - Worked in the past 12 months:,Estimate; 45 to 54 years: - Worked in the past 12 months: - Worked full-time year-round,Estimate; 45 to 54 years: - Worked in the past 12 months: - Worked less than full-time year-round,Estimate; 45 to 54 years: - Did not work in the past 12 months,Estimate; 55 to 64 years:,Estimate; 55 to 64 years: - Worked in the past 12 months:,Estimate; 55 to 64 years: - Worked in the past 12 months: - Worked full-time year-round,Estimate; 55 to 64 years: - Worked in the past 12 months: - Worked less than full-time year-round,Estimate; 55 to 64 years: - Did not work in the past 12 months,Estimate; 65 to 69 years:,Estimate; 65 to 69 years: - Worked in the past 12 months:,Estimate; 65 to 69 years: - Worked in the past 12 months: - Worked full-time year-round,Estimate; 65 to 69 years: - Worked in the past 12 months: - Worked less than full-time year-round,Estimate; 65 to 69 years: - Did not work in the past 12 months,Estimate; 70 years and over:,Estimate; 70 years and over: - Worked in the past 12 months:,Estimate; 70 years and over: - Worked in the past 12 months: - Worked full-time year-round,Estimate; 70 years and over: - Worked in the past 12 months: - Worked less than full-time year-round,Estimate; 70 years and over: - Did not work in the past 12 months
1500000US131210101141,131210000000,Block Group 1 Census Tract 101.14 Fulton County Georgia,1309,0,0,0,0,0,90,90,52,38,0,504,437,377,60,67,206,206,135,71,0,250,176,124,52,74,145,97,97,0,48,114,15,15,0,99
1500000US131210101142,131210000000,Block Group 2 Census Tract 101.14 Fulton County Georgia,2118,103,84,0,84,19,0,0,0,0,0,1392,1125,795,330,267,386,386,284,102,0,105,76,0,76,29,73,28,14,14,45,59,31,0,31,28
1500000US131210101143,131210000000,Block Group 3 Census Tract 101.14 Fulton County Georgia,1865,134,15,0,15,119,130,130,50,80,0,1071,917,704,213,154,137,115,60,55,22,149,134,114,20,15,45,28,14,14,17,199,57,42,15,142
1500000US131210101151,131210000000,Block Group 1 Census Tract 101.15 Fulton County Georgia,2071,138,62,0,62,76,157,87,32,55,70,540,465,419,46,75,344,253,226,27,91,449,328,169,159,121,137,57,49,8,80,306,48,15,33,258
1500000US131210101171,131210000000,Block Group 1 Census Tract 101.17 Fulton County Georgia,1769,50,19,0,19,31,97,79,48,31,18,1223,1126,840,286,97,252,245,208,37,7,49,26,8,18,23,59,45,45,0,14,39,0,0,0,39
1500000US131210101172,131210000000,Block Group 2 Census Tract 101.17 Fulton County Georgia,667,0,0,0,0,0,97,31,24,7,66,327,321,299,22,6,103,103,91,12,0,129,129,105,24,0,0,0,0,0,0,11,11,11,0,0
1500000US131210101181,131210000000,Block Group 1 Census Tract 101.18 Fulton County Georgia,2000,99,77,9,68,22,180,146,86,60,34,1093,832,558,274,261,256,231,172,59,25,262,200,200,0,62,93,78,52,26,15,17,8,8,0,9
1500000US131210101182,131210000000,Block Group 2 Census Tract 101.18 Fulton County Georgia,686,59,0,0,0,59,36,20,0,20,16,462,436,300,136,26,60,28,13,15,32,31,24,0,24,7,13,10,0,10,3,25,0,0,0,25
1500000US131210101183,131210000000,Block Group 3 Census Tract 101.18 Fulton County Georgia,1044,14,0,0,0,14,79,79,19,60,0,626,553,439,114,73,185,185,17,168,0,64,22,22,0,42,37,23,11,12,14,39,0,0,0,39
1500000US131210101191,131210000000,Block Group 1 Census Tract 101.19 Fulton County Georgia,1228,63,0,0,0,63,59,43,19,24,16,711,695,410,285,16,65,65,65,0,0,228,185,169,16,43,24,15,0,15,9,78,0,0,0,78
1500000US131210101192,131210000000,Block Group 2 Census Tract 101.19 Fulton County Georgia,1655,361,135,68,67,226,228,216,62,154,12,718,523,231,292,195,73,62,40,22,11,224,45,9,36,179,10,0,0,0,10,41,0,0,0,41
1500000US131210101193,131210000000,Block Group 3 Census Tract 101.19 Fulton County Georgia,1243,48,0,0,0,48,254,227,106,121,27,714,517,357,160,197,50,50,11,39,0,142,142,132,10,0,16,0,0,0,16,19,0,0,0,19
1500000US131210101201,131210000000,Block Group 1 Census Tract 101.20 Fulton County Georgia,1998,64,0,0,0,64,249,137,73,64,112,1066,1022,792,230,44,236,154,93,61,82,302,252,233,19,50,32,0,0,0,32,49,16,16,0,33
1500000US131210101211,131210000000,Block Group 1 Census Tract 101.21 Fulton County Georgia,1999,41,29,0,29,12,22,22,10,12,0,865,711,530,181,154,254,218,180,38,36,178,132,77,55,46,96,73,64,9,23,543,40,4,36,503
1500000US131210101221,131210000000,Block Group 1 Census Tract 101.22 Fulton County Georgia,1418,16,0,0,0,16,106,70,14,56,36,649,613,400,213,36,188,141,141,0,47,177,157,118,39,20,160,113,40,73,47,122,28,16,12,94
1500000US131210101222,131210000000,Block Group 2 Census Tract 101.22 Fulton County Georgia,1283,101,56,0,56,45,88,62,0,62,26,495,449,325,124,46,179,134,91,43,45,264,244,107,137,20,98,98,18,80,0,58,14,14,0,44
1500000US131210101223,131210000000,Block Group 3 Census Tract 101.22 Fulton County Georgia,2387,18,0,0,0,18,243,180,0,180,63,1791,1301,923,378,490,231,231,223,8,0,87,87,87,0,0,0,0,0,0,0,17,0,0,0,17
1500000US131210101231,131210000000,Block Group 1 Census Tract 101.23 Fulton County Georgia,2106,99,67,0,67,32,282,275,134,141,7,695,606,381,225,89,465,416,226,190,49,230,141,80,61,89,120,72,61,11,48,215,11,11,0,204
1500000US131210101232,131210000000,Block Group 2 Census Tract 101.23 Fulton County Georgia,837,18,18,0,18,0,33,33,0,33,0,360,306,252,54,54,102,102,67,35,0,103,97,45,52,6,75,37,27,10,38,146,9,0,9,137
1500000US131210101233,131210000000,Block Group 3 Census Tract 101.23 Fulton County Georgia,864,19,0,0,0,19,26,26,17,9,0,426,370,273,97,56,117,89,17,72,28,114,56,30,26,58,119,27,27,0,92,43,0,0,0,43
1500000US131210102041,131210000000,Block Group 1 Census Tract 102.04 Fulton County Georgia,827,37,29,0,29,8,15,15,0,15,0,192,164,140,24,28,214,140,98,42,74,152,127,84,43,25,105,50,50,0,55,112,22,22,0,90
1500000US131210102042,131210000000,Block Group 2 Census Tract 102.04 Fulton County Georgia,1541,58,9,0,9,49,48,48,18,30,0,427,398,300,98,29,382,352,252,100,30,357,247,215,32,110,97,29,16,13,68,172,53,38,15,119
1500000US131210102043,131210000000,Block Group 3 Census Tract 102.04 Fulton County Georgia,898,16,0,0,0,16,58,39,0,39,19,175,76,51,25,99,110,84,45,39,26,218,137,88,49,81,94,41,33,8,53,227,58,29,29,169
1500000US131210102044,131210000000,Block Group 4 Census Tract 102.04 Fulton County Georgia,518,4,0,0,0,4,32,21,0,21,11,113,57,44,13,56,60,43,43,0,17,125,76,70,6,49,74,58,35,23,16,110,32,22,10,78
1500000US131210102051,131210000000,Block Group 1 Census Tract 102.05 Fulton County Georgia,609,0,0,0,0,0,24,24,0,24,0,307,307,205,102,0,79,79,71,8,0,78,58,42,16,20,32,0,0,0,32,89,0,0,0,89
1500000US131210102052,131210000000,Block Group 2 Census Tract 102.05 Fulton County Georgia,969,45,19,0,19,26,16,16,0,16,0,593,535,482,53,58,175,132,132,0,43,49,34,34,0,15,0,0,0,0,0,91,0,0,0,91
1500000US131210102053,131210000000,Block Group 3 Census Tract 102.05 Fulton County Georgia,1455,93,35,0,35,58,78,17,0,17,61,420,379,283,96,41,470,388,263,125,82,165,99,73,26,66,126,57,33,24,69,103,13,0,13,90
1500000US131210102054,131210000000,Block Group 4 Census Tract 102.05 Fulton County Georgia,958,0,0,0,0,0,0,0,0,0,0,275,231,173,58,44,73,53,53,0,20,231,141,89,52,90,108,52,27,25,56,271,40,40,0,231
1500000US131210102061,131210000000,Block Group 1 Census Tract 102.06 Fulton County Georgia,1851,156,9,0,9,147,95,45,0,45,50,518,407,303,104,111,379,238,186,52,141,398,298,174,124,100,142,85,77,8,57,163,37,0,37,126
1500000US131210102062,131210000000,Block Group 2 Census Tract 102.06 Fulton County Georgia,1316,56,56,0,56,0,53,12,12,0,41,152,124,79,45,28,349,217,190,27,132,315,211,165,46,104,254,82,82,0,172,137,47,17,30,90
1500000US131210102063,131210000000,Block Group 3 Census Tract 102.06 Fulton County Georgia,963,80,7,0,7,73,58,37,16,21,21,223,170,136,34,53,253,220,172,48,33,161,81,64,17,80,78,46,17,29,32,110,25,9,16,85
1500000US131210102081,131210000000,Block Group 1 Census Tract 102.08 Fulton County Georgia,1621,128,14,0,14,114,68,68,0,68,0,715,639,487,152,76,232,190,155,35,42,280,199,163,36,81,19,12,5,7,7,179,22,0,22,157
1500000US131210102082,131210000000,Block Group 2 Census Tract 102.08 Fulton County Georgia,340,0,0,0,0,0,149,149,101,48,0,86,77,77,0,9,57,57,27,30,0,10,10,10,0,0,14,0,0,0,14,24,0,0,0,24
1500000US131210102083,131210000000,Block Group 3 Census Tract 102.08 Fulton County Georgia,1797,85,85,77,8,0,124,124,109,15,0,565,554,554,0,11,220,211,148,63,9,94,94,94,0,0,22,0,0,0,22,687,25,14,11,662
1500000US131210102091,131210000000,Block Group 1 Census Tract 102.09 Fulton County Georgia,933,43,0,0,0,43,195,195,119,76,0,521,521,382,139,0,123,78,56,22,45,51,51,51,0,0,0,0,0,0,0,0,0,0,0,0
1500000US131210102092,131210000000,Block Group 2 Census Tract 102.09 Fulton County Georgia,766,55,12,0,12,43,66,53,39,14,13,98,98,80,18,0,315,241,211,30,74,156,141,114,27,15,43,15,15,0,28,33,17,17,0,16
1500000US131210102093,131210000000,Block Group 3 Census Tract 102.09 Fulton County Georgia,2741,62,22,0,22,40,221,221,137,84,0,1643,1417,920,497,226,527,507,376,131,20,239,167,66,101,72,0,0,0,0,0,49,0,0,0,49
1500000US131210102101,131210000000,Block Group 1 Census Tract 102.10 Fulton County Georgia,1385,71,0,0,0,71,98,98,40,58,0,836,739,523,216,97,232,161,118,43,71,50,38,18,20,12,0,0,0,0,0,98,14,0,14,84
1500000US131210102102,131210000000,Block Group 2 Census Tract 102.10 Fulton County Georgia,1706,60,21,21,0,39,53,36,0,36,17,655,639,527,112,16,188,188,150,38,0,403,361,201,160,42,194,117,72,45,77,153,55,0,55,98
1500000US131210102103,131210000000,Block Group 3 Census Tract 102.10 Fulton County Georgia,1635,197,85,0,85,112,129,87,67,20,42,591,500,341,159,91,261,261,198,63,0,172,114,72,42,58,73,36,36,0,37,212,0,0,0,212
1500000US131210102111,131210000000,Block Group 1 Census Tract 102.11 Fulton County Georgia,881,79,12,0,12,67,26,13,0,13,13,138,124,124,0,14,352,333,259,74,19,138,117,106,11,21,68,57,28,29,11,80,9,9,0,71
1500000US131210102112,131210000000,Block Group 2 Census Tract 102.11 Fulton County Georgia,1765,79,0,0,0,79,77,77,21,56,0,731,571,411,160,160,479,388,270,118,91,159,136,115,21,23,67,67,30,37,0,173,22,0,22,151
1500000US131210102121,131210000000,Block Group 1 Census Tract 102.12 Fulton County Georgia,1773,172,67,0,67,105,189,127,103,24,62,1011,760,365,395,251,179,179,45,134,0,124,111,50,61,13,50,21,21,0,29,48,0,0,0,48
1500000US131210102122,131210000000,Block Group 2 Census Tract 102.12 Fulton County Georgia,553,29,0,0,0,29,0,0,0,0,0,83,77,60,17,6,159,147,139,8,12,156,69,45,24,87,58,58,35,23,0,68,0,0,0,68
1500000US131210102123,131210000000,Block Group 3 Census Tract 102.12 Fulton County Georgia,1681,126,40,0,40,86,118,96,96,0,22,777,682,511,171,95,354,327,254,73,27,183,89,35,54,94,16,7,0,7,9,107,0,0,0,107
1500000US131210103011,131210000000,Block Group 1 Census Tract 103.01 Fulton County Georgia,6577,580,188,0,188,392,502,158,128,30,344,2879,2435,1779,656,444,1241,1059,778,281,182,693,453,306,147,240,177,24,12,12,153,505,30,0,30,475
1500000US131210103012,131210000000,Block Group 2 Census Tract 103.01 Fulton County Georgia,4509,382,86,0,86,296,347,200,9,191,147,2014,1870,1350,520,144,607,569,396,173,38,694,389,284,105,305,219,14,14,0,205,246,12,0,12,234
1500000US131210103031,131210000000,Block Group 1 Census Tract 103.03 Fulton County Georgia,2566,122,16,0,16,106,140,84,0,84,56,915,742,542,200,173,221,168,107,61,53,489,338,242,96,151,276,35,15,20,241,403,18,0,18,385
1500000US131210103032,131210000000,Block Group 2 Census Tract 103.03 Fulton County Georgia,5434,548,160,0,160,388,265,107,39,68,158,2284,2155,1402,753,129,978,940,681,259,38,814,515,417,98,299,231,64,32,32,167,314,45,23,22,269
1500000US131210103041,131210000000,Block Group 1 Census Tract 103.04 Fulton County Georgia,3986,233,66,0,66,167,395,212,96,116,183,1442,1283,1060,223,159,897,756,505,251,141,696,350,194,156,346,179,59,59,0,120,144,26,0,26,118
1500000US131210103042,131210000000,Block Group 2 Census Tract 103.04 Fulton County Georgia,6807,225,115,0,115,110,424,267,84,183,157,3261,3016,2298,718,245,1340,917,730,187,423,860,564,367,197,296,266,170,93,77,96,431,79,0,79,352
1500000US131210104001,131210000000,Block Group 1 Census Tract 104 Fulton County Georgia,1328,39,5,0,5,34,89,86,15,71,3,306,180,100,80,126,303,229,194,35,74,257,177,95,82,80,109,19,0,19,90,225,35,8,27,190
1500000US131210104002,131210000000,Block Group 2 Census Tract 104 Fulton County Georgia,1309,53,7,0,7,46,112,98,8,90,14,363,296,207,89,67,312,241,190,51,71,182,133,126,7,49,29,22,9,13,7,258,54,13,41,204
1500000US131210104003,131210000000,Block Group 3 Census Tract 104 Fulton County Georgia,2742,395,190,0,190,205,114,114,62,52,0,1124,1001,626,375,123,480,291,195,96,189,473,291,232,59,182,38,14,0,14,24,118,34,0,34,84
1500000US131210104004,131210000000,Block Group 4 Census Tract 104 Fulton County Georgia,995,16,0,0,0,16,63,50,0,50,13,367,332,239,93,35,277,169,156,13,108,36,0,0,0,36,124,43,43,0,81,112,0,0,0,112
1500000US131210105071,131210000000,Block Group 1 Census Tract 105.07 Fulton County Georgia,2084,101,80,0,80,21,163,163,0,163,0,681,486,317,169,195,568,288,222,66,280,267,115,63,52,152,134,62,56,6,72,170,0,0,0,170
1500000US131210105072,131210000000,Block Group 2 Census Tract 105.07 Fulton County Georgia,767,41,0,0,0,41,57,43,0,43,14,378,327,155,172,51,55,13,0,13,42,189,140,30,110,49,36,6,6,0,30,11,11,0,11,0
1500000US131210105073,131210000000,Block Group 3 Census Tract 105.07 Fulton County Georgia,1622,131,80,0,80,51,335,212,137,75,123,909,830,473,357,79,98,77,77,0,21,136,124,35,89,12,0,0,0,0,0,13,0,0,0,13
1500000US131210105074,131210000000,Block Group 4 Census Tract 105.07 Fulton County Georgia,1473,82,0,0,0,82,171,171,21,150,0,650,499,192,307,151,185,96,48,48,89,192,47,13,34,145,49,0,0,0,49,144,20,0,20,124
1500000US131210105081,131210000000,Block Group 1 Census Tract 105.08 Fulton County Georgia,3058,329,34,0,34,295,239,124,15,109,115,1118,897,609,288,221,523,447,349,98,76,378,220,151,69,158,162,82,38,44,80,309,4,0,4,305
1500000US131210105101,131210000000,Block Group 1 Census Tract 105.10 Fulton County Georgia,2101,374,0,0,0,374,145,21,0,21,124,817,721,508,213,96,85,33,30,3,52,475,286,196,90,189,147,0,0,0,147,58,0,0,0,58
1500000US131210105102,131210000000,Block Group 2 Census Tract 105.10 Fulton County Georgia,989,18,0,0,0,18,135,81,27,54,54,238,223,83,140,15,240,133,104,29,107,30,30,30,0,0,0,0,0,0,0,328,0,0,0,328
1500000US131210105103,131210000000,Block Group 3 Census Tract 105.10 Fulton County Georgia,6258,307,0,0,0,307,437,283,58,225,154,2924,2263,1856,407,661,1222,1093,644,449,129,987,594,324,270,393,0,0,0,0,0,381,34,34,0,347
1500000US131210105104,131210000000,Block Group 4 Census Tract 105.10 Fulton County Georgia,1956,188,79,0,79,109,108,14,13,1,94,561,561,291,270,0,276,254,169,85,22,512,297,180,117,215,12,0,0,0,12,299,72,72,0,227
1500000US131210105111,131210000000,Block Group 1 Census Tract 105.11 Fulton County Georgia,1933,83,31,0,31,52,128,113,22,91,15,1087,814,496,318,273,287,192,70,122,95,210,153,110,43,57,28,14,14,0,14,110,0,0,0,110
1500000US131210105112,131210000000,Block Group 2 Census Tract 105.11 Fulton County Georgia,3807,312,82,0,82,230,502,313,97,216,189,1791,1430,937,493,361,490,409,280,129,81,424,241,209,32,183,95,22,22,0,73,193,39,0,39,154
1500000US131210105113,131210000000,Block Group 3 Census Tract 105.11 Fulton County Georgia,343,22,13,0,13,9,12,0,0,0,12,76,76,56,20,0,115,71,35,36,44,56,19,19,0,37,23,0,0,0,23,39,0,0,0,39
1500000US131210105121,131210000000,Block Group 1 Census Tract 105.12 Fulton County Georgia,1921,284,54,28,26,230,253,216,158,58,37,1135,953,506,447,182,97,84,84,0,13,152,110,69,41,42,0,0,0,0,0,0,0,0,0,0
1500000US131210105122,131210000000,Block Group 2 Census Tract 105.12 Fulton County Georgia,807,96,0,0,0,96,26,26,0,26,0,269,177,130,47,92,244,216,201,15,28,124,61,49,12,63,48,0,0,0,48,0,0,0,0,0
1500000US131210105123,131210000000,Block Group 3 Census Tract 105.12 Fulton County Georgia,1523,185,17,0,17,168,83,22,0,22,61,623,490,277,213,133,310,240,155,85,70,122,102,45,57,20,45,0,0,0,45,155,0,0,0,155
1500000US131210105131,131210000000,Block Group 1 Census Tract 105.13 Fulton County Georgia,3902,529,112,92,20,417,256,205,95,110,51,1903,1652,1106,546,251,660,394,379,15,266,309,187,187,0,122,111,80,0,80,31,134,0,0,0,134
1500000US131210105132,131210000000,Block Group 2 Census Tract 105.13 Fulton County Georgia,2024,239,139,0,139,100,105,98,98,0,7,897,742,447,295,155,208,178,120,58,30,491,384,307,77,107,19,0,0,0,19,65,22,0,22,43
1500000US131210105133,131210000000,Block Group 3 Census Tract 105.13 Fulton County Georgia,3948,350,50,0,50,300,308,96,0,96,212,1643,1350,877,473,293,922,719,614,105,203,417,193,112,81,224,133,35,35,0,98,175,0,0,0,175
1500000US131210105141,131210000000,Block Group 1 Census Tract 105.14 Fulton County Georgia,3580,246,136,0,136,110,425,371,63,308,54,1354,1319,989,330,35,621,568,462,106,53,425,278,217,61,147,76,0,0,0,76,433,11,0,11,422
1500000US131210105142,131210000000,Block Group 2 Census Tract 105.14 Fulton County Georgia,3324,154,0,0,0,154,136,65,0,65,71,1493,1221,1001,220,272,541,276,125,151,265,676,415,358,57,261,170,46,30,16,124,154,0,0,0,154
1500000US131210105143,131210000000,Block Group 3 Census Tract 105.14 Fulton County Georgia,2316,156,41,0,41,115,238,132,107,25,106,835,505,345,160,330,451,417,309,108,34,244,83,54,29,161,274,0,0,0,274,118,0,0,0,118
1500000US131210105151,131210000000,Block Group 1 Census Tract 105.15 Fulton County Georgia,3704,231,121,0,121,110,372,316,112,204,56,1292,1117,728,389,175,553,436,291,145,117,568,323,226,97,245,185,39,14,25,146,503,43,0,43,460
1500000US131210105161,131210000000,Block Group 1 Census Tract 105.16 Fulton County Georgia,2068,36,0,0,0,36,268,156,0,156,112,825,624,402,222,201,359,325,252,73,34,318,279,219,60,39,75,22,10,12,53,187,76,0,76,111
1500000US131210105162,131210000000,Block Group 2 Census Tract 105.16 Fulton County Georgia,2899,169,17,0,17,152,160,109,1,108,51,1316,1123,976,147,193,478,349,229,120,129,531,346,240,106,185,158,50,30,20,108,87,13,13,0,74
1500000US131210105163,131210000000,Block Group 3 Census Tract 105.16 Fulton County Georgia,1455,164,0,0,0,164,201,42,0,42,159,474,262,187,75,212,337,112,98,14,225,224,38,38,0,186,38,10,10,0,28,17,0,0,0,17
1500000US131210106011,131210000000,Block Group 1 Census Tract 106.01 Fulton County Georgia,1002,14,0,0,0,14,62,27,10,17,35,416,295,190,105,121,243,191,77,114,52,187,67,28,39,120,62,29,29,0,33,18,5,0,5,13
1500000US131210106012,131210000000,Block Group 2 Census Tract 106.01 Fulton County Georgia,492,49,0,0,0,49,85,66,40,26,19,142,69,33,36,73,97,87,67,20,10,47,41,41,0,6,19,0,0,0,19,53,0,0,0,53
1500000US131210106013,131210000000,Block Group 3 Census Tract 106.01 Fulton County Georgia,437,37,0,0,0,37,0,0,0,0,0,149,134,55,79,15,113,90,34,56,23,61,46,22,24,15,23,16,16,0,7,54,12,0,12,42
1500000US131210106014,131210000000,Block Group 4 Census Tract 106.01 Fulton County Georgia,559,64,8,0,8,56,15,0,0,0,15,141,78,33,45,63,144,120,36,84,24,138,60,47,13,78,44,40,8,32,4,13,0,0,0,13
1500000US131210106031,131210000000,Block Group 1 Census Tract 106.03 Fulton County Georgia,585,99,0,0,0,99,123,116,98,18,7,250,201,77,124,49,44,19,19,0,25,39,14,9,5,25,0,0,0,0,0,30,0,0,0,30
1500000US131210106032,131210000000,Block Group 2 Census Tract 106.03 Fulton County Georgia,1668,140,37,0,37,103,117,74,33,41,43,900,772,440,332,128,228,176,125,51,52,169,84,68,16,85,68,1,0,1,67,46,14,0,14,32
1500000US131210106033,131210000000,Block Group 3 Census Tract 106.03 Fulton County Georgia,464,36,0,0,0,36,142,99,74,25,43,180,162,110,52,18,101,101,46,55,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0
1500000US131210106041,131210000000,Block Group 1 Census Tract 106.04 Fulton County Georgia,589,51,51,19,32,0,75,75,75,0,0,282,243,186,57,39,168,136,136,0,32,13,13,13,0,0,0,0,0,0,0,0,0,0,0,0
1500000US131210106042,131210000000,Block Group 2 Census Tract 106.04 Fulton County Georgia,233,0,0,0,0,0,57,50,25,25,7,115,83,30,53,32,45,35,26,9,10,16,16,8,8,0,0,0,0,0,0,0,0,0,0,0
1500000US131210106043,131210000000,Block Group 3 Census Tract 106.04 Fulton County Georgia,1206,80,17,0,17,63,76,49,49,0,27,453,356,193,163,97,193,160,118,42,33,226,192,96,96,34,53,21,6,15,32,125,24,0,24,101
1500000US131210108001,131210000000,Block Group 1 Census Tract 108 Fulton County Georgia,325,0,0,0,0,0,0,0,0,0,0,161,91,84,7,70,0,0,0,0,0,119,44,44,0,75,0,0,0,0,0,45,0,0,0,45
1500000US131210108002,131210000000,Block Group 2 Census Tract 108 Fulton County Georgia,702,62,17,0,17,45,0,0,0,0,0,375,349,249,100,26,184,183,183,0,1,81,70,57,13,11,0,0,0,0,0,0,0,0,0,0
1500000US131210108003,131210000000,Block Group 3 Census Tract 108 Fulton County Georgia,1453,29,21,21,0,8,40,29,29,0,11,726,434,304,130,292,321,206,136,70,115,186,125,125,0,61,72,0,0,0,72,79,0,0,0,79
1500000US131210108004,131210000000,Block Group 4 Census Tract 108 Fulton County Georgia,551,54,0,0,0,54,15,15,0,15,0,246,228,92,136,18,62,62,19,43,0,119,58,26,32,61,3,0,0,0,3,52,0,0,0,52
1500000US131210108005,131210000000,Block Group 5 Census Tract 108 Fulton County Georgia,580,0,0,0,0,0,71,71,71,0,0,127,127,103,24,0,207,207,112,95,0,146,94,94,0,52,0,0,0,0,0,29,0,0,0,29
1500000US131210108006,131210000000,Block Group 6 Census Tract 108 Fulton County Georgia,1403,174,95,0,95,79,107,0,0,0,107,525,339,295,44,186,272,222,122,100,50,56,45,45,0,11,114,69,55,14,45,155,23,0,23,132
1500000US131210110001,131210000000,Block Group 1 Census Tract 110 Fulton County Georgia,443,32,0,0,0,32,20,20,16,4,0,132,114,43,71,18,93,65,65,0,28,64,49,32,17,15,32,8,0,8,24,70,0,0,0,70
1500000US131210110002,131210000000,Block Group 2 Census Tract 110 Fulton County Georgia,673,55,11,11,0,44,79,30,27,3,49,235,109,34,75,126,115,54,15,39,61,98,83,64,19,15,45,0,0,0,45,46,0,0,0,46
1500000US131210110003,131210000000,Block Group 3 Census Tract 110 Fulton County Georgia,771,91,51,0,51,40,37,10,10,0,27,326,194,122,72,132,96,41,41,0,55,105,79,51,28,26,26,20,0,20,6,90,0,0,0,90
1500000US131210110004,131210000000,Block Group 4 Census Tract 110 Fulton County Georgia,399,0,0,0,0,0,50,0,0,0,50,138,119,107,12,19,103,84,76,8,19,50,25,25,0,25,23,0,0,0,23,35,0,0,0,35
1500000US131210111001,131210000000,Block Group 1 Census Tract 111 Fulton County Georgia,638,0,0,0,0,0,11,11,0,11,0,230,200,183,17,30,270,254,185,69,16,91,37,21,16,54,5,5,0,5,0,31,0,0,0,31
1500000US131210111002,131210000000,Block Group 2 Census Tract 111 Fulton County Georgia,811,45,7,0,7,38,38,0,0,0,38,272,230,145,85,42,221,165,77,88,56,131,123,78,45,8,66,8,8,0,58,38,0,0,0,38
1500000US131210111003,131210000000,Block Group 3 Census Tract 111 Fulton County Georgia,549,66,0,0,0,66,0,0,0,0,0,111,111,87,24,0,196,188,144,44,8,108,71,53,18,37,41,0,0,0,41,27,0,0,0,27
1500000US131210112011,131210000000,Block Group 1 Census Tract 112.01 Fulton County Georgia,875,89,15,0,15,74,84,31,0,31,53,413,322,222,100,91,134,75,66,9,59,98,85,78,7,13,15,0,0,0,15,42,0,0,0,42
1500000US131210112012,131210000000,Block Group 2 Census Tract 112.01 Fulton County Georgia,926,135,93,0,93,42,127,127,110,17,0,308,191,78,113,117,152,96,52,44,56,93,50,41,9,43,63,13,6,7,50,48,6,0,6,42
1500000US131210112013,131210000000,Block Group 3 Census Tract 112.01 Fulton County Georgia,1261,32,0,0,0,32,198,123,123,0,75,604,365,109,256,239,196,196,92,104,0,126,96,96,0,30,38,17,17,0,21,67,12,12,0,55
1500000US131210112021,131210000000,Block Group 1 Census Tract 112.02 Fulton County Georgia,410,0,0,0,0,0,0,0,0,0,0,118,101,71,30,17,112,65,37,28,47,86,28,17,11,58,39,39,13,26,0,55,10,0,10,45
1500000US131210112022,131210000000,Block Group 2 Census Tract 112.02 Fulton County Georgia,487,34,0,0,0,34,0,0,0,0,0,129,111,67,44,18,99,57,57,0,42,154,91,46,45,63,0,0,0,0,0,71,35,0,35,36
1500000US131210112023,131210000000,Block Group 3 Census Tract 112.02 Fulton County Georgia,831,51,21,0,21,30,105,105,50,55,0,318,266,159,107,52,212,149,84,65,63,107,53,46,7,54,33,0,0,0,33,5,0,0,0,5
1500000US131210112024,131210000000,Block Group 4 Census Tract 112.02 Fulton County Georgia,886,98,17,0,17,81,358,167,14,153,191,173,163,92,71,10,117,91,59,32,26,114,77,33,44,37,0,0,0,0,0,26,0,0,0,26
1500000US131210112025,131210000000,Block Group 5 Census Tract 112.02 Fulton County Georgia,944,0,0,0,0,0,100,69,0,69,31,372,272,151,121,100,128,87,31,56,41,259,118,72,46,141,49,8,8,0,41,36,7,0,7,29
