GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD01_VD02,HD01_VD03,HD01_VD04,HD01_VD05,HD01_VD06,HD01_VD07,HD01_VD08,HD01_VD09,HD01_VD10,HD01_VD11,HD01_VD12,HD01_VD13,HD01_VD14,HD01_VD15,HD01_VD16,HD01_VD17,HD01_VD18,HD01_VD19,HD01_VD20,HD01_VD21,HD01_VD22,HD01_VD23,HD01_VD24,HD01_VD25,HD01_VD26,HD01_VD27
Id,Id2,Geography,Estimate; Total:,Estimate; Total: - Under 6 years:,Estimate; Total: - Under 6 years: - Living with two parents:,Estimate; Total: - Under 6 years: - Living with two parents: - Both parents in labor force,Estimate; Total: - Under 6 years: - Living with two parents: - Father only in labor force,Estimate; Total: - Under 6 years: - Living with two parents: - Mother only in labor force,Estimate; Total: - Under 6 years: - Living with two parents: - Neither parent in labor force,Estimate; Total: - Under 6 years: - Living with one parent:,Estimate; Total: - Under 6 years: - Living with one parent: - Living with father:,Estimate; Total: - Under 6 years: - Living with one parent: - Living with father: - In labor force,Estimate; Total: - Under 6 years: - Living with one parent: - Living with father: - Not in labor force,Estimate; Total: - Under 6 years: - Living with one parent: - Living with mother:,Estimate; Total: - Under 6 years: - Living with one parent: - Living with mother: - In labor force,Estimate; Total: - Under 6 years: - Living with one parent: - Living with mother: - Not in labor force,Estimate; Total: - 6 to 17 years:,Estimate; Total: - 6 to 17 years: - Living with two parents:,Estimate; Total: - 6 to 17 years: - Living with two parents: - Both parents in labor force,Estimate; Total: - 6 to 17 years: - Living with two parents: - Father only in labor force,Estimate; Total: - 6 to 17 years: - Living with two parents: - Mother only in labor force,Estimate; Total: - 6 to 17 years: - Living with two parents: - Neither parent in labor force,Estimate; Total: - 6 to 17 years: - Living with one parent:,Estimate; Total: - 6 to 17 years: - Living with one parent: - Living with father:,Estimate; Total: - 6 to 17 years: - Living with one parent: - Living with father: - In labor force,Estimate; Total: - 6 to 17 years: - Living with one parent: - Living with father: - Not in labor force,Estimate; Total: - 6 to 17 years: - Living with one parent: - Living with mother:,Estimate; Total: - 6 to 17 years: - Living with one parent: - Living with mother: - In labor force,Estimate; Total: - 6 to 17 years: - Living with one parent: - Living with mother: - Not in labor force
1500000US131210112024,131210000000,Block Group 4 Census Tract 112.02 Fulton County Georgia,266,78,16,9,7,0,0,62,62,62,0,0,0,0,188,50,21,19,0,10,138,0,0,0,138,138,0
1500000US131210112025,131210000000,Block Group 5 Census Tract 112.02 Fulton County Georgia,346,181,100,0,66,0,34,81,47,47,0,34,34,0,165,38,0,38,0,0,127,8,8,0,119,119,0
1500000US131210112026,131210000000,Block Group 6 Census Tract 112.02 Fulton County Georgia,169,72,28,0,28,0,0,44,8,0,8,36,8,28,97,71,0,71,0,0,26,8,0,8,18,9,9
1500000US131210113011,131210000000,Block Group 1 Census Tract 113.01 Fulton County Georgia,278,26,17,17,0,0,0,9,0,0,0,9,0,9,252,25,25,0,0,0,227,0,0,0,227,54,173
1500000US131210113012,131210000000,Block Group 2 Census Tract 113.01 Fulton County Georgia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US131210113013,131210000000,Block Group 3 Census Tract 113.01 Fulton County Georgia,34,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,34,0,0,0,34,22,12
1500000US131210113014,131210000000,Block Group 4 Census Tract 113.01 Fulton County Georgia,138,41,0,0,0,0,0,41,41,41,0,0,0,0,97,27,27,0,0,0,70,58,58,0,12,0,12
1500000US131210113015,131210000000,Block Group 5 Census Tract 113.01 Fulton County Georgia,199,33,33,0,33,0,0,0,0,0,0,0,0,0,166,88,0,88,0,0,78,0,0,0,78,78,0
1500000US131210113016,131210000000,Block Group 6 Census Tract 113.01 Fulton County Georgia,184,78,0,0,0,0,0,78,0,0,0,78,78,0,106,0,0,0,0,0,106,24,24,0,82,82,0
1500000US131210113031,131210000000,Block Group 1 Census Tract 113.03 Fulton County Georgia,691,205,74,33,41,0,0,131,73,73,0,58,58,0,486,105,94,11,0,0,381,41,41,0,340,340,0
1500000US131210113032,131210000000,Block Group 2 Census Tract 113.03 Fulton County Georgia,301,160,118,102,16,0,0,42,0,0,0,42,0,42,141,141,91,50,0,0,0,0,0,0,0,0,0
1500000US131210113033,131210000000,Block Group 3 Census Tract 113.03 Fulton County Georgia,106,76,46,46,0,0,0,30,0,0,0,30,30,0,30,0,0,0,0,0,30,0,0,0,30,30,0
1500000US131210113034,131210000000,Block Group 4 Census Tract 113.03 Fulton County Georgia,335,77,77,33,44,0,0,0,0,0,0,0,0,0,258,220,95,125,0,0,38,16,16,0,22,22,0
1500000US131210113035,131210000000,Block Group 5 Census Tract 113.03 Fulton County Georgia,788,290,62,12,50,0,0,228,0,0,0,228,184,44,498,239,77,126,36,0,259,38,38,0,221,115,106
1500000US131210113051,131210000000,Block Group 1 Census Tract 113.05 Fulton County Georgia,181,110,21,21,0,0,0,89,18,18,0,71,71,0,71,48,48,0,0,0,23,16,16,0,7,7,0
1500000US131210113052,131210000000,Block Group 2 Census Tract 113.05 Fulton County Georgia,591,190,23,23,0,0,0,167,0,0,0,167,139,28,401,31,31,0,0,0,370,80,80,0,290,241,49
1500000US131210113053,131210000000,Block Group 3 Census Tract 113.05 Fulton County Georgia,395,287,83,0,83,0,0,204,0,0,0,204,173,31,108,45,45,0,0,0,63,0,0,0,63,36,27
1500000US131210113061,131210000000,Block Group 1 Census Tract 113.06 Fulton County Georgia,417,236,50,15,35,0,0,186,80,80,0,106,95,11,181,20,0,20,0,0,161,25,25,0,136,64,72
1500000US131210113062,131210000000,Block Group 2 Census Tract 113.06 Fulton County Georgia,240,45,14,14,0,0,0,31,12,12,0,19,19,0,195,76,52,13,11,0,119,0,0,0,119,119,0
1500000US131210114051,131210000000,Block Group 1 Census Tract 114.05 Fulton County Georgia,316,50,33,11,22,0,0,17,0,0,0,17,17,0,266,131,88,0,43,0,135,22,22,0,113,113,0
1500000US131210114052,131210000000,Block Group 2 Census Tract 114.05 Fulton County Georgia,378,141,141,126,15,0,0,0,0,0,0,0,0,0,237,101,51,50,0,0,136,123,123,0,13,13,0
1500000US131210114053,131210000000,Block Group 3 Census Tract 114.05 Fulton County Georgia,353,0,0,0,0,0,0,0,0,0,0,0,0,0,353,353,66,287,0,0,0,0,0,0,0,0,0
1500000US131210114054,131210000000,Block Group 4 Census Tract 114.05 Fulton County Georgia,588,249,113,0,113,0,0,136,56,56,0,80,51,29,339,175,31,144,0,0,164,0,0,0,164,142,22
1500000US131210114101,131210000000,Block Group 1 Census Tract 114.10 Fulton County Georgia,569,260,210,54,156,0,0,50,0,0,0,50,50,0,309,273,126,135,0,12,36,36,36,0,0,0,0
1500000US131210114102,131210000000,Block Group 2 Census Tract 114.10 Fulton County Georgia,374,102,102,72,0,30,0,0,0,0,0,0,0,0,272,272,201,71,0,0,0,0,0,0,0,0,0
1500000US131210114103,131210000000,Block Group 3 Census Tract 114.10 Fulton County Georgia,458,147,147,45,102,0,0,0,0,0,0,0,0,0,311,276,93,138,0,45,35,0,0,0,35,14,21
1500000US131210114111,131210000000,Block Group 1 Census Tract 114.11 Fulton County Georgia,617,200,156,120,36,0,0,44,20,20,0,24,0,24,417,298,281,17,0,0,119,58,58,0,61,61,0
1500000US131210114112,131210000000,Block Group 2 Census Tract 114.11 Fulton County Georgia,44,0,0,0,0,0,0,0,0,0,0,0,0,0,44,14,14,0,0,0,30,11,11,0,19,0,19
1500000US131210114113,131210000000,Block Group 3 Census Tract 114.11 Fulton County Georgia,526,239,69,13,56,0,0,170,153,153,0,17,17,0,287,135,102,33,0,0,152,83,83,0,69,38,31
1500000US131210114114,131210000000,Block Group 4 Census Tract 114.11 Fulton County Georgia,201,42,42,25,17,0,0,0,0,0,0,0,0,0,159,159,111,48,0,0,0,0,0,0,0,0,0
1500000US131210114115,131210000000,Block Group 5 Census Tract 114.11 Fulton County Georgia,255,110,79,79,0,0,0,31,0,0,0,31,0,31,145,145,128,17,0,0,0,0,0,0,0,0,0
1500000US131210114121,131210000000,Block Group 1 Census Tract 114.12 Fulton County Georgia,685,192,180,180,0,0,0,12,0,0,0,12,12,0,493,493,424,69,0,0,0,0,0,0,0,0,0
1500000US131210114122,131210000000,Block Group 2 Census Tract 114.12 Fulton County Georgia,447,189,189,130,59,0,0,0,0,0,0,0,0,0,258,145,100,29,16,0,113,20,20,0,93,93,0
1500000US131210114123,131210000000,Block Group 3 Census Tract 114.12 Fulton County Georgia,1022,390,309,213,96,0,0,81,0,0,0,81,81,0,632,336,320,16,0,0,296,0,0,0,296,284,12
1500000US131210114141,131210000000,Block Group 1 Census Tract 114.14 Fulton County Georgia,434,274,161,51,78,0,32,113,0,0,0,113,113,0,160,125,58,36,0,31,35,0,0,0,35,35,0
1500000US131210114142,131210000000,Block Group 2 Census Tract 114.14 Fulton County Georgia,540,201,186,143,43,0,0,15,0,0,0,15,15,0,339,311,280,31,0,0,28,0,0,0,28,28,0
1500000US131210114143,131210000000,Block Group 3 Census Tract 114.14 Fulton County Georgia,510,62,62,38,24,0,0,0,0,0,0,0,0,0,448,339,118,176,45,0,109,42,42,0,67,67,0
1500000US131210114144,131210000000,Block Group 4 Census Tract 114.14 Fulton County Georgia,420,144,20,20,0,0,0,124,0,0,0,124,124,0,276,16,16,0,0,0,260,0,0,0,260,260,0
1500000US131210114161,131210000000,Block Group 1 Census Tract 114.16 Fulton County Georgia,379,128,128,13,115,0,0,0,0,0,0,0,0,0,251,251,183,68,0,0,0,0,0,0,0,0,0
1500000US131210114162,131210000000,Block Group 2 Census Tract 114.16 Fulton County Georgia,511,194,194,123,71,0,0,0,0,0,0,0,0,0,317,259,228,31,0,0,58,10,10,0,48,22,26
1500000US131210114163,131210000000,Block Group 3 Census Tract 114.16 Fulton County Georgia,413,153,153,122,31,0,0,0,0,0,0,0,0,0,260,244,132,112,0,0,16,0,0,0,16,16,0
1500000US131210114171,131210000000,Block Group 1 Census Tract 114.17 Fulton County Georgia,157,15,15,15,0,0,0,0,0,0,0,0,0,0,142,127,88,12,27,0,15,0,0,0,15,15,0
1500000US131210114172,131210000000,Block Group 2 Census Tract 114.17 Fulton County Georgia,206,18,18,18,0,0,0,0,0,0,0,0,0,0,188,188,144,44,0,0,0,0,0,0,0,0,0
1500000US131210114173,131210000000,Block Group 3 Census Tract 114.17 Fulton County Georgia,288,181,83,43,40,0,0,98,18,18,0,80,80,0,107,71,0,71,0,0,36,0,0,0,36,36,0
1500000US131210114174,131210000000,Block Group 4 Census Tract 114.17 Fulton County Georgia,187,55,55,16,39,0,0,0,0,0,0,0,0,0,132,105,70,35,0,0,27,0,0,0,27,27,0
1500000US131210114181,131210000000,Block Group 1 Census Tract 114.18 Fulton County Georgia,141,0,0,0,0,0,0,0,0,0,0,0,0,0,141,141,107,34,0,0,0,0,0,0,0,0,0
1500000US131210114182,131210000000,Block Group 2 Census Tract 114.18 Fulton County Georgia,101,40,40,40,0,0,0,0,0,0,0,0,0,0,61,61,46,15,0,0,0,0,0,0,0,0,0
1500000US131210114183,131210000000,Block Group 3 Census Tract 114.18 Fulton County Georgia,299,70,70,23,47,0,0,0,0,0,0,0,0,0,229,198,145,53,0,0,31,0,0,0,31,31,0
1500000US131210114184,131210000000,Block Group 4 Census Tract 114.18 Fulton County Georgia,784,204,204,181,23,0,0,0,0,0,0,0,0,0,580,555,489,33,33,0,25,0,0,0,25,25,0
1500000US131210114191,131210000000,Block Group 1 Census Tract 114.19 Fulton County Georgia,356,140,140,140,0,0,0,0,0,0,0,0,0,0,216,216,165,33,18,0,0,0,0,0,0,0,0
1500000US131210114192,131210000000,Block Group 2 Census Tract 114.19 Fulton County Georgia,242,33,33,25,8,0,0,0,0,0,0,0,0,0,209,209,61,72,76,0,0,0,0,0,0,0,0
1500000US131210114193,131210000000,Block Group 3 Census Tract 114.19 Fulton County Georgia,552,106,85,0,85,0,0,21,0,0,0,21,21,0,446,408,236,172,0,0,38,0,0,0,38,20,18
1500000US131210114201,131210000000,Block Group 1 Census Tract 114.20 Fulton County Georgia,320,145,91,0,91,0,0,54,0,0,0,54,20,34,175,0,0,0,0,0,175,0,0,0,175,147,28
1500000US131210114202,131210000000,Block Group 2 Census Tract 114.20 Fulton County Georgia,1414,700,260,147,113,0,0,440,20,20,0,420,378,42,714,533,363,170,0,0,181,0,0,0,181,148,33
1500000US131210114203,131210000000,Block Group 3 Census Tract 114.20 Fulton County Georgia,756,411,272,170,102,0,0,139,96,96,0,43,43,0,345,236,167,69,0,0,109,109,109,0,0,0,0
1500000US131210114211,131210000000,Block Group 1 Census Tract 114.21 Fulton County Georgia,456,233,157,77,80,0,0,76,7,7,0,69,69,0,223,19,0,19,0,0,204,73,52,21,131,131,0
1500000US131210114212,131210000000,Block Group 2 Census Tract 114.21 Fulton County Georgia,479,161,105,0,105,0,0,56,12,0,12,44,28,16,318,196,0,176,20,0,122,29,29,0,93,81,12
1500000US131210114221,131210000000,Block Group 1 Census Tract 114.22 Fulton County Georgia,806,257,175,119,56,0,0,82,33,33,0,49,49,0,549,299,299,0,0,0,250,36,36,0,214,214,0
1500000US131210114222,131210000000,Block Group 2 Census Tract 114.22 Fulton County Georgia,310,30,30,30,0,0,0,0,0,0,0,0,0,0,280,215,141,45,29,0,65,18,18,0,47,47,0
1500000US131210114231,131210000000,Block Group 1 Census Tract 114.23 Fulton County Georgia,233,134,74,57,17,0,0,60,0,0,0,60,60,0,99,88,44,44,0,0,11,0,0,0,11,11,0
1500000US131210114232,131210000000,Block Group 2 Census Tract 114.23 Fulton County Georgia,362,52,52,28,24,0,0,0,0,0,0,0,0,0,310,285,91,156,38,0,25,12,12,0,13,13,0
1500000US131210114233,131210000000,Block Group 3 Census Tract 114.23 Fulton County Georgia,266,47,23,10,13,0,0,24,0,0,0,24,24,0,219,135,123,12,0,0,84,62,62,0,22,22,0
1500000US131210114234,131210000000,Block Group 4 Census Tract 114.23 Fulton County Georgia,336,93,93,93,0,0,0,0,0,0,0,0,0,0,243,171,145,26,0,0,72,0,0,0,72,72,0
1500000US131210114241,131210000000,Block Group 1 Census Tract 114.24 Fulton County Georgia,945,244,233,135,52,46,0,11,11,11,0,0,0,0,701,649,474,175,0,0,52,33,33,0,19,19,0
1500000US131210114242,131210000000,Block Group 2 Census Tract 114.24 Fulton County Georgia,370,203,178,97,19,62,0,25,0,0,0,25,25,0,167,51,51,0,0,0,116,43,43,0,73,73,0
1500000US131210114251,131210000000,Block Group 1 Census Tract 114.25 Fulton County Georgia,850,180,149,111,38,0,0,31,0,0,0,31,31,0,670,670,490,150,30,0,0,0,0,0,0,0,0
1500000US131210114252,131210000000,Block Group 2 Census Tract 114.25 Fulton County Georgia,926,72,72,11,61,0,0,0,0,0,0,0,0,0,854,771,399,204,37,131,83,0,0,0,83,83,0
1500000US131210114253,131210000000,Block Group 3 Census Tract 114.25 Fulton County Georgia,493,163,139,105,34,0,0,24,24,24,0,0,0,0,330,287,203,84,0,0,43,0,0,0,43,0,43
1500000US131210114261,131210000000,Block Group 1 Census Tract 114.26 Fulton County Georgia,832,237,203,122,81,0,0,34,34,34,0,0,0,0,595,585,458,127,0,0,10,0,0,0,10,10,0
1500000US131210114271,131210000000,Block Group 1 Census Tract 114.27 Fulton County Georgia,845,186,171,105,66,0,0,15,0,0,0,15,15,0,659,421,331,90,0,0,238,0,0,0,238,238,0
1500000US131210114272,131210000000,Block Group 2 Census Tract 114.27 Fulton County Georgia,678,434,393,169,192,32,0,41,0,0,0,41,41,0,244,206,145,34,27,0,38,0,0,0,38,38,0
1500000US131210114273,131210000000,Block Group 3 Census Tract 114.27 Fulton County Georgia,378,104,90,90,0,0,0,14,0,0,0,14,14,0,274,264,152,112,0,0,10,10,10,0,0,0,0
1500000US131210115031,131210000000,Block Group 1 Census Tract 115.03 Fulton County Georgia,583,222,222,195,27,0,0,0,0,0,0,0,0,0,361,361,280,81,0,0,0,0,0,0,0,0,0
1500000US131210115032,131210000000,Block Group 2 Census Tract 115.03 Fulton County Georgia,456,112,112,58,54,0,0,0,0,0,0,0,0,0,344,344,96,137,111,0,0,0,0,0,0,0,0
1500000US131210115033,131210000000,Block Group 3 Census Tract 115.03 Fulton County Georgia,1885,194,171,50,121,0,0,23,0,0,0,23,0,23,1691,1584,699,841,16,28,107,18,18,0,89,57,32
1500000US131210115041,131210000000,Block Group 1 Census Tract 115.04 Fulton County Georgia,953,233,190,81,91,18,0,43,0,0,0,43,43,0,720,658,402,204,52,0,62,0,0,0,62,62,0
1500000US131210115042,131210000000,Block Group 2 Census Tract 115.04 Fulton County Georgia,834,77,77,62,15,0,0,0,0,0,0,0,0,0,757,757,402,331,24,0,0,0,0,0,0,0,0
1500000US131210115043,131210000000,Block Group 3 Census Tract 115.04 Fulton County Georgia,1420,165,165,61,104,0,0,0,0,0,0,0,0,0,1255,1211,536,675,0,0,44,0,0,0,44,0,44
1500000US131210115044,131210000000,Block Group 4 Census Tract 115.04 Fulton County Georgia,1105,159,144,41,103,0,0,15,15,15,0,0,0,0,946,780,193,574,0,13,166,33,33,0,133,133,0
1500000US131210115051,131210000000,Block Group 1 Census Tract 115.05 Fulton County Georgia,907,249,242,128,99,15,0,7,0,0,0,7,7,0,658,538,329,196,13,0,120,88,88,0,32,32,0
1500000US131210115052,131210000000,Block Group 2 Census Tract 115.05 Fulton County Georgia,425,96,96,64,19,8,5,0,0,0,0,0,0,0,329,329,214,103,7,5,0,0,0,0,0,0,0
1500000US131210115061,131210000000,Block Group 1 Census Tract 115.06 Fulton County Georgia,535,71,71,0,32,39,0,0,0,0,0,0,0,0,464,348,247,70,31,0,116,39,39,0,77,29,48
1500000US131210115062,131210000000,Block Group 2 Census Tract 115.06 Fulton County Georgia,713,217,182,79,103,0,0,35,0,0,0,35,35,0,496,432,110,322,0,0,64,0,0,0,64,64,0
1500000US131210115063,131210000000,Block Group 3 Census Tract 115.06 Fulton County Georgia,306,82,82,39,7,36,0,0,0,0,0,0,0,0,224,224,152,38,34,0,0,0,0,0,0,0,0
1500000US131210116101,131210000000,Block Group 1 Census Tract 116.10 Fulton County Georgia,916,162,133,55,78,0,0,29,0,0,0,29,12,17,754,601,293,296,12,0,153,0,0,0,153,119,34
1500000US131210116102,131210000000,Block Group 2 Census Tract 116.10 Fulton County Georgia,865,289,180,132,27,21,0,109,39,39,0,70,70,0,576,330,113,176,41,0,246,105,105,0,141,141,0
1500000US131210116111,131210000000,Block Group 1 Census Tract 116.11 Fulton County Georgia,504,202,202,133,69,0,0,0,0,0,0,0,0,0,302,29,8,21,0,0,273,0,0,0,273,273,0
1500000US131210116112,131210000000,Block Group 2 Census Tract 116.11 Fulton County Georgia,320,183,168,12,156,0,0,15,0,0,0,15,15,0,137,83,70,13,0,0,54,0,0,0,54,54,0
1500000US131210116113,131210000000,Block Group 3 Census Tract 116.11 Fulton County Georgia,756,300,300,300,0,0,0,0,0,0,0,0,0,0,456,427,93,334,0,0,29,0,0,0,29,29,0
1500000US131210116121,131210000000,Block Group 1 Census Tract 116.12 Fulton County Georgia,663,110,110,58,52,0,0,0,0,0,0,0,0,0,553,510,237,266,7,0,43,0,0,0,43,43,0
1500000US131210116122,131210000000,Block Group 2 Census Tract 116.12 Fulton County Georgia,66,8,8,8,0,0,0,0,0,0,0,0,0,0,58,58,49,9,0,0,0,0,0,0,0,0,0
1500000US131210116131,131210000000,Block Group 1 Census Tract 116.13 Fulton County Georgia,848,372,348,106,228,14,0,24,0,0,0,24,24,0,476,313,206,107,0,0,163,10,10,0,153,153,0
1500000US131210116132,131210000000,Block Group 2 Census Tract 116.13 Fulton County Georgia,998,233,223,88,135,0,0,10,0,0,0,10,10,0,765,632,351,257,24,0,133,19,19,0,114,98,16
1500000US131210116141,131210000000,Block Group 1 Census Tract 116.14 Fulton County Georgia,697,237,56,36,20,0,0,181,0,0,0,181,181,0,460,41,41,0,0,0,419,32,32,0,387,387,0
1500000US131210116142,131210000000,Block Group 2 Census Tract 116.14 Fulton County Georgia,1306,522,256,160,96,0,0,266,16,16,0,250,60,190,784,575,133,419,23,0,209,0,0,0,209,135,74
1500000US131210116143,131210000000,Block Group 3 Census Tract 116.14 Fulton County Georgia,1544,888,813,520,270,0,23,75,0,0,0,75,0,75,656,547,280,215,52,0,109,50,50,0,59,35,24
1500000US131210116151,131210000000,Block Group 1 Census Tract 116.15 Fulton County Georgia,1508,233,233,118,115,0,0,0,0,0,0,0,0,0,1275,1249,703,546,0,0,26,0,0,0,26,26,0
1500000US131210116152,131210000000,Block Group 2 Census Tract 116.15 Fulton County Georgia,401,82,82,82,0,0,0,0,0,0,0,0,0,0,319,295,187,108,0,0,24,0,0,0,24,24,0
1500000US131210116153,131210000000,Block Group 3 Census Tract 116.15 Fulton County Georgia,1112,527,458,385,73,0,0,69,12,12,0,57,57,0,585,475,361,114,0,0,110,0,0,0,110,110,0
1500000US131210116161,131210000000,Block Group 1 Census Tract 116.16 Fulton County Georgia,536,200,116,101,15,0,0,84,61,61,0,23,23,0,336,120,43,77,0,0,216,122,122,0,94,94,0
1500000US131210116162,131210000000,Block Group 2 Census Tract 116.16 Fulton County Georgia,336,181,126,39,16,71,0,55,0,0,0,55,55,0,155,86,38,48,0,0,69,0,0,0,69,55,14
1500000US131210116163,131210000000,Block Group 3 Census Tract 116.16 Fulton County Georgia,498,271,179,113,48,18,0,92,0,0,0,92,62,30,227,129,113,0,16,0,98,0,0,0,98,98,0
1500000US131210116171,131210000000,Block Group 1 Census Tract 116.17 Fulton County Georgia,755,184,184,65,119,0,0,0,0,0,0,0,0,0,571,526,294,232,0,0,45,0,0,0,45,45,0
1500000US131210116172,131210000000,Block Group 2 Census Tract 116.17 Fulton County Georgia,464,184,106,59,47,0,0,78,78,78,0,0,0,0,280,204,136,68,0,0,76,76,76,0,0,0,0
1500000US131210116173,131210000000,Block Group 3 Census Tract 116.17 Fulton County Georgia,525,117,96,54,42,0,0,21,0,0,0,21,21,0,408,374,253,121,0,0,34,0,0,0,34,34,0
1500000US131210116181,131210000000,Block Group 1 Census Tract 116.18 Fulton County Georgia,1440,465,424,163,261,0,0,41,0,0,0,41,13,28,975,852,597,255,0,0,123,8,8,0,115,59,56
1500000US131210116191,131210000000,Block Group 1 Census Tract 116.19 Fulton County Georgia,1217,503,466,180,286,0,0,37,37,37,0,0,0,0,714,620,534,86,0,0,94,44,44,0,50,50,0
1500000US131210116192,131210000000,Block Group 2 Census Tract 116.19 Fulton County Georgia,510,173,173,63,110,0,0,0,0,0,0,0,0,0,337,222,110,112,0,0,115,0,0,0,115,89,26
1500000US131210116193,131210000000,Block Group 3 Census Tract 116.19 Fulton County Georgia,933,221,199,162,37,0,0,22,22,22,0,0,0,0,712,516,382,134,0,0,196,41,41,0,155,126,29
1500000US131210116201,131210000000,Block Group 1 Census Tract 116.20 Fulton County Georgia,1093,348,348,228,120,0,0,0,0,0,0,0,0,0,745,712,386,326,0,0,33,21,21,0,12,12,0
1500000US131210116202,131210000000,Block Group 2 Census Tract 116.20 Fulton County Georgia,1131,196,196,89,107,0,0,0,0,0,0,0,0,0,935,924,483,441,0,0,11,0,0,0,11,11,0
1500000US131210116203,131210000000,Block Group 3 Census Tract 116.20 Fulton County Georgia,737,160,83,74,9,0,0,77,0,0,0,77,64,13,577,298,235,63,0,0,279,207,207,0,72,62,10
1500000US131210116211,131210000000,Block Group 1 Census Tract 116.21 Fulton County Georgia,205,73,73,39,34,0,0,0,0,0,0,0,0,0,132,89,37,52,0,0,43,0,0,0,43,43,0
1500000US131210116212,131210000000,Block Group 2 Census Tract 116.21 Fulton County Georgia,425,115,115,0,115,0,0,0,0,0,0,0,0,0,310,310,198,112,0,0,0,0,0,0,0,0,0
1500000US131210116213,131210000000,Block Group 3 Census Tract 116.21 Fulton County Georgia,1300,415,313,213,100,0,0,102,0,0,0,102,0,102,885,838,423,402,13,0,47,0,0,0,47,47,0
1500000US131210116221,131210000000,Block Group 1 Census Tract 116.22 Fulton County Georgia,1322,322,306,238,19,49,0,16,0,0,0,16,16,0,1000,840,686,154,0,0,160,0,0,0,160,122,38
1500000US131210116222,131210000000,Block Group 2 Census Tract 116.22 Fulton County Georgia,865,99,99,62,37,0,0,0,0,0,0,0,0,0,766,734,532,202,0,0,32,0,0,0,32,32,0
1500000US131210116223,131210000000,Block Group 3 Census Tract 116.22 Fulton County Georgia,876,222,222,205,17,0,0,0,0,0,0,0,0,0,654,566,434,113,19,0,88,58,58,0,30,30,0
1500000US131210116231,131210000000,Block Group 1 Census Tract 116.23 Fulton County Georgia,1389,116,116,60,56,0,0,0,0,0,0,0,0,0,1273,1006,890,93,23,0,267,41,41,0,226,226,0
1500000US131210116232,131210000000,Block Group 2 Census Tract 116.23 Fulton County Georgia,1124,480,450,346,104,0,0,30,0,0,0,30,30,0,644,545,258,267,0,20,99,20,20,0,79,79,0
1500000US131210116233,131210000000,Block Group 3 Census Tract 116.23 Fulton County Georgia,412,101,101,101,0,0,0,0,0,0,0,0,0,0,311,311,311,0,0,0,0,0,0,0,0,0,0
1500000US131210116234,131210000000,Block Group 4 Census Tract 116.23 Fulton County Georgia,885,346,346,193,153,0,0,0,0,0,0,0,0,0,539,210,132,63,15,0,329,40,40,0,289,289,0
1500000US131210116241,131210000000,Block Group 1 Census Tract 116.24 Fulton County Georgia,750,110,104,104,0,0,0,6,0,0,0,6,6,0,640,568,452,94,15,7,72,6,6,0,66,51,15
1500000US131210116242,131210000000,Block Group 2 Census Tract 116.24 Fulton County Georgia,707,183,183,40,143,0,0,0,0,0,0,0,0,0,524,417,279,105,33,0,107,0,0,0,107,107,0
1500000US131210116251,131210000000,Block Group 1 Census Tract 116.25 Fulton County Georgia,806,80,80,65,15,0,0,0,0,0,0,0,0,0,726,485,446,39,0,0,241,36,36,0,205,104,101
1500000US131210116252,131210000000,Block Group 2 Census Tract 116.25 Fulton County Georgia,550,108,108,78,30,0,0,0,0,0,0,0,0,0,442,394,306,79,9,0,48,0,0,0,48,48,0
1500000US131210116253,131210000000,Block Group 3 Census Tract 116.25 Fulton County Georgia,938,190,190,64,126,0,0,0,0,0,0,0,0,0,748,660,440,220,0,0,88,28,28,0,60,18,42
1500000US131210116261,131210000000,Block Group 1 Census Tract 116.26 Fulton County Georgia,1645,386,336,116,201,19,0,50,0,0,0,50,29,21,1259,1169,468,557,144,0,90,42,42,0,48,30,18
1500000US131210116262,131210000000,Block Group 2 Census Tract 116.26 Fulton County Georgia,1473,398,351,225,126,0,0,47,47,18,29,0,0,0,1075,769,436,279,0,54,306,42,42,0,264,264,0
1500000US131210118001,131210000000,Block Group 1 Census Tract 118 Fulton County Georgia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US131210118002,131210000000,Block Group 2 Census Tract 118 Fulton County Georgia,355,225,0,0,0,0,0,225,0,0,0,225,121,104,130,23,0,23,0,0,107,0,0,0,107,107,0
1500000US131210118003,131210000000,Block Group 3 Census Tract 118 Fulton County Georgia,159,54,26,0,26,0,0,28,0,0,0,28,22,6,105,20,0,20,0,0,85,0,0,0,85,72,13
1500000US131210119001,131210000000,Block Group 1 Census Tract 119 Fulton County Georgia,86,63,0,0,0,0,0,63,0,0,0,63,63,0,23,0,0,0,0,0,23,0,0,0,23,23,0
1500000US131210119002,131210000000,Block Group 2 Census Tract 119 Fulton County Georgia,15,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,15,0,0,0,15,15,0
1500000US131210120001,131210000000,Block Group 1 Census Tract 120 Fulton County Georgia,181,41,0,0,0,0,0,41,23,23,0,18,18,0,140,0,0,0,0,0,140,45,45,0,95,95,0
