GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD01_VD03,HD01_VD04,HD01_VD05,HD01_VD06,HD01_VD07,HD01_VD08,HD01_VD09,HD01_VD10,HD01_VD11,HD01_VD12,HD01_VD14,HD01_VD15,HD01_VD16,HD01_VD17,HD01_VD18
Id,Id2,Geography,Estimate; Total:,Estimate; Science and Engineering - Computers Mathematics and Statistics,Estimate; Science and Engineering - Biological Agricultural and Environmental Sciences,Estimate; Science and Engineering - Physical and Related Sciences,Estimate; Science and Engineering - Psychology,Estimate; Science and Engineering - Social Sciences,Estimate; Science and Engineering - Engineering,Estimate; Science and Engineering - Multidisciplinary Studies,Estimate; Science and Engineering Related Fields,Estimate; Business,Estimate; Education,Estimate; Arts Humanities and Other - Literature and Languages,Estimate; Arts Humanities and Other - Liberal Arts and History,Estimate; Arts Humanities and Other - Visual and Performing Arts,Estimate; Arts Humanities and Other - Communications,Estimate; Arts Humanities and Other - Other
1500000US131210083022,131210000000,Block Group 2 Census Tract 83.02 Fulton County Georgia,224,27,6,6,39,0,0,0,6,53,38,0,0,25,11,13
1500000US131210084001,131210000000,Block Group 1 Census Tract 84 Fulton County Georgia,25,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0
1500000US131210084002,131210000000,Block Group 2 Census Tract 84 Fulton County Georgia,92,0,35,0,11,13,0,0,0,17,7,9,0,0,0,0
1500000US131210084003,131210000000,Block Group 3 Census Tract 84 Fulton County Georgia,134,9,19,0,0,17,0,0,0,19,9,8,11,32,1,9
1500000US131210085001,131210000000,Block Group 1 Census Tract 85 Fulton County Georgia,90,33,0,0,0,0,0,0,18,3,18,0,18,0,0,0
1500000US131210085002,131210000000,Block Group 2 Census Tract 85 Fulton County Georgia,46,0,0,17,0,0,0,0,23,0,6,0,0,0,0,0
1500000US131210085003,131210000000,Block Group 3 Census Tract 85 Fulton County Georgia,134,29,0,0,0,0,10,0,0,25,40,0,0,12,0,18
1500000US131210086011,131210000000,Block Group 1 Census Tract 86.01 Fulton County Georgia,54,0,0,0,0,16,0,0,0,38,0,0,0,0,0,0
1500000US131210086012,131210000000,Block Group 2 Census Tract 86.01 Fulton County Georgia,94,0,19,0,0,0,0,0,18,16,16,0,8,0,17,0
1500000US131210086013,131210000000,Block Group 3 Census Tract 86.01 Fulton County Georgia,111,0,0,0,10,0,0,0,0,39,40,14,0,0,0,8
1500000US131210086014,131210000000,Block Group 4 Census Tract 86.01 Fulton County Georgia,46,0,0,0,0,14,0,0,0,0,0,0,0,0,0,32
1500000US131210086021,131210000000,Block Group 1 Census Tract 86.02 Fulton County Georgia,142,15,0,15,0,7,10,5,29,8,14,0,25,10,4,0
1500000US131210086022,131210000000,Block Group 2 Census Tract 86.02 Fulton County Georgia,12,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0
1500000US131210087001,131210000000,Block Group 1 Census Tract 87 Fulton County Georgia,102,0,0,0,0,8,0,0,29,37,20,0,0,0,0,8
1500000US131210087002,131210000000,Block Group 2 Census Tract 87 Fulton County Georgia,44,0,0,0,0,0,0,0,10,0,0,0,0,8,9,17
1500000US131210087003,131210000000,Block Group 3 Census Tract 87 Fulton County Georgia,217,66,16,0,13,0,0,0,0,43,30,0,0,8,17,24
1500000US131210087004,131210000000,Block Group 4 Census Tract 87 Fulton County Georgia,361,0,80,0,5,22,0,0,55,66,47,0,0,0,38,48
1500000US131210088001,131210000000,Block Group 1 Census Tract 88 Fulton County Georgia,1746,158,98,12,25,88,75,44,38,473,160,56,129,111,241,38
1500000US131210088002,131210000000,Block Group 2 Census Tract 88 Fulton County Georgia,957,38,15,0,71,57,70,29,68,254,25,34,47,165,57,27
1500000US131210089021,131210000000,Block Group 1 Census Tract 89.02 Fulton County Georgia,1301,63,60,19,111,200,94,0,84,347,17,33,39,104,73,57
1500000US131210089022,131210000000,Block Group 2 Census Tract 89.02 Fulton County Georgia,472,20,8,33,27,34,105,0,86,49,21,58,0,12,19,0
1500000US131210089023,131210000000,Block Group 3 Census Tract 89.02 Fulton County Georgia,298,26,0,0,0,73,40,0,26,36,40,12,0,14,14,17
1500000US131210089024,131210000000,Block Group 4 Census Tract 89.02 Fulton County Georgia,1498,107,8,22,143,239,37,0,82,467,74,98,0,54,111,56
1500000US131210089031,131210000000,Block Group 1 Census Tract 89.03 Fulton County Georgia,593,99,16,0,4,31,10,0,107,160,23,15,0,37,57,34
1500000US131210089041,131210000000,Block Group 1 Census Tract 89.04 Fulton County Georgia,682,48,11,41,10,64,117,0,11,89,62,57,56,34,71,11
1500000US131210089042,131210000000,Block Group 2 Census Tract 89.04 Fulton County Georgia,881,0,0,70,79,46,67,0,93,130,79,35,40,76,113,53
1500000US131210089043,131210000000,Block Group 3 Census Tract 89.04 Fulton County Georgia,1212,32,94,46,52,115,149,0,99,297,133,35,32,33,81,14
1500000US131210090001,131210000000,Block Group 1 Census Tract 90 Fulton County Georgia,865,48,55,45,33,76,113,0,84,151,40,53,60,47,24,36
1500000US131210090002,131210000000,Block Group 2 Census Tract 90 Fulton County Georgia,866,8,22,9,0,152,60,12,14,178,60,109,116,47,79,0
1500000US131210090003,131210000000,Block Group 3 Census Tract 90 Fulton County Georgia,1119,68,79,34,17,95,152,17,113,234,35,101,27,40,73,34
1500000US131210091011,131210000000,Block Group 1 Census Tract 91.01 Fulton County Georgia,1048,0,84,18,159,104,101,0,91,117,96,43,39,120,60,16
1500000US131210091012,131210000000,Block Group 2 Census Tract 91.01 Fulton County Georgia,1018,37,33,19,51,126,88,37,74,161,49,44,38,41,108,112
1500000US131210091013,131210000000,Block Group 3 Census Tract 91.01 Fulton County Georgia,301,38,31,0,19,0,0,0,20,0,0,51,0,142,0,0
1500000US131210091014,131210000000,Block Group 4 Census Tract 91.01 Fulton County Georgia,726,0,41,0,0,162,74,0,28,225,41,38,16,68,33,0
1500000US131210091021,131210000000,Block Group 1 Census Tract 91.02 Fulton County Georgia,263,0,12,0,41,60,10,0,0,107,0,0,33,0,0,0
1500000US131210091022,131210000000,Block Group 2 Census Tract 91.02 Fulton County Georgia,585,0,95,0,21,56,49,0,36,146,59,19,17,37,34,16
1500000US131210091023,131210000000,Block Group 3 Census Tract 91.02 Fulton County Georgia,961,49,28,28,14,114,29,0,0,215,16,140,76,87,109,56
1500000US131210092001,131210000000,Block Group 1 Census Tract 92 Fulton County Georgia,1513,68,54,60,24,128,107,13,91,447,41,144,37,43,152,104
1500000US131210092002,131210000000,Block Group 2 Census Tract 92 Fulton County Georgia,652,16,67,0,18,10,74,0,66,118,75,32,45,28,71,32
1500000US131210092003,131210000000,Block Group 3 Census Tract 92 Fulton County Georgia,862,27,113,20,29,52,47,0,12,203,71,38,74,100,44,32
1500000US131210093001,131210000000,Block Group 1 Census Tract 93 Fulton County Georgia,694,31,0,0,10,160,32,0,89,139,79,45,36,49,12,12
1500000US131210093002,131210000000,Block Group 2 Census Tract 93 Fulton County Georgia,861,59,13,12,6,57,55,13,45,413,14,35,17,38,48,36
1500000US131210093003,131210000000,Block Group 3 Census Tract 93 Fulton County Georgia,943,0,62,11,24,94,35,10,63,276,44,100,50,95,79,0
1500000US131210093004,131210000000,Block Group 4 Census Tract 93 Fulton County Georgia,636,45,17,21,17,92,10,0,11,80,76,107,44,73,11,32
1500000US131210094021,131210000000,Block Group 1 Census Tract 94.02 Fulton County Georgia,1479,79,56,0,84,124,160,7,69,574,27,75,8,94,67,55
1500000US131210094022,131210000000,Block Group 2 Census Tract 94.02 Fulton County Georgia,867,139,9,21,88,80,12,0,34,281,23,0,27,37,85,31
1500000US131210094031,131210000000,Block Group 1 Census Tract 94.03 Fulton County Georgia,1022,0,17,13,63,75,21,0,22,438,47,72,12,181,61,0
1500000US131210094032,131210000000,Block Group 2 Census Tract 94.03 Fulton County Georgia,761,51,58,0,57,37,0,0,0,227,37,121,0,28,110,35
1500000US131210094033,131210000000,Block Group 3 Census Tract 94.03 Fulton County Georgia,417,21,0,19,40,35,94,0,0,69,17,91,21,0,10,0
1500000US131210094041,131210000000,Block Group 1 Census Tract 94.04 Fulton County Georgia,1315,37,51,28,0,161,136,31,37,385,69,138,21,61,68,92
1500000US131210094042,131210000000,Block Group 2 Census Tract 94.04 Fulton County Georgia,1401,26,83,45,11,92,106,33,124,597,52,49,70,27,17,69
1500000US131210094043,131210000000,Block Group 3 Census Tract 94.04 Fulton County Georgia,217,11,19,0,0,10,12,0,22,112,10,10,0,11,0,0
1500000US131210095011,131210000000,Block Group 1 Census Tract 95.01 Fulton County Georgia,377,0,0,18,60,41,0,0,7,144,13,28,20,26,20,0
1500000US131210095012,131210000000,Block Group 2 Census Tract 95.01 Fulton County Georgia,1373,63,42,61,51,192,84,7,105,244,100,53,194,17,104,56
1500000US131210095013,131210000000,Block Group 3 Census Tract 95.01 Fulton County Georgia,738,19,48,24,75,101,39,0,34,128,23,101,107,23,0,16
1500000US131210095021,131210000000,Block Group 1 Census Tract 95.02 Fulton County Georgia,467,0,21,0,61,168,0,0,41,30,28,14,31,14,0,59
1500000US131210095022,131210000000,Block Group 2 Census Tract 95.02 Fulton County Georgia,111,28,0,0,0,28,0,0,0,17,29,0,0,9,0,0
1500000US131210095023,131210000000,Block Group 3 Census Tract 95.02 Fulton County Georgia,449,0,0,0,38,77,13,0,15,201,41,12,0,26,26,0
1500000US131210095024,131210000000,Block Group 4 Census Tract 95.02 Fulton County Georgia,630,42,44,18,36,87,15,0,58,117,48,49,58,5,53,0
1500000US131210096011,131210000000,Block Group 1 Census Tract 96.01 Fulton County Georgia,833,18,15,0,25,36,25,0,35,429,110,34,71,12,17,6
1500000US131210096012,131210000000,Block Group 2 Census Tract 96.01 Fulton County Georgia,839,0,10,12,46,153,62,0,81,214,19,16,112,0,114,0
1500000US131210096021,131210000000,Block Group 1 Census Tract 96.02 Fulton County Georgia,858,25,58,75,60,91,61,0,14,99,88,106,62,0,119,0
1500000US131210096022,131210000000,Block Group 2 Census Tract 96.02 Fulton County Georgia,1476,97,125,82,9,134,106,0,96,457,91,80,54,35,110,0
1500000US131210096023,131210000000,Block Group 3 Census Tract 96.02 Fulton County Georgia,794,38,21,0,40,111,9,0,25,365,0,13,47,33,62,30
1500000US131210096031,131210000000,Block Group 1 Census Tract 96.03 Fulton County Georgia,775,0,64,76,27,75,50,0,11,246,19,37,20,69,48,33
1500000US131210096032,131210000000,Block Group 2 Census Tract 96.03 Fulton County Georgia,706,0,9,0,105,69,10,10,31,158,26,41,18,50,125,54
1500000US131210096033,131210000000,Block Group 3 Census Tract 96.03 Fulton County Georgia,767,37,0,11,91,58,12,0,24,239,117,148,21,0,9,0
1500000US131210097001,131210000000,Block Group 1 Census Tract 97 Fulton County Georgia,686,80,29,6,10,138,36,0,28,158,12,7,35,51,81,15
1500000US131210097002,131210000000,Block Group 2 Census Tract 97 Fulton County Georgia,656,20,55,0,40,108,46,0,28,145,29,51,46,28,48,12
1500000US131210097003,131210000000,Block Group 3 Census Tract 97 Fulton County Georgia,1279,16,78,39,44,166,25,0,128,418,32,83,71,48,35,96
1500000US131210098011,131210000000,Block Group 1 Census Tract 98.01 Fulton County Georgia,1047,34,26,12,84,91,8,6,61,313,64,130,51,124,10,33
1500000US131210098012,131210000000,Block Group 2 Census Tract 98.01 Fulton County Georgia,884,0,9,47,28,149,22,0,30,211,61,110,68,27,60,62
1500000US131210098013,131210000000,Block Group 3 Census Tract 98.01 Fulton County Georgia,642,0,10,16,37,81,74,0,50,133,24,66,72,22,43,14
1500000US131210098021,131210000000,Block Group 1 Census Tract 98.02 Fulton County Georgia,1242,22,67,19,129,256,65,0,75,339,17,54,106,56,37,0
1500000US131210098022,131210000000,Block Group 2 Census Tract 98.02 Fulton County Georgia,1919,103,87,108,58,201,122,10,126,534,151,125,119,107,56,12
1500000US131210099001,131210000000,Block Group 1 Census Tract 99 Fulton County Georgia,716,61,12,11,54,26,30,13,100,173,62,47,0,10,108,9
1500000US131210099002,131210000000,Block Group 2 Census Tract 99 Fulton County Georgia,762,0,54,14,46,124,74,0,81,99,51,32,109,49,29,0
1500000US131210099003,131210000000,Block Group 3 Census Tract 99 Fulton County Georgia,626,0,68,8,67,84,39,0,10,123,12,68,55,40,38,14
1500000US131210099004,131210000000,Block Group 4 Census Tract 99 Fulton County Georgia,392,0,28,15,21,79,40,0,49,43,22,0,14,45,18,18
1500000US131210100011,131210000000,Block Group 1 Census Tract 100.01 Fulton County Georgia,778,34,30,8,24,102,98,17,23,257,34,30,0,17,81,23
1500000US131210100012,131210000000,Block Group 2 Census Tract 100.01 Fulton County Georgia,728,58,125,0,36,95,18,58,42,166,29,14,17,0,45,25
1500000US131210100013,131210000000,Block Group 3 Census Tract 100.01 Fulton County Georgia,335,0,0,0,0,67,13,0,10,163,0,0,0,28,28,26
1500000US131210100014,131210000000,Block Group 4 Census Tract 100.01 Fulton County Georgia,842,92,15,148,87,0,0,0,107,185,15,66,0,116,11,0
1500000US131210100021,131210000000,Block Group 1 Census Tract 100.02 Fulton County Georgia,1020,59,60,57,69,101,29,0,93,253,13,71,73,80,36,26
1500000US131210100022,131210000000,Block Group 2 Census Tract 100.02 Fulton County Georgia,1009,59,10,37,35,183,50,0,26,305,13,99,69,28,44,51
1500000US131210100023,131210000000,Block Group 3 Census Tract 100.02 Fulton County Georgia,2546,30,136,99,48,219,250,0,57,999,200,92,94,140,47,135
1500000US131210101061,131210000000,Block Group 1 Census Tract 101.06 Fulton County Georgia,853,9,14,6,41,68,96,7,23,322,51,55,41,36,51,33
1500000US131210101062,131210000000,Block Group 2 Census Tract 101.06 Fulton County Georgia,458,34,0,0,24,49,12,14,28,94,49,43,0,74,7,30
1500000US131210101063,131210000000,Block Group 3 Census Tract 101.06 Fulton County Georgia,644,72,27,9,15,46,92,0,23,197,96,10,40,0,17,0
1500000US131210101071,131210000000,Block Group 1 Census Tract 101.07 Fulton County Georgia,528,13,28,29,19,25,32,0,53,183,32,7,33,22,42,10
1500000US131210101072,131210000000,Block Group 2 Census Tract 101.07 Fulton County Georgia,554,30,25,32,35,54,38,0,45,142,48,27,31,19,28,0
1500000US131210101081,131210000000,Block Group 1 Census Tract 101.08 Fulton County Georgia,773,29,9,73,18,122,87,0,33,157,70,64,9,11,73,18
1500000US131210101082,131210000000,Block Group 2 Census Tract 101.08 Fulton County Georgia,1459,41,87,86,45,83,187,0,60,391,175,36,133,18,72,45
1500000US131210101101,131210000000,Block Group 1 Census Tract 101.10 Fulton County Georgia,1667,169,33,65,104,144,177,12,306,374,87,68,103,14,0,11
1500000US131210101102,131210000000,Block Group 2 Census Tract 101.10 Fulton County Georgia,530,14,0,0,0,114,70,0,0,187,69,47,0,0,29,0
1500000US131210101103,131210000000,Block Group 3 Census Tract 101.10 Fulton County Georgia,550,0,16,0,14,65,31,27,43,179,29,12,62,12,60,0
1500000US131210101131,131210000000,Block Group 1 Census Tract 101.13 Fulton County Georgia,1117,76,0,0,50,25,10,0,18,395,130,20,30,123,210,30
1500000US131210101132,131210000000,Block Group 2 Census Tract 101.13 Fulton County Georgia,642,86,0,16,0,51,0,11,0,51,231,45,56,55,0,40
1500000US131210101133,131210000000,Block Group 3 Census Tract 101.13 Fulton County Georgia,874,105,11,57,15,86,28,0,49,192,84,0,0,48,93,106
1500000US131210101141,131210000000,Block Group 1 Census Tract 101.14 Fulton County Georgia,979,82,11,49,57,7,72,0,21,312,155,21,59,21,26,86
1500000US131210101142,131210000000,Block Group 2 Census Tract 101.14 Fulton County Georgia,833,35,49,0,67,80,63,0,35,324,28,0,0,26,59,67
1500000US131210101143,131210000000,Block Group 3 Census Tract 101.14 Fulton County Georgia,906,62,10,17,39,123,58,0,16,173,48,15,67,54,162,62
1500000US131210101151,131210000000,Block Group 1 Census Tract 101.15 Fulton County Georgia,1366,30,77,0,66,180,38,11,77,321,134,104,42,101,95,90
1500000US131210101171,131210000000,Block Group 1 Census Tract 101.17 Fulton County Georgia,617,24,0,34,27,21,43,11,118,189,69,11,24,0,41,5
1500000US131210101172,131210000000,Block Group 2 Census Tract 101.17 Fulton County Georgia,348,31,6,28,46,8,6,0,53,64,57,0,0,23,0,26
1500000US131210101181,131210000000,Block Group 1 Census Tract 101.18 Fulton County Georgia,511,32,16,44,0,79,58,0,34,106,28,0,31,28,44,11
1500000US131210101182,131210000000,Block Group 2 Census Tract 101.18 Fulton County Georgia,128,0,0,0,0,48,0,0,21,31,0,3,10,15,0,0
1500000US131210101183,131210000000,Block Group 3 Census Tract 101.18 Fulton County Georgia,286,0,35,0,0,45,0,0,16,53,18,12,77,13,17,0
1500000US131210101191,131210000000,Block Group 1 Census Tract 101.19 Fulton County Georgia,607,76,69,67,30,92,0,0,78,68,53,39,0,10,17,8
1500000US131210101192,131210000000,Block Group 2 Census Tract 101.19 Fulton County Georgia,360,31,0,0,55,0,0,0,68,0,75,17,33,0,11,70
1500000US131210101193,131210000000,Block Group 3 Census Tract 101.19 Fulton County Georgia,198,13,0,0,61,0,0,0,15,37,0,0,18,0,35,19
1500000US131210101201,131210000000,Block Group 1 Census Tract 101.20 Fulton County Georgia,714,33,59,5,45,74,23,0,113,248,32,17,22,6,12,25
1500000US131210101211,131210000000,Block Group 1 Census Tract 101.21 Fulton County Georgia,1350,57,13,33,66,191,57,20,49,388,99,47,138,49,116,27
1500000US131210101221,131210000000,Block Group 1 Census Tract 101.22 Fulton County Georgia,998,197,41,38,25,74,35,0,26,316,56,38,40,48,49,15
1500000US131210101222,131210000000,Block Group 2 Census Tract 101.22 Fulton County Georgia,892,15,54,94,60,56,101,0,66,241,64,0,68,39,34,0
1500000US131210101223,131210000000,Block Group 3 Census Tract 101.22 Fulton County Georgia,1595,270,75,74,21,75,504,0,113,274,42,27,16,56,35,13
1500000US131210101231,131210000000,Block Group 1 Census Tract 101.23 Fulton County Georgia,642,32,25,0,34,40,0,0,33,207,30,93,59,28,61,0
1500000US131210101232,131210000000,Block Group 2 Census Tract 101.23 Fulton County Georgia,579,21,28,10,12,42,47,0,43,218,7,38,6,35,32,40
1500000US131210101233,131210000000,Block Group 3 Census Tract 101.23 Fulton County Georgia,198,0,0,33,0,6,34,0,14,70,0,6,0,0,35,0
1500000US131210102041,131210000000,Block Group 1 Census Tract 102.04 Fulton County Georgia,570,14,45,21,17,42,64,0,58,161,89,0,32,12,8,7
1500000US131210102042,131210000000,Block Group 2 Census Tract 102.04 Fulton County Georgia,1329,54,45,16,98,118,164,0,60,271,130,113,66,50,72,72
1500000US131210102043,131210000000,Block Group 3 Census Tract 102.04 Fulton County Georgia,712,12,28,9,57,46,56,0,67,145,96,38,64,45,40,9
1500000US131210102044,131210000000,Block Group 4 Census Tract 102.04 Fulton County Georgia,401,23,10,55,35,36,0,0,33,92,38,30,29,11,9,0
1500000US131210102051,131210000000,Block Group 1 Census Tract 102.05 Fulton County Georgia,421,16,0,12,0,60,0,16,37,197,50,0,22,0,11,0
1500000US131210102052,131210000000,Block Group 2 Census Tract 102.05 Fulton County Georgia,647,35,19,0,10,63,31,0,86,130,0,110,72,0,44,47
1500000US131210102053,131210000000,Block Group 3 Census Tract 102.05 Fulton County Georgia,1127,29,73,55,50,136,33,0,147,243,160,21,16,24,110,30
1500000US131210102054,131210000000,Block Group 4 Census Tract 102.05 Fulton County Georgia,737,0,15,17,32,70,63,18,103,153,65,36,38,56,41,30
1500000US131210102061,131210000000,Block Group 1 Census Tract 102.06 Fulton County Georgia,1314,58,57,44,40,127,60,0,57,553,130,56,59,51,0,22
1500000US131210102062,131210000000,Block Group 2 Census Tract 102.06 Fulton County Georgia,1063,63,95,52,54,72,76,0,46,300,146,50,62,8,39,0
1500000US131210102063,131210000000,Block Group 3 Census Tract 102.06 Fulton County Georgia,651,18,92,39,41,40,8,0,16,164,53,18,38,85,29,10
1500000US131210102081,131210000000,Block Group 1 Census Tract 102.08 Fulton County Georgia,963,37,35,24,86,95,46,0,190,278,66,33,5,27,34,7
1500000US131210102082,131210000000,Block Group 2 Census Tract 102.08 Fulton County Georgia,26,0,0,0,9,0,7,0,0,10,0,0,0,0,0,0
1500000US131210102083,131210000000,Block Group 3 Census Tract 102.08 Fulton County Georgia,860,53,7,12,25,49,105,0,159,184,123,61,25,35,22,0
1500000US131210102091,131210000000,Block Group 1 Census Tract 102.09 Fulton County Georgia,475,83,27,70,0,39,14,0,25,35,37,73,13,35,24,0
1500000US131210102092,131210000000,Block Group 2 Census Tract 102.09 Fulton County Georgia,378,0,56,13,0,0,0,0,27,143,48,0,28,49,0,14
1500000US131210102093,131210000000,Block Group 3 Census Tract 102.09 Fulton County Georgia,1083,14,71,0,157,87,67,16,202,159,42,56,71,16,56,69
1500000US131210102101,131210000000,Block Group 1 Census Tract 102.10 Fulton County Georgia,708,81,13,52,10,20,0,0,73,201,67,0,65,66,52,8
1500000US131210102102,131210000000,Block Group 2 Census Tract 102.10 Fulton County Georgia,1053,0,66,45,25,145,30,0,127,305,77,27,35,42,64,65
1500000US131210102103,131210000000,Block Group 3 Census Tract 102.10 Fulton County Georgia,773,33,117,26,25,64,51,0,12,238,34,74,18,36,25,20
1500000US131210102111,131210000000,Block Group 1 Census Tract 102.11 Fulton County Georgia,761,28,25,28,13,155,53,0,33,234,0,87,31,23,29,22
1500000US131210102112,131210000000,Block Group 2 Census Tract 102.11 Fulton County Georgia,934,38,89,30,28,103,69,12,24,200,12,39,25,134,61,70
1500000US131210102121,131210000000,Block Group 1 Census Tract 102.12 Fulton County Georgia,322,20,0,0,0,40,36,0,28,131,13,0,20,34,0,0
1500000US131210102122,131210000000,Block Group 2 Census Tract 102.12 Fulton County Georgia,417,13,16,31,44,14,7,0,99,56,39,0,27,0,32,39
1500000US131210102123,131210000000,Block Group 3 Census Tract 102.12 Fulton County Georgia,892,84,0,0,20,103,56,38,35,298,65,15,29,48,44,57
1500000US131210103011,131210000000,Block Group 1 Census Tract 103.01 Fulton County Georgia,2460,187,115,145,133,138,85,0,208,728,245,25,156,59,132,104
1500000US131210103012,131210000000,Block Group 2 Census Tract 103.01 Fulton County Georgia,1277,58,14,63,98,53,112,12,124,303,203,0,49,0,128,60
1500000US131210103031,131210000000,Block Group 1 Census Tract 103.03 Fulton County Georgia,1029,70,17,51,53,96,30,15,49,170,190,94,47,42,32,73
1500000US131210103032,131210000000,Block Group 2 Census Tract 103.03 Fulton County Georgia,2425,128,121,70,112,267,47,0,154,644,421,71,61,57,60,212
1500000US131210103041,131210000000,Block Group 1 Census Tract 103.04 Fulton County Georgia,1717,86,86,25,53,120,200,0,127,611,258,80,0,0,10,61
1500000US131210103042,131210000000,Block Group 2 Census Tract 103.04 Fulton County Georgia,3397,91,51,84,175,353,247,0,52,1154,501,113,38,0,330,208
1500000US131210104001,131210000000,Block Group 1 Census Tract 104 Fulton County Georgia,265,0,7,0,50,20,39,0,13,75,33,0,9,12,0,7
1500000US131210104002,131210000000,Block Group 2 Census Tract 104 Fulton County Georgia,394,10,15,25,28,44,29,0,0,114,37,13,29,17,19,14
1500000US131210104003,131210000000,Block Group 3 Census Tract 104 Fulton County Georgia,440,31,0,0,19,49,0,0,9,135,64,19,16,25,64,9
1500000US131210104004,131210000000,Block Group 4 Census Tract 104 Fulton County Georgia,108,0,0,0,0,8,8,0,31,20,0,0,0,8,10,23
1500000US131210105071,131210000000,Block Group 1 Census Tract 105.07 Fulton County Georgia,298,19,35,16,0,24,0,0,78,86,25,1,0,0,0,14
1500000US131210105072,131210000000,Block Group 2 Census Tract 105.07 Fulton County Georgia,95,15,0,0,0,0,0,0,0,68,0,0,0,0,12,0
1500000US131210105073,131210000000,Block Group 3 Census Tract 105.07 Fulton County Georgia,340,118,0,0,37,55,0,0,9,0,23,0,23,63,12,0
1500000US131210105074,131210000000,Block Group 4 Census Tract 105.07 Fulton County Georgia,251,56,10,0,22,0,0,0,38,64,0,0,13,0,25,23
1500000US131210105081,131210000000,Block Group 1 Census Tract 105.08 Fulton County Georgia,620,29,42,6,37,57,63,0,87,126,64,6,0,34,46,23
1500000US131210105101,131210000000,Block Group 1 Census Tract 105.10 Fulton County Georgia,554,42,0,0,133,92,0,0,16,0,128,0,43,51,0,49
1500000US131210105102,131210000000,Block Group 2 Census Tract 105.10 Fulton County Georgia,176,0,0,0,0,16,45,0,50,0,65,0,0,0,0,0
1500000US131210105103,131210000000,Block Group 3 Census Tract 105.10 Fulton County Georgia,1878,193,126,47,15,137,0,13,230,765,164,0,54,43,60,31
1500000US131210105104,131210000000,Block Group 4 Census Tract 105.10 Fulton County Georgia,115,0,0,0,0,0,0,0,24,81,0,0,0,0,0,10
1500000US131210105111,131210000000,Block Group 1 Census Tract 105.11 Fulton County Georgia,789,31,84,0,45,68,0,0,57,359,103,20,0,0,0,22
1500000US131210105112,131210000000,Block Group 2 Census Tract 105.11 Fulton County Georgia,1054,46,0,26,108,100,0,13,29,303,91,99,82,55,58,44
1500000US131210105113,131210000000,Block Group 3 Census Tract 105.11 Fulton County Georgia,82,0,0,0,0,63,0,0,0,10,9,0,0,0,0,0
1500000US131210105121,131210000000,Block Group 1 Census Tract 105.12 Fulton County Georgia,257,0,0,0,51,0,0,0,29,30,86,0,17,0,17,27
1500000US131210105122,131210000000,Block Group 2 Census Tract 105.12 Fulton County Georgia,117,0,0,0,0,0,0,0,0,13,36,0,31,0,23,14
1500000US131210105123,131210000000,Block Group 3 Census Tract 105.12 Fulton County Georgia,178,34,0,0,0,35,0,0,38,34,0,0,11,0,0,26
1500000US131210105131,131210000000,Block Group 1 Census Tract 105.13 Fulton County Georgia,1099,116,43,55,81,38,0,10,57,387,141,0,14,90,19,48
1500000US131210105132,131210000000,Block Group 2 Census Tract 105.13 Fulton County Georgia,367,0,0,0,47,35,35,0,55,27,21,0,0,0,79,68
1500000US131210105133,131210000000,Block Group 3 Census Tract 105.13 Fulton County Georgia,442,0,0,30,27,0,0,0,0,106,108,0,0,0,157,14
1500000US131210105141,131210000000,Block Group 1 Census Tract 105.14 Fulton County Georgia,906,60,67,13,78,38,36,0,161,152,134,22,23,28,0,94
1500000US131210105142,131210000000,Block Group 2 Census Tract 105.14 Fulton County Georgia,929,27,121,25,71,63,0,0,111,199,120,52,0,83,24,33
1500000US131210105143,131210000000,Block Group 3 Census Tract 105.14 Fulton County Georgia,259,0,0,0,0,0,0,0,0,45,88,29,0,0,87,10
1500000US131210105151,131210000000,Block Group 1 Census Tract 105.15 Fulton County Georgia,836,67,55,0,105,85,40,0,81,152,75,0,14,71,14,77
1500000US131210105161,131210000000,Block Group 1 Census Tract 105.16 Fulton County Georgia,229,48,0,0,0,31,0,0,15,71,8,0,7,0,0,49
1500000US131210105162,131210000000,Block Group 2 Census Tract 105.16 Fulton County Georgia,859,107,91,14,40,65,0,0,15,222,78,97,12,13,25,80
1500000US131210105163,131210000000,Block Group 3 Census Tract 105.16 Fulton County Georgia,213,54,0,0,0,46,0,0,11,102,0,0,0,0,0,0
1500000US131210106011,131210000000,Block Group 1 Census Tract 106.01 Fulton County Georgia,296,0,24,14,0,24,0,0,18,88,19,23,15,21,0,50
1500000US131210106012,131210000000,Block Group 2 Census Tract 106.01 Fulton County Georgia,41,0,0,0,0,0,0,0,0,0,6,0,35,0,0,0
1500000US131210106013,131210000000,Block Group 3 Census Tract 106.01 Fulton County Georgia,138,0,14,0,7,11,0,0,8,44,8,8,0,8,23,7
1500000US131210106014,131210000000,Block Group 4 Census Tract 106.01 Fulton County Georgia,177,0,15,0,24,8,8,0,32,9,33,7,16,16,0,9
1500000US131210106031,131210000000,Block Group 1 Census Tract 106.03 Fulton County Georgia,45,0,0,0,0,16,0,0,0,0,0,0,7,0,22,0
1500000US131210106032,131210000000,Block Group 2 Census Tract 106.03 Fulton County Georgia,63,3,0,0,0,3,0,0,0,51,6,0,0,0,0,0
