GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD01_VD02,HD01_VD04,HD01_VD05,HD01_VD06,HD01_VD07,HD01_VD08,HD01_VD09,HD01_VD10,HD01_VD11,HD01_VD12,HD01_VD13,HD01_VD14,HD01_VD15,HD01_VD16,HD01_VD17,HD01_VD18,HD01_VD19,HD01_VD20,HD01_VD21,HD01_VD22,HD01_VD23,HD01_VD24,HD01_VD25,HD01_VD26,HD01_VD27,HD01_VD29,HD01_VD30,HD01_VD31,HD01_VD32,HD01_VD33,HD01_VD34,HD01_VD35,HD01_VD36,HD01_VD37,HD01_VD38,HD01_VD39,HD01_VD40,HD01_VD41,HD01_VD42,HD01_VD43,HD01_VD44,HD01_VD45,HD01_VD46,HD01_VD47,HD01_VD48,HD01_VD49,HD01_VD50,HD01_VD51
1500000US131210087001,131210000000,Block Group 1 Census Tract 87 Fulton County Georgia,632,306,217,155,155,0,0,0,0,0,62,42,0,0,0,0,20,0,0,0,0,0,0,0,89,326,147,105,77,0,0,19,0,9,42,18,0,0,10,14,0,0,0,0,0,0,0,0,179
1500000US131210087002,131210000000,Block Group 2 Census Tract 87 Fulton County Georgia,633,342,242,102,94,0,0,8,0,0,140,131,0,9,0,0,0,0,0,0,0,0,0,0,100,291,192,99,75,0,8,6,0,10,93,27,0,44,0,0,22,0,0,0,0,0,0,0,99
1500000US131210087003,131210000000,Block Group 3 Census Tract 87 Fulton County Georgia,636,170,103,93,93,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,67,466,290,198,184,0,0,0,0,14,92,79,0,13,0,0,0,0,0,0,0,0,0,0,176
1500000US131210087004,131210000000,Block Group 4 Census Tract 87 Fulton County Georgia,920,302,230,177,134,0,0,0,6,37,31,31,0,0,0,0,0,22,9,0,0,13,0,0,72,618,506,397,362,0,11,0,0,24,99,45,0,33,9,0,12,10,0,0,0,0,0,10,112
1500000US131210088001,131210000000,Block Group 1 Census Tract 88 Fulton County Georgia,2150,1250,1096,986,972,0,0,14,0,0,110,29,15,0,0,25,41,0,0,0,0,0,0,0,154,900,827,691,678,0,13,0,0,0,60,0,0,16,32,12,0,76,12,0,12,0,40,12,73
1500000US131210088002,131210000000,Block Group 2 Census Tract 88 Fulton County Georgia,1405,627,594,476,459,17,0,0,0,0,73,58,0,0,0,0,15,45,0,0,0,0,0,45,33,778,653,566,465,0,36,0,11,54,87,73,0,14,0,0,0,0,0,0,0,0,0,0,125
1500000US131210089021,131210000000,Block Group 1 Census Tract 89.02 Fulton County Georgia,1688,795,737,549,498,0,26,13,0,12,152,44,17,0,74,0,17,36,14,0,0,0,0,22,58,893,740,666,608,37,21,0,0,0,74,35,0,0,14,0,25,0,0,0,0,0,0,0,153
1500000US131210089022,131210000000,Block Group 2 Census Tract 89.02 Fulton County Georgia,621,383,356,273,273,0,0,0,0,0,67,55,0,0,0,0,12,16,16,0,0,0,0,0,27,238,127,127,110,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111
1500000US131210089023,131210000000,Block Group 3 Census Tract 89.02 Fulton County Georgia,1041,593,533,430,259,16,23,82,23,27,103,20,0,21,45,17,0,0,0,0,0,0,0,0,60,448,432,319,208,0,0,93,18,0,87,28,0,9,14,36,0,26,0,0,0,20,6,0,16
1500000US131210089024,131210000000,Block Group 4 Census Tract 89.02 Fulton County Georgia,2285,1074,979,794,584,55,33,60,36,26,154,27,0,0,43,0,84,31,31,0,0,0,0,0,95,1211,1066,897,738,0,47,70,17,25,156,92,0,9,32,0,23,13,0,0,0,13,0,0,145
1500000US131210089031,131210000000,Block Group 1 Census Tract 89.03 Fulton County Georgia,1469,827,772,622,609,0,0,9,4,0,91,0,75,0,16,0,0,59,36,0,0,0,23,0,55,642,596,542,483,0,19,40,0,0,54,19,0,17,10,8,0,0,0,0,0,0,0,0,46
1500000US131210089041,131210000000,Block Group 1 Census Tract 89.04 Fulton County Georgia,913,513,431,389,282,0,13,22,72,0,42,26,0,16,0,0,0,0,0,0,0,0,0,0,82,400,278,209,157,0,10,0,26,16,69,0,0,27,0,13,29,0,0,0,0,0,0,0,122
1500000US131210089042,131210000000,Block Group 2 Census Tract 89.04 Fulton County Georgia,1183,583,502,465,421,0,15,14,15,0,37,0,0,0,0,0,37,0,0,0,0,0,0,0,81,600,543,347,292,0,39,0,16,0,168,65,0,23,14,36,30,28,0,0,28,0,0,0,57
1500000US131210089043,131210000000,Block Group 3 Census Tract 89.04 Fulton County Georgia,1319,545,507,467,386,0,29,17,22,13,40,28,0,0,0,12,0,0,0,0,0,0,0,0,38,774,691,572,467,0,67,10,0,28,105,29,14,51,0,11,0,14,14,0,0,0,0,0,83
1500000US131210090001,131210000000,Block Group 1 Census Tract 90 Fulton County Georgia,725,369,369,353,332,0,13,0,8,0,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,356,209,127,115,0,0,0,0,12,63,34,13,0,0,16,0,19,0,0,11,0,8,0,147
1500000US131210090002,131210000000,Block Group 2 Census Tract 90 Fulton County Georgia,895,417,402,396,396,0,0,0,0,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,15,478,297,186,144,0,16,4,22,0,78,33,0,0,7,7,31,33,0,0,0,6,7,20,181
1500000US131210090003,131210000000,Block Group 3 Census Tract 90 Fulton County Georgia,1450,744,697,595,522,0,10,20,31,12,95,37,18,18,9,13,0,7,0,0,0,0,7,0,47,706,616,526,498,0,9,0,0,19,58,17,0,14,27,0,0,32,0,0,0,25,7,0,90
1500000US131210091011,131210000000,Block Group 1 Census Tract 91.01 Fulton County Georgia,911,370,319,301,301,0,0,0,0,0,18,0,0,0,0,18,0,0,0,0,0,0,0,0,51,541,437,319,249,0,12,13,0,45,47,23,0,24,0,0,0,71,71,0,0,0,0,0,104
1500000US131210091012,131210000000,Block Group 2 Census Tract 91.01 Fulton County Georgia,1201,490,459,440,350,15,31,44,0,0,19,0,0,0,0,19,0,0,0,0,0,0,0,0,31,711,654,587,491,31,11,21,33,0,32,0,0,0,0,32,0,35,18,0,0,0,0,17,57
1500000US131210091013,131210000000,Block Group 3 Census Tract 91.01 Fulton County Georgia,619,365,318,293,189,0,0,0,0,104,25,25,0,0,0,0,0,0,0,0,0,0,0,0,47,254,186,170,170,0,0,0,0,0,16,16,0,0,0,0,0,0,0,0,0,0,0,0,68
1500000US131210091014,131210000000,Block Group 4 Census Tract 91.01 Fulton County Georgia,754,458,430,371,320,19,16,16,0,0,59,59,0,0,0,0,0,0,0,0,0,0,0,0,28,296,245,138,122,0,0,0,0,16,107,61,0,46,0,0,0,0,0,0,0,0,0,0,51
1500000US131210091021,131210000000,Block Group 1 Census Tract 91.02 Fulton County Georgia,277,125,116,104,104,0,0,0,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,9,152,95,72,63,0,9,0,0,0,23,23,0,0,0,0,0,0,0,0,0,0,0,0,57
1500000US131210091022,131210000000,Block Group 2 Census Tract 91.02 Fulton County Georgia,786,261,256,251,233,0,0,18,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,5,525,478,363,347,0,16,0,0,0,95,64,18,0,13,0,0,20,0,0,0,0,20,0,47
1500000US131210091023,131210000000,Block Group 3 Census Tract 91.02 Fulton County Georgia,1586,802,730,619,506,0,50,0,0,63,111,15,0,0,9,51,36,0,0,0,0,0,0,0,72,784,682,488,407,16,26,14,0,25,194,49,0,12,120,13,0,0,0,0,0,0,0,0,102
1500000US131210092001,131210000000,Block Group 1 Census Tract 92 Fulton County Georgia,1883,1165,991,820,691,12,72,9,36,0,139,23,0,15,56,0,45,32,0,11,0,0,0,21,174,718,604,529,488,0,0,29,0,12,42,0,0,42,0,0,0,33,19,0,14,0,0,0,114
1500000US131210092002,131210000000,Block Group 2 Census Tract 92 Fulton County Georgia,1522,966,800,612,447,57,13,61,34,0,127,95,0,0,32,0,0,61,0,0,0,27,0,34,166,556,447,265,253,12,0,0,0,0,182,94,0,0,0,0,88,0,0,0,0,0,0,0,109
1500000US131210092003,131210000000,Block Group 3 Census Tract 92 Fulton County Georgia,1344,796,657,551,475,0,37,10,29,0,80,17,0,30,21,0,12,26,26,0,0,0,0,0,139,548,483,379,312,10,0,45,0,12,84,19,0,25,6,34,0,20,8,0,0,0,0,12,65
1500000US131210093001,131210000000,Block Group 1 Census Tract 93 Fulton County Georgia,703,303,303,268,211,44,0,0,13,0,35,0,0,13,0,22,0,0,0,0,0,0,0,0,0,400,301,234,201,0,0,14,19,0,57,12,13,0,18,0,14,10,0,0,0,10,0,0,99
1500000US131210093002,131210000000,Block Group 2 Census Tract 93 Fulton County Georgia,1108,510,510,432,398,0,8,15,11,0,78,45,0,17,0,0,16,0,0,0,0,0,0,0,0,598,586,490,490,0,0,0,0,0,85,56,0,11,0,18,0,11,0,0,0,0,0,11,12
1500000US131210093003,131210000000,Block Group 3 Census Tract 93 Fulton County Georgia,955,463,463,394,379,0,15,0,0,0,51,0,0,0,0,17,34,18,0,0,0,0,0,18,0,492,423,371,371,0,0,0,0,0,42,30,12,0,0,0,0,10,0,0,0,0,0,10,69
1500000US131210093004,131210000000,Block Group 4 Census Tract 93 Fulton County Georgia,395,156,124,124,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,239,164,105,74,0,16,15,0,0,11,0,11,0,0,0,0,48,0,0,10,10,14,14,75
1500000US131210094021,131210000000,Block Group 1 Census Tract 94.02 Fulton County Georgia,2431,1432,1336,1049,866,10,52,0,52,69,207,117,0,9,0,15,66,80,10,10,23,0,26,11,96,999,790,646,565,8,52,0,0,21,106,93,0,6,0,7,0,38,0,0,0,0,22,16,209
1500000US131210094022,131210000000,Block Group 2 Census Tract 94.02 Fulton County Georgia,2000,1192,1132,969,932,0,37,0,0,0,160,72,0,20,49,19,0,3,0,0,0,0,0,3,60,808,602,572,519,26,10,0,17,0,22,22,0,0,0,0,0,8,0,0,0,8,0,0,206
1500000US131210094031,131210000000,Block Group 1 Census Tract 94.03 Fulton County Georgia,2490,1225,972,718,652,13,13,0,26,14,254,164,14,0,67,0,9,0,0,0,0,0,0,0,253,1265,771,698,597,19,0,0,0,82,49,34,0,0,0,15,0,24,0,24,0,0,0,0,494
1500000US131210094032,131210000000,Block Group 2 Census Tract 94.03 Fulton County Georgia,1197,393,393,337,246,37,8,46,0,0,39,0,0,0,39,0,0,17,0,0,0,17,0,0,0,804,597,481,416,16,0,35,14,0,91,38,0,6,0,47,0,25,0,0,0,0,0,25,207
1500000US131210094033,131210000000,Block Group 3 Census Tract 94.03 Fulton County Georgia,857,442,337,273,273,0,0,0,0,0,64,0,48,0,0,16,0,0,0,0,0,0,0,0,105,415,244,205,156,0,0,49,0,0,39,31,0,0,0,8,0,0,0,0,0,0,0,0,171
1500000US131210094041,131210000000,Block Group 1 Census Tract 94.04 Fulton County Georgia,1844,979,867,750,563,0,51,0,31,105,117,78,0,39,0,0,0,0,0,0,0,0,0,0,112,865,751,624,558,0,20,11,35,0,50,34,0,0,0,16,0,77,8,0,0,0,69,0,114
1500000US131210094042,131210000000,Block Group 2 Census Tract 94.04 Fulton County Georgia,1597,839,753,672,629,11,0,32,0,0,81,58,0,13,10,0,0,0,0,0,0,0,0,0,86,758,691,491,416,0,10,42,23,0,108,71,0,30,0,7,0,92,0,0,20,22,11,39,67
1500000US131210094043,131210000000,Block Group 3 Census Tract 94.04 Fulton County Georgia,229,78,66,66,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,151,88,52,52,0,0,0,0,0,19,19,0,0,0,0,0,17,0,0,0,0,0,17,63
1500000US131210095011,131210000000,Block Group 1 Census Tract 95.01 Fulton County Georgia,374,154,154,154,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,152,139,92,0,0,22,25,0,13,0,0,0,13,0,0,0,0,0,0,0,0,0,68
1500000US131210095012,131210000000,Block Group 2 Census Tract 95.01 Fulton County Georgia,957,518,453,410,395,0,0,0,0,15,43,43,0,0,0,0,0,0,0,0,0,0,0,0,65,439,253,197,161,0,36,0,0,0,43,20,0,0,9,14,0,13,0,0,0,13,0,0,186
1500000US131210095013,131210000000,Block Group 3 Census Tract 95.01 Fulton County Georgia,910,425,377,377,308,0,26,19,5,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,485,182,76,66,0,10,0,0,0,85,28,0,0,21,0,36,21,0,0,0,9,0,12,303
1500000US131210095021,131210000000,Block Group 1 Census Tract 95.02 Fulton County Georgia,428,188,188,188,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,126,78,78,0,0,0,0,0,14,14,0,0,0,0,0,34,34,0,0,0,0,0,114
1500000US131210095022,131210000000,Block Group 2 Census Tract 95.02 Fulton County Georgia,130,55,55,37,16,0,9,0,0,12,18,9,0,0,9,0,0,0,0,0,0,0,0,0,0,75,55,55,42,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
1500000US131210095023,131210000000,Block Group 3 Census Tract 95.02 Fulton County Georgia,756,340,313,263,263,0,0,0,0,0,50,0,0,0,0,0,50,0,0,0,0,0,0,0,27,416,416,379,310,0,25,0,0,44,26,16,0,0,0,10,0,11,11,0,0,0,0,0,0
1500000US131210095024,131210000000,Block Group 4 Census Tract 95.02 Fulton County Georgia,635,319,214,187,187,0,0,0,0,0,13,0,13,0,0,0,0,14,0,0,0,14,0,0,105,316,161,161,126,0,29,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155
1500000US131210096011,131210000000,Block Group 1 Census Tract 96.01 Fulton County Georgia,864,373,373,351,351,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,6,0,16,0,491,438,398,391,0,7,0,0,0,40,3,0,0,0,0,37,0,0,0,0,0,0,0,53
1500000US131210096012,131210000000,Block Group 2 Census Tract 96.01 Fulton County Georgia,1157,467,444,430,378,0,0,16,16,20,14,0,0,0,0,14,0,0,0,0,0,0,0,0,23,690,639,598,458,9,6,10,103,12,26,11,0,0,0,0,15,15,15,0,0,0,0,0,51
1500000US131210096021,131210000000,Block Group 1 Census Tract 96.02 Fulton County Georgia,511,222,210,187,187,0,0,0,0,0,23,0,0,0,0,0,23,0,0,0,0,0,0,0,12,289,272,251,251,0,0,0,0,0,8,8,0,0,0,0,0,13,0,0,0,0,0,13,17
1500000US131210096022,131210000000,Block Group 2 Census Tract 96.02 Fulton County Georgia,1547,886,853,711,590,32,15,27,0,47,97,81,0,16,0,0,0,45,0,0,0,0,45,0,33,661,544,415,374,0,24,0,17,0,97,33,0,41,8,15,0,32,0,0,0,0,32,0,117
1500000US131210096023,131210000000,Block Group 3 Census Tract 96.02 Fulton County Georgia,880,487,469,454,431,0,23,0,0,0,15,0,0,0,15,0,0,0,0,0,0,0,0,0,18,393,237,132,121,0,11,0,0,0,84,62,0,11,0,0,11,21,0,0,0,0,0,21,156
1500000US131210096031,131210000000,Block Group 1 Census Tract 96.03 Fulton County Georgia,840,439,439,439,439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,401,351,290,275,0,15,0,0,0,44,0,0,44,0,0,0,17,17,0,0,0,0,0,50
1500000US131210096032,131210000000,Block Group 2 Census Tract 96.03 Fulton County Georgia,780,284,257,203,164,39,0,0,0,0,40,40,0,0,0,0,0,14,0,0,0,14,0,0,27,496,287,275,246,12,0,17,0,0,0,0,0,0,0,0,0,12,0,12,0,0,0,0,209
1500000US131210096033,131210000000,Block Group 3 Census Tract 96.03 Fulton County Georgia,1168,649,584,516,414,0,0,48,54,0,68,0,0,0,0,0,68,0,0,0,0,0,0,0,65,519,350,229,219,0,10,0,0,0,108,32,27,27,0,0,22,13,0,0,0,0,0,13,169
1500000US131210097001,131210000000,Block Group 1 Census Tract 97 Fulton County Georgia,701,297,240,240,214,11,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,404,230,200,186,0,5,0,0,9,30,7,0,11,12,0,0,0,0,0,0,0,0,0,174
1500000US131210097002,131210000000,Block Group 2 Census Tract 97 Fulton County Georgia,637,301,244,184,165,6,0,0,0,13,39,19,0,0,0,0,20,21,0,0,0,0,11,10,57,336,220,118,95,0,11,0,0,12,64,7,0,0,0,14,43,38,0,0,6,9,0,23,116
1500000US131210097003,131210000000,Block Group 3 Census Tract 97 Fulton County Georgia,1172,588,533,440,410,7,11,0,0,12,62,30,0,0,20,12,0,31,4,0,0,0,6,21,55,584,372,226,183,8,10,7,18,0,138,66,9,32,0,0,31,8,0,0,0,0,0,8,212
1500000US131210098011,131210000000,Block Group 1 Census Tract 98.01 Fulton County Georgia,798,397,342,333,309,24,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,9,55,401,249,162,141,0,6,8,0,7,53,11,0,0,25,7,10,34,0,0,11,0,15,8,152
1500000US131210098012,131210000000,Block Group 2 Census Tract 98.01 Fulton County Georgia,780,372,343,343,325,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,408,228,158,125,0,19,5,0,9,52,43,0,0,0,0,9,18,0,0,0,0,0,18,180
1500000US131210098013,131210000000,Block Group 3 Census Tract 98.01 Fulton County Georgia,831,402,333,325,315,0,0,0,10,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,69,429,180,62,52,0,10,0,0,0,51,16,0,0,0,35,0,67,18,0,0,8,12,29,249
1500000US131210098021,131210000000,Block Group 1 Census Tract 98.02 Fulton County Georgia,1093,496,411,411,367,28,0,11,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,597,280,197,127,8,0,16,0,46,46,32,0,0,0,0,14,37,0,0,4,0,0,33,317
1500000US131210098022,131210000000,Block Group 2 Census Tract 98.02 Fulton County Georgia,1631,792,704,632,511,32,25,24,35,5,43,31,0,0,0,12,0,29,10,0,19,0,0,0,88,839,542,435,355,23,5,10,5,37,99,44,0,0,26,29,0,8,0,0,8,0,0,0,297
1500000US131210099001,131210000000,Block Group 1 Census Tract 99 Fulton County Georgia,1168,569,512,499,392,0,29,49,19,10,13,13,0,0,0,0,0,0,0,0,0,0,0,0,57,599,513,390,379,0,0,0,11,0,93,38,0,10,15,14,16,30,0,0,0,0,15,15,86
1500000US131210099002,131210000000,Block Group 2 Census Tract 99 Fulton County Georgia,739,380,347,307,253,15,0,39,0,0,14,14,0,0,0,0,0,26,0,0,0,26,0,0,33,359,237,136,111,0,0,11,0,14,82,31,0,51,0,0,0,19,0,0,0,0,0,19,122
1500000US131210099003,131210000000,Block Group 3 Census Tract 99 Fulton County Georgia,584,276,213,200,182,0,18,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,13,63,308,155,89,66,0,0,23,0,0,56,0,21,0,16,0,19,10,0,0,0,0,0,10,153
1500000US131210099004,131210000000,Block Group 4 Census Tract 99 Fulton County Georgia,313,167,149,132,97,18,17,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,17,18,146,101,67,67,0,0,0,0,0,17,0,0,0,0,0,17,17,0,0,0,0,0,17,45
1500000US131210100011,131210000000,Block Group 1 Census Tract 100.01 Fulton County Georgia,946,411,331,267,254,0,0,13,0,0,48,17,0,0,0,0,31,16,0,0,0,0,0,16,80,535,486,386,372,0,0,0,14,0,48,0,0,0,48,0,0,52,25,0,0,0,0,27,49
1500000US131210100012,131210000000,Block Group 2 Census Tract 100.01 Fulton County Georgia,668,338,326,312,312,0,0,0,0,0,14,0,0,0,14,0,0,0,0,0,0,0,0,0,12,330,249,142,133,0,0,0,0,9,107,91,0,0,16,0,0,0,0,0,0,0,0,0,81
1500000US131210100013,131210000000,Block Group 3 Census Tract 100.01 Fulton County Georgia,413,237,237,161,161,0,0,0,0,0,58,11,0,0,0,0,47,18,0,0,18,0,0,0,0,176,84,28,28,0,0,0,0,0,39,0,0,0,39,0,0,17,0,0,0,0,0,17,92
1500000US131210100014,131210000000,Block Group 4 Census Tract 100.01 Fulton County Georgia,1016,514,514,503,468,0,0,32,0,3,11,0,0,0,11,0,0,0,0,0,0,0,0,0,0,502,415,383,383,0,0,0,0,0,29,29,0,0,0,0,0,3,0,0,0,0,0,3,87
1500000US131210100021,131210000000,Block Group 1 Census Tract 100.02 Fulton County Georgia,850,423,360,328,284,28,0,0,16,0,32,20,0,0,0,0,12,0,0,0,0,0,0,0,63,427,212,111,111,0,0,0,0,0,50,11,0,0,9,0,30,51,16,0,0,16,0,19,215
1500000US131210100022,131210000000,Block Group 2 Census Tract 100.02 Fulton County Georgia,1043,564,528,513,504,0,0,0,9,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,36,479,235,129,61,28,14,0,26,0,79,26,14,0,16,0,23,27,0,0,0,0,10,17,244
1500000US131210100023,131210000000,Block Group 3 Census Tract 100.02 Fulton County Georgia,2748,1286,1215,1171,1118,12,0,6,35,0,44,31,0,13,0,0,0,0,0,0,0,0,0,0,71,1462,1048,927,905,0,10,0,0,12,90,52,17,3,0,0,18,31,0,0,5,0,0,26,414
1500000US131210101061,131210000000,Block Group 1 Census Tract 101.06 Fulton County Georgia,1356,664,595,553,500,17,8,16,0,12,42,6,6,0,0,0,30,0,0,0,0,0,0,0,69,692,510,374,351,0,0,8,15,0,108,30,0,0,21,20,37,28,9,10,9,0,0,0,182
1500000US131210101062,131210000000,Block Group 2 Census Tract 101.06 Fulton County Georgia,762,268,243,175,162,0,13,0,0,0,57,9,0,0,22,0,26,11,0,0,0,0,11,0,25,494,446,331,276,8,16,31,0,0,106,37,0,27,42,0,0,9,9,0,0,0,0,0,48
1500000US131210101063,131210000000,Block Group 3 Census Tract 101.06 Fulton County Georgia,571,311,249,229,198,10,21,0,0,0,20,0,0,20,0,0,0,0,0,0,0,0,0,0,62,260,118,97,78,0,19,0,0,0,21,5,0,0,0,0,16,0,0,0,0,0,0,0,142
1500000US131210101071,131210000000,Block Group 1 Census Tract 101.07 Fulton County Georgia,503,253,217,199,169,0,5,8,7,10,18,0,0,0,9,0,9,0,0,0,0,0,0,0,36,250,154,70,59,0,6,0,5,0,72,16,13,0,29,4,10,12,12,0,0,0,0,0,96
1500000US131210101072,131210000000,Block Group 2 Census Tract 101.07 Fulton County Georgia,677,350,251,176,149,0,0,8,19,0,75,18,0,23,23,5,6,0,0,0,0,0,0,0,99,327,203,114,110,0,4,0,0,0,85,48,0,6,6,18,7,4,0,0,0,0,0,4,124
1500000US131210101081,131210000000,Block Group 1 Census Tract 101.08 Fulton County Georgia,714,337,286,276,256,0,0,9,0,11,10,10,0,0,0,0,0,0,0,0,0,0,0,0,51,377,266,113,66,0,20,10,0,17,67,59,0,0,8,0,0,86,15,0,9,0,41,21,111
1500000US131210101082,131210000000,Block Group 2 Census Tract 101.08 Fulton County Georgia,1699,838,777,705,606,0,34,38,13,14,72,20,0,31,21,0,0,0,0,0,0,0,0,0,61,861,608,445,411,0,14,0,11,9,121,33,0,13,21,31,23,42,0,0,9,0,0,33,253
1500000US131210101101,131210000000,Block Group 1 Census Tract 101.10 Fulton County Georgia,1793,760,651,621,604,16,0,0,0,1,19,0,0,19,0,0,0,11,0,0,0,0,0,11,109,1033,890,798,686,35,36,41,0,0,76,29,0,1,27,19,0,16,16,0,0,0,0,0,143
1500000US131210101102,131210000000,Block Group 2 Census Tract 101.10 Fulton County Georgia,923,345,299,279,252,0,16,0,0,11,20,11,0,0,9,0,0,0,0,0,0,0,0,0,46,578,465,393,393,0,0,0,0,0,38,0,0,0,0,0,38,34,0,0,0,0,34,0,113
1500000US131210101103,131210000000,Block Group 3 Census Tract 101.10 Fulton County Georgia,686,364,349,314,276,0,38,0,0,0,35,25,0,0,10,0,0,0,0,0,0,0,0,0,15,322,195,135,115,0,20,0,0,0,60,48,0,0,12,0,0,0,0,0,0,0,0,0,127
1500000US131210101131,131210000000,Block Group 1 Census Tract 101.13 Fulton County Georgia,1593,717,673,480,430,0,0,0,50,0,158,123,10,17,8,0,0,35,0,0,18,0,0,17,44,876,716,585,504,0,0,36,0,45,121,19,25,25,12,40,0,10,0,0,0,0,0,10,160
1500000US131210101132,131210000000,Block Group 2 Census Tract 101.13 Fulton County Georgia,2696,1430,1393,985,797,0,57,131,0,0,402,388,14,0,0,0,0,6,0,0,6,0,0,0,37,1266,912,649,497,15,88,39,0,10,263,263,0,0,0,0,0,0,0,0,0,0,0,0,354
1500000US131210101133,131210000000,Block Group 3 Census Tract 101.13 Fulton County Georgia,1229,719,679,570,483,27,43,12,5,0,87,51,0,15,0,0,21,22,0,0,0,22,0,0,40,510,339,207,207,0,0,0,0,0,120,58,0,0,45,0,17,12,0,0,12,0,0,0,171
1500000US131210101141,131210000000,Block Group 1 Census Tract 101.14 Fulton County Georgia,1050,461,440,434,392,0,0,21,21,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,21,589,469,356,296,0,46,14,0,0,58,33,0,0,10,15,0,55,0,0,0,0,0,55,120
1500000US131210101142,131210000000,Block Group 2 Census Tract 101.14 Fulton County Georgia,1986,1218,1040,705,665,14,26,0,0,0,176,104,0,23,0,0,49,159,0,0,75,0,64,20,178,768,631,447,414,0,0,15,0,18,155,31,0,81,43,0,0,29,15,0,0,14,0,0,137
1500000US131210101143,131210000000,Block Group 3 Census Tract 101.14 Fulton County Georgia,1621,769,532,480,377,0,89,0,14,0,52,7,0,45,0,0,0,0,0,0,0,0,0,0,237,852,779,650,551,0,20,26,53,0,114,33,0,56,0,0,25,15,0,0,15,0,0,0,73
1500000US131210101151,131210000000,Block Group 1 Census Tract 101.15 Fulton County Georgia,1628,628,533,525,479,7,0,0,39,0,8,0,0,0,0,0,8,0,0,0,0,0,0,0,95,1000,662,461,367,0,0,27,0,67,109,56,0,33,8,0,12,92,0,52,0,0,0,40,338
1500000US131210101171,131210000000,Block Group 1 Census Tract 101.17 Fulton County Georgia,1671,735,642,614,596,6,12,0,0,0,28,15,0,0,13,0,0,0,0,0,0,0,0,0,93,936,853,574,508,29,37,0,0,0,268,179,10,26,53,0,0,11,11,0,0,0,0,0,83
1500000US131210101172,131210000000,Block Group 2 Census Tract 101.17 Fulton County Georgia,656,324,282,281,269,0,0,12,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,42,332,302,272,250,0,0,22,0,0,30,13,0,0,0,0,17,0,0,0,0,0,0,0,30
1500000US131210101181,131210000000,Block Group 1 Census Tract 101.18 Fulton County Georgia,1890,909,845,696,567,0,46,49,34,0,149,86,0,0,63,0,0,0,0,0,0,0,0,0,64,981,641,485,458,0,27,0,0,0,119,54,9,0,36,0,20,37,0,0,0,0,0,37,340
1500000US131210101182,131210000000,Block Group 2 Census Tract 101.18 Fulton County Georgia,648,344,259,241,204,0,0,0,0,37,18,0,0,0,3,15,0,0,0,0,0,0,0,0,85,304,249,136,109,0,0,0,13,14,68,42,0,6,0,20,0,45,0,0,0,0,0,45,55
1500000US131210101183,131210000000,Block Group 3 Census Tract 101.18 Fulton County Georgia,968,370,343,312,212,0,0,65,35,0,31,20,0,0,0,11,0,0,0,0,0,0,0,0,27,598,496,368,285,21,0,45,17,0,128,50,0,39,39,0,0,0,0,0,0,0,0,0,102
1500000US131210101191,131210000000,Block Group 1 Census Tract 101.19 Fulton County Georgia,1126,573,502,432,432,0,0,0,0,0,42,0,0,0,42,0,0,28,28,0,0,0,0,0,71,553,486,326,231,0,55,0,0,40,160,52,0,65,26,0,17,0,0,0,0,0,0,0,67
1500000US131210101192,131210000000,Block Group 2 Census Tract 101.19 Fulton County Georgia,1604,843,627,368,296,0,0,0,20,52,115,70,0,45,0,0,0,144,0,0,77,0,67,0,216,761,354,173,114,0,13,0,46,0,181,49,0,22,47,63,0,0,0,0,0,0,0,0,407
