GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD01_VD02,HD01_VD03,HD01_VD04,HD01_VD05,HD01_VD06,HD01_VD07,HD01_VD08,HD01_VD09,HD01_VD10,HD01_VD11,HD01_VD12,HD01_VD13,HD01_VD14,HD01_VD15,HD01_VD16,HD01_VD17,HD01_VD18,HD01_VD19
Id,Id2,Geography,Estimate; Total:,Estimate; Male:,Estimate; Male: - Never married,Estimate; Male: - Now married:,Estimate; Male: - Now married: - Married spouse present,Estimate; Male: - Now married: - Married spouse absent:,Estimate; Male: - Now married: - Married spouse absent: - Separated,Estimate; Male: - Now married: - Married spouse absent: - Other,Estimate; Male: - Widowed,Estimate; Male: - Divorced,Estimate; Female:,Estimate; Female: - Never married,Estimate; Female: - Now married:,Estimate; Female: - Now married: - Married spouse present,Estimate; Female: - Now married: - Married spouse absent:,Estimate; Female: - Now married: - Married spouse absent: - Separated,Estimate; Female: - Now married: - Married spouse absent: - Other,Estimate; Female: - Widowed,Estimate; Female: - Divorced
1500000US130630404114,1.31E+11,Block Group 4 Census Tract 404.11 Clayton County Georgia,3707,1421,712,573,540,33,0,33,0,136,2286,1021,816,677,139,24,115,189,260
1500000US130630404121,1.31E+11,Block Group 1 Census Tract 404.12 Clayton County Georgia,2177,1051,445,460,429,31,31,0,10,136,1126,442,530,417,113,84,29,69,85
1500000US130630404122,1.31E+11,Block Group 2 Census Tract 404.12 Clayton County Georgia,2426,758,466,200,199,1,0,1,0,92,1668,1069,350,192,158,140,18,93,156
1500000US130630404123,1.31E+11,Block Group 3 Census Tract 404.12 Clayton County Georgia,1908,878,349,383,243,140,91,49,15,131,1030,317,367,245,122,45,77,79,267
1500000US130630404131,1.31E+11,Block Group 1 Census Tract 404.13 Clayton County Georgia,2517,1290,480,697,528,169,107,62,0,113,1227,380,570,480,90,14,76,113,164
1500000US130630404132,1.31E+11,Block Group 2 Census Tract 404.13 Clayton County Georgia,3112,1342,572,583,496,87,71,16,38,149,1770,761,584,467,117,102,15,82,343
1500000US130630404141,1.31E+11,Block Group 1 Census Tract 404.14 Clayton County Georgia,1405,715,348,280,208,72,13,59,10,77,690,266,267,208,59,10,49,76,81
1500000US130630404151,1.31E+11,Block Group 1 Census Tract 404.15 Clayton County Georgia,1107,559,230,184,154,30,30,0,35,110,548,296,153,153,0,0,0,61,38
1500000US130630404152,1.31E+11,Block Group 2 Census Tract 404.15 Clayton County Georgia,1694,760,464,233,212,21,14,7,0,63,934,409,219,212,7,0,7,167,139
1500000US130630404153,1.31E+11,Block Group 3 Census Tract 404.15 Clayton County Georgia,604,352,284,48,48,0,0,0,0,20,252,160,46,46,0,0,0,0,46
1500000US130630404154,1.31E+11,Block Group 4 Census Tract 404.15 Clayton County Georgia,1295,779,393,359,303,56,28,28,0,27,516,86,388,256,132,22,110,0,42
1500000US130630404161,1.31E+11,Block Group 1 Census Tract 404.16 Clayton County Georgia,1712,779,285,327,274,53,0,53,7,160,933,333,314,269,45,45,0,67,219
1500000US130630404162,1.31E+11,Block Group 2 Census Tract 404.16 Clayton County Georgia,1003,461,211,211,162,49,0,49,6,33,542,290,205,154,51,28,23,21,26
1500000US130630404171,1.31E+11,Block Group 1 Census Tract 404.17 Clayton County Georgia,1660,536,252,214,185,29,29,0,9,61,1124,702,228,180,48,19,29,68,126
1500000US130630404172,1.31E+11,Block Group 2 Census Tract 404.17 Clayton County Georgia,380,183,22,141,128,13,13,0,0,20,197,49,110,110,0,0,0,23,15
1500000US130630404173,1.31E+11,Block Group 3 Census Tract 404.17 Clayton County Georgia,1089,468,310,68,68,0,0,0,0,90,621,417,132,64,68,68,0,18,54
1500000US130630405091,1.31E+11,Block Group 1 Census Tract 405.09 Clayton County Georgia,1467,733,315,262,241,21,10,11,0,156,734,328,258,216,42,42,0,34,114
1500000US130630405092,1.31E+11,Block Group 2 Census Tract 405.09 Clayton County Georgia,2209,1081,430,490,428,62,48,14,0,161,1128,292,483,408,75,66,9,138,215
1500000US130630405101,1.31E+11,Block Group 1 Census Tract 405.10 Clayton County Georgia,1413,619,241,277,223,54,38,16,25,76,794,276,335,221,114,65,49,66,117
1500000US130630405102,1.31E+11,Block Group 2 Census Tract 405.10 Clayton County Georgia,1051,452,171,203,152,51,0,51,9,69,599,330,170,146,24,0,24,18,81
1500000US130630405121,1.31E+11,Block Group 1 Census Tract 405.12 Clayton County Georgia,2049,1046,481,381,315,66,43,23,0,184,1003,496,327,300,27,9,18,42,138
1500000US130630405122,1.31E+11,Block Group 2 Census Tract 405.12 Clayton County Georgia,491,268,116,106,106,0,0,0,0,46,223,35,125,101,24,0,24,42,21
1500000US130630405123,1.31E+11,Block Group 3 Census Tract 405.12 Clayton County Georgia,1404,612,351,196,183,13,0,13,34,31,792,367,260,163,97,58,39,0,165
1500000US130630405131,1.31E+11,Block Group 1 Census Tract 405.13 Clayton County Georgia,1286,567,165,270,256,14,14,0,28,104,719,331,261,247,14,14,0,47,80
1500000US130630405132,1.31E+11,Block Group 2 Census Tract 405.13 Clayton County Georgia,1584,461,140,284,259,25,25,0,0,37,1123,502,279,235,44,37,7,210,132
1500000US130630405133,1.31E+11,Block Group 3 Census Tract 405.13 Clayton County Georgia,1700,717,326,322,290,32,18,14,22,47,983,425,327,288,39,39,0,53,178
1500000US130630405141,1.31E+11,Block Group 1 Census Tract 405.14 Clayton County Georgia,955,381,110,241,229,12,12,0,0,30,574,211,228,214,14,0,14,0,135
1500000US130630405142,1.31E+11,Block Group 2 Census Tract 405.14 Clayton County Georgia,1377,690,238,424,363,61,37,24,0,28,687,237,362,336,26,26,0,0,88
1500000US130630405143,1.31E+11,Block Group 3 Census Tract 405.14 Clayton County Georgia,2884,1279,672,452,418,34,34,0,12,143,1605,700,604,391,213,154,59,126,175
1500000US130630405151,1.31E+11,Block Group 1 Census Tract 405.15 Clayton County Georgia,607,292,91,201,172,29,0,29,0,0,315,103,159,159,0,0,0,0,53
1500000US130630405152,1.31E+11,Block Group 2 Census Tract 405.15 Clayton County Georgia,1908,856,390,418,418,0,0,0,0,48,1052,315,410,389,21,21,0,121,206
1500000US130630405153,1.31E+11,Block Group 3 Census Tract 405.15 Clayton County Georgia,1225,572,232,162,162,0,0,0,14,164,653,323,216,151,65,65,0,0,114
1500000US130630405154,1.31E+11,Block Group 4 Census Tract 405.15 Clayton County Georgia,2242,856,498,301,226,75,58,17,0,57,1386,828,285,204,81,46,35,136,137
1500000US130630405161,1.31E+11,Block Group 1 Census Tract 405.16 Clayton County Georgia,2617,993,422,445,407,38,23,15,49,77,1624,624,731,390,341,279,62,74,195
1500000US130630405162,1.31E+11,Block Group 2 Census Tract 405.16 Clayton County Georgia,986,518,254,249,153,96,48,48,0,15,468,192,156,142,14,14,0,29,91
1500000US130630405163,1.31E+11,Block Group 3 Census Tract 405.16 Clayton County Georgia,695,298,101,182,182,0,0,0,0,15,397,168,176,176,0,0,0,1,52
1500000US130630405181,1.31E+11,Block Group 1 Census Tract 405.18 Clayton County Georgia,439,195,84,84,76,8,0,8,6,21,244,103,89,71,18,7,11,10,42
1500000US130630405182,1.31E+11,Block Group 2 Census Tract 405.18 Clayton County Georgia,2085,883,497,361,345,16,0,16,0,25,1202,484,490,311,179,111,68,137,91
1500000US130630405183,1.31E+11,Block Group 3 Census Tract 405.18 Clayton County Georgia,1101,634,266,297,208,89,89,0,20,51,467,131,232,202,30,30,0,38,66
1500000US130630405191,1.31E+11,Block Group 1 Census Tract 405.19 Clayton County Georgia,2680,1314,647,411,192,219,75,144,17,239,1366,764,337,177,160,116,44,25,240
1500000US130630405192,1.31E+11,Block Group 2 Census Tract 405.19 Clayton County Georgia,611,305,166,46,31,15,15,0,9,84,306,177,103,31,72,57,15,0,26
1500000US130630405201,1.31E+11,Block Group 1 Census Tract 405.20 Clayton County Georgia,451,183,99,65,41,24,0,24,0,19,268,99,76,33,43,43,0,36,57
1500000US130630405202,1.31E+11,Block Group 2 Census Tract 405.20 Clayton County Georgia,507,299,162,113,30,83,8,75,6,18,208,133,28,28,0,0,0,6,41
1500000US130630405203,1.31E+11,Block Group 3 Census Tract 405.20 Clayton County Georgia,1613,695,351,159,90,69,24,45,5,180,918,472,127,84,43,43,0,47,272
1500000US130630405211,1.31E+11,Block Group 1 Census Tract 405.21 Clayton County Georgia,1281,677,344,264,257,7,0,7,25,44,604,228,265,235,30,30,0,55,56
1500000US130630405212,1.31E+11,Block Group 2 Census Tract 405.21 Clayton County Georgia,1358,619,261,289,221,68,54,14,58,11,739,229,225,208,17,17,0,30,255
1500000US130630405221,1.31E+11,Block Group 1 Census Tract 405.22 Clayton County Georgia,1454,796,498,255,156,99,37,62,8,35,658,271,185,146,39,30,9,62,140
1500000US130630405222,1.31E+11,Block Group 2 Census Tract 405.22 Clayton County Georgia,1141,535,261,193,150,43,21,22,0,81,606,264,218,137,81,44,37,36,88
1500000US130630405223,1.31E+11,Block Group 3 Census Tract 405.22 Clayton County Georgia,964,530,117,243,153,90,56,34,56,114,434,175,143,143,0,0,0,81,35
1500000US130630405231,1.31E+11,Block Group 1 Census Tract 405.23 Clayton County Georgia,2471,1072,502,523,266,257,94,163,0,47,1399,508,450,249,201,42,159,148,293
1500000US130630405241,1.31E+11,Block Group 1 Census Tract 405.24 Clayton County Georgia,1498,672,241,272,231,41,41,0,29,130,826,369,257,216,41,0,41,26,174
1500000US130630405242,1.31E+11,Block Group 2 Census Tract 405.24 Clayton County Georgia,1700,743,235,386,363,23,0,23,0,122,957,306,358,337,21,0,21,82,211
1500000US130630405243,1.31E+11,Block Group 3 Census Tract 405.24 Clayton County Georgia,644,266,59,97,80,17,17,0,84,26,378,228,118,84,34,0,34,0,32
1500000US130630405244,1.31E+11,Block Group 4 Census Tract 405.24 Clayton County Georgia,1895,802,450,285,284,1,0,1,15,52,1093,556,312,289,23,23,0,31,194
1500000US130630405251,1.31E+11,Block Group 1 Census Tract 405.25 Clayton County Georgia,2183,833,342,344,280,64,27,37,12,135,1350,736,312,264,48,11,37,85,217
1500000US130630405261,1.31E+11,Block Group 1 Census Tract 405.26 Clayton County Georgia,1624,797,392,255,201,54,0,54,22,128,827,384,310,196,114,12,102,9,124
1500000US130630405262,1.31E+11,Block Group 2 Census Tract 405.26 Clayton County Georgia,1504,565,239,172,144,28,28,0,0,154,939,434,266,137,129,76,53,70,169
1500000US130630405263,1.31E+11,Block Group 3 Census Tract 405.26 Clayton County Georgia,1007,360,121,197,197,0,0,0,0,42,647,267,245,190,55,55,0,32,103
1500000US130630406061,1.31E+11,Block Group 1 Census Tract 406.06 Clayton County Georgia,1526,866,369,403,303,100,37,63,13,81,660,224,294,294,0,0,0,83,59
1500000US130630406062,1.31E+11,Block Group 2 Census Tract 406.06 Clayton County Georgia,1345,898,559,243,138,105,29,76,0,96,447,191,174,124,50,40,10,13,69
1500000US130630406081,1.31E+11,Block Group 1 Census Tract 406.08 Clayton County Georgia,6386,2859,1015,1510,1457,53,0,53,14,320,3527,1264,1677,1407,270,80,190,147,439
1500000US130630406082,1.31E+11,Block Group 2 Census Tract 406.08 Clayton County Georgia,2187,788,264,417,417,0,0,0,19,88,1399,547,503,393,110,75,35,69,280
1500000US130630406091,1.31E+11,Block Group 1 Census Tract 406.09 Clayton County Georgia,1238,547,220,301,273,28,19,9,9,17,691,309,317,270,47,26,21,11,54
1500000US130630406092,1.31E+11,Block Group 2 Census Tract 406.09 Clayton County Georgia,1936,898,285,562,557,5,0,5,11,40,1038,293,609,532,77,77,0,88,48
1500000US130630406093,1.31E+11,Block Group 3 Census Tract 406.09 Clayton County Georgia,1763,808,371,360,312,48,12,36,23,54,955,568,300,300,0,0,0,53,34
1500000US130630406111,1.31E+11,Block Group 1 Census Tract 406.11 Clayton County Georgia,2235,1086,687,231,231,0,0,0,0,168,1149,548,259,209,50,50,0,56,286
1500000US130630406112,1.31E+11,Block Group 2 Census Tract 406.11 Clayton County Georgia,638,288,196,58,46,12,12,0,0,34,350,163,40,40,0,0,0,50,97
1500000US130630406113,1.31E+11,Block Group 3 Census Tract 406.11 Clayton County Georgia,1888,980,658,301,274,27,0,27,18,3,908,490,306,256,50,50,0,54,58
1500000US130630406121,1.31E+11,Block Group 1 Census Tract 406.12 Clayton County Georgia,572,258,127,64,51,13,13,0,14,53,314,125,70,51,19,0,19,18,101
1500000US130630406122,1.31E+11,Block Group 2 Census Tract 406.12 Clayton County Georgia,2317,1060,512,401,260,141,21,120,7,140,1257,532,422,257,165,71,94,101,202
1500000US130630406123,1.31E+11,Block Group 3 Census Tract 406.12 Clayton County Georgia,2376,1733,1143,466,241,225,14,211,34,90,643,252,257,226,31,20,11,39,95
1500000US130630406131,1.31E+11,Block Group 1 Census Tract 406.13 Clayton County Georgia,1883,710,208,444,380,64,0,64,25,33,1173,494,408,355,53,0,53,2,269
1500000US130630406132,1.31E+11,Block Group 2 Census Tract 406.13 Clayton County Georgia,1437,525,188,285,257,28,0,28,1,51,912,315,322,249,73,34,39,174,101
1500000US130630406133,1.31E+11,Block Group 3 Census Tract 406.13 Clayton County Georgia,2576,1347,484,837,816,21,21,0,0,26,1229,254,841,809,32,32,0,20,114
1500000US130630406141,1.31E+11,Block Group 1 Census Tract 406.14 Clayton County Georgia,1077,490,96,323,292,31,23,8,41,30,587,84,326,286,40,19,21,105,72
1500000US130630406142,1.31E+11,Block Group 2 Census Tract 406.14 Clayton County Georgia,1552,806,162,540,520,20,9,11,7,97,746,106,498,463,35,27,8,42,100
1500000US130630406143,1.31E+11,Block Group 3 Census Tract 406.14 Clayton County Georgia,1111,485,165,277,270,7,0,7,0,43,626,218,303,268,35,5,30,28,77
1500000US130630406151,1.31E+11,Block Group 1 Census Tract 406.15 Clayton County Georgia,1646,796,354,316,284,32,10,22,29,97,850,334,384,276,108,86,22,51,81
1500000US130630406161,1.31E+11,Block Group 1 Census Tract 406.16 Clayton County Georgia,3756,1641,662,800,634,166,131,35,0,179,2115,1155,757,599,158,72,86,35,168
1500000US130630406162,1.31E+11,Block Group 2 Census Tract 406.16 Clayton County Georgia,529,157,17,122,74,48,33,15,1,17,372,193,75,75,0,0,0,49,55
1500000US130630406163,1.31E+11,Block Group 3 Census Tract 406.16 Clayton County Georgia,1525,759,317,356,303,53,0,53,0,86,766,271,374,296,78,67,11,104,17
1500000US130630406171,1.31E+11,Block Group 1 Census Tract 406.17 Clayton County Georgia,1142,623,322,197,138,59,13,46,24,80,519,108,318,139,179,68,111,28,65
1500000US130630406191,1.31E+11,Block Group 1 Census Tract 406.19 Clayton County Georgia,2390,990,354,572,483,89,39,50,0,64,1400,565,584,457,127,64,63,81,170
1500000US130630406201,1.31E+11,Block Group 1 Census Tract 406.20 Clayton County Georgia,2610,1317,415,741,683,58,37,21,17,144,1293,363,723,642,81,36,45,63,144
1500000US130630406211,1.31E+11,Block Group 1 Census Tract 406.21 Clayton County Georgia,4223,1832,781,882,741,141,38,103,31,138,2391,1109,893,700,193,171,22,173,216
1500000US130630406212,1.31E+11,Block Group 2 Census Tract 406.21 Clayton County Georgia,3344,1394,680,506,443,63,14,49,12,196,1950,908,491,406,85,26,59,59,492
1500000US130630406221,1.31E+11,Block Group 1 Census Tract 406.22 Clayton County Georgia,2373,1253,662,518,503,15,15,0,8,65,1120,482,509,448,61,0,61,35,94
1500000US130630406222,1.31E+11,Block Group 2 Census Tract 406.22 Clayton County Georgia,2394,1108,593,418,388,30,10,20,34,63,1286,523,409,349,60,14,46,81,273
1500000US130630406223,1.31E+11,Block Group 3 Census Tract 406.22 Clayton County Georgia,1034,501,219,228,228,0,0,0,0,54,533,194,255,225,30,0,30,23,61
1500000US130639800001,1.31E+11,Block Group 1 Census Tract 9800 Clayton County Georgia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US130670301011,1.31E+11,Block Group 1 Census Tract 301.01 Cobb County Georgia,859,456,115,284,284,0,0,0,0,57,403,73,312,283,29,17,12,0,18
1500000US130670301012,1.31E+11,Block Group 2 Census Tract 301.01 Cobb County Georgia,1208,704,268,357,280,77,0,77,35,44,504,157,281,281,0,0,0,43,23
1500000US130670301013,1.31E+11,Block Group 3 Census Tract 301.01 Cobb County Georgia,2288,1229,365,679,631,48,0,48,9,176,1059,89,714,651,63,0,63,144,112
1500000US130670301014,1.31E+11,Block Group 4 Census Tract 301.01 Cobb County Georgia,1487,627,127,444,444,0,0,0,16,40,860,205,440,440,0,0,0,48,167
1500000US130670301031,1.31E+11,Block Group 1 Census Tract 301.03 Cobb County Georgia,1437,767,84,583,289,294,294,0,19,81,670,213,289,288,1,1,0,17,151
1500000US130670301032,1.31E+11,Block Group 2 Census Tract 301.03 Cobb County Georgia,2239,1168,502,579,571,8,8,0,19,68,1071,322,554,553,1,0,1,86,109
1500000US130670301033,1.31E+11,Block Group 3 Census Tract 301.03 Cobb County Georgia,3603,1951,689,1040,1009,31,31,0,19,203,1652,405,1021,969,52,22,30,104,122
1500000US130670301041,1.31E+11,Block Group 1 Census Tract 301.04 Cobb County Georgia,736,333,105,156,156,0,0,0,36,36,403,83,166,154,12,12,0,64,90
1500000US130670301042,1.31E+11,Block Group 2 Census Tract 301.04 Cobb County Georgia,2144,1075,434,556,385,171,0,171,26,59,1069,317,457,378,79,11,68,97,198
1500000US130670301061,1.31E+11,Block Group 1 Census Tract 301.06 Cobb County Georgia,2003,1089,434,547,527,20,0,20,45,63,914,243,584,522,62,0,62,41,46
1500000US130670301062,1.31E+11,Block Group 2 Census Tract 301.06 Cobb County Georgia,1683,595,161,328,313,15,0,15,38,68,1088,473,363,306,57,36,21,43,209
1500000US130670301063,1.31E+11,Block Group 3 Census Tract 301.06 Cobb County Georgia,2313,1058,450,419,359,60,32,28,16,173,1255,493,441,344,97,38,59,79,242
1500000US130670301071,1.31E+11,Block Group 1 Census Tract 301.07 Cobb County Georgia,1631,796,190,554,495,59,0,59,9,43,835,171,479,479,0,0,0,68,117
1500000US130670301072,1.31E+11,Block Group 2 Census Tract 301.07 Cobb County Georgia,1882,925,196,567,524,43,43,0,9,153,957,203,510,510,0,0,0,35,209
1500000US130670302091,1.31E+11,Block Group 1 Census Tract 302.09 Cobb County Georgia,1317,633,77,428,405,23,23,0,19,109,684,167,416,412,4,4,0,61,40
1500000US130670302092,1.31E+11,Block Group 2 Census Tract 302.09 Cobb County Georgia,1704,764,142,445,445,0,0,0,0,177,940,229,506,449,57,13,44,60,145
1500000US130670302093,1.31E+11,Block Group 3 Census Tract 302.09 Cobb County Georgia,2016,866,76,688,688,0,0,0,19,83,1150,238,685,685,0,0,0,73,154
1500000US130670302141,1.31E+11,Block Group 1 Census Tract 302.14 Cobb County Georgia,2716,1344,414,831,831,0,0,0,25,74,1372,295,936,841,95,0,95,28,113
1500000US130670302142,1.31E+11,Block Group 2 Census Tract 302.14 Cobb County Georgia,1863,904,264,525,480,45,45,0,13,102,959,223,564,479,85,71,14,79,93
1500000US130670302143,1.31E+11,Block Group 3 Census Tract 302.14 Cobb County Georgia,2178,1179,396,715,682,33,16,17,29,39,999,155,718,659,59,40,19,75,51
1500000US130670302151,1.31E+11,Block Group 1 Census Tract 302.15 Cobb County Georgia,1845,899,136,687,639,48,48,0,29,47,946,233,651,628,23,23,0,27,35
1500000US130670302152,1.31E+11,Block Group 2 Census Tract 302.15 Cobb County Georgia,1222,716,361,323,271,52,52,0,0,32,506,127,267,247,20,0,20,40,72
1500000US130670302153,1.31E+11,Block Group 3 Census Tract 302.15 Cobb County Georgia,1055,408,81,276,260,16,0,16,0,51,647,200,312,253,59,39,20,26,109
1500000US130670302154,1.31E+11,Block Group 4 Census Tract 302.15 Cobb County Georgia,2877,1471,607,821,821,0,0,0,0,43,1406,254,886,813,73,63,10,82,184
1500000US130670302181,1.31E+11,Block Group 1 Census Tract 302.18 Cobb County Georgia,2198,1001,158,843,816,27,0,27,0,0,1197,249,843,816,27,0,27,67,38
1500000US130670302182,1.31E+11,Block Group 2 Census Tract 302.18 Cobb County Georgia,2072,1063,358,652,641,11,11,0,10,43,1009,283,659,650,9,9,0,23,44
1500000US130670302191,1.31E+11,Block Group 1 Census Tract 302.19 Cobb County Georgia,1795,763,155,546,531,15,15,0,0,62,1032,311,524,523,1,0,1,15,182
1500000US130670302192,1.31E+11,Block Group 2 Census Tract 302.19 Cobb County Georgia,1734,874,205,605,575,30,20,10,14,50,860,282,578,578,0,0,0,0,0
1500000US130670302193,1.31E+11,Block Group 3 Census Tract 302.19 Cobb County Georgia,2068,1248,524,676,591,85,72,13,0,48,820,126,591,591,0,0,0,27,76
1500000US130670302194,1.31E+11,Block Group 4 Census Tract 302.19 Cobb County Georgia,1895,870,165,642,642,0,0,0,0,63,1025,232,682,637,45,23,22,35,76
1500000US130670302201,1.31E+11,Block Group 1 Census Tract 302.20 Cobb County Georgia,1407,702,176,438,405,33,0,33,0,88,705,262,390,390,0,0,0,32,21
1500000US130670302221,1.31E+11,Block Group 1 Census Tract 302.22 Cobb County Georgia,2076,1015,261,734,729,5,0,5,20,0,1061,244,756,737,19,8,11,38,23
1500000US130670302222,1.31E+11,Block Group 2 Census Tract 302.22 Cobb County Georgia,1799,818,229,538,538,0,0,0,16,35,981,240,566,548,18,18,0,39,136
1500000US130670302223,1.31E+11,Block Group 3 Census Tract 302.22 Cobb County Georgia,707,286,117,169,169,0,0,0,0,0,421,157,192,165,27,0,27,0,72
1500000US130670302231,1.31E+11,Block Group 1 Census Tract 302.23 Cobb County Georgia,2091,959,339,583,567,16,16,0,16,21,1132,253,611,560,51,51,0,64,204
1500000US130670302232,1.31E+11,Block Group 2 Census Tract 302.23 Cobb County Georgia,1901,936,377,426,409,17,0,17,32,101,965,429,404,404,0,0,0,67,65
1500000US130670302233,1.31E+11,Block Group 3 Census Tract 302.23 Cobb County Georgia,561,260,109,151,137,14,14,0,0,0,301,95,136,136,0,0,0,49,21
1500000US130670302241,1.31E+11,Block Group 1 Census Tract 302.24 Cobb County Georgia,3558,1515,284,1075,1075,0,0,0,30,126,2043,406,1270,1066,204,204,0,162,205
1500000US130670302242,1.31E+11,Block Group 2 Census Tract 302.24 Cobb County Georgia,986,401,154,115,115,0,0,0,0,132,585,150,211,111,100,100,0,145,79
1500000US130670302261,1.31E+11,Block Group 1 Census Tract 302.26 Cobb County Georgia,3114,1362,520,708,615,93,0,93,45,89,1752,540,867,618,249,57,192,82,263
1500000US130670302262,1.31E+11,Block Group 2 Census Tract 302.26 Cobb County Georgia,1228,503,116,340,340,0,0,0,0,47,725,229,358,331,27,0,27,62,76
1500000US130670302263,1.31E+11,Block Group 3 Census Tract 302.26 Cobb County Georgia,2153,968,184,727,727,0,0,0,0,57,1185,280,733,733,0,0,0,45,127
1500000US130670302271,1.31E+11,Block Group 1 Census Tract 302.27 Cobb County Georgia,1606,952,323,297,238,59,44,15,0,332,654,160,373,235,138,107,31,17,104
1500000US130670302272,1.31E+11,Block Group 2 Census Tract 302.27 Cobb County Georgia,2598,1181,365,669,493,176,47,129,0,147,1417,401,779,499,280,51,229,58,179
1500000US130670302273,1.31E+11,Block Group 3 Census Tract 302.27 Cobb County Georgia,2271,1098,364,616,527,89,20,69,4,114,1173,421,602,516,86,0,86,60,90
1500000US130670302281,1.31E+11,Block Group 1 Census Tract 302.28 Cobb County Georgia,1948,991,451,397,322,75,53,22,0,143,957,418,422,320,102,46,56,24,93
1500000US130670302282,1.31E+11,Block Group 2 Census Tract 302.28 Cobb County Georgia,846,314,205,60,60,0,0,0,0,49,532,337,142,67,75,0,75,20,33
1500000US130670302283,1.31E+11,Block Group 3 Census Tract 302.28 Cobb County Georgia,1996,979,212,669,569,100,0,100,26,72,1017,290,632,560,72,0,72,9,86
1500000US130670302284,1.31E+11,Block Group 4 Census Tract 302.28 Cobb County Georgia,1250,419,265,128,128,0,0,0,0,26,831,651,149,133,16,0,16,0,31
1500000US130670302291,1.31E+11,Block Group 1 Census Tract 302.29 Cobb County Georgia,228,61,31,30,8,22,0,22,0,0,167,134,8,8,0,0,0,0,25
1500000US130670302292,1.31E+11,Block Group 2 Census Tract 302.29 Cobb County Georgia,4675,2072,1498,512,462,50,0,50,27,35,2603,1858,478,448,30,0,30,123,144
1500000US130670302301,1.31E+11,Block Group 1 Census Tract 302.30 Cobb County Georgia,6320,2770,1271,1212,994,218,201,17,25,262,3550,1306,1326,1041,285,241,44,294,624
1500000US130670302302,1.31E+11,Block Group 2 Census Tract 302.30 Cobb County Georgia,4260,1911,502,1177,1129,48,10,38,94,138,2349,393,1197,1138,59,0,59,300,459
1500000US130670302311,1.31E+11,Block Group 1 Census Tract 302.31 Cobb County Georgia,595,317,59,243,225,18,18,0,0,15,278,0,253,231,22,20,2,0,25
1500000US130670302312,1.31E+11,Block Group 2 Census Tract 302.31 Cobb County Georgia,1564,713,84,586,542,44,44,0,0,43,851,153,562,552,10,0,10,18,118
1500000US130670302313,1.31E+11,Block Group 3 Census Tract 302.31 Cobb County Georgia,1448,711,137,547,547,0,0,0,0,27,737,147,543,543,0,0,0,47,0
1500000US130670302314,1.31E+11,Block Group 4 Census Tract 302.31 Cobb County Georgia,2379,1183,248,884,884,0,0,0,35,16,1196,204,895,875,20,0,20,32,65
1500000US130670302321,1.31E+11,Block Group 1 Census Tract 302.32 Cobb County Georgia,2076,899,149,678,653,25,0,25,0,72,1177,257,696,625,71,54,17,168,56
1500000US130670302322,1.31E+11,Block Group 2 Census Tract 302.32 Cobb County Georgia,2313,1173,281,751,684,67,11,56,0,141,1140,217,752,678,74,0,74,58,113
1500000US130670302331,1.31E+11,Block Group 1 Census Tract 302.33 Cobb County Georgia,1198,524,74,399,387,12,12,0,9,42,674,147,407,369,38,38,0,50,70
1500000US130670302332,1.31E+11,Block Group 2 Census Tract 302.33 Cobb County Georgia,2023,1019,356,607,606,1,0,1,12,44,1004,252,619,604,15,15,0,8,125
1500000US130670302341,1.31E+11,Block Group 1 Census Tract 302.34 Cobb County Georgia,2317,1139,280,840,832,8,0,8,0,19,1178,268,843,825,18,0,18,27,40
1500000US130670302342,1.31E+11,Block Group 2 Census Tract 302.34 Cobb County Georgia,2307,1138,330,682,663,19,17,2,18,108,1169,286,691,669,22,22,0,8,184
1500000US130670302351,1.31E+11,Block Group 1 Census Tract 302.35 Cobb County Georgia,1393,672,142,483,483,0,0,0,0,47,721,112,517,496,21,0,21,41,51
1500000US130670302352,1.31E+11,Block Group 2 Census Tract 302.35 Cobb County Georgia,2457,1127,194,884,884,0,0,0,27,22,1330,311,895,886,9,0,9,38,86
1500000US130670302361,1.31E+11,Block Group 1 Census Tract 302.36 Cobb County Georgia,2036,1006,274,730,730,0,0,0,0,2,1030,211,737,729,8,0,8,16,66
1500000US130670302362,1.31E+11,Block Group 2 Census Tract 302.36 Cobb County Georgia,1490,740,146,526,479,47,0,47,19,49,750,139,527,467,60,20,40,14,70
1500000US130670302381,1.31E+11,Block Group 1 Census Tract 302.38 Cobb County Georgia,2924,1347,422,891,891,0,0,0,16,18,1577,598,962,892,70,0,70,17,0
1500000US130670302382,1.31E+11,Block Group 2 Census Tract 302.38 Cobb County Georgia,2373,1158,210,867,722,145,133,12,55,26,1215,298,778,709,69,16,53,11,128
1500000US130670302391,1.31E+11,Block Group 1 Census Tract 302.39 Cobb County Georgia,1449,664,234,395,375,20,0,20,0,35,785,240,396,371,25,0,25,48,101
1500000US130670302392,1.31E+11,Block Group 2 Census Tract 302.39 Cobb County Georgia,2594,1208,367,691,691,0,0,0,82,68,1386,223,758,692,66,44,22,206,199
1500000US130670302393,1.31E+11,Block Group 3 Census Tract 302.39 Cobb County Georgia,2595,1053,253,770,770,0,0,0,14,16,1542,600,781,764,17,0,17,28,133
