GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD01_VD02,HD01_VD03,HD01_VD04,HD01_VD05,HD01_VD06,HD01_VD07,HD01_VD08,HD01_VD09,HD01_VD10,HD01_VD11,HD01_VD12,HD01_VD13,HD01_VD14,HD01_VD15,HD01_VD16,HD01_VD17,HD01_VD18,HD01_VD19,HD01_VD20,HD01_VD21,HD01_VD22,HD01_VD23,HD01_VD24,HD01_VD25,HD01_VD26,HD01_VD27,HD01_VD28,HD01_VD29,HD01_VD30,HD01_VD31
Id,Id2,Geography,Estimate; Total:,Estimate; Income in the past 12 months below poverty level:,Estimate; Income in the past 12 months below poverty level: - With a disability:,Estimate; Income in the past 12 months below poverty level: - With a disability: - In labor force:,Estimate; Income in the past 12 months below poverty level: - With a disability: - In labor force: - In Armed Forces,Estimate; Income in the past 12 months below poverty level: - With a disability: - In labor force: - Civilian:,Estimate; Income in the past 12 months below poverty level: - With a disability: - In labor force: - Civilian: - Employed,Estimate; Income in the past 12 months below poverty level: - With a disability: - In labor force: - Civilian: - Unemployed,Estimate; Income in the past 12 months below poverty level: - With a disability: - Not in labor force,Estimate; Income in the past 12 months below poverty level: - No disability:,Estimate; Income in the past 12 months below poverty level: - No disability: - In labor force:,Estimate; Income in the past 12 months below poverty level: - No disability: - In labor force: - In Armed Forces,Estimate; Income in the past 12 months below poverty level: - No disability: - In labor force: - Civilian:,Estimate; Income in the past 12 months below poverty level: - No disability: - In labor force: - Civilian: - Employed,Estimate; Income in the past 12 months below poverty level: - No disability: - In labor force: - Civilian: - Unemployed,Estimate; Income in the past 12 months below poverty level: - No disability: - Not in labor force,Estimate; Income in the past 12 months at or above poverty level:,Estimate; Income in the past 12 months at or above poverty level: - With a disability:,Estimate; Income in the past 12 months at or above poverty level: - With a disability: - In labor force:,Estimate; Income in the past 12 months at or above poverty level: - With a disability: - In labor force: - In Armed Forces,Estimate; Income in the past 12 months at or above poverty level: - With a disability: - In labor force: - Civilian:,Estimate; Income in the past 12 months at or above poverty level: - With a disability: - In labor force: - Civilian: - Employed,Estimate; Income in the past 12 months at or above poverty level: - With a disability: - In labor force: - Civilian: - Unemployed,Estimate; Income in the past 12 months at or above poverty level: - With a disability: - Not in labor force,Estimate; Income in the past 12 months at or above poverty level: - No disability:,Estimate; Income in the past 12 months at or above poverty level: - No disability: - In labor force:,Estimate; Income in the past 12 months at or above poverty level: - No disability: - In labor force: - In Armed Forces,Estimate; Income in the past 12 months at or above poverty level: - No disability: - In labor force: - Civilian:,Estimate; Income in the past 12 months at or above poverty level: - No disability: - In labor force: - Civilian: - Employed,Estimate; Income in the past 12 months at or above poverty level: - No disability: - In labor force: - Civilian: - Unemployed,Estimate; Income in the past 12 months at or above poverty level: - No disability: - Not in labor force
1500000US131210102043,131210000000,Block Group 3 Census Tract 102.04 Fulton County Georgia,561,46,0,0,0,0,0,0,0,46,0,0,0,0,0,46,515,11,11,0,11,11,0,0,504,285,0,285,247,38,219
1500000US131210102044,131210000000,Block Group 4 Census Tract 102.04 Fulton County Georgia,330,39,0,0,0,0,0,0,0,39,11,0,11,6,5,28,291,0,0,0,0,0,0,0,291,214,8,206,169,37,77
1500000US131210102051,131210000000,Block Group 1 Census Tract 102.05 Fulton County Georgia,488,57,20,0,0,0,0,0,20,37,37,0,37,37,0,0,431,12,0,0,0,0,0,12,419,400,0,400,360,40,19
1500000US131210102052,131210000000,Block Group 2 Census Tract 102.05 Fulton County Georgia,833,59,18,0,0,0,0,0,18,41,0,0,0,0,0,41,774,0,0,0,0,0,0,0,774,700,0,700,700,0,74
1500000US131210102053,131210000000,Block Group 3 Census Tract 102.05 Fulton County Georgia,1133,127,0,0,0,0,0,0,0,127,11,0,11,0,11,116,1006,0,0,0,0,0,0,0,1006,887,0,887,838,49,119
1500000US131210102054,131210000000,Block Group 4 Census Tract 102.05 Fulton County Georgia,579,12,12,0,0,0,0,0,12,0,0,0,0,0,0,0,567,14,14,0,14,14,0,0,553,472,0,472,411,61,81
1500000US131210102061,131210000000,Block Group 1 Census Tract 102.06 Fulton County Georgia,1390,66,0,0,0,0,0,0,0,66,22,0,22,22,0,44,1324,42,28,0,28,28,0,14,1282,925,8,917,872,45,357
1500000US131210102062,131210000000,Block Group 2 Census Tract 102.06 Fulton County Georgia,869,69,0,0,0,0,0,0,0,69,0,0,0,0,0,69,800,10,10,0,10,10,0,0,790,545,0,545,534,11,245
1500000US131210102063,131210000000,Block Group 3 Census Tract 102.06 Fulton County Georgia,695,9,0,0,0,0,0,0,0,9,0,0,0,0,0,9,686,12,0,0,0,0,0,12,674,452,0,452,443,9,222
1500000US131210102081,131210000000,Block Group 1 Census Tract 102.08 Fulton County Georgia,1295,204,0,0,0,0,0,0,0,204,153,0,153,111,42,51,1091,4,0,0,0,0,0,4,1087,896,0,896,820,76,191
1500000US131210102082,131210000000,Block Group 2 Census Tract 102.08 Fulton County Georgia,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302,9,9,0,9,0,9,0,293,261,0,261,255,6,32
1500000US131210102083,131210000000,Block Group 3 Census Tract 102.08 Fulton County Georgia,1003,11,0,0,0,0,0,0,0,11,11,0,11,0,11,0,992,0,0,0,0,0,0,0,992,992,7,985,928,57,0
1500000US131210102091,131210000000,Block Group 1 Census Tract 102.09 Fulton County Georgia,890,65,0,0,0,0,0,0,0,65,65,0,65,65,0,0,825,38,38,0,38,38,0,0,787,742,10,732,685,47,45
1500000US131210102092,131210000000,Block Group 2 Census Tract 102.09 Fulton County Georgia,635,13,0,0,0,0,0,0,0,13,13,0,13,0,13,0,622,14,14,0,14,14,0,0,608,519,17,502,484,18,89
1500000US131210102093,131210000000,Block Group 3 Census Tract 102.09 Fulton County Georgia,2630,218,14,0,0,0,0,0,14,204,163,0,163,93,70,41,2412,257,182,0,182,167,15,75,2155,2047,0,2047,1833,214,108
1500000US131210102101,131210000000,Block Group 1 Census Tract 102.10 Fulton County Georgia,1216,46,0,0,0,0,0,0,0,46,0,0,0,0,0,46,1170,75,75,0,75,75,0,0,1095,930,0,930,904,26,165
1500000US131210102102,131210000000,Block Group 2 Census Tract 102.10 Fulton County Georgia,1299,125,0,0,0,0,0,0,0,125,125,0,125,125,0,0,1174,41,29,0,29,29,0,12,1133,1002,0,1002,1002,0,131
1500000US131210102103,131210000000,Block Group 3 Census Tract 102.10 Fulton County Georgia,1153,61,0,0,0,0,0,0,0,61,21,0,21,10,11,40,1092,125,125,0,125,98,27,0,967,843,0,843,829,14,124
1500000US131210102111,131210000000,Block Group 1 Census Tract 102.11 Fulton County Georgia,654,15,0,0,0,0,0,0,0,15,15,0,15,15,0,0,639,26,13,0,13,13,0,13,613,546,0,546,546,0,67
1500000US131210102112,131210000000,Block Group 2 Census Tract 102.11 Fulton County Georgia,1446,134,0,0,0,0,0,0,0,134,134,0,134,48,86,0,1312,56,0,0,0,0,0,56,1256,1115,18,1097,1048,49,141
1500000US131210102121,131210000000,Block Group 1 Census Tract 102.12 Fulton County Georgia,1503,582,0,0,0,0,0,0,0,582,452,0,452,378,74,130,921,53,40,0,40,40,0,13,868,766,0,766,759,7,102
1500000US131210102122,131210000000,Block Group 2 Census Tract 102.12 Fulton County Georgia,398,42,0,0,0,0,0,0,0,42,0,0,0,0,0,42,356,0,0,0,0,0,0,0,356,276,0,276,259,17,80
1500000US131210102123,131210000000,Block Group 3 Census Tract 102.12 Fulton County Georgia,1432,175,0,0,0,0,0,0,0,175,72,0,72,28,44,103,1257,42,22,0,22,12,10,20,1215,1103,26,1077,1038,39,112
1500000US131210103011,131210000000,Block Group 1 Census Tract 103.01 Fulton County Georgia,5307,978,183,22,0,22,0,22,161,795,264,0,264,148,116,531,4329,165,139,0,139,139,0,26,4164,3866,0,3866,3614,252,298
1500000US131210103012,131210000000,Block Group 2 Census Tract 103.01 Fulton County Georgia,3662,379,29,0,0,0,0,0,29,350,309,0,309,213,96,41,3283,325,245,0,245,207,38,80,2958,2486,0,2486,2173,313,472
1500000US131210103031,131210000000,Block Group 1 Census Tract 103.03 Fulton County Georgia,1765,25,2,0,0,0,0,0,2,23,22,0,22,10,12,1,1740,207,106,0,106,64,42,101,1533,1185,0,1185,1092,93,348
1500000US131210103032,131210000000,Block Group 2 Census Tract 103.03 Fulton County Georgia,4341,321,55,41,0,41,17,24,14,266,227,0,227,107,120,39,4020,251,151,0,151,112,39,100,3769,3370,0,3370,3061,309,399
1500000US131210103041,131210000000,Block Group 1 Census Tract 103.04 Fulton County Georgia,3430,57,0,0,0,0,0,0,0,57,0,0,0,0,0,57,3373,281,91,0,91,65,26,190,3092,2549,0,2549,2331,218,543
1500000US131210103042,131210000000,Block Group 2 Census Tract 103.04 Fulton County Georgia,5885,255,150,94,0,94,0,94,56,105,105,0,105,60,45,0,5630,287,67,0,67,67,0,220,5343,4830,0,4830,4317,513,513
1500000US131210104001,131210000000,Block Group 1 Census Tract 104 Fulton County Georgia,955,135,16,16,0,16,16,0,0,119,92,0,92,78,14,27,820,90,47,0,47,47,0,43,730,540,0,540,502,38,190
1500000US131210104002,131210000000,Block Group 2 Census Tract 104 Fulton County Georgia,961,100,10,10,0,10,0,10,0,90,70,0,70,47,23,20,861,82,11,0,11,11,0,71,779,651,6,645,619,26,128
1500000US131210104003,131210000000,Block Group 3 Census Tract 104 Fulton County Georgia,2187,221,14,0,0,0,0,0,14,207,175,0,175,123,52,32,1966,195,92,0,92,85,7,103,1771,1555,0,1555,1334,221,216
1500000US131210104004,131210000000,Block Group 4 Census Tract 104 Fulton County Georgia,743,135,64,0,0,0,0,0,64,71,58,0,58,45,13,13,608,135,93,0,93,68,25,42,473,427,0,427,400,27,46
1500000US131210105071,131210000000,Block Group 1 Census Tract 105.07 Fulton County Georgia,1678,634,236,0,0,0,0,0,236,398,183,0,183,152,31,215,1044,100,26,0,26,0,26,74,944,869,0,869,827,42,75
1500000US131210105072,131210000000,Block Group 2 Census Tract 105.07 Fulton County Georgia,677,112,0,0,0,0,0,0,0,112,85,0,85,85,0,27,565,187,57,0,57,57,0,130,378,364,0,364,278,86,14
1500000US131210105073,131210000000,Block Group 3 Census Tract 105.07 Fulton County Georgia,1478,305,53,0,0,0,0,0,53,252,129,0,129,79,50,123,1173,0,0,0,0,0,0,0,1173,1161,0,1161,873,288,12
1500000US131210105074,131210000000,Block Group 4 Census Tract 105.07 Fulton County Georgia,1198,239,71,0,0,0,0,0,71,168,134,0,134,111,23,34,959,140,13,0,13,13,0,127,819,644,0,644,619,25,175
1500000US131210105081,131210000000,Block Group 1 Census Tract 105.08 Fulton County Georgia,2258,426,59,0,0,0,0,0,59,367,314,0,314,156,158,53,1832,132,80,0,80,51,29,52,1700,1484,0,1484,1303,181,216
1500000US131210105101,131210000000,Block Group 1 Census Tract 105.10 Fulton County Georgia,1522,386,192,35,0,35,0,35,157,194,191,0,191,98,93,3,1136,138,43,0,43,0,43,95,998,813,0,813,770,43,185
1500000US131210105102,131210000000,Block Group 2 Census Tract 105.10 Fulton County Georgia,643,79,0,0,0,0,0,0,0,79,79,0,79,51,28,0,564,107,0,0,0,0,0,107,457,442,0,442,388,54,15
1500000US131210105103,131210000000,Block Group 3 Census Tract 105.10 Fulton County Georgia,5561,1143,136,0,0,0,0,0,136,1007,474,0,474,348,126,533,4418,116,0,0,0,0,0,116,4302,3705,0,3705,3380,325,597
1500000US131210105104,131210000000,Block Group 4 Census Tract 105.10 Fulton County Georgia,1456,25,0,0,0,0,0,0,0,25,0,0,0,0,0,25,1431,364,105,0,105,0,105,259,1067,913,0,913,891,22,154
1500000US131210105111,131210000000,Block Group 1 Census Tract 105.11 Fulton County Georgia,1712,321,80,23,0,23,23,0,57,241,120,0,120,50,70,121,1391,45,27,0,27,27,0,18,1346,1167,0,1167,1006,161,179
1500000US131210105112,131210000000,Block Group 2 Census Tract 105.11 Fulton County Georgia,3207,227,41,15,0,15,0,15,26,186,102,0,102,78,24,84,2980,204,38,0,38,38,0,166,2776,2346,64,2282,2057,225,430
1500000US131210105113,131210000000,Block Group 3 Census Tract 105.11 Fulton County Georgia,259,17,17,0,0,0,0,0,17,0,0,0,0,0,0,0,242,81,28,0,28,28,0,53,161,138,0,138,138,0,23
1500000US131210105121,131210000000,Block Group 1 Census Tract 105.12 Fulton County Georgia,1637,313,31,18,0,18,0,18,13,282,207,0,207,187,20,75,1324,64,64,0,64,43,21,0,1260,1112,0,1112,963,149,148
1500000US131210105122,131210000000,Block Group 2 Census Tract 105.12 Fulton County Georgia,663,134,50,22,0,22,22,0,28,84,29,0,29,16,13,55,529,0,0,0,0,0,0,0,529,421,0,421,397,24,108
1500000US131210105123,131210000000,Block Group 3 Census Tract 105.12 Fulton County Georgia,1138,267,46,31,0,31,0,31,15,221,104,0,104,104,0,117,871,28,28,0,28,28,0,0,843,730,0,730,662,68,113
1500000US131210105131,131210000000,Block Group 1 Census Tract 105.13 Fulton County Georgia,3128,416,23,0,0,0,0,0,23,393,275,0,275,238,37,118,2712,322,164,0,164,164,0,158,2390,2163,0,2163,1820,343,227
1500000US131210105132,131210000000,Block Group 2 Census Tract 105.13 Fulton County Georgia,1684,413,224,152,0,152,30,122,72,189,189,0,189,133,56,0,1271,144,130,0,130,130,0,14,1127,1071,0,1071,1020,51,56
1500000US131210105133,131210000000,Block Group 3 Census Tract 105.13 Fulton County Georgia,3290,837,43,0,0,0,0,0,43,794,466,0,466,221,245,328,2453,299,115,0,115,115,0,184,2154,1744,0,1744,1641,103,410
1500000US131210105141,131210000000,Block Group 1 Census Tract 105.14 Fulton County Georgia,2790,75,0,0,0,0,0,0,0,75,44,0,44,18,26,31,2715,154,107,0,107,92,15,47,2561,2386,0,2386,2207,179,175
1500000US131210105142,131210000000,Block Group 2 Census Tract 105.14 Fulton County Georgia,2846,175,47,24,0,24,24,0,23,128,27,0,27,27,0,101,2671,407,188,0,188,110,78,219,2264,1843,0,1843,1750,93,421
1500000US131210105143,131210000000,Block Group 3 Census Tract 105.14 Fulton County Georgia,1768,307,0,0,0,0,0,0,0,307,221,0,221,114,107,86,1461,219,0,0,0,0,0,219,1242,1075,0,1075,960,115,167
1500000US131210105151,131210000000,Block Group 1 Census Tract 105.15 Fulton County Georgia,2755,354,117,32,0,32,0,32,85,237,157,0,157,97,60,80,2401,266,134,0,134,120,14,132,2135,1937,0,1937,1630,307,198
1500000US131210105161,131210000000,Block Group 1 Census Tract 105.16 Fulton County Georgia,1770,175,26,0,0,0,0,0,26,149,85,0,85,85,0,64,1595,57,13,0,13,13,0,44,1538,1345,0,1345,1121,224,193
1500000US131210105162,131210000000,Block Group 2 Census Tract 105.16 Fulton County Georgia,2484,244,59,13,0,13,13,0,46,185,147,0,147,56,91,38,2240,230,50,0,50,24,26,180,2010,1857,12,1845,1662,183,153
1500000US131210105163,131210000000,Block Group 3 Census Tract 105.16 Fulton County Georgia,1236,563,82,0,0,0,0,0,82,481,177,0,177,75,102,304,673,14,0,0,0,0,0,14,659,489,0,489,337,152,170
1500000US131210106011,131210000000,Block Group 1 Census Tract 106.01 Fulton County Georgia,908,77,25,0,0,0,0,0,25,52,29,0,29,29,0,23,831,164,16,0,16,16,0,148,667,511,7,504,443,61,156
1500000US131210106012,131210000000,Block Group 2 Census Tract 106.01 Fulton County Georgia,371,178,71,26,0,26,7,19,45,107,97,0,97,69,28,10,193,6,0,0,0,0,0,6,187,187,0,187,167,20,0
1500000US131210106013,131210000000,Block Group 3 Census Tract 106.01 Fulton County Georgia,323,161,17,17,0,17,17,0,0,144,65,0,65,65,0,79,162,0,0,0,0,0,0,0,162,162,0,162,162,0,0
1500000US131210106014,131210000000,Block Group 4 Census Tract 106.01 Fulton County Georgia,438,161,46,16,0,16,0,16,30,115,76,0,76,45,31,39,277,32,16,0,16,8,8,16,245,182,0,182,153,29,63
1500000US131210106031,131210000000,Block Group 1 Census Tract 106.03 Fulton County Georgia,436,130,23,0,0,0,0,0,23,107,96,0,96,91,5,11,306,90,48,0,48,48,0,42,216,199,0,199,177,22,17
1500000US131210106032,131210000000,Block Group 2 Census Tract 106.03 Fulton County Georgia,1414,480,117,28,0,28,28,0,89,363,294,0,294,274,20,69,934,57,27,0,27,18,9,30,877,769,0,769,645,124,108
1500000US131210106033,131210000000,Block Group 3 Census Tract 106.03 Fulton County Georgia,428,99,0,0,0,0,0,0,0,99,88,0,88,33,55,11,329,0,0,0,0,0,0,0,329,312,0,312,223,89,17
1500000US131210106041,131210000000,Block Group 1 Census Tract 106.04 Fulton County Georgia,538,91,15,0,0,0,0,0,15,76,31,0,31,20,11,45,447,13,13,0,13,13,0,0,434,434,0,434,434,0,0
1500000US131210106042,131210000000,Block Group 2 Census Tract 106.04 Fulton County Georgia,233,111,33,0,0,0,0,0,33,78,62,0,62,62,0,16,122,8,8,0,8,0,8,0,114,114,0,114,114,0,0
1500000US131210106043,131210000000,Block Group 3 Census Tract 106.04 Fulton County Georgia,948,232,23,11,0,11,0,11,12,209,153,0,153,80,73,56,716,12,12,0,12,12,0,0,704,631,0,631,546,85,73
1500000US131210108001,131210000000,Block Group 1 Census Tract 108 Fulton County Georgia,280,128,13,0,0,0,0,0,13,115,33,0,33,0,33,82,152,50,0,0,0,0,0,50,102,102,0,102,102,0,0
1500000US131210108002,131210000000,Block Group 2 Census Tract 108 Fulton County Georgia,640,3,1,0,0,0,0,0,1,2,2,0,2,0,2,0,637,72,36,0,36,36,0,36,565,565,0,565,565,0,0
1500000US131210108003,131210000000,Block Group 3 Census Tract 108 Fulton County Georgia,1273,347,19,19,0,19,0,19,0,328,128,0,128,62,66,200,926,117,65,0,65,31,34,52,809,667,0,667,667,0,142
1500000US131210108004,131210000000,Block Group 4 Census Tract 108 Fulton County Georgia,442,105,22,0,0,0,0,0,22,83,81,0,81,63,18,2,337,33,0,0,0,0,0,33,304,250,0,250,182,68,54
1500000US131210108005,131210000000,Block Group 5 Census Tract 108 Fulton County Georgia,551,125,19,0,0,0,0,0,19,106,95,0,95,80,15,11,426,52,52,0,52,29,23,0,374,352,0,352,288,64,22
1500000US131210108006,131210000000,Block Group 6 Census Tract 108 Fulton County Georgia,960,455,17,0,0,0,0,0,17,438,244,0,244,134,110,194,505,28,28,0,28,28,0,0,477,375,0,375,358,17,102
1500000US131210110001,131210000000,Block Group 1 Census Tract 110 Fulton County Georgia,309,47,28,13,0,13,13,0,15,19,4,0,4,4,0,15,262,15,6,0,6,6,0,9,247,225,0,225,225,0,22
1500000US131210110002,131210000000,Block Group 2 Census Tract 110 Fulton County Georgia,525,340,61,44,0,44,8,36,17,279,140,0,140,87,53,139,185,13,7,0,7,7,0,6,172,154,0,154,154,0,18
1500000US131210110003,131210000000,Block Group 3 Census Tract 110 Fulton County Georgia,564,179,71,39,0,39,14,25,32,108,92,0,92,10,82,16,385,96,40,0,40,19,21,56,289,250,0,250,198,52,39
1500000US131210110004,131210000000,Block Group 4 Census Tract 110 Fulton County Georgia,341,101,50,0,0,0,0,0,50,51,44,0,44,44,0,7,240,25,17,0,17,17,0,8,215,167,0,167,167,0,48
1500000US131210111001,131210000000,Block Group 1 Census Tract 111 Fulton County Georgia,602,46,26,0,0,0,0,0,26,20,20,0,20,6,14,0,556,44,0,0,0,0,0,44,512,477,0,477,444,33,35
1500000US131210111002,131210000000,Block Group 2 Census Tract 111 Fulton County Georgia,662,28,0,0,0,0,0,0,0,28,8,0,8,0,8,20,634,76,12,0,12,12,0,64,558,544,0,544,454,90,14
1500000US131210111003,131210000000,Block Group 3 Census Tract 111 Fulton County Georgia,415,37,22,0,0,0,0,0,22,15,15,0,15,0,15,0,378,41,41,0,41,25,16,0,337,337,0,337,337,0,0
1500000US131210112011,131210000000,Block Group 1 Census Tract 112.01 Fulton County Georgia,729,160,19,0,0,0,0,0,19,141,62,0,62,62,0,79,569,59,0,0,0,0,0,59,510,451,0,451,397,54,59
1500000US131210112012,131210000000,Block Group 2 Census Tract 112.01 Fulton County Georgia,680,193,46,10,0,10,10,0,36,147,103,0,103,87,16,44,487,36,25,0,25,25,0,11,451,370,0,370,323,47,81
1500000US131210112013,131210000000,Block Group 3 Census Tract 112.01 Fulton County Georgia,1124,226,6,0,0,0,0,0,6,220,168,0,168,26,142,52,898,71,71,0,71,64,7,0,827,743,0,743,590,153,84
1500000US131210112021,131210000000,Block Group 1 Census Tract 112.02 Fulton County Georgia,316,32,0,0,0,0,0,0,0,32,32,0,32,0,32,0,284,124,62,0,62,34,28,62,160,152,0,152,118,34,8
1500000US131210112022,131210000000,Block Group 2 Census Tract 112.02 Fulton County Georgia,382,130,14,14,0,14,0,14,0,116,116,0,116,84,32,0,252,42,14,0,14,14,0,28,210,161,0,161,161,0,49
1500000US131210112023,131210000000,Block Group 3 Census Tract 112.02 Fulton County Georgia,712,200,102,66,0,66,0,66,36,98,84,0,84,57,27,14,512,84,63,0,63,52,11,21,428,428,0,428,389,39,0
1500000US131210112024,131210000000,Block Group 4 Census Tract 112.02 Fulton County Georgia,762,168,30,13,0,13,13,0,17,138,38,0,38,13,25,100,594,69,26,0,26,19,7,43,525,477,0,477,380,97,48
1500000US131210112025,131210000000,Block Group 5 Census Tract 112.02 Fulton County Georgia,859,234,44,9,0,9,0,9,35,190,94,0,94,36,58,96,625,67,13,0,13,0,13,54,558,502,0,502,349,153,56
1500000US131210112026,131210000000,Block Group 6 Census Tract 112.02 Fulton County Georgia,355,110,39,0,0,0,0,0,39,71,30,0,30,8,22,41,245,65,31,0,31,31,0,34,180,132,0,132,98,34,48
1500000US131210113011,131210000000,Block Group 1 Census Tract 113.01 Fulton County Georgia,513,141,9,0,0,0,0,0,9,132,57,0,57,0,57,75,372,147,135,0,135,73,62,12,225,199,0,199,199,0,26
1500000US131210113012,131210000000,Block Group 2 Census Tract 113.01 Fulton County Georgia,269,21,0,0,0,0,0,0,0,21,0,0,0,0,0,21,248,19,0,0,0,0,0,19,229,191,0,191,160,31,38
1500000US131210113013,131210000000,Block Group 3 Census Tract 113.01 Fulton County Georgia,234,30,17,17,0,17,0,17,0,13,13,0,13,13,0,0,204,13,13,0,13,13,0,0,191,156,0,156,128,28,35
1500000US131210113014,131210000000,Block Group 4 Census Tract 113.01 Fulton County Georgia,646,79,0,0,0,0,0,0,0,79,56,0,56,0,56,23,567,60,0,0,0,0,0,60,507,435,0,435,401,34,72
1500000US131210113015,131210000000,Block Group 5 Census Tract 113.01 Fulton County Georgia,351,120,15,0,0,0,0,0,15,105,57,0,57,30,27,48,231,15,0,0,0,0,0,15,216,196,0,196,176,20,20
1500000US131210113016,131210000000,Block Group 6 Census Tract 113.01 Fulton County Georgia,706,145,36,26,0,26,0,26,10,109,46,0,46,17,29,63,561,124,0,0,0,0,0,124,437,375,0,375,262,113,62
1500000US131210113031,131210000000,Block Group 1 Census Tract 113.03 Fulton County Georgia,2177,120,34,34,0,34,34,0,0,86,86,0,86,70,16,0,2057,98,52,0,52,27,25,46,1959,1717,0,1717,1673,44,242
1500000US131210113032,131210000000,Block Group 2 Census Tract 113.03 Fulton County Georgia,687,189,14,0,0,0,0,0,14,175,104,0,104,78,26,71,498,46,46,0,46,46,0,0,452,423,0,423,335,88,29
1500000US131210113033,131210000000,Block Group 3 Census Tract 113.03 Fulton County Georgia,362,36,0,0,0,0,0,0,0,36,13,0,13,13,0,23,326,25,0,0,0,0,0,25,301,288,0,288,267,21,13
1500000US131210113034,131210000000,Block Group 4 Census Tract 113.03 Fulton County Georgia,294,231,39,39,0,39,15,24,0,192,124,0,124,100,24,68,63,0,0,0,0,0,0,0,63,63,0,63,63,0,0
1500000US131210113035,131210000000,Block Group 5 Census Tract 113.03 Fulton County Georgia,1787,452,99,2,0,2,0,2,97,353,231,0,231,53,178,122,1335,227,144,0,144,115,29,83,1108,814,0,814,753,61,294
1500000US131210113051,131210000000,Block Group 1 Census Tract 113.05 Fulton County Georgia,603,170,72,15,0,15,15,0,57,98,71,0,71,61,10,27,433,96,80,0,80,61,19,16,337,302,0,302,274,28,35
1500000US131210113052,131210000000,Block Group 2 Census Tract 113.05 Fulton County Georgia,1185,588,36,0,0,0,0,0,36,552,381,0,381,282,99,171,597,0,0,0,0,0,0,0,597,511,0,511,382,129,86
1500000US131210113053,131210000000,Block Group 3 Census Tract 113.05 Fulton County Georgia,973,247,13,0,0,0,0,0,13,234,194,0,194,113,81,40,726,154,105,0,105,93,12,49,572,422,0,422,375,47,150
1500000US131210113061,131210000000,Block Group 1 Census Tract 113.06 Fulton County Georgia,905,325,117,36,0,36,36,0,81,208,120,0,120,83,37,88,580,53,6,0,6,0,6,47,527,527,0,527,473,54,0
1500000US131210113062,131210000000,Block Group 2 Census Tract 113.06 Fulton County Georgia,651,71,0,0,0,0,0,0,0,71,56,0,56,46,10,15,580,55,10,0,10,10,0,45,525,387,0,387,373,14,138
1500000US131210114051,131210000000,Block Group 1 Census Tract 114.05 Fulton County Georgia,1239,202,27,0,0,0,0,0,27,175,101,0,101,75,26,74,1037,84,63,0,63,63,0,21,953,846,0,846,806,40,107
1500000US131210114052,131210000000,Block Group 2 Census Tract 114.05 Fulton County Georgia,893,41,0,0,0,0,0,0,0,41,21,0,21,21,0,20,852,14,14,0,14,0,14,0,838,793,26,767,746,21,45
1500000US131210114053,131210000000,Block Group 3 Census Tract 114.05 Fulton County Georgia,1800,432,0,0,0,0,0,0,0,432,249,0,249,249,0,183,1368,46,16,0,16,16,0,30,1322,1193,11,1182,1051,131,129
1500000US131210114054,131210000000,Block Group 4 Census Tract 114.05 Fulton County Georgia,1474,210,0,0,0,0,0,0,0,210,129,0,129,129,0,81,1264,26,12,0,12,12,0,14,1238,1145,11,1134,1108,26,93
1500000US131210114101,131210000000,Block Group 1 Census Tract 114.10 Fulton County Georgia,1844,31,0,0,0,0,0,0,0,31,0,0,0,0,0,31,1813,147,28,0,28,28,0,119,1666,1257,0,1257,1132,125,409
1500000US131210114102,131210000000,Block Group 2 Census Tract 114.10 Fulton County Georgia,1338,41,0,0,0,0,0,0,0,41,41,0,41,41,0,0,1297,70,57,0,57,57,0,13,1227,881,0,881,805,76,346
1500000US131210114103,131210000000,Block Group 3 Census Tract 114.10 Fulton County Georgia,1289,77,1,0,0,0,0,0,1,76,1,0,1,0,1,75,1212,63,0,0,0,0,0,63,1149,822,0,822,804,18,327
1500000US131210114111,131210000000,Block Group 1 Census Tract 114.11 Fulton County Georgia,1728,93,23,23,0,23,0,23,0,70,41,0,41,41,0,29,1635,0,0,0,0,0,0,0,1635,1495,0,1495,1368,127,140
1500000US131210114112,131210000000,Block Group 2 Census Tract 114.11 Fulton County Georgia,460,17,0,0,0,0,0,0,0,17,0,0,0,0,0,17,443,0,0,0,0,0,0,0,443,325,0,325,325,0,118
1500000US131210114113,131210000000,Block Group 3 Census Tract 114.11 Fulton County Georgia,1625,504,65,47,0,47,31,16,18,439,103,0,103,71,32,336,1121,73,57,0,57,57,0,16,1048,979,0,979,938,41,69
1500000US131210114114,131210000000,Block Group 4 Census Tract 114.11 Fulton County Georgia,392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,392,11,11,0,11,11,0,0,381,252,0,252,234,18,129
1500000US131210114115,131210000000,Block Group 5 Census Tract 114.11 Fulton County Georgia,726,67,0,0,0,0,0,0,0,67,33,0,33,33,0,34,659,0,0,0,0,0,0,0,659,578,0,578,578,0,81
1500000US131210114121,131210000000,Block Group 1 Census Tract 114.12 Fulton County Georgia,2476,97,44,0,0,0,0,0,44,53,31,0,31,0,31,22,2379,88,15,0,15,15,0,73,2291,2008,0,2008,1933,75,283
1500000US131210114122,131210000000,Block Group 2 Census Tract 114.12 Fulton County Georgia,1452,30,0,0,0,0,0,0,0,30,30,0,30,15,15,0,1422,79,26,0,26,0,26,53,1343,1171,0,1171,1074,97,172
