GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD01_VD02,HD01_VD03,HD01_VD04,HD01_VD05,HD01_VD06,HD01_VD07,HD01_VD08,HD01_VD09,HD01_VD10
Id,Id2,Geography,Estimate; Total:,Estimate; Total: - White alone,Estimate; Total: - Black or African American alone,Estimate; Total: - American Indian and Alaska Native alone,Estimate; Total: - Asian alone,Estimate; Total: - Native Hawaiian and Other Pacific Islander alone,Estimate; Total: - Some other race alone,Estimate; Total: - Two or more races:,Estimate; Total: - Two or more races: - Two races including Some other race,Estimate; Total: - Two or more races: - Two races excluding Some other race and three or more races
1500000US130890217062,1.31E+11,Block Group 2 Census Tract 217.06 DeKalb County Georgia,2266,1120,459,47,236,0,389,15,0,15
1500000US130890217063,1.31E+11,Block Group 3 Census Tract 217.06 DeKalb County Georgia,1277,984,72,0,221,0,0,0,0,0
1500000US130890217064,1.31E+11,Block Group 4 Census Tract 217.06 DeKalb County Georgia,1876,1407,318,0,122,0,0,29,0,29
1500000US130890218051,1.31E+11,Block Group 1 Census Tract 218.05 DeKalb County Georgia,1852,1383,198,0,167,0,8,96,0,96
1500000US130890218052,1.31E+11,Block Group 2 Census Tract 218.05 DeKalb County Georgia,1795,887,531,0,338,0,15,24,0,24
1500000US130890218053,1.31E+11,Block Group 3 Census Tract 218.05 DeKalb County Georgia,2619,1266,863,0,61,0,266,163,30,133
1500000US130890218061,1.31E+11,Block Group 1 Census Tract 218.06 DeKalb County Georgia,2477,854,1155,20,125,0,323,0,0,0
1500000US130890218062,1.31E+11,Block Group 2 Census Tract 218.06 DeKalb County Georgia,1215,1109,20,0,17,0,0,69,12,57
1500000US130890218063,1.31E+11,Block Group 3 Census Tract 218.06 DeKalb County Georgia,2048,635,1081,0,173,0,22,137,10,127
1500000US130890218081,1.31E+11,Block Group 1 Census Tract 218.08 DeKalb County Georgia,1910,1444,171,0,295,0,0,0,0,0
1500000US130890218082,1.31E+11,Block Group 2 Census Tract 218.08 DeKalb County Georgia,2933,2002,590,0,223,0,0,118,0,118
1500000US130890218091,1.31E+11,Block Group 1 Census Tract 218.09 DeKalb County Georgia,573,471,102,0,0,0,0,0,0,0
1500000US130890218092,1.31E+11,Block Group 2 Census Tract 218.09 DeKalb County Georgia,1535,1082,397,0,56,0,0,0,0,0
1500000US130890218093,1.31E+11,Block Group 3 Census Tract 218.09 DeKalb County Georgia,1938,1492,100,0,346,0,0,0,0,0
1500000US130890218094,1.31E+11,Block Group 4 Census Tract 218.09 DeKalb County Georgia,1320,874,222,0,20,0,204,0,0,0
1500000US130890218095,1.31E+11,Block Group 5 Census Tract 218.09 DeKalb County Georgia,1398,1363,0,0,35,0,0,0,0,0
1500000US130890218101,1.31E+11,Block Group 1 Census Tract 218.10 DeKalb County Georgia,2103,740,1122,0,204,0,0,37,0,37
1500000US130890218102,1.31E+11,Block Group 2 Census Tract 218.10 DeKalb County Georgia,1512,1364,45,0,103,0,0,0,0,0
1500000US130890218103,1.31E+11,Block Group 3 Census Tract 218.10 DeKalb County Georgia,1746,1507,57,0,147,0,12,23,14,9
1500000US130890218121,1.31E+11,Block Group 1 Census Tract 218.12 DeKalb County Georgia,1091,813,193,17,50,0,4,14,0,14
1500000US130890218122,1.31E+11,Block Group 2 Census Tract 218.12 DeKalb County Georgia,1195,864,56,4,142,0,93,36,19,17
1500000US130890218131,1.31E+11,Block Group 1 Census Tract 218.13 DeKalb County Georgia,2827,922,1623,0,80,0,202,0,0,0
1500000US130890218141,1.31E+11,Block Group 1 Census Tract 218.14 DeKalb County Georgia,848,536,142,0,106,0,0,64,20,44
1500000US130890218142,1.31E+11,Block Group 2 Census Tract 218.14 DeKalb County Georgia,1652,1471,104,0,20,0,0,57,0,57
1500000US130890218143,1.31E+11,Block Group 3 Census Tract 218.14 DeKalb County Georgia,1346,400,518,0,23,0,405,0,0,0
1500000US130890218144,1.31E+11,Block Group 4 Census Tract 218.14 DeKalb County Georgia,2099,747,968,0,30,0,273,81,0,81
1500000US130890219061,1.31E+11,Block Group 1 Census Tract 219.06 DeKalb County Georgia,1412,141,1019,34,151,0,57,10,0,10
1500000US130890219062,1.31E+11,Block Group 2 Census Tract 219.06 DeKalb County Georgia,802,128,589,0,35,0,0,50,0,50
1500000US130890219063,1.31E+11,Block Group 3 Census Tract 219.06 DeKalb County Georgia,3176,534,2454,0,0,0,57,131,0,131
1500000US130890219071,1.31E+11,Block Group 1 Census Tract 219.07 DeKalb County Georgia,4597,937,3401,0,152,0,33,74,17,57
1500000US130890219072,1.31E+11,Block Group 2 Census Tract 219.07 DeKalb County Georgia,1955,413,1517,25,0,0,0,0,0,0
1500000US130890219073,1.31E+11,Block Group 3 Census Tract 219.07 DeKalb County Georgia,1890,613,1182,0,35,0,60,0,0,0
1500000US130890219081,1.31E+11,Block Group 1 Census Tract 219.08 DeKalb County Georgia,1968,257,1643,0,16,0,24,28,0,28
1500000US130890219082,1.31E+11,Block Group 2 Census Tract 219.08 DeKalb County Georgia,3688,433,3017,0,145,0,37,56,0,56
1500000US130890219091,1.31E+11,Block Group 1 Census Tract 219.09 DeKalb County Georgia,1792,266,1490,0,3,0,13,20,0,20
1500000US130890219092,1.31E+11,Block Group 2 Census Tract 219.09 DeKalb County Georgia,1547,391,981,0,156,0,8,11,0,11
1500000US130890219093,1.31E+11,Block Group 3 Census Tract 219.09 DeKalb County Georgia,664,0,664,0,0,0,0,0,0,0
1500000US130890219094,1.31E+11,Block Group 4 Census Tract 219.09 DeKalb County Georgia,1804,525,1200,0,64,0,2,13,0,13
1500000US130890219101,1.31E+11,Block Group 1 Census Tract 219.10 DeKalb County Georgia,1494,8,1400,0,0,0,59,27,27,0
1500000US130890219102,1.31E+11,Block Group 2 Census Tract 219.10 DeKalb County Georgia,1730,429,1102,0,113,0,1,85,0,85
1500000US130890219103,1.31E+11,Block Group 3 Census Tract 219.10 DeKalb County Georgia,1551,326,1012,0,142,0,0,71,55,16
1500000US130890219111,1.31E+11,Block Group 1 Census Tract 219.11 DeKalb County Georgia,984,0,984,0,0,0,0,0,0,0
1500000US130890219112,1.31E+11,Block Group 2 Census Tract 219.11 DeKalb County Georgia,1263,29,1234,0,0,0,0,0,0,0
1500000US130890219121,1.31E+11,Block Group 1 Census Tract 219.12 DeKalb County Georgia,1325,666,482,0,118,0,0,59,0,59
1500000US130890219122,1.31E+11,Block Group 2 Census Tract 219.12 DeKalb County Georgia,1360,887,369,0,78,0,0,26,0,26
1500000US130890219123,1.31E+11,Block Group 3 Census Tract 219.12 DeKalb County Georgia,825,500,284,0,29,0,0,12,0,12
1500000US130890219131,1.31E+11,Block Group 1 Census Tract 219.13 DeKalb County Georgia,2697,112,2571,0,0,0,14,0,0,0
1500000US130890219132,1.31E+11,Block Group 2 Census Tract 219.13 DeKalb County Georgia,1011,101,833,0,0,0,54,23,0,23
1500000US130890219133,1.31E+11,Block Group 3 Census Tract 219.13 DeKalb County Georgia,949,423,526,0,0,0,0,0,0,0
1500000US130890220011,1.31E+11,Block Group 1 Census Tract 220.01 DeKalb County Georgia,2240,1383,630,0,220,0,0,7,7,0
1500000US130890220012,1.31E+11,Block Group 2 Census Tract 220.01 DeKalb County Georgia,2335,1744,194,0,27,0,0,370,0,370
1500000US130890220041,1.31E+11,Block Group 1 Census Tract 220.04 DeKalb County Georgia,2715,480,2005,0,230,0,0,0,0,0
1500000US130890220042,1.31E+11,Block Group 2 Census Tract 220.04 DeKalb County Georgia,1548,169,1148,0,198,0,0,33,0,33
1500000US130890220043,1.31E+11,Block Group 3 Census Tract 220.04 DeKalb County Georgia,2069,176,1601,0,225,0,14,53,0,53
1500000US130890220051,1.31E+11,Block Group 1 Census Tract 220.05 DeKalb County Georgia,1564,330,735,0,491,0,0,8,0,8
1500000US130890220052,1.31E+11,Block Group 2 Census Tract 220.05 DeKalb County Georgia,863,209,566,0,16,0,68,4,0,4
1500000US130890220053,1.31E+11,Block Group 3 Census Tract 220.05 DeKalb County Georgia,1686,99,1572,0,15,0,0,0,0,0
1500000US130890220071,1.31E+11,Block Group 1 Census Tract 220.07 DeKalb County Georgia,2212,190,1236,19,722,0,45,0,0,0
1500000US130890220072,1.31E+11,Block Group 2 Census Tract 220.07 DeKalb County Georgia,1734,244,1023,0,442,0,25,0,0,0
1500000US130890220081,1.31E+11,Block Group 1 Census Tract 220.08 DeKalb County Georgia,1057,469,225,0,307,0,34,22,0,22
1500000US130890220082,1.31E+11,Block Group 2 Census Tract 220.08 DeKalb County Georgia,2913,335,619,16,1903,0,13,27,27,0
1500000US130890220083,1.31E+11,Block Group 3 Census Tract 220.08 DeKalb County Georgia,3368,267,2323,0,778,0,0,0,0,0
1500000US130890220084,1.31E+11,Block Group 4 Census Tract 220.08 DeKalb County Georgia,1098,7,351,0,603,0,113,24,11,13
1500000US130890220091,1.31E+11,Block Group 1 Census Tract 220.09 DeKalb County Georgia,2072,282,1598,0,192,0,0,0,0,0
1500000US130890220092,1.31E+11,Block Group 2 Census Tract 220.09 DeKalb County Georgia,2472,222,2196,0,0,0,0,54,0,54
1500000US130890220093,1.31E+11,Block Group 3 Census Tract 220.09 DeKalb County Georgia,1479,0,1397,0,0,0,0,82,0,82
1500000US130890220101,1.31E+11,Block Group 1 Census Tract 220.10 DeKalb County Georgia,2575,446,835,2,1049,204,14,25,10,15
1500000US130890221001,1.31E+11,Block Group 1 Census Tract 221 DeKalb County Georgia,2217,283,1748,0,151,0,0,35,0,35
1500000US130890221002,1.31E+11,Block Group 2 Census Tract 221 DeKalb County Georgia,1588,329,1120,0,17,0,95,27,19,8
1500000US130890222031,1.31E+11,Block Group 1 Census Tract 222.03 DeKalb County Georgia,1860,928,493,0,294,0,20,125,30,95
1500000US130890222041,1.31E+11,Block Group 1 Census Tract 222.04 DeKalb County Georgia,2622,1357,368,0,279,0,435,183,0,183
1500000US130890222042,1.31E+11,Block Group 2 Census Tract 222.04 DeKalb County Georgia,714,391,216,0,45,14,13,35,0,35
1500000US130890222043,1.31E+11,Block Group 3 Census Tract 222.04 DeKalb County Georgia,1641,312,190,0,1054,0,0,85,28,57
1500000US130890222044,1.31E+11,Block Group 4 Census Tract 222.04 DeKalb County Georgia,997,423,284,0,175,0,0,115,0,115
1500000US130890223011,1.31E+11,Block Group 1 Census Tract 223.01 DeKalb County Georgia,1184,1047,85,13,11,0,0,28,0,28
1500000US130890223012,1.31E+11,Block Group 2 Census Tract 223.01 DeKalb County Georgia,600,436,141,0,12,0,0,11,0,11
1500000US130890223013,1.31E+11,Block Group 3 Census Tract 223.01 DeKalb County Georgia,911,902,0,0,9,0,0,0,0,0
1500000US130890223014,1.31E+11,Block Group 4 Census Tract 223.01 DeKalb County Georgia,1524,1375,54,0,24,0,12,59,0,59
1500000US130890223015,1.31E+11,Block Group 5 Census Tract 223.01 DeKalb County Georgia,1737,945,200,0,502,0,61,29,17,12
1500000US130890223021,1.31E+11,Block Group 1 Census Tract 223.02 DeKalb County Georgia,1392,1185,116,0,91,0,0,0,0,0
1500000US130890223022,1.31E+11,Block Group 2 Census Tract 223.02 DeKalb County Georgia,1235,745,72,0,177,0,225,16,0,16
1500000US130890223023,1.31E+11,Block Group 3 Census Tract 223.02 DeKalb County Georgia,1849,1277,337,0,130,0,96,9,0,9
1500000US130890224011,1.31E+11,Block Group 1 Census Tract 224.01 DeKalb County Georgia,2051,1778,21,0,223,0,8,21,0,21
1500000US130890224012,1.31E+11,Block Group 2 Census Tract 224.01 DeKalb County Georgia,1117,894,119,0,21,4,66,13,0,13
1500000US130890224013,1.31E+11,Block Group 3 Census Tract 224.01 DeKalb County Georgia,1321,1311,0,0,10,0,0,0,0,0
1500000US130890224021,1.31E+11,Block Group 1 Census Tract 224.02 DeKalb County Georgia,2827,1193,479,9,960,0,49,137,64,73
1500000US130890224022,1.31E+11,Block Group 2 Census Tract 224.02 DeKalb County Georgia,2777,1485,428,0,772,0,50,42,27,15
1500000US130890224031,1.31E+11,Block Group 1 Census Tract 224.03 DeKalb County Georgia,1259,1223,9,0,16,0,0,11,0,11
1500000US130890224032,1.31E+11,Block Group 2 Census Tract 224.03 DeKalb County Georgia,1688,1555,1,0,119,0,0,13,0,13
1500000US130890224033,1.31E+11,Block Group 3 Census Tract 224.03 DeKalb County Georgia,982,926,34,0,15,0,0,7,0,7
1500000US130890225001,1.31E+11,Block Group 1 Census Tract 225 DeKalb County Georgia,2065,403,1651,0,11,0,0,0,0,0
1500000US130890225002,1.31E+11,Block Group 2 Census Tract 225 DeKalb County Georgia,842,810,11,0,21,0,0,0,0,0
1500000US130890225003,1.31E+11,Block Group 3 Census Tract 225 DeKalb County Georgia,1218,1039,164,0,0,0,0,15,0,15
1500000US130890225004,1.31E+11,Block Group 4 Census Tract 225 DeKalb County Georgia,1540,1245,13,0,189,0,0,93,0,93
1500000US130890226001,1.31E+11,Block Group 1 Census Tract 226 DeKalb County Georgia,1858,1533,131,12,107,0,44,31,20,11
1500000US130890226002,1.31E+11,Block Group 2 Census Tract 226 DeKalb County Georgia,2015,1529,355,0,43,0,0,88,0,88
1500000US130890226003,1.31E+11,Block Group 3 Census Tract 226 DeKalb County Georgia,1866,1618,78,0,73,0,27,70,0,70
1500000US130890227001,1.31E+11,Block Group 1 Census Tract 227 DeKalb County Georgia,1978,1316,569,0,24,0,27,42,0,42
1500000US130890227002,1.31E+11,Block Group 2 Census Tract 227 DeKalb County Georgia,970,693,203,9,26,0,0,39,0,39
1500000US130890227003,1.31E+11,Block Group 3 Census Tract 227 DeKalb County Georgia,1569,1133,267,21,95,0,43,10,0,10
1500000US130890228001,1.31E+11,Block Group 1 Census Tract 228 DeKalb County Georgia,958,582,196,0,105,0,0,75,0,75
1500000US130890228002,1.31E+11,Block Group 2 Census Tract 228 DeKalb County Georgia,1688,904,620,0,145,0,0,19,0,19
1500000US130890228003,1.31E+11,Block Group 3 Census Tract 228 DeKalb County Georgia,1225,990,157,0,34,0,14,30,0,30
1500000US130890229001,1.31E+11,Block Group 1 Census Tract 229 DeKalb County Georgia,1479,1055,244,5,72,0,16,87,16,71
1500000US130890229002,1.31E+11,Block Group 2 Census Tract 229 DeKalb County Georgia,119,52,56,0,11,0,0,0,0,0
1500000US130890229003,1.31E+11,Block Group 3 Census Tract 229 DeKalb County Georgia,1788,1042,612,0,58,0,42,34,0,34
1500000US130890230001,1.31E+11,Block Group 1 Census Tract 230 DeKalb County Georgia,2044,1736,182,0,52,0,60,14,8,6
1500000US130890231011,1.31E+11,Block Group 1 Census Tract 231.01 DeKalb County Georgia,734,163,571,0,0,0,0,0,0,0
1500000US130890231012,1.31E+11,Block Group 2 Census Tract 231.01 DeKalb County Georgia,1872,421,1283,0,0,0,82,86,37,49
1500000US130890231013,1.31E+11,Block Group 3 Census Tract 231.01 DeKalb County Georgia,742,192,541,0,0,0,0,9,0,9
1500000US130890231014,1.31E+11,Block Group 4 Census Tract 231.01 DeKalb County Georgia,1475,119,1261,0,7,0,72,16,0,16
1500000US130890231021,1.31E+11,Block Group 1 Census Tract 231.02 DeKalb County Georgia,1523,915,570,0,38,0,0,0,0,0
1500000US130890231022,1.31E+11,Block Group 2 Census Tract 231.02 DeKalb County Georgia,1885,235,1590,0,0,0,42,18,0,18
1500000US130890231071,1.31E+11,Block Group 1 Census Tract 231.07 DeKalb County Georgia,2003,558,1327,10,10,0,0,98,15,83
1500000US130890231072,1.31E+11,Block Group 2 Census Tract 231.07 DeKalb County Georgia,1229,201,1028,0,0,0,0,0,0,0
1500000US130890231073,1.31E+11,Block Group 3 Census Tract 231.07 DeKalb County Georgia,1455,210,1158,0,0,0,10,77,0,77
1500000US130890231081,1.31E+11,Block Group 1 Census Tract 231.08 DeKalb County Georgia,1795,271,1515,0,0,0,0,9,0,9
1500000US130890231082,1.31E+11,Block Group 2 Census Tract 231.08 DeKalb County Georgia,1132,30,1085,0,0,0,7,10,0,10
1500000US130890231083,1.31E+11,Block Group 3 Census Tract 231.08 DeKalb County Georgia,1888,139,1645,0,0,0,60,44,0,44
1500000US130890231111,1.31E+11,Block Group 1 Census Tract 231.11 DeKalb County Georgia,1935,179,1676,0,15,0,0,65,48,17
1500000US130890231121,1.31E+11,Block Group 1 Census Tract 231.12 DeKalb County Georgia,1198,37,1117,0,0,0,0,44,0,44
1500000US130890231122,1.31E+11,Block Group 2 Census Tract 231.12 DeKalb County Georgia,2315,169,1947,0,0,0,101,98,0,98
1500000US130890231123,1.31E+11,Block Group 3 Census Tract 231.12 DeKalb County Georgia,610,102,492,0,0,0,16,0,0,0
1500000US130890231131,1.31E+11,Block Group 1 Census Tract 231.13 DeKalb County Georgia,1806,473,1218,0,38,0,0,77,0,77
1500000US130890231132,1.31E+11,Block Group 2 Census Tract 231.13 DeKalb County Georgia,1406,378,977,0,40,0,0,11,0,11
1500000US130890231141,1.31E+11,Block Group 1 Census Tract 231.14 DeKalb County Georgia,1187,241,792,13,101,0,22,18,0,18
1500000US130890231142,1.31E+11,Block Group 2 Census Tract 231.14 DeKalb County Georgia,1146,238,827,0,0,0,25,56,0,56
1500000US130890231151,1.31E+11,Block Group 1 Census Tract 231.15 DeKalb County Georgia,3229,251,2749,12,5,0,156,56,4,52
1500000US130890232041,1.31E+11,Block Group 1 Census Tract 232.04 DeKalb County Georgia,2146,189,1851,0,90,0,16,0,0,0
1500000US130890232042,1.31E+11,Block Group 2 Census Tract 232.04 DeKalb County Georgia,2827,153,2622,0,37,0,15,0,0,0
1500000US130890232043,1.31E+11,Block Group 3 Census Tract 232.04 DeKalb County Georgia,2219,630,1492,1,79,0,0,17,0,17
1500000US130890232061,1.31E+11,Block Group 1 Census Tract 232.06 DeKalb County Georgia,2845,236,2457,0,37,0,98,17,17,0
1500000US130890232062,1.31E+11,Block Group 2 Census Tract 232.06 DeKalb County Georgia,2621,148,2455,0,0,0,0,18,0,18
1500000US130890232063,1.31E+11,Block Group 3 Census Tract 232.06 DeKalb County Georgia,2154,159,1814,0,89,0,1,91,29,62
1500000US130890232081,1.31E+11,Block Group 1 Census Tract 232.08 DeKalb County Georgia,2498,169,2287,0,3,0,0,39,26,13
1500000US130890232082,1.31E+11,Block Group 2 Census Tract 232.08 DeKalb County Georgia,1526,250,999,0,103,0,71,103,0,103
1500000US130890232083,1.31E+11,Block Group 3 Census Tract 232.08 DeKalb County Georgia,2542,66,2476,0,0,0,0,0,0,0
1500000US130890232091,1.31E+11,Block Group 1 Census Tract 232.09 DeKalb County Georgia,1366,370,879,0,60,0,56,1,0,1
1500000US130890232092,1.31E+11,Block Group 2 Census Tract 232.09 DeKalb County Georgia,2451,167,2203,0,2,0,11,68,32,36
1500000US130890232093,1.31E+11,Block Group 3 Census Tract 232.09 DeKalb County Georgia,1723,103,1565,0,55,0,0,0,0,0
1500000US130890232101,1.31E+11,Block Group 1 Census Tract 232.10 DeKalb County Georgia,1074,127,926,0,1,0,0,20,0,20
1500000US130890232102,1.31E+11,Block Group 2 Census Tract 232.10 DeKalb County Georgia,1024,27,947,0,0,0,0,50,0,50
1500000US130890232103,1.31E+11,Block Group 3 Census Tract 232.10 DeKalb County Georgia,1811,76,1699,0,0,0,0,36,0,36
1500000US130890232104,1.31E+11,Block Group 4 Census Tract 232.10 DeKalb County Georgia,1079,0,897,0,182,0,0,0,0,0
1500000US130890232105,1.31E+11,Block Group 5 Census Tract 232.10 DeKalb County Georgia,1841,25,1801,0,0,0,0,15,15,0
1500000US130890232111,1.31E+11,Block Group 1 Census Tract 232.11 DeKalb County Georgia,1867,49,1652,82,46,0,38,0,0,0
1500000US130890232112,1.31E+11,Block Group 2 Census Tract 232.11 DeKalb County Georgia,1217,0,1194,0,0,0,16,7,0,7
1500000US130890232121,1.31E+11,Block Group 1 Census Tract 232.12 DeKalb County Georgia,1682,80,1572,0,8,0,12,10,0,10
1500000US130890232122,1.31E+11,Block Group 2 Census Tract 232.12 DeKalb County Georgia,2083,86,1965,0,0,0,0,32,0,32
1500000US130890232131,1.31E+11,Block Group 1 Census Tract 232.13 DeKalb County Georgia,1099,1,1098,0,0,0,0,0,0,0
1500000US130890232132,1.31E+11,Block Group 2 Census Tract 232.13 DeKalb County Georgia,1596,93,1247,0,256,0,0,0,0,0
1500000US130890232133,1.31E+11,Block Group 3 Census Tract 232.13 DeKalb County Georgia,3390,100,3121,3,0,0,79,87,6,81
1500000US130890232141,1.31E+11,Block Group 1 Census Tract 232.14 DeKalb County Georgia,2959,126,2824,0,0,0,0,9,0,9
1500000US130890232142,1.31E+11,Block Group 2 Census Tract 232.14 DeKalb County Georgia,2718,7,2677,0,0,0,34,0,0,0
1500000US130890233031,1.31E+11,Block Group 1 Census Tract 233.03 DeKalb County Georgia,3178,113,2281,0,229,0,551,4,4,0
1500000US130890233032,1.31E+11,Block Group 2 Census Tract 233.03 DeKalb County Georgia,910,189,676,0,0,0,42,3,3,0
1500000US130890233033,1.31E+11,Block Group 3 Census Tract 233.03 DeKalb County Georgia,1009,127,602,0,0,0,254,26,0,26
1500000US130890233034,1.31E+11,Block Group 4 Census Tract 233.03 DeKalb County Georgia,1466,102,1313,0,0,0,28,23,9,14
1500000US130890233061,1.31E+11,Block Group 1 Census Tract 233.06 DeKalb County Georgia,2745,126,2446,0,0,0,59,114,41,73
1500000US130890233062,1.31E+11,Block Group 2 Census Tract 233.06 DeKalb County Georgia,1882,2,1805,0,0,0,0,75,0,75
1500000US130890233063,1.31E+11,Block Group 3 Census Tract 233.06 DeKalb County Georgia,2481,27,2380,0,0,0,0,74,0,74
1500000US130890233091,1.31E+11,Block Group 1 Census Tract 233.09 DeKalb County Georgia,1621,77,1518,0,0,0,0,26,0,26
1500000US130890233092,1.31E+11,Block Group 2 Census Tract 233.09 DeKalb County Georgia,1776,34,1561,0,14,0,0,167,110,57
1500000US130890233093,1.31E+11,Block Group 3 Census Tract 233.09 DeKalb County Georgia,4606,153,4246,0,0,0,128,79,0,79
1500000US130890233094,1.31E+11,Block Group 4 Census Tract 233.09 DeKalb County Georgia,1832,49,1639,0,91,0,53,0,0,0
1500000US130890233101,1.31E+11,Block Group 1 Census Tract 233.10 DeKalb County Georgia,2304,2,2302,0,0,0,0,0,0,0
1500000US130890233102,1.31E+11,Block Group 2 Census Tract 233.10 DeKalb County Georgia,3841,86,3714,0,29,0,0,12,0,12
1500000US130890233103,1.31E+11,Block Group 3 Census Tract 233.10 DeKalb County Georgia,1931,95,1825,11,0,0,0,0,0,0
1500000US130890233104,1.31E+11,Block Group 4 Census Tract 233.10 DeKalb County Georgia,1325,0,1212,0,89,0,0,24,11,13
1500000US130890233111,1.31E+11,Block Group 1 Census Tract 233.11 DeKalb County Georgia,3431,142,3216,0,0,0,14,59,0,59
1500000US130890233112,1.31E+11,Block Group 2 Census Tract 233.11 DeKalb County Georgia,1237,95,1105,27,0,0,0,10,0,10
1500000US130890233121,1.31E+11,Block Group 1 Census Tract 233.12 DeKalb County Georgia,3902,272,3539,0,16,0,2,73,0,73
1500000US130890233122,1.31E+11,Block Group 2 Census Tract 233.12 DeKalb County Georgia,3034,140,2808,21,10,0,0,55,0,55
1500000US130890233123,1.31E+11,Block Group 3 Census Tract 233.12 DeKalb County Georgia,2373,170,2172,0,0,0,0,31,0,31
1500000US130890233131,1.31E+11,Block Group 1 Census Tract 233.13 DeKalb County Georgia,1773,0,1683,0,34,0,44,12,0,12
1500000US130890233132,1.31E+11,Block Group 2 Census Tract 233.13 DeKalb County Georgia,3024,143,2712,0,0,0,27,142,0,142
1500000US130890233141,1.31E+11,Block Group 1 Census Tract 233.14 DeKalb County Georgia,1777,19,1758,0,0,0,0,0,0,0
1500000US130890233142,1.31E+11,Block Group 2 Census Tract 233.14 DeKalb County Georgia,2306,52,2184,0,37,0,0,33,0,33
1500000US130890233143,1.31E+11,Block Group 3 Census Tract 233.14 DeKalb County Georgia,1210,72,1137,0,0,0,0,1,0,1
1500000US130890233151,1.31E+11,Block Group 1 Census Tract 233.15 DeKalb County Georgia,3145,53,3007,13,1,0,0,71,0,71
1500000US130890233152,1.31E+11,Block Group 2 Census Tract 233.15 DeKalb County Georgia,1500,184,1278,0,0,0,0,38,0,38
1500000US130890233161,1.31E+11,Block Group 1 Census Tract 233.16 DeKalb County Georgia,2617,116,2089,0,13,0,344,55,0,55
1500000US130890233162,1.31E+11,Block Group 2 Census Tract 233.16 DeKalb County Georgia,3525,25,3395,0,0,0,33,72,0,72
1500000US130890233163,1.31E+11,Block Group 3 Census Tract 233.16 DeKalb County Georgia,1528,18,1510,0,0,0,0,0,0,0
1500000US130890234101,1.31E+11,Block Group 1 Census Tract 234.10 DeKalb County Georgia,1350,21,1309,0,0,0,0,20,0,20
1500000US130890234102,1.31E+11,Block Group 2 Census Tract 234.10 DeKalb County Georgia,1728,24,1704,0,0,0,0,0,0,0
1500000US130890234111,1.31E+11,Block Group 1 Census Tract 234.11 DeKalb County Georgia,1783,70,1693,0,0,0,12,8,0,8
1500000US130890234112,1.31E+11,Block Group 2 Census Tract 234.11 DeKalb County Georgia,2022,146,1860,0,0,0,0,16,0,16
1500000US130890234121,1.31E+11,Block Group 1 Census Tract 234.12 DeKalb County Georgia,2222,285,1736,0,0,0,0,201,0,201
1500000US130890234122,1.31E+11,Block Group 2 Census Tract 234.12 DeKalb County Georgia,1951,14,1937,0,0,0,0,0,0,0
1500000US130890234123,1.31E+11,Block Group 3 Census Tract 234.12 DeKalb County Georgia,2354,21,2298,0,26,0,0,9,0,9
1500000US130890234131,1.31E+11,Block Group 1 Census Tract 234.13 DeKalb County Georgia,1784,60,1673,0,0,0,0,51,0,51
1500000US130890234132,1.31E+11,Block Group 2 Census Tract 234.13 DeKalb County Georgia,1709,123,1559,18,0,0,0,9,0,9
1500000US130890234141,1.31E+11,Block Group 1 Census Tract 234.14 DeKalb County Georgia,2298,67,1767,0,0,0,0,464,132,332
1500000US130890234142,1.31E+11,Block Group 2 Census Tract 234.14 DeKalb County Georgia,1606,20,1586,0,0,0,0,0,0,0
1500000US130890234143,1.31E+11,Block Group 3 Census Tract 234.14 DeKalb County Georgia,2717,27,2671,0,0,0,0,19,0,19
1500000US130890234161,1.31E+11,Block Group 1 Census Tract 234.16 DeKalb County Georgia,1414,18,1396,0,0,0,0,0,0,0
1500000US130890234162,1.31E+11,Block Group 2 Census Tract 234.16 DeKalb County Georgia,2588,2,2586,0,0,0,0,0,0,0
1500000US130890234163,1.31E+11,Block Group 3 Census Tract 234.16 DeKalb County Georgia,1739,27,1527,0,0,0,88,97,66,31
1500000US130890234164,1.31E+11,Block Group 4 Census Tract 234.16 DeKalb County Georgia,1951,58,1819,0,74,0,0,0,0,0
1500000US130890234181,1.31E+11,Block Group 1 Census Tract 234.18 DeKalb County Georgia,5287,198,5026,0,0,0,63,0,0,0
1500000US130890234182,1.31E+11,Block Group 2 Census Tract 234.18 DeKalb County Georgia,3328,222,3038,0,0,0,25,43,0,43
1500000US130890234183,1.31E+11,Block Group 3 Census Tract 234.18 DeKalb County Georgia,3463,188,3236,39,0,0,0,0,0,0
1500000US130890234184,1.31E+11,Block Group 4 Census Tract 234.18 DeKalb County Georgia,5870,30,5814,0,13,0,0,13,0,13
1500000US130890234191,1.31E+11,Block Group 1 Census Tract 234.19 DeKalb County Georgia,5853,66,5582,10,1,0,0,194,0,194
1500000US130890234192,1.31E+11,Block Group 2 Census Tract 234.19 DeKalb County Georgia,1719,0,1719,0,0,0,0,0,0,0
1500000US130890234193,1.31E+11,Block Group 3 Census Tract 234.19 DeKalb County Georgia,1268,0,1268,0,0,0,0,0,0,0
1500000US130890234211,1.31E+11,Block Group 1 Census Tract 234.21 DeKalb County Georgia,3302,98,2970,0,0,0,80,154,75,79
1500000US130890234212,1.31E+11,Block Group 2 Census Tract 234.21 DeKalb County Georgia,1130,246,884,0,0,0,0,0,0,0
