GEO.id,GEO.id2,GEO.display-label
Id,Id2,Geography
0100000US,,United States
1500000US130670304101,1.31E+11,Block Group 1 Census Tract 304.10 Cobb County Georgia
1500000US130670304102,1.31E+11,Block Group 2 Census Tract 304.10 Cobb County Georgia
1500000US130670304111,1.31E+11,Block Group 1 Census Tract 304.11 Cobb County Georgia
1500000US130670304112,1.31E+11,Block Group 2 Census Tract 304.11 Cobb County Georgia
1500000US130670304113,1.31E+11,Block Group 3 Census Tract 304.11 Cobb County Georgia
1500000US130670304121,1.31E+11,Block Group 1 Census Tract 304.12 Cobb County Georgia
1500000US130670304122,1.31E+11,Block Group 2 Census Tract 304.12 Cobb County Georgia
1500000US130670304123,1.31E+11,Block Group 3 Census Tract 304.12 Cobb County Georgia
1500000US130670304124,1.31E+11,Block Group 4 Census Tract 304.12 Cobb County Georgia
1500000US130670304131,1.31E+11,Block Group 1 Census Tract 304.13 Cobb County Georgia
1500000US130670304132,1.31E+11,Block Group 2 Census Tract 304.13 Cobb County Georgia
1500000US130670304133,1.31E+11,Block Group 3 Census Tract 304.13 Cobb County Georgia
1500000US130670304141,1.31E+11,Block Group 1 Census Tract 304.14 Cobb County Georgia
1500000US130670304142,1.31E+11,Block Group 2 Census Tract 304.14 Cobb County Georgia
1500000US130670305021,1.31E+11,Block Group 1 Census Tract 305.02 Cobb County Georgia
1500000US130670305022,1.31E+11,Block Group 2 Census Tract 305.02 Cobb County Georgia
1500000US130670305023,1.31E+11,Block Group 3 Census Tract 305.02 Cobb County Georgia
1500000US130670305041,1.31E+11,Block Group 1 Census Tract 305.04 Cobb County Georgia
1500000US130670305042,1.31E+11,Block Group 2 Census Tract 305.04 Cobb County Georgia
1500000US130670305043,1.31E+11,Block Group 3 Census Tract 305.04 Cobb County Georgia
1500000US130670305044,1.31E+11,Block Group 4 Census Tract 305.04 Cobb County Georgia
1500000US130670305051,1.31E+11,Block Group 1 Census Tract 305.05 Cobb County Georgia
1500000US130670305052,1.31E+11,Block Group 2 Census Tract 305.05 Cobb County Georgia
1500000US130670305053,1.31E+11,Block Group 3 Census Tract 305.05 Cobb County Georgia
1500000US130670305054,1.31E+11,Block Group 4 Census Tract 305.05 Cobb County Georgia
1500000US130670305061,1.31E+11,Block Group 1 Census Tract 305.06 Cobb County Georgia
1500000US130670305062,1.31E+11,Block Group 2 Census Tract 305.06 Cobb County Georgia
1500000US130670305071,1.31E+11,Block Group 1 Census Tract 305.07 Cobb County Georgia
1500000US130670305072,1.31E+11,Block Group 2 Census Tract 305.07 Cobb County Georgia
