GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD01_VD02,HD01_VD03,HD01_VD04,HD01_VD05,HD01_VD06,HD01_VD07,HD01_VD08
Id,Id2,Geography,Estimate; Total:,Estimate; Own child:,Estimate; Own child: - Biological child,Estimate; Own child: - Adopted child,Estimate; Own child: - Stepchild,Estimate; Grandchild,Estimate; Other relatives,Estimate; Foster child or other unrelated child
1500000US130890223021,1.31E+11,Block Group 1 Census Tract 223.02 DeKalb County Georgia,162,162,162,0,0,0,0,0
1500000US130890223022,1.31E+11,Block Group 2 Census Tract 223.02 DeKalb County Georgia,361,341,341,0,0,0,9,11
1500000US130890223023,1.31E+11,Block Group 3 Census Tract 223.02 DeKalb County Georgia,345,311,311,0,0,22,12,0
1500000US130890224011,1.31E+11,Block Group 1 Census Tract 224.01 DeKalb County Georgia,253,253,253,0,0,0,0,0
1500000US130890224012,1.31E+11,Block Group 2 Census Tract 224.01 DeKalb County Georgia,144,144,144,0,0,0,0,0
1500000US130890224013,1.31E+11,Block Group 3 Census Tract 224.01 DeKalb County Georgia,302,302,302,0,0,0,0,0
1500000US130890224021,1.31E+11,Block Group 1 Census Tract 224.02 DeKalb County Georgia,114,114,91,0,23,0,0,0
1500000US130890224022,1.31E+11,Block Group 2 Census Tract 224.02 DeKalb County Georgia,7,7,7,0,0,0,0,0
1500000US130890224031,1.31E+11,Block Group 1 Census Tract 224.03 DeKalb County Georgia,344,344,325,14,5,0,0,0
1500000US130890224032,1.31E+11,Block Group 2 Census Tract 224.03 DeKalb County Georgia,402,393,362,31,0,9,0,0
1500000US130890224033,1.31E+11,Block Group 3 Census Tract 224.03 DeKalb County Georgia,340,310,285,25,0,30,0,0
1500000US130890225001,1.31E+11,Block Group 1 Census Tract 225 DeKalb County Georgia,990,987,987,0,0,0,3,0
1500000US130890225002,1.31E+11,Block Group 2 Census Tract 225 DeKalb County Georgia,206,206,152,54,0,0,0,0
1500000US130890225003,1.31E+11,Block Group 3 Census Tract 225 DeKalb County Georgia,268,268,268,0,0,0,0,0
1500000US130890225004,1.31E+11,Block Group 4 Census Tract 225 DeKalb County Georgia,380,380,343,37,0,0,0,0
1500000US130890226001,1.31E+11,Block Group 1 Census Tract 226 DeKalb County Georgia,354,354,311,43,0,0,0,0
1500000US130890226002,1.31E+11,Block Group 2 Census Tract 226 DeKalb County Georgia,358,358,358,0,0,0,0,0
1500000US130890226003,1.31E+11,Block Group 3 Census Tract 226 DeKalb County Georgia,353,353,323,11,19,0,0,0
1500000US130890227001,1.31E+11,Block Group 1 Census Tract 227 DeKalb County Georgia,610,594,499,5,90,16,0,0
1500000US130890227002,1.31E+11,Block Group 2 Census Tract 227 DeKalb County Georgia,273,273,254,19,0,0,0,0
1500000US130890227003,1.31E+11,Block Group 3 Census Tract 227 DeKalb County Georgia,314,314,297,7,10,0,0,0
1500000US130890228001,1.31E+11,Block Group 1 Census Tract 228 DeKalb County Georgia,129,129,129,0,0,0,0,0
1500000US130890228002,1.31E+11,Block Group 2 Census Tract 228 DeKalb County Georgia,549,497,455,13,29,52,0,0
1500000US130890228003,1.31E+11,Block Group 3 Census Tract 228 DeKalb County Georgia,342,342,314,28,0,0,0,0
1500000US130890229001,1.31E+11,Block Group 1 Census Tract 229 DeKalb County Georgia,330,288,273,15,0,26,16,0
1500000US130890229002,1.31E+11,Block Group 2 Census Tract 229 DeKalb County Georgia,10,10,0,0,10,0,0,0
1500000US130890229003,1.31E+11,Block Group 3 Census Tract 229 DeKalb County Georgia,305,247,238,9,0,51,7,0
1500000US130890230001,1.31E+11,Block Group 1 Census Tract 230 DeKalb County Georgia,441,421,346,75,0,20,0,0
1500000US130890231011,1.31E+11,Block Group 1 Census Tract 231.01 DeKalb County Georgia,143,115,115,0,0,28,0,0
1500000US130890231012,1.31E+11,Block Group 2 Census Tract 231.01 DeKalb County Georgia,390,231,231,0,0,47,112,0
1500000US130890231013,1.31E+11,Block Group 3 Census Tract 231.01 DeKalb County Georgia,217,160,150,0,10,41,16,0
1500000US130890231014,1.31E+11,Block Group 4 Census Tract 231.01 DeKalb County Georgia,307,167,146,10,11,41,99,0
1500000US130890231021,1.31E+11,Block Group 1 Census Tract 231.02 DeKalb County Georgia,309,298,266,11,21,11,0,0
1500000US130890231022,1.31E+11,Block Group 2 Census Tract 231.02 DeKalb County Georgia,399,332,332,0,0,62,1,4
1500000US130890231071,1.31E+11,Block Group 1 Census Tract 231.07 DeKalb County Georgia,570,570,561,0,9,0,0,0
1500000US130890231072,1.31E+11,Block Group 2 Census Tract 231.07 DeKalb County Georgia,360,302,302,0,0,58,0,0
1500000US130890231073,1.31E+11,Block Group 3 Census Tract 231.07 DeKalb County Georgia,372,240,240,0,0,112,20,0
1500000US130890231081,1.31E+11,Block Group 1 Census Tract 231.08 DeKalb County Georgia,648,629,629,0,0,19,0,0
1500000US130890231082,1.31E+11,Block Group 2 Census Tract 231.08 DeKalb County Georgia,313,241,233,8,0,68,0,4
1500000US130890231083,1.31E+11,Block Group 3 Census Tract 231.08 DeKalb County Georgia,712,630,620,10,0,63,19,0
1500000US130890231111,1.31E+11,Block Group 1 Census Tract 231.11 DeKalb County Georgia,514,463,463,0,0,32,19,0
1500000US130890231121,1.31E+11,Block Group 1 Census Tract 231.12 DeKalb County Georgia,220,180,180,0,0,40,0,0
1500000US130890231122,1.31E+11,Block Group 2 Census Tract 231.12 DeKalb County Georgia,862,775,775,0,0,76,11,0
1500000US130890231123,1.31E+11,Block Group 3 Census Tract 231.12 DeKalb County Georgia,126,111,90,0,21,15,0,0
1500000US130890231131,1.31E+11,Block Group 1 Census Tract 231.13 DeKalb County Georgia,656,582,582,0,0,74,0,0
1500000US130890231132,1.31E+11,Block Group 2 Census Tract 231.13 DeKalb County Georgia,350,345,345,0,0,5,0,0
1500000US130890231141,1.31E+11,Block Group 1 Census Tract 231.14 DeKalb County Georgia,127,98,98,0,0,29,0,0
1500000US130890231142,1.31E+11,Block Group 2 Census Tract 231.14 DeKalb County Georgia,232,216,216,0,0,16,0,0
1500000US130890231151,1.31E+11,Block Group 1 Census Tract 231.15 DeKalb County Georgia,0,0,0,0,0,0,0,0
1500000US130890232041,1.31E+11,Block Group 1 Census Tract 232.04 DeKalb County Georgia,674,526,479,0,47,148,0,0
1500000US130890232042,1.31E+11,Block Group 2 Census Tract 232.04 DeKalb County Georgia,510,285,268,0,17,187,38,0
1500000US130890232043,1.31E+11,Block Group 3 Census Tract 232.04 DeKalb County Georgia,534,369,162,76,131,132,33,0
1500000US130890232061,1.31E+11,Block Group 1 Census Tract 232.06 DeKalb County Georgia,600,410,392,18,0,159,31,0
1500000US130890232062,1.31E+11,Block Group 2 Census Tract 232.06 DeKalb County Georgia,733,637,637,0,0,96,0,0
1500000US130890232063,1.31E+11,Block Group 3 Census Tract 232.06 DeKalb County Georgia,675,605,605,0,0,70,0,0
1500000US130890232081,1.31E+11,Block Group 1 Census Tract 232.08 DeKalb County Georgia,481,397,293,0,104,32,52,0
1500000US130890232082,1.31E+11,Block Group 2 Census Tract 232.08 DeKalb County Georgia,389,389,389,0,0,0,0,0
1500000US130890232083,1.31E+11,Block Group 3 Census Tract 232.08 DeKalb County Georgia,804,790,637,0,153,14,0,0
1500000US130890232091,1.31E+11,Block Group 1 Census Tract 232.09 DeKalb County Georgia,514,303,303,0,0,163,0,48
1500000US130890232092,1.31E+11,Block Group 2 Census Tract 232.09 DeKalb County Georgia,598,444,432,12,0,154,0,0
1500000US130890232093,1.31E+11,Block Group 3 Census Tract 232.09 DeKalb County Georgia,507,448,448,0,0,34,11,14
1500000US130890232101,1.31E+11,Block Group 1 Census Tract 232.10 DeKalb County Georgia,154,112,112,0,0,42,0,0
1500000US130890232102,1.31E+11,Block Group 2 Census Tract 232.10 DeKalb County Georgia,287,277,129,148,0,10,0,0
1500000US130890232103,1.31E+11,Block Group 3 Census Tract 232.10 DeKalb County Georgia,350,220,192,28,0,90,40,0
1500000US130890232104,1.31E+11,Block Group 4 Census Tract 232.10 DeKalb County Georgia,204,106,106,0,0,98,0,0
1500000US130890232105,1.31E+11,Block Group 5 Census Tract 232.10 DeKalb County Georgia,521,521,521,0,0,0,0,0
1500000US130890232111,1.31E+11,Block Group 1 Census Tract 232.11 DeKalb County Georgia,475,296,296,0,0,73,106,0
1500000US130890232112,1.31E+11,Block Group 2 Census Tract 232.11 DeKalb County Georgia,241,188,188,0,0,38,0,15
1500000US130890232121,1.31E+11,Block Group 1 Census Tract 232.12 DeKalb County Georgia,348,289,248,0,41,29,21,9
1500000US130890232122,1.31E+11,Block Group 2 Census Tract 232.12 DeKalb County Georgia,531,393,380,0,13,63,75,0
1500000US130890232131,1.31E+11,Block Group 1 Census Tract 232.13 DeKalb County Georgia,299,236,192,44,0,63,0,0
1500000US130890232132,1.31E+11,Block Group 2 Census Tract 232.13 DeKalb County Georgia,264,196,196,0,0,68,0,0
1500000US130890232133,1.31E+11,Block Group 3 Census Tract 232.13 DeKalb County Georgia,945,541,486,0,55,202,202,0
1500000US130890232141,1.31E+11,Block Group 1 Census Tract 232.14 DeKalb County Georgia,828,721,704,0,17,90,0,17
1500000US130890232142,1.31E+11,Block Group 2 Census Tract 232.14 DeKalb County Georgia,913,760,711,34,15,49,104,0
1500000US130890233031,1.31E+11,Block Group 1 Census Tract 233.03 DeKalb County Georgia,1096,998,998,0,0,86,12,0
1500000US130890233032,1.31E+11,Block Group 2 Census Tract 233.03 DeKalb County Georgia,178,142,142,0,0,36,0,0
1500000US130890233033,1.31E+11,Block Group 3 Census Tract 233.03 DeKalb County Georgia,302,256,242,0,14,32,4,10
1500000US130890233034,1.31E+11,Block Group 4 Census Tract 233.03 DeKalb County Georgia,594,531,526,0,5,13,35,15
1500000US130890233061,1.31E+11,Block Group 1 Census Tract 233.06 DeKalb County Georgia,755,542,542,0,0,142,53,18
1500000US130890233062,1.31E+11,Block Group 2 Census Tract 233.06 DeKalb County Georgia,594,536,525,0,11,0,12,46
1500000US130890233063,1.31E+11,Block Group 3 Census Tract 233.06 DeKalb County Georgia,875,705,645,60,0,103,0,67
1500000US130890233091,1.31E+11,Block Group 1 Census Tract 233.09 DeKalb County Georgia,272,158,121,37,0,49,0,65
1500000US130890233092,1.31E+11,Block Group 2 Census Tract 233.09 DeKalb County Georgia,407,305,305,0,0,78,24,0
1500000US130890233093,1.31E+11,Block Group 3 Census Tract 233.09 DeKalb County Georgia,1756,1189,1178,0,11,464,35,68
1500000US130890233094,1.31E+11,Block Group 4 Census Tract 233.09 DeKalb County Georgia,560,533,525,0,8,9,18,0
1500000US130890233101,1.31E+11,Block Group 1 Census Tract 233.10 DeKalb County Georgia,574,504,504,0,0,43,11,16
1500000US130890233102,1.31E+11,Block Group 2 Census Tract 233.10 DeKalb County Georgia,1399,1299,1187,112,0,43,57,0
1500000US130890233103,1.31E+11,Block Group 3 Census Tract 233.10 DeKalb County Georgia,615,565,565,0,0,32,18,0
1500000US130890233104,1.31E+11,Block Group 4 Census Tract 233.10 DeKalb County Georgia,263,242,218,0,24,0,21,0
1500000US130890233111,1.31E+11,Block Group 1 Census Tract 233.11 DeKalb County Georgia,903,837,800,28,9,50,16,0
1500000US130890233112,1.31E+11,Block Group 2 Census Tract 233.11 DeKalb County Georgia,399,363,314,33,16,36,0,0
1500000US130890233121,1.31E+11,Block Group 1 Census Tract 233.12 DeKalb County Georgia,1071,891,839,0,52,142,38,0
1500000US130890233122,1.31E+11,Block Group 2 Census Tract 233.12 DeKalb County Georgia,930,874,712,0,162,14,42,0
1500000US130890233123,1.31E+11,Block Group 3 Census Tract 233.12 DeKalb County Georgia,661,481,372,0,109,180,0,0
1500000US130890233131,1.31E+11,Block Group 1 Census Tract 233.13 DeKalb County Georgia,415,399,399,0,0,0,16,0
1500000US130890233132,1.31E+11,Block Group 2 Census Tract 233.13 DeKalb County Georgia,951,709,679,10,20,242,0,0
1500000US130890233141,1.31E+11,Block Group 1 Census Tract 233.14 DeKalb County Georgia,555,497,497,0,0,58,0,0
1500000US130890233142,1.31E+11,Block Group 2 Census Tract 233.14 DeKalb County Georgia,515,437,437,0,0,33,33,12
1500000US130890233143,1.31E+11,Block Group 3 Census Tract 233.14 DeKalb County Georgia,252,223,223,0,0,29,0,0
1500000US130890233151,1.31E+11,Block Group 1 Census Tract 233.15 DeKalb County Georgia,1018,942,909,16,17,70,0,6
1500000US130890233152,1.31E+11,Block Group 2 Census Tract 233.15 DeKalb County Georgia,427,427,396,19,12,0,0,0
1500000US130890233161,1.31E+11,Block Group 1 Census Tract 233.16 DeKalb County Georgia,555,431,417,0,14,124,0,0
1500000US130890233162,1.31E+11,Block Group 2 Census Tract 233.16 DeKalb County Georgia,808,808,763,45,0,0,0,0
1500000US130890233163,1.31E+11,Block Group 3 Census Tract 233.16 DeKalb County Georgia,387,347,294,53,0,40,0,0
1500000US130890234101,1.31E+11,Block Group 1 Census Tract 234.10 DeKalb County Georgia,418,397,364,0,33,0,0,21
1500000US130890234102,1.31E+11,Block Group 2 Census Tract 234.10 DeKalb County Georgia,381,234,234,0,0,147,0,0
1500000US130890234111,1.31E+11,Block Group 1 Census Tract 234.11 DeKalb County Georgia,383,227,218,9,0,156,0,0
1500000US130890234112,1.31E+11,Block Group 2 Census Tract 234.11 DeKalb County Georgia,457,288,288,0,0,161,8,0
1500000US130890234121,1.31E+11,Block Group 1 Census Tract 234.12 DeKalb County Georgia,770,686,437,50,199,84,0,0
1500000US130890234122,1.31E+11,Block Group 2 Census Tract 234.12 DeKalb County Georgia,175,34,34,0,0,15,126,0
1500000US130890234123,1.31E+11,Block Group 3 Census Tract 234.12 DeKalb County Georgia,587,511,476,0,35,60,16,0
1500000US130890234131,1.31E+11,Block Group 1 Census Tract 234.13 DeKalb County Georgia,450,348,246,0,102,93,9,0
1500000US130890234132,1.31E+11,Block Group 2 Census Tract 234.13 DeKalb County Georgia,274,160,150,10,0,90,12,12
1500000US130890234141,1.31E+11,Block Group 1 Census Tract 234.14 DeKalb County Georgia,882,751,712,39,0,40,91,0
1500000US130890234142,1.31E+11,Block Group 2 Census Tract 234.14 DeKalb County Georgia,249,117,117,0,0,99,33,0
1500000US130890234143,1.31E+11,Block Group 3 Census Tract 234.14 DeKalb County Georgia,542,404,307,48,49,125,0,13
1500000US130890234161,1.31E+11,Block Group 1 Census Tract 234.16 DeKalb County Georgia,342,277,277,0,0,65,0,0
1500000US130890234162,1.31E+11,Block Group 2 Census Tract 234.16 DeKalb County Georgia,837,825,615,45,165,12,0,0
1500000US130890234163,1.31E+11,Block Group 3 Census Tract 234.16 DeKalb County Georgia,549,268,238,10,20,262,19,0
1500000US130890234164,1.31E+11,Block Group 4 Census Tract 234.16 DeKalb County Georgia,225,117,117,0,0,108,0,0
1500000US130890234181,1.31E+11,Block Group 1 Census Tract 234.18 DeKalb County Georgia,831,597,553,0,44,119,0,115
1500000US130890234182,1.31E+11,Block Group 2 Census Tract 234.18 DeKalb County Georgia,699,593,432,127,34,68,0,38
1500000US130890234183,1.31E+11,Block Group 3 Census Tract 234.18 DeKalb County Georgia,981,795,554,75,166,0,140,46
1500000US130890234184,1.31E+11,Block Group 4 Census Tract 234.18 DeKalb County Georgia,2131,2052,2052,0,0,13,66,0
1500000US130890234191,1.31E+11,Block Group 1 Census Tract 234.19 DeKalb County Georgia,1641,1440,1292,9,139,188,13,0
1500000US130890234192,1.31E+11,Block Group 2 Census Tract 234.19 DeKalb County Georgia,126,58,58,0,0,68,0,0
1500000US130890234193,1.31E+11,Block Group 3 Census Tract 234.19 DeKalb County Georgia,411,411,399,0,12,0,0,0
1500000US130890234211,1.31E+11,Block Group 1 Census Tract 234.21 DeKalb County Georgia,885,735,735,0,0,131,19,0
1500000US130890234212,1.31E+11,Block Group 2 Census Tract 234.21 DeKalb County Georgia,328,185,185,0,0,91,52,0
1500000US130890234213,1.31E+11,Block Group 3 Census Tract 234.21 DeKalb County Georgia,1164,979,826,43,110,120,65,0
1500000US130890234221,1.31E+11,Block Group 1 Census Tract 234.22 DeKalb County Georgia,525,419,366,0,53,67,39,0
1500000US130890234222,1.31E+11,Block Group 2 Census Tract 234.22 DeKalb County Georgia,974,773,763,0,10,194,7,0
1500000US130890234231,1.31E+11,Block Group 1 Census Tract 234.23 DeKalb County Georgia,579,484,469,0,15,60,35,0
1500000US130890234232,1.31E+11,Block Group 2 Census Tract 234.23 DeKalb County Georgia,228,24,11,0,13,105,0,99
1500000US130890234233,1.31E+11,Block Group 3 Census Tract 234.23 DeKalb County Georgia,931,745,721,24,0,97,89,0
1500000US130890234241,1.31E+11,Block Group 1 Census Tract 234.24 DeKalb County Georgia,1142,873,863,0,10,269,0,0
1500000US130890234242,1.31E+11,Block Group 2 Census Tract 234.24 DeKalb County Georgia,389,228,187,0,41,78,5,78
1500000US130890234251,1.31E+11,Block Group 1 Census Tract 234.25 DeKalb County Georgia,178,100,100,0,0,78,0,0
1500000US130890234252,1.31E+11,Block Group 2 Census Tract 234.25 DeKalb County Georgia,663,596,596,0,0,67,0,0
1500000US130890234261,1.31E+11,Block Group 1 Census Tract 234.26 DeKalb County Georgia,749,658,536,0,122,32,0,59
1500000US130890234262,1.31E+11,Block Group 2 Census Tract 234.26 DeKalb County Georgia,417,368,368,0,0,39,10,0
1500000US130890234271,1.31E+11,Block Group 1 Census Tract 234.27 DeKalb County Georgia,340,269,269,0,0,71,0,0
1500000US130890234272,1.31E+11,Block Group 2 Census Tract 234.27 DeKalb County Georgia,160,94,89,5,0,66,0,0
1500000US130890234281,1.31E+11,Block Group 1 Census Tract 234.28 DeKalb County Georgia,182,144,144,0,0,38,0,0
1500000US130890234282,1.31E+11,Block Group 2 Census Tract 234.28 DeKalb County Georgia,669,669,669,0,0,0,0,0
1500000US130890234283,1.31E+11,Block Group 3 Census Tract 234.28 DeKalb County Georgia,1605,1517,1487,0,30,45,0,43
1500000US130890234284,1.31E+11,Block Group 4 Census Tract 234.28 DeKalb County Georgia,497,231,231,0,0,118,148,0
1500000US130890235011,1.31E+11,Block Group 1 Census Tract 235.01 DeKalb County Georgia,344,72,50,0,22,229,11,32
1500000US130890235012,1.31E+11,Block Group 2 Census Tract 235.01 DeKalb County Georgia,454,327,327,0,0,53,74,0
1500000US130890235041,1.31E+11,Block Group 1 Census Tract 235.04 DeKalb County Georgia,152,127,121,6,0,19,6,0
1500000US130890235042,1.31E+11,Block Group 2 Census Tract 235.04 DeKalb County Georgia,225,133,103,30,0,82,10,0
1500000US130890235043,1.31E+11,Block Group 3 Census Tract 235.04 DeKalb County Georgia,636,488,488,0,0,102,46,0
1500000US130890235051,1.31E+11,Block Group 1 Census Tract 235.05 DeKalb County Georgia,154,94,76,18,0,60,0,0
1500000US130890235052,1.31E+11,Block Group 2 Census Tract 235.05 DeKalb County Georgia,153,92,79,6,7,55,6,0
1500000US130890235061,1.31E+11,Block Group 1 Census Tract 235.06 DeKalb County Georgia,296,256,238,0,18,0,26,14
1500000US130890235062,1.31E+11,Block Group 2 Census Tract 235.06 DeKalb County Georgia,191,14,14,0,0,72,105,0
1500000US130890235063,1.31E+11,Block Group 3 Census Tract 235.06 DeKalb County Georgia,302,225,225,0,0,62,15,0
1500000US130890235071,1.31E+11,Block Group 1 Census Tract 235.07 DeKalb County Georgia,200,160,151,0,9,40,0,0
1500000US130890235072,1.31E+11,Block Group 2 Census Tract 235.07 DeKalb County Georgia,241,171,171,0,0,68,0,2
1500000US130890235073,1.31E+11,Block Group 3 Census Tract 235.07 DeKalb County Georgia,329,175,175,0,0,139,6,9
1500000US130890236011,1.31E+11,Block Group 1 Census Tract 236.01 DeKalb County Georgia,90,82,82,0,0,0,8,0
1500000US130890236012,1.31E+11,Block Group 2 Census Tract 236.01 DeKalb County Georgia,233,177,162,6,9,44,12,0
1500000US130890236013,1.31E+11,Block Group 3 Census Tract 236.01 DeKalb County Georgia,168,164,164,0,0,4,0,0
1500000US130890236021,1.31E+11,Block Group 1 Census Tract 236.02 DeKalb County Georgia,75,65,65,0,0,10,0,0
1500000US130890236022,1.31E+11,Block Group 2 Census Tract 236.02 DeKalb County Georgia,365,293,251,15,27,55,17,0
1500000US130890236031,1.31E+11,Block Group 1 Census Tract 236.03 DeKalb County Georgia,313,262,256,6,0,51,0,0
1500000US130890236032,1.31E+11,Block Group 2 Census Tract 236.03 DeKalb County Georgia,314,180,180,0,0,108,17,9
1500000US130890237001,1.31E+11,Block Group 1 Census Tract 237 DeKalb County Georgia,326,326,310,16,0,0,0,0
1500000US130890237002,1.31E+11,Block Group 2 Census Tract 237 DeKalb County Georgia,70,56,56,0,0,14,0,0
1500000US130890237003,1.31E+11,Block Group 3 Census Tract 237 DeKalb County Georgia,457,254,204,0,50,0,30,173
1500000US130890237004,1.31E+11,Block Group 4 Census Tract 237 DeKalb County Georgia,373,373,279,94,0,0,0,0
1500000US130890238011,1.31E+11,Block Group 1 Census Tract 238.01 DeKalb County Georgia,50,22,8,14,0,28,0,0
1500000US130890238012,1.31E+11,Block Group 2 Census Tract 238.01 DeKalb County Georgia,188,93,93,0,0,95,0,0
1500000US130890238013,1.31E+11,Block Group 3 Census Tract 238.01 DeKalb County Georgia,141,95,95,0,0,38,8,0
1500000US130890238021,1.31E+11,Block Group 1 Census Tract 238.02 DeKalb County Georgia,345,292,292,0,0,0,53,0
1500000US130890238022,1.31E+11,Block Group 2 Census Tract 238.02 DeKalb County Georgia,526,355,355,0,0,153,0,18
1500000US130890238031,1.31E+11,Block Group 1 Census Tract 238.03 DeKalb County Georgia,347,256,247,0,9,72,19,0
1500000US130890238032,1.31E+11,Block Group 2 Census Tract 238.03 DeKalb County Georgia,215,137,127,0,10,46,32,0
1500000US130890238033,1.31E+11,Block Group 3 Census Tract 238.03 DeKalb County Georgia,296,196,171,0,25,84,16,0
1500000US130890238034,1.31E+11,Block Group 4 Census Tract 238.03 DeKalb County Georgia,393,273,273,0,0,120,0,0
1500000US130899800001,1.31E+11,Block Group 1 Census Tract 9800 DeKalb County Georgia,0,0,0,0,0,0,0,0
1500000US131210001001,1.31E+11,Block Group 1 Census Tract 1 Fulton County Georgia,244,244,244,0,0,0,0,0
1500000US131210001002,1.31E+11,Block Group 2 Census Tract 1 Fulton County Georgia,237,237,237,0,0,0,0,0
1500000US131210001003,1.31E+11,Block Group 3 Census Tract 1 Fulton County Georgia,437,437,426,11,0,0,0,0
1500000US131210001004,1.31E+11,Block Group 4 Census Tract 1 Fulton County Georgia,266,266,241,17,8,0,0,0
1500000US131210002001,1.31E+11,Block Group 1 Census Tract 2 Fulton County Georgia,119,119,103,16,0,0,0,0
1500000US131210002002,1.31E+11,Block Group 2 Census Tract 2 Fulton County Georgia,314,314,314,0,0,0,0,0
1500000US131210002003,1.31E+11,Block Group 3 Census Tract 2 Fulton County Georgia,133,133,133,0,0,0,0,0
1500000US131210002004,1.31E+11,Block Group 4 Census Tract 2 Fulton County Georgia,124,124,124,0,0,0,0,0
1500000US131210002005,1.31E+11,Block Group 5 Census Tract 2 Fulton County Georgia,416,416,416,0,0,0,0,0
1500000US131210004001,1.31E+11,Block Group 1 Census Tract 4 Fulton County Georgia,89,89,67,6,16,0,0,0
1500000US131210004002,1.31E+11,Block Group 2 Census Tract 4 Fulton County Georgia,81,81,81,0,0,0,0,0
1500000US131210005001,1.31E+11,Block Group 1 Census Tract 5 Fulton County Georgia,72,62,62,0,0,10,0,0
1500000US131210005002,1.31E+11,Block Group 2 Census Tract 5 Fulton County Georgia,366,366,324,42,0,0,0,0
1500000US131210005003,1.31E+11,Block Group 3 Census Tract 5 Fulton County Georgia,267,267,249,0,18,0,0,0
1500000US131210006001,1.31E+11,Block Group 1 Census Tract 6 Fulton County Georgia,237,102,102,0,0,13,26,96
1500000US131210007001,1.31E+11,Block Group 1 Census Tract 7 Fulton County Georgia,0,0,0,0,0,0,0,0
1500000US131210007002,1.31E+11,Block Group 2 Census Tract 7 Fulton County Georgia,98,92,85,7,0,0,0,6
1500000US131210010011,1.31E+11,Block Group 1 Census Tract 10.01 Fulton County Georgia,4,4,4,0,0,0,0,0
1500000US131210010012,1.31E+11,Block Group 2 Census Tract 10.01 Fulton County Georgia,46,46,46,0,0,0,0,0
1500000US131210010021,1.31E+11,Block Group 1 Census Tract 10.02 Fulton County Georgia,32,32,32,0,0,0,0,0
1500000US131210011001,1.31E+11,Block Group 1 Census Tract 11 Fulton County Georgia,0,0,0,0,0,0,0,0
1500000US131210011002,1.31E+11,Block Group 2 Census Tract 11 Fulton County Georgia,99,99,99,0,0,0,0,0
1500000US131210011003,1.31E+11,Block Group 3 Census Tract 11 Fulton County Georgia,0,0,0,0,0,0,0,0
1500000US131210012011,1.31E+11,Block Group 1 Census Tract 12.01 Fulton County Georgia,12,12,12,0,0,0,0,0
1500000US131210012012,1.31E+11,Block Group 2 Census Tract 12.01 Fulton County Georgia,70,70,70,0,0,0,0,0
1500000US131210012021,1.31E+11,Block Group 1 Census Tract 12.02 Fulton County Georgia,85,85,85,0,0,0,0,0
1500000US131210012022,1.31E+11,Block Group 2 Census Tract 12.02 Fulton County Georgia,0,0,0,0,0,0,0,0
1500000US131210013001,1.31E+11,Block Group 1 Census Tract 13 Fulton County Georgia,364,348,348,0,0,16,0,0
1500000US131210013002,1.31E+11,Block Group 2 Census Tract 13 Fulton County Georgia,82,82,82,0,0,0,0,0
1500000US131210013003,1.31E+11,Block Group 3 Census Tract 13 Fulton County Georgia,29,29,29,0,0,0,0,0
1500000US131210014001,1.31E+11,Block Group 1 Census Tract 14 Fulton County Georgia,40,40,40,0,0,0,0,0
1500000US131210014002,1.31E+11,Block Group 2 Census Tract 14 Fulton County Georgia,173,173,173,0,0,0,0,0
1500000US131210015001,1.31E+11,Block Group 1 Census Tract 15 Fulton County Georgia,55,55,55,0,0,0,0,0
1500000US131210015002,1.31E+11,Block Group 2 Census Tract 15 Fulton County Georgia,235,235,235,0,0,0,0,0
1500000US131210015003,1.31E+11,Block Group 3 Census Tract 15 Fulton County Georgia,0,0,0,0,0,0,0,0
1500000US131210015004,1.31E+11,Block Group 4 Census Tract 15 Fulton County Georgia,114,114,114,0,0,0,0,0
1500000US131210016001,1.31E+11,Block Group 1 Census Tract 16 Fulton County Georgia,187,179,151,28,0,8,0,0
1500000US131210017001,1.31E+11,Block Group 1 Census Tract 17 Fulton County Georgia,296,296,274,0,22,0,0,0
1500000US131210017002,1.31E+11,Block Group 2 Census Tract 17 Fulton County Georgia,267,267,267,0,0,0,0,0
1500000US131210018001,1.31E+11,Block Group 1 Census Tract 18 Fulton County Georgia,347,328,328,0,0,0,19,0
1500000US131210018002,1.31E+11,Block Group 2 Census Tract 18 Fulton County Georgia,141,141,141,0,0,0,0,0
1500000US131210018003,1.31E+11,Block Group 3 Census Tract 18 Fulton County Georgia,14,14,14,0,0,0,0,0
1500000US131210019001,1.31E+11,Block Group 1 Census Tract 19 Fulton County Georgia,48,39,39,0,0,0,9,0
1500000US131210019002,1.31E+11,Block Group 2 Census Tract 19 Fulton County Georgia,94,94,94,0,0,0,0,0
1500000US131210021001,1.31E+11,Block Group 1 Census Tract 21 Fulton County Georgia,347,303,294,9,0,26,18,0
1500000US131210023001,1.31E+11,Block Group 1 Census Tract 23 Fulton County Georgia,93,93,33,49,11,0,0,0
1500000US131210023002,1.31E+11,Block Group 2 Census Tract 23 Fulton County Georgia,24,0,0,0,0,0,24,0
1500000US131210023003,1.31E+11,Block Group 3 Census Tract 23 Fulton County Georgia,65,53,53,0,0,12,0,0
1500000US131210024001,1.31E+11,Block Group 1 Census Tract 24 Fulton County Georgia,223,193,176,17,0,15,0,15
1500000US131210024002,1.31E+11,Block Group 2 Census Tract 24 Fulton County Georgia,114,88,69,14,5,18,0,8
