GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD01_VD02,HD01_VD03,HD01_VD04,HD01_VD05,HD01_VD06,HD01_VD07,HD01_VD08,HD01_VD09,HD01_VD10,HD01_VD11,HD01_VD12,HD01_VD13,HD01_VD14
Id,Id2,Geography,Estimate; Total:,Estimate; Total: - English only,Estimate; Total: - Spanish:,Estimate; Total: - Spanish: - Limited English speaking household,Estimate; Total: - Spanish: - Not a limited English speaking household,Estimate; Total: - Other Indo-European languages:,Estimate; Total: - Other Indo-European languages: - Limited English speaking household,Estimate; Total: - Other Indo-European languages: - Not a limited English speaking household,Estimate; Total: - Asian and Pacific Island languages:,Estimate; Total: - Asian and Pacific Island languages: - Limited English speaking household,Estimate; Total: - Asian and Pacific Island languages: - Not a limited English speaking household,Estimate; Total: - Other languages:,Estimate; Total: - Other languages: - Limited English speaking household,Estimate; Total: - Other languages: - Not a limited English speaking household
1500000US130890223011,1.31E+11,Block Group 1 Census Tract 223.01 DeKalb County Georgia,613,585,10,0,10,18,0,18,0,0,0,0,0,0
1500000US130890223012,1.31E+11,Block Group 2 Census Tract 223.01 DeKalb County Georgia,459,352,16,0,16,77,0,77,14,0,14,0,0,0
1500000US130890223013,1.31E+11,Block Group 3 Census Tract 223.01 DeKalb County Georgia,418,384,0,0,0,16,0,16,3,3,0,15,0,15
1500000US130890223014,1.31E+11,Block Group 4 Census Tract 223.01 DeKalb County Georgia,654,542,34,0,34,24,0,24,38,0,38,16,0,16
1500000US130890223015,1.31E+11,Block Group 5 Census Tract 223.01 DeKalb County Georgia,800,476,66,14,52,64,0,64,194,84,110,0,0,0
1500000US130890223021,1.31E+11,Block Group 1 Census Tract 223.02 DeKalb County Georgia,635,488,47,14,33,66,20,46,17,0,17,17,0,17
1500000US130890223022,1.31E+11,Block Group 2 Census Tract 223.02 DeKalb County Georgia,472,289,86,0,86,86,7,79,0,0,0,11,0,11
1500000US130890223023,1.31E+11,Block Group 3 Census Tract 223.02 DeKalb County Georgia,912,745,77,0,77,21,0,21,50,0,50,19,0,19
1500000US130890224011,1.31E+11,Block Group 1 Census Tract 224.01 DeKalb County Georgia,1115,1036,25,0,25,12,0,12,42,21,21,0,0,0
1500000US130890224012,1.31E+11,Block Group 2 Census Tract 224.01 DeKalb County Georgia,482,482,0,0,0,0,0,0,0,0,0,0,0,0
1500000US130890224013,1.31E+11,Block Group 3 Census Tract 224.01 DeKalb County Georgia,494,442,0,0,0,26,0,26,13,0,13,13,13,0
1500000US130890224021,1.31E+11,Block Group 1 Census Tract 224.02 DeKalb County Georgia,394,252,6,6,0,60,0,60,66,31,35,10,0,10
1500000US130890224022,1.31E+11,Block Group 2 Census Tract 224.02 DeKalb County Georgia,301,293,0,0,0,0,0,0,8,0,8,0,0,0
1500000US130890224031,1.31E+11,Block Group 1 Census Tract 224.03 DeKalb County Georgia,467,422,37,8,29,0,0,0,8,0,8,0,0,0
1500000US130890224032,1.31E+11,Block Group 2 Census Tract 224.03 DeKalb County Georgia,632,529,22,0,22,44,0,44,37,21,16,0,0,0
1500000US130890224033,1.31E+11,Block Group 3 Census Tract 224.03 DeKalb County Georgia,344,319,0,0,0,18,0,18,0,0,0,7,0,7
1500000US130890225001,1.31E+11,Block Group 1 Census Tract 225 DeKalb County Georgia,790,646,54,0,54,0,0,0,11,0,11,79,75,4
1500000US130890225002,1.31E+11,Block Group 2 Census Tract 225 DeKalb County Georgia,363,339,24,0,24,0,0,0,0,0,0,0,0,0
1500000US130890225003,1.31E+11,Block Group 3 Census Tract 225 DeKalb County Georgia,578,536,42,0,42,0,0,0,0,0,0,0,0,0
1500000US130890225004,1.31E+11,Block Group 4 Census Tract 225 DeKalb County Georgia,594,510,0,0,0,74,0,74,10,0,10,0,0,0
1500000US130890226001,1.31E+11,Block Group 1 Census Tract 226 DeKalb County Georgia,781,641,80,28,52,33,0,33,27,10,17,0,0,0
1500000US130890226002,1.31E+11,Block Group 2 Census Tract 226 DeKalb County Georgia,1145,1001,62,20,42,58,12,46,10,0,10,14,0,14
1500000US130890226003,1.31E+11,Block Group 3 Census Tract 226 DeKalb County Georgia,831,683,60,25,35,48,0,48,40,0,40,0,0,0
1500000US130890227001,1.31E+11,Block Group 1 Census Tract 227 DeKalb County Georgia,641,608,13,0,13,20,0,20,0,0,0,0,0,0
1500000US130890227002,1.31E+11,Block Group 2 Census Tract 227 DeKalb County Georgia,381,344,22,7,15,8,0,8,7,0,7,0,0,0
1500000US130890227003,1.31E+11,Block Group 3 Census Tract 227 DeKalb County Georgia,592,554,22,8,14,16,0,16,0,0,0,0,0,0
1500000US130890228001,1.31E+11,Block Group 1 Census Tract 228 DeKalb County Georgia,234,216,8,0,8,10,0,10,0,0,0,0,0,0
1500000US130890228002,1.31E+11,Block Group 2 Census Tract 228 DeKalb County Georgia,586,546,7,0,7,33,0,33,0,0,0,0,0,0
1500000US130890228003,1.31E+11,Block Group 3 Census Tract 228 DeKalb County Georgia,443,359,18,0,18,55,0,55,11,0,11,0,0,0
1500000US130890229001,1.31E+11,Block Group 1 Census Tract 229 DeKalb County Georgia,728,623,27,0,27,78,27,51,0,0,0,0,0,0
1500000US130890229002,1.31E+11,Block Group 2 Census Tract 229 DeKalb County Georgia,72,61,0,0,0,11,0,11,0,0,0,0,0,0
1500000US130890229003,1.31E+11,Block Group 3 Census Tract 229 DeKalb County Georgia,700,598,51,0,51,38,0,38,13,8,5,0,0,0
1500000US130890230001,1.31E+11,Block Group 1 Census Tract 230 DeKalb County Georgia,983,951,0,0,0,30,0,30,2,0,2,0,0,0
1500000US130890231011,1.31E+11,Block Group 1 Census Tract 231.01 DeKalb County Georgia,270,240,0,0,0,30,0,30,0,0,0,0,0,0
1500000US130890231012,1.31E+11,Block Group 2 Census Tract 231.01 DeKalb County Georgia,575,496,54,0,54,25,0,25,0,0,0,0,0,0
1500000US130890231013,1.31E+11,Block Group 3 Census Tract 231.01 DeKalb County Georgia,290,283,0,0,0,7,0,7,0,0,0,0,0,0
1500000US130890231014,1.31E+11,Block Group 4 Census Tract 231.01 DeKalb County Georgia,492,420,24,0,24,11,0,11,7,0,7,30,0,30
1500000US130890231021,1.31E+11,Block Group 1 Census Tract 231.02 DeKalb County Georgia,658,578,29,0,29,42,0,42,9,0,9,0,0,0
1500000US130890231022,1.31E+11,Block Group 2 Census Tract 231.02 DeKalb County Georgia,795,682,56,10,46,57,0,57,0,0,0,0,0,0
1500000US130890231071,1.31E+11,Block Group 1 Census Tract 231.07 DeKalb County Georgia,821,737,57,7,50,8,0,8,9,0,9,10,0,10
1500000US130890231072,1.31E+11,Block Group 2 Census Tract 231.07 DeKalb County Georgia,394,319,70,0,70,5,0,5,0,0,0,0,0,0
1500000US130890231073,1.31E+11,Block Group 3 Census Tract 231.07 DeKalb County Georgia,477,449,15,0,15,11,0,11,2,2,0,0,0,0
1500000US130890231081,1.31E+11,Block Group 1 Census Tract 231.08 DeKalb County Georgia,702,659,26,26,0,17,8,9,0,0,0,0,0,0
1500000US130890231082,1.31E+11,Block Group 2 Census Tract 231.08 DeKalb County Georgia,385,373,12,0,12,0,0,0,0,0,0,0,0,0
1500000US130890231083,1.31E+11,Block Group 3 Census Tract 231.08 DeKalb County Georgia,504,446,20,20,0,38,0,38,0,0,0,0,0,0
1500000US130890231111,1.31E+11,Block Group 1 Census Tract 231.11 DeKalb County Georgia,603,505,34,6,28,0,0,0,6,0,6,58,11,47
1500000US130890231121,1.31E+11,Block Group 1 Census Tract 231.12 DeKalb County Georgia,655,588,48,0,48,19,19,0,0,0,0,0,0,0
1500000US130890231122,1.31E+11,Block Group 2 Census Tract 231.12 DeKalb County Georgia,795,663,88,15,73,35,0,35,0,0,0,9,0,9
1500000US130890231123,1.31E+11,Block Group 3 Census Tract 231.12 DeKalb County Georgia,298,245,32,0,32,0,0,0,0,0,0,21,0,21
1500000US130890231131,1.31E+11,Block Group 1 Census Tract 231.13 DeKalb County Georgia,701,575,72,0,72,41,0,41,13,13,0,0,0,0
1500000US130890231132,1.31E+11,Block Group 2 Census Tract 231.13 DeKalb County Georgia,703,634,8,8,0,28,0,28,20,9,11,13,0,13
1500000US130890231141,1.31E+11,Block Group 1 Census Tract 231.14 DeKalb County Georgia,446,349,19,0,19,11,0,11,27,27,0,40,0,40
1500000US130890231142,1.31E+11,Block Group 2 Census Tract 231.14 DeKalb County Georgia,447,402,7,0,7,9,0,9,0,0,0,29,0,29
1500000US130890231151,1.31E+11,Block Group 1 Census Tract 231.15 DeKalb County Georgia,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US130890232041,1.31E+11,Block Group 1 Census Tract 232.04 DeKalb County Georgia,746,677,12,0,12,0,0,0,17,0,17,40,40,0
1500000US130890232042,1.31E+11,Block Group 2 Census Tract 232.04 DeKalb County Georgia,829,700,44,13,31,40,0,40,0,0,0,45,17,28
1500000US130890232043,1.31E+11,Block Group 3 Census Tract 232.04 DeKalb County Georgia,783,735,12,0,12,0,0,0,19,19,0,17,0,17
1500000US130890232061,1.31E+11,Block Group 1 Census Tract 232.06 DeKalb County Georgia,1110,985,65,0,65,13,0,13,21,21,0,26,0,26
1500000US130890232062,1.31E+11,Block Group 2 Census Tract 232.06 DeKalb County Georgia,830,707,54,0,54,10,0,10,0,0,0,59,0,59
1500000US130890232063,1.31E+11,Block Group 3 Census Tract 232.06 DeKalb County Georgia,638,565,0,0,0,73,29,44,0,0,0,0,0,0
1500000US130890232081,1.31E+11,Block Group 1 Census Tract 232.08 DeKalb County Georgia,811,782,16,0,16,0,0,0,1,0,1,12,0,12
1500000US130890232082,1.31E+11,Block Group 2 Census Tract 232.08 DeKalb County Georgia,515,467,11,0,11,26,0,26,11,0,11,0,0,0
1500000US130890232083,1.31E+11,Block Group 3 Census Tract 232.08 DeKalb County Georgia,804,793,0,0,0,11,11,0,0,0,0,0,0,0
1500000US130890232091,1.31E+11,Block Group 1 Census Tract 232.09 DeKalb County Georgia,388,294,71,27,44,0,0,0,0,0,0,23,0,23
1500000US130890232092,1.31E+11,Block Group 2 Census Tract 232.09 DeKalb County Georgia,804,699,25,0,25,16,10,6,0,0,0,64,35,29
1500000US130890232093,1.31E+11,Block Group 3 Census Tract 232.09 DeKalb County Georgia,496,457,15,10,5,14,0,14,0,0,0,10,10,0
1500000US130890232101,1.31E+11,Block Group 1 Census Tract 232.10 DeKalb County Georgia,350,350,0,0,0,0,0,0,0,0,0,0,0,0
1500000US130890232102,1.31E+11,Block Group 2 Census Tract 232.10 DeKalb County Georgia,301,301,0,0,0,0,0,0,0,0,0,0,0,0
1500000US130890232103,1.31E+11,Block Group 3 Census Tract 232.10 DeKalb County Georgia,537,525,12,0,12,0,0,0,0,0,0,0,0,0
1500000US130890232104,1.31E+11,Block Group 4 Census Tract 232.10 DeKalb County Georgia,364,328,0,0,0,18,0,18,18,0,18,0,0,0
1500000US130890232105,1.31E+11,Block Group 5 Census Tract 232.10 DeKalb County Georgia,830,813,0,0,0,17,0,17,0,0,0,0,0,0
1500000US130890232111,1.31E+11,Block Group 1 Census Tract 232.11 DeKalb County Georgia,532,512,0,0,0,3,0,3,11,11,0,6,0,6
1500000US130890232112,1.31E+11,Block Group 2 Census Tract 232.11 DeKalb County Georgia,518,518,0,0,0,0,0,0,0,0,0,0,0,0
1500000US130890232121,1.31E+11,Block Group 1 Census Tract 232.12 DeKalb County Georgia,481,448,0,0,0,25,0,25,0,0,0,8,0,8
1500000US130890232122,1.31E+11,Block Group 2 Census Tract 232.12 DeKalb County Georgia,737,692,0,0,0,27,8,19,0,0,0,18,0,18
1500000US130890232131,1.31E+11,Block Group 1 Census Tract 232.13 DeKalb County Georgia,316,306,10,0,10,0,0,0,0,0,0,0,0,0
1500000US130890232132,1.31E+11,Block Group 2 Census Tract 232.13 DeKalb County Georgia,447,398,0,0,0,0,0,0,49,16,33,0,0,0
1500000US130890232133,1.31E+11,Block Group 3 Census Tract 232.13 DeKalb County Georgia,1095,995,29,7,22,35,0,35,0,0,0,36,27,9
1500000US130890232141,1.31E+11,Block Group 1 Census Tract 232.14 DeKalb County Georgia,1216,1071,55,0,55,50,0,50,0,0,0,40,0,40
1500000US130890232142,1.31E+11,Block Group 2 Census Tract 232.14 DeKalb County Georgia,791,727,21,10,11,27,0,27,0,0,0,16,0,16
1500000US130890233031,1.31E+11,Block Group 1 Census Tract 233.03 DeKalb County Georgia,933,692,115,37,78,90,0,90,0,0,0,36,0,36
1500000US130890233032,1.31E+11,Block Group 2 Census Tract 233.03 DeKalb County Georgia,345,342,3,0,3,0,0,0,0,0,0,0,0,0
1500000US130890233033,1.31E+11,Block Group 3 Census Tract 233.03 DeKalb County Georgia,346,296,38,0,38,12,0,12,0,0,0,0,0,0
1500000US130890233034,1.31E+11,Block Group 4 Census Tract 233.03 DeKalb County Georgia,530,504,7,7,0,16,0,16,0,0,0,3,3,0
1500000US130890233061,1.31E+11,Block Group 1 Census Tract 233.06 DeKalb County Georgia,875,675,44,0,44,142,0,142,0,0,0,14,0,14
1500000US130890233062,1.31E+11,Block Group 2 Census Tract 233.06 DeKalb County Georgia,622,598,0,0,0,24,0,24,0,0,0,0,0,0
1500000US130890233063,1.31E+11,Block Group 3 Census Tract 233.06 DeKalb County Georgia,825,801,0,0,0,24,0,24,0,0,0,0,0,0
1500000US130890233091,1.31E+11,Block Group 1 Census Tract 233.09 DeKalb County Georgia,529,516,13,13,0,0,0,0,0,0,0,0,0,0
1500000US130890233092,1.31E+11,Block Group 2 Census Tract 233.09 DeKalb County Georgia,632,597,16,0,16,0,0,0,19,0,19,0,0,0
1500000US130890233093,1.31E+11,Block Group 3 Census Tract 233.09 DeKalb County Georgia,1415,1246,155,0,155,14,0,14,0,0,0,0,0,0
1500000US130890233094,1.31E+11,Block Group 4 Census Tract 233.09 DeKalb County Georgia,746,697,0,0,0,0,0,0,24,24,0,25,0,25
1500000US130890233101,1.31E+11,Block Group 1 Census Tract 233.10 DeKalb County Georgia,972,972,0,0,0,0,0,0,0,0,0,0,0,0
1500000US130890233102,1.31E+11,Block Group 2 Census Tract 233.10 DeKalb County Georgia,1339,1294,0,0,0,16,0,16,29,0,29,0,0,0
1500000US130890233103,1.31E+11,Block Group 3 Census Tract 233.10 DeKalb County Georgia,774,703,11,0,11,14,14,0,0,0,0,46,0,46
1500000US130890233104,1.31E+11,Block Group 4 Census Tract 233.10 DeKalb County Georgia,667,655,12,0,12,0,0,0,0,0,0,0,0,0
1500000US130890233111,1.31E+11,Block Group 1 Census Tract 233.11 DeKalb County Georgia,1018,892,78,8,70,48,13,35,0,0,0,0,0,0
1500000US130890233112,1.31E+11,Block Group 2 Census Tract 233.11 DeKalb County Georgia,392,338,7,0,7,10,0,10,0,0,0,37,0,37
1500000US130890233121,1.31E+11,Block Group 1 Census Tract 233.12 DeKalb County Georgia,1326,1113,84,0,84,66,0,66,16,0,16,47,0,47
1500000US130890233122,1.31E+11,Block Group 2 Census Tract 233.12 DeKalb County Georgia,1067,1046,21,0,21,0,0,0,0,0,0,0,0,0
1500000US130890233123,1.31E+11,Block Group 3 Census Tract 233.12 DeKalb County Georgia,777,647,77,0,77,15,0,15,0,0,0,38,0,38
1500000US130890233131,1.31E+11,Block Group 1 Census Tract 233.13 DeKalb County Georgia,723,649,7,0,7,47,0,47,20,20,0,0,0,0
1500000US130890233132,1.31E+11,Block Group 2 Census Tract 233.13 DeKalb County Georgia,772,690,11,0,11,40,0,40,0,0,0,31,23,8
1500000US130890233141,1.31E+11,Block Group 1 Census Tract 233.14 DeKalb County Georgia,645,553,37,0,37,28,0,28,0,0,0,27,0,27
1500000US130890233142,1.31E+11,Block Group 2 Census Tract 233.14 DeKalb County Georgia,956,916,15,0,15,18,0,18,7,0,7,0,0,0
1500000US130890233143,1.31E+11,Block Group 3 Census Tract 233.14 DeKalb County Georgia,481,481,0,0,0,0,0,0,0,0,0,0,0,0
1500000US130890233151,1.31E+11,Block Group 1 Census Tract 233.15 DeKalb County Georgia,1071,959,23,0,23,36,0,36,0,0,0,53,0,53
1500000US130890233152,1.31E+11,Block Group 2 Census Tract 233.15 DeKalb County Georgia,519,491,0,0,0,10,0,10,0,0,0,18,0,18
1500000US130890233161,1.31E+11,Block Group 1 Census Tract 233.16 DeKalb County Georgia,897,753,78,0,78,22,19,3,19,0,19,25,0,25
1500000US130890233162,1.31E+11,Block Group 2 Census Tract 233.16 DeKalb County Georgia,1279,1199,28,16,12,52,0,52,0,0,0,0,0,0
1500000US130890233163,1.31E+11,Block Group 3 Census Tract 233.16 DeKalb County Georgia,575,453,0,0,0,80,0,80,0,0,0,42,0,42
1500000US130890234101,1.31E+11,Block Group 1 Census Tract 234.10 DeKalb County Georgia,600,567,18,18,0,0,0,0,0,0,0,15,6,9
1500000US130890234102,1.31E+11,Block Group 2 Census Tract 234.10 DeKalb County Georgia,627,607,20,14,6,0,0,0,0,0,0,0,0,0
1500000US130890234111,1.31E+11,Block Group 1 Census Tract 234.11 DeKalb County Georgia,569,554,15,0,15,0,0,0,0,0,0,0,0,0
1500000US130890234112,1.31E+11,Block Group 2 Census Tract 234.11 DeKalb County Georgia,725,683,42,0,42,0,0,0,0,0,0,0,0,0
1500000US130890234121,1.31E+11,Block Group 1 Census Tract 234.12 DeKalb County Georgia,739,739,0,0,0,0,0,0,0,0,0,0,0,0
1500000US130890234122,1.31E+11,Block Group 2 Census Tract 234.12 DeKalb County Georgia,596,577,9,0,9,10,10,0,0,0,0,0,0,0
1500000US130890234123,1.31E+11,Block Group 3 Census Tract 234.12 DeKalb County Georgia,742,664,69,0,69,0,0,0,9,9,0,0,0,0
1500000US130890234131,1.31E+11,Block Group 1 Census Tract 234.13 DeKalb County Georgia,583,565,10,0,10,0,0,0,0,0,0,8,0,8
1500000US130890234132,1.31E+11,Block Group 2 Census Tract 234.13 DeKalb County Georgia,645,592,44,0,44,0,0,0,0,0,0,9,0,9
1500000US130890234141,1.31E+11,Block Group 1 Census Tract 234.14 DeKalb County Georgia,793,780,0,0,0,13,13,0,0,0,0,0,0,0
1500000US130890234142,1.31E+11,Block Group 2 Census Tract 234.14 DeKalb County Georgia,534,484,19,0,19,0,0,0,0,0,0,31,0,31
1500000US130890234143,1.31E+11,Block Group 3 Census Tract 234.14 DeKalb County Georgia,943,943,0,0,0,0,0,0,0,0,0,0,0,0
1500000US130890234161,1.31E+11,Block Group 1 Census Tract 234.16 DeKalb County Georgia,673,599,56,0,56,18,0,18,0,0,0,0,0,0
1500000US130890234162,1.31E+11,Block Group 2 Census Tract 234.16 DeKalb County Georgia,729,703,0,0,0,26,0,26,0,0,0,0,0,0
1500000US130890234163,1.31E+11,Block Group 3 Census Tract 234.16 DeKalb County Georgia,472,453,19,0,19,0,0,0,0,0,0,0,0,0
1500000US130890234164,1.31E+11,Block Group 4 Census Tract 234.16 DeKalb County Georgia,623,567,19,0,19,29,0,29,8,0,8,0,0,0
1500000US130890234181,1.31E+11,Block Group 1 Census Tract 234.18 DeKalb County Georgia,2488,2457,31,0,31,0,0,0,0,0,0,0,0,0
1500000US130890234182,1.31E+11,Block Group 2 Census Tract 234.18 DeKalb County Georgia,1122,990,132,46,86,0,0,0,0,0,0,0,0,0
1500000US130890234183,1.31E+11,Block Group 3 Census Tract 234.18 DeKalb County Georgia,1110,953,10,0,10,147,0,147,0,0,0,0,0,0
1500000US130890234184,1.31E+11,Block Group 4 Census Tract 234.18 DeKalb County Georgia,1845,1709,41,0,41,0,0,0,13,0,13,82,0,82
1500000US130890234191,1.31E+11,Block Group 1 Census Tract 234.19 DeKalb County Georgia,1860,1578,161,0,161,65,0,65,0,0,0,56,0,56
1500000US130890234192,1.31E+11,Block Group 2 Census Tract 234.19 DeKalb County Georgia,619,619,0,0,0,0,0,0,0,0,0,0,0,0
1500000US130890234193,1.31E+11,Block Group 3 Census Tract 234.19 DeKalb County Georgia,376,328,34,0,34,14,0,14,0,0,0,0,0,0
1500000US130890234211,1.31E+11,Block Group 1 Census Tract 234.21 DeKalb County Georgia,1039,1039,0,0,0,0,0,0,0,0,0,0,0,0
1500000US130890234212,1.31E+11,Block Group 2 Census Tract 234.21 DeKalb County Georgia,419,419,0,0,0,0,0,0,0,0,0,0,0,0
1500000US130890234213,1.31E+11,Block Group 3 Census Tract 234.21 DeKalb County Georgia,1555,1486,0,0,0,19,0,19,0,0,0,50,0,50
1500000US130890234221,1.31E+11,Block Group 1 Census Tract 234.22 DeKalb County Georgia,537,443,71,0,71,0,0,0,0,0,0,23,7,16
1500000US130890234222,1.31E+11,Block Group 2 Census Tract 234.22 DeKalb County Georgia,1184,1122,16,0,16,46,10,36,0,0,0,0,0,0
1500000US130890234231,1.31E+11,Block Group 1 Census Tract 234.23 DeKalb County Georgia,1040,969,9,0,9,39,28,11,0,0,0,23,0,23
1500000US130890234232,1.31E+11,Block Group 2 Census Tract 234.23 DeKalb County Georgia,414,388,14,0,14,12,0,12,0,0,0,0,0,0
1500000US130890234233,1.31E+11,Block Group 3 Census Tract 234.23 DeKalb County Georgia,1309,1246,0,0,0,24,15,9,0,0,0,39,0,39
1500000US130890234241,1.31E+11,Block Group 1 Census Tract 234.24 DeKalb County Georgia,1134,1046,53,0,53,0,0,0,0,0,0,35,0,35
1500000US130890234242,1.31E+11,Block Group 2 Census Tract 234.24 DeKalb County Georgia,553,512,0,0,0,41,0,41,0,0,0,0,0,0
1500000US130890234251,1.31E+11,Block Group 1 Census Tract 234.25 DeKalb County Georgia,756,744,12,0,12,0,0,0,0,0,0,0,0,0
1500000US130890234252,1.31E+11,Block Group 2 Census Tract 234.25 DeKalb County Georgia,1108,1079,29,0,29,0,0,0,0,0,0,0,0,0
1500000US130890234261,1.31E+11,Block Group 1 Census Tract 234.26 DeKalb County Georgia,885,734,18,0,18,109,0,109,0,0,0,24,0,24
1500000US130890234262,1.31E+11,Block Group 2 Census Tract 234.26 DeKalb County Georgia,674,627,38,0,38,9,0,9,0,0,0,0,0,0
1500000US130890234271,1.31E+11,Block Group 1 Census Tract 234.27 DeKalb County Georgia,859,813,6,6,0,0,0,0,0,0,0,40,0,40
1500000US130890234272,1.31E+11,Block Group 2 Census Tract 234.27 DeKalb County Georgia,187,181,0,0,0,0,0,0,6,6,0,0,0,0
1500000US130890234281,1.31E+11,Block Group 1 Census Tract 234.28 DeKalb County Georgia,227,227,0,0,0,0,0,0,0,0,0,0,0,0
1500000US130890234282,1.31E+11,Block Group 2 Census Tract 234.28 DeKalb County Georgia,826,775,35,0,35,16,0,16,0,0,0,0,0,0
1500000US130890234283,1.31E+11,Block Group 3 Census Tract 234.28 DeKalb County Georgia,1779,1649,45,29,16,85,0,85,0,0,0,0,0,0
1500000US130890234284,1.31E+11,Block Group 4 Census Tract 234.28 DeKalb County Georgia,712,639,73,0,73,0,0,0,0,0,0,0,0,0
1500000US130890235011,1.31E+11,Block Group 1 Census Tract 235.01 DeKalb County Georgia,477,430,18,0,18,29,8,21,0,0,0,0,0,0
1500000US130890235012,1.31E+11,Block Group 2 Census Tract 235.01 DeKalb County Georgia,645,576,69,29,40,0,0,0,0,0,0,0,0,0
1500000US130890235041,1.31E+11,Block Group 1 Census Tract 235.04 DeKalb County Georgia,361,351,10,0,10,0,0,0,0,0,0,0,0,0
1500000US130890235042,1.31E+11,Block Group 2 Census Tract 235.04 DeKalb County Georgia,261,261,0,0,0,0,0,0,0,0,0,0,0,0
1500000US130890235043,1.31E+11,Block Group 3 Census Tract 235.04 DeKalb County Georgia,568,531,0,0,0,29,0,29,0,0,0,8,0,8
1500000US130890235051,1.31E+11,Block Group 1 Census Tract 235.05 DeKalb County Georgia,491,482,0,0,0,9,0,9,0,0,0,0,0,0
1500000US130890235052,1.31E+11,Block Group 2 Census Tract 235.05 DeKalb County Georgia,437,414,4,0,4,13,0,13,0,0,0,6,0,6
1500000US130890235061,1.31E+11,Block Group 1 Census Tract 235.06 DeKalb County Georgia,636,595,41,0,41,0,0,0,0,0,0,0,0,0
1500000US130890235062,1.31E+11,Block Group 2 Census Tract 235.06 DeKalb County Georgia,630,630,0,0,0,0,0,0,0,0,0,0,0,0
1500000US130890235063,1.31E+11,Block Group 3 Census Tract 235.06 DeKalb County Georgia,702,645,0,0,0,57,0,57,0,0,0,0,0,0
1500000US130890235071,1.31E+11,Block Group 1 Census Tract 235.07 DeKalb County Georgia,471,434,28,0,28,0,0,0,0,0,0,9,0,9
1500000US130890235072,1.31E+11,Block Group 2 Census Tract 235.07 DeKalb County Georgia,337,332,2,0,2,0,0,0,3,3,0,0,0,0
1500000US130890235073,1.31E+11,Block Group 3 Census Tract 235.07 DeKalb County Georgia,687,592,52,19,33,23,0,23,9,0,9,11,0,11
1500000US130890236011,1.31E+11,Block Group 1 Census Tract 236.01 DeKalb County Georgia,391,383,8,0,8,0,0,0,0,0,0,0,0,0
1500000US130890236012,1.31E+11,Block Group 2 Census Tract 236.01 DeKalb County Georgia,358,340,0,0,0,18,12,6,0,0,0,0,0,0
1500000US130890236013,1.31E+11,Block Group 3 Census Tract 236.01 DeKalb County Georgia,255,255,0,0,0,0,0,0,0,0,0,0,0,0
1500000US130890236021,1.31E+11,Block Group 1 Census Tract 236.02 DeKalb County Georgia,303,288,0,0,0,11,0,11,0,0,0,4,0,4
1500000US130890236022,1.31E+11,Block Group 2 Census Tract 236.02 DeKalb County Georgia,575,539,36,3,33,0,0,0,0,0,0,0,0,0
1500000US130890236031,1.31E+11,Block Group 1 Census Tract 236.03 DeKalb County Georgia,511,507,4,0,4,0,0,0,0,0,0,0,0,0
1500000US130890236032,1.31E+11,Block Group 2 Census Tract 236.03 DeKalb County Georgia,796,729,40,0,40,14,0,14,0,0,0,13,0,13
1500000US130890237001,1.31E+11,Block Group 1 Census Tract 237 DeKalb County Georgia,726,681,45,20,25,0,0,0,0,0,0,0,0,0
1500000US130890237002,1.31E+11,Block Group 2 Census Tract 237 DeKalb County Georgia,560,479,10,0,10,48,0,48,23,0,23,0,0,0
1500000US130890237003,1.31E+11,Block Group 3 Census Tract 237 DeKalb County Georgia,506,474,0,0,0,10,0,10,0,0,0,22,0,22
1500000US130890237004,1.31E+11,Block Group 4 Census Tract 237 DeKalb County Georgia,332,332,0,0,0,0,0,0,0,0,0,0,0,0
1500000US130890238011,1.31E+11,Block Group 1 Census Tract 238.01 DeKalb County Georgia,360,350,0,0,0,0,0,0,0,0,0,10,0,10
1500000US130890238012,1.31E+11,Block Group 2 Census Tract 238.01 DeKalb County Georgia,608,573,35,26,9,0,0,0,0,0,0,0,0,0
1500000US130890238013,1.31E+11,Block Group 3 Census Tract 238.01 DeKalb County Georgia,459,436,6,0,6,7,0,7,10,0,10,0,0,0
1500000US130890238021,1.31E+11,Block Group 1 Census Tract 238.02 DeKalb County Georgia,511,481,22,0,22,8,0,8,0,0,0,0,0,0
1500000US130890238022,1.31E+11,Block Group 2 Census Tract 238.02 DeKalb County Georgia,842,758,66,28,38,0,0,0,18,0,18,0,0,0
1500000US130890238031,1.31E+11,Block Group 1 Census Tract 238.03 DeKalb County Georgia,423,353,49,0,49,12,0,12,9,0,9,0,0,0
1500000US130890238032,1.31E+11,Block Group 2 Census Tract 238.03 DeKalb County Georgia,292,285,7,0,7,0,0,0,0,0,0,0,0,0
1500000US130890238033,1.31E+11,Block Group 3 Census Tract 238.03 DeKalb County Georgia,554,522,32,0,32,0,0,0,0,0,0,0,0,0
1500000US130890238034,1.31E+11,Block Group 4 Census Tract 238.03 DeKalb County Georgia,545,465,63,10,53,0,0,0,0,0,0,17,0,17
1500000US130899800001,1.31E+11,Block Group 1 Census Tract 9800 DeKalb County Georgia,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US131210001001,1.31E+11,Block Group 1 Census Tract 1 Fulton County Georgia,390,359,0,0,0,21,0,21,10,0,10,0,0,0
